profile,record_type,field,record_section,path_to_field,data_type,required,repeats,group_repeats,data_source,option_list_values,record_type_machine_name,field_machine_name
fcart_6-0-0,Object,Measured part,Object Description Information,Dimensions,string,n,n,y,option list: measuredParts,"base, columnsperpage, components, diameter, folios, footprint, frame, image, interior, leaves, lid, linesperpage, mat, mount, overall, panel, paper, patternrepeat, plate, platemark, secondarysupport, sheet, stories, tessera, unframed",collectionobject,measuredPart
fcart_6-0-0,Object,Dimension summary,Object Description Information,Dimensions,string,n,n,y,"","",collectionobject,dimensionSummary
fcart_6-0-0,Object,Measurement dimension,Object Description Information,Dimensions > Measurement,string,n,n,y,option list: dimensions,"area, base, circumference, count, depth, diameter, format, height, length, runningtime, scale, shape, size, stories, target, volume, weight, width",collectionobject,dimension
fcart_6-0-0,Object,Measured by,Object Description Information,Dimensions > Measurement,string,n,n,y,authority: person/local; authority: organization/local,"",collectionobject,measuredBy
fcart_6-0-0,Object,Measurement method,Object Description Information,Dimensions > Measurement,string,n,n,y,option list: measurementMethods,"balance_beam_scale, electronic_distance_measurement, goniometer, hydraulic_or_pneumatic_scale, measuring_tape_cloth, measuring_tape_metal, microscopy_reticule, odometer, optical_range_finder, osteometric_board, pacing_pedometer, protractor, ruler, sliding_calipers, spreading_calipers, spring_scale, stadia_transit, standard_mesh_screen, taping_chaining, theodolite_total_station",collectionobject,measurementMethod
fcart_6-0-0,Object,Measurement value,Object Description Information,Dimensions > Measurement,float,n,n,y,"","",collectionobject,value
fcart_6-0-0,Object,Measurement unit,Object Description Information,Dimensions > Measurement,string,n,n,y,option list: measurementUnits,"carats, centimeters, cubic-centimeters, feet, gigabytes, inches, kilograms, liters, megabytes, meters, millimeters, minutes, pixels, pounds, square-feet, stories",collectionobject,measurementUnit
fcart_6-0-0,Object,Measurement qualifier,Object Description Information,Dimensions > Measurement,string,n,n,y,"","",collectionobject,valueQualifier
fcart_6-0-0,Object,Measurement date,Object Description Information,Dimensions > Measurement,date,n,n,y,"","",collectionobject,valueDate
fcart_6-0-0,Object,Dimension note,Object Description Information,Dimensions,string,n,n,y,"","",collectionobject,measuredPartNote
fcart_6-0-0,Object,Content description,Object Description Information,Content,string,n,n,n/a,"","",collectionobject,contentDescription
fcart_6-0-0,Object,Content language,Object Description Information,Content,string,n,y,n,vocabulary: languages,"",collectionobject,contentLanguage
fcart_6-0-0,Object,Content activity,Object Description Information,Content,string,n,y,n,authority: concept/activity,"",collectionobject,contentActivity
fcart_6-0-0,Object,Content concept,Object Description Information,Content,string,n,y,n,authority: concept/associated; authority: concept/material,"",collectionobject,contentConcept
fcart_6-0-0,Object,Content date,Object Description Information,Content,structured date group,n,n,n/a,"","",collectionobject,contentDateGroup
fcart_6-0-0,Object,Content position,Object Description Information,Content,string,n,y,n,option list: positions,"back, base, bottom, front, inside, left, mainpanel, outside, predella, recto, right, rim, sideA, sideB, top, verso",collectionobject,contentPosition
fcart_6-0-0,Object,Content object name,Object Description Information,Content > Content object,string,n,n,y,"","",collectionobject,contentObject
fcart_6-0-0,Object,Content object type,Object Description Information,Content > Content object,string,n,n,y,option list: contentObjectTypes,"food, furniture",collectionobject,contentObjectType
fcart_6-0-0,Object,Content people,Object Description Information,Content,string,n,y,n,authority: concept/ethculture,"",collectionobject,contentPeople
fcart_6-0-0,Object,Content person,Object Description Information,Content,string,n,y,n,authority: person/local; authority: person/ulan,"",collectionobject,contentPerson
fcart_6-0-0,Object,Content place,Object Description Information,Content,string,n,y,n,authority: place/local,"",collectionobject,contentPlace
fcart_6-0-0,Object,Content script,Object Description Information,Content,string,n,y,n,option list: scripts,"carolingian-miniscule, gothic-script, palmer-method, roman-cursive, rustic-capitals, spencerian-method, square-capitals",collectionobject,contentScript
fcart_6-0-0,Object,Content organization,Object Description Information,Content,string,n,y,n,authority: organization/local; authority: organization/ulan,"",collectionobject,contentOrganization
fcart_6-0-0,Object,Content event name,Object Description Information,Content > Content event,string,n,n,y,"","",collectionobject,contentEventName
fcart_6-0-0,Object,Content event type,Object Description Information,Content > Content event,string,n,n,y,"","",collectionobject,contentEventNameType
fcart_6-0-0,Object,Content controlled event or period/era,Object Description Information,Content,string,n,y,n,authority: chronology/event; authority: chronology/era,"",collectionobject,contentEvent
fcart_6-0-0,Object,Content other name,Object Description Information,Content > Content other,string,n,n,y,"","",collectionobject,contentOther
fcart_6-0-0,Object,Content other type,Object Description Information,Content > Content other,string,n,n,y,"","",collectionobject,contentOtherType
fcart_6-0-0,Object,Content note,Object Description Information,Content,string,n,n,n/a,"","",collectionobject,contentNote
fcart_6-0-0,Object,Content work name,Object Description Information,Content > Content work,string,n,n,y,authority: work/local; authority: work/cona,"",collectionobject,contentWork
fcart_6-0-0,Object,Content work type,Object Description Information,Content > Content work,string,n,n,y,vocabulary: worktype,"",collectionobject,contentWorkType
