fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source_type,data_source_name,option_list_values
core_10-0-0-fd57a64 place ns2:places_common placeSource,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.placeSource,Place Information,"",Place source,"",placeSource,string,n,n,n/a,"","",""
core_10-0-0-fd57a64 place ns2:places_common owner,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.owner,Place Information,"",Owner,placeOwnerGroupList > placeOwnerGroup,owner,string,n,n,y,authority,person/local; organization/local,""
core_10-0-0-fd57a64 place ns2:places_common ownershipDateGroup,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.ownershipDateGroup,Place Information,"",Ownership date,placeOwnerGroupList > placeOwnerGroup,ownershipDateGroup,structured date group,n,n,y,"","",""
core_10-0-0-fd57a64 place ns2:places_common ownershipNote,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.ownershipNote,Place Information,"",Ownership note,placeOwnerGroupList > placeOwnerGroup,ownershipNote,string,n,n,y,"","",""
core_10-0-0-fd57a64 place ns2:places_common placeNote,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.placeNote,Place Information,"",Place note,"",placeNote,string,n,n,n/a,"","",""
core_10-0-0-fd57a64 place ext.address addressPlace1,core_10-0-0-fd57a64,place,ns2:places_common,ext.address,ext.address.addressPlace1,Place Information,"",Address line 1,addrGroupList > addrGroup,addressPlace1,string,n,n,y,"","",""
core_10-0-0-fd57a64 place ext.address addressPlace2,core_10-0-0-fd57a64,place,ns2:places_common,ext.address,ext.address.addressPlace2,Place Information,"",Address line 2,addrGroupList > addrGroup,addressPlace2,string,n,n,y,"","",""
core_10-0-0-fd57a64 place ext.address addressMunicipality,core_10-0-0-fd57a64,place,ns2:places_common,ext.address,ext.address.addressMunicipality,Place Information,"",Address municipality,addrGroupList > addrGroup,addressMunicipality,string,n,n,y,authority,place/local; place/tgn,""
core_10-0-0-fd57a64 place ext.address addressStateOrProvince,core_10-0-0-fd57a64,place,ns2:places_common,ext.address,ext.address.addressStateOrProvince,Place Information,"",Address state/province,addrGroupList > addrGroup,addressStateOrProvince,string,n,n,y,authority,place/local; place/tgn,""
core_10-0-0-fd57a64 place ext.address addressPostCode,core_10-0-0-fd57a64,place,ns2:places_common,ext.address,ext.address.addressPostCode,Place Information,"",Address postal code,addrGroupList > addrGroup,addressPostCode,string,n,n,y,"","",""
core_10-0-0-fd57a64 place ext.address addressCountry,core_10-0-0-fd57a64,place,ns2:places_common,ext.address,ext.address.addressCountry,Place Information,"",Address country,addrGroupList > addrGroup,addressCountry,string,n,n,y,authority,place/local; place/tgn,""
core_10-0-0-fd57a64 place ext.address addressType,core_10-0-0-fd57a64,place,ns2:places_common,ext.address,ext.address.addressType,Place Information,"",Address type,addrGroupList > addrGroup,addressType,string,n,n,y,vocabulary,addresstype,""
core_10-0-0-fd57a64 place ns2:places_common vCoordinates,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.vCoordinates,Locality Information,"",Verbatim coords,"",vCoordinates,string,n,n,n/a,"","",""
core_10-0-0-fd57a64 place ns2:places_common vLatitude,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.vLatitude,Locality Information,"",Verbatim latitude,"",vLatitude,string,n,n,n/a,"","",""
core_10-0-0-fd57a64 place ns2:places_common vLongitude,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.vLongitude,Locality Information,"",Verbatim longitude,"",vLongitude,string,n,n,n/a,"","",""
core_10-0-0-fd57a64 place ns2:places_common vCoordSys,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.vCoordSys,Locality Information,"",Coordinate system,"",vCoordSys,string,n,n,n/a,option list,coordinateSystems,"altitude-depth, latitude-longitude, national-grid-reference, utm"
core_10-0-0-fd57a64 place ns2:places_common vSpatialReferenceSystem,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.vSpatialReferenceSystem,Locality Information,"",Spatial ref system,"",vSpatialReferenceSystem,string,n,n,n/a,option list,spatialRefSystems,"epsg4267-nad27, epsg4269-nad83, epsg4326-wgs84, unknown"
core_10-0-0-fd57a64 place ns2:places_common vElevation,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.vElevation,Locality Information,"",Elevation,"",vElevation,string,n,n,n/a,"","",""
core_10-0-0-fd57a64 place ns2:places_common vDepth,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.vDepth,Locality Information,"",Depth,"",vDepth,string,n,n,n/a,"","",""
core_10-0-0-fd57a64 place ns2:places_common vDistanceAboveSurface,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.vDistanceAboveSurface,Locality Information,"",Distance above surface,"",vDistanceAboveSurface,string,n,n,n/a,"","",""
core_10-0-0-fd57a64 place ns2:places_common vUnitofMeasure,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.vUnitofMeasure,Locality Information,"",Unit of measure,"",vUnitofMeasure,string,n,n,n/a,option list,localityUnits,"acres, centimeters, feet, hectares, inches, kilometers, meters, miles, millimeters, square-feet, square-meters, square-yards, stories"
core_10-0-0-fd57a64 place ns2:places_common minElevationInMeters,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.minElevationInMeters,Locality Information,"",Min elevation (m),"",minElevationInMeters,float,n,n,n/a,"","",""
core_10-0-0-fd57a64 place ns2:places_common maxElevationInMeters,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.maxElevationInMeters,Locality Information,"",Max elevation (m),"",maxElevationInMeters,float,n,n,n/a,"","",""
core_10-0-0-fd57a64 place ns2:places_common minDepthInMeters,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.minDepthInMeters,Locality Information,"",Min depth (m),"",minDepthInMeters,float,n,n,n/a,"","",""
core_10-0-0-fd57a64 place ns2:places_common maxDepthInMeters,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.maxDepthInMeters,Locality Information,"",Max depth (m),"",maxDepthInMeters,float,n,n,n/a,"","",""
core_10-0-0-fd57a64 place ns2:places_common minDistanceAboveSurfaceInMeters,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.minDistanceAboveSurfaceInMeters,Locality Information,"",Min distance above surface (m),"",minDistanceAboveSurfaceInMeters,float,n,n,n/a,"","",""
core_10-0-0-fd57a64 place ns2:places_common maxDistanceAboveSurfaceInMeters,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.maxDistanceAboveSurfaceInMeters,Locality Information,"",Max distance above surface (m),"",maxDistanceAboveSurfaceInMeters,float,n,n,n/a,"","",""
core_10-0-0-fd57a64 place ns2:places_common vCoordSource,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.vCoordSource,Locality Information,"",Coordinate source,"",vCoordSource,string,n,n,n/a,"","",""
core_10-0-0-fd57a64 place ns2:places_common vCoordSourceRefId,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.vCoordSourceRefId,Locality Information,"",Coordinate source detail,"",vCoordSourceRefId,string,n,n,n/a,"","",""
core_10-0-0-fd57a64 place ns2:places_common decimalLatitude,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.decimalLatitude,Georeference Information,"",Georeference decimal latitude,placeGeoRefGroupList > placeGeoRefGroup,decimalLatitude,float,n,n,y,"","",""
core_10-0-0-fd57a64 place ns2:places_common decimalLongitude,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.decimalLongitude,Georeference Information,"",Georeference decimal longitude,placeGeoRefGroupList > placeGeoRefGroup,decimalLongitude,float,n,n,y,"","",""
core_10-0-0-fd57a64 place ns2:places_common geodeticDatum,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.geodeticDatum,Georeference Information,"",Georeference datum,placeGeoRefGroupList > placeGeoRefGroup,geodeticDatum,string,n,n,y,option list,geodeticDatums,"epsg4267-nad27, epsg4269-nad83, epsg4326-wgs84, unknown"
core_10-0-0-fd57a64 place ns2:places_common coordUncertaintyInMeters,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.coordUncertaintyInMeters,Georeference Information,"",Georeference uncertainty (m),placeGeoRefGroupList > placeGeoRefGroup,coordUncertaintyInMeters,integer,n,n,y,"","",""
core_10-0-0-fd57a64 place ns2:places_common coordPrecision,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.coordPrecision,Georeference Information,"",Georeference precision,placeGeoRefGroupList > placeGeoRefGroup,coordPrecision,string,n,n,y,"","",""
core_10-0-0-fd57a64 place ns2:places_common pointRadiusSpatialFit,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.pointRadiusSpatialFit,Georeference Information,"",Georeference point radius spatial fit,placeGeoRefGroupList > placeGeoRefGroup,pointRadiusSpatialFit,string,n,n,y,"","",""
core_10-0-0-fd57a64 place ns2:places_common footprintWKT,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.footprintWKT,Georeference Information,"",Georeference footprint WKT,placeGeoRefGroupList > placeGeoRefGroup,footprintWKT,string,n,n,y,"","",""
core_10-0-0-fd57a64 place ns2:places_common footprintSRS,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.footprintSRS,Georeference Information,"",Georeference footprint SRS,placeGeoRefGroupList > placeGeoRefGroup,footprintSRS,string,n,n,y,"","",""
core_10-0-0-fd57a64 place ns2:places_common footprintSpatialFit,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.footprintSpatialFit,Georeference Information,"",Georeference footprint spatial fit,placeGeoRefGroupList > placeGeoRefGroup,footprintSpatialFit,string,n,n,y,"","",""
core_10-0-0-fd57a64 place ns2:places_common geoReferencedBy,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.geoReferencedBy,Georeference Information,"",Georeferenced by,placeGeoRefGroupList > placeGeoRefGroup,geoReferencedBy,string,n,n,y,authority,person/local; organization/local,""
core_10-0-0-fd57a64 place ns2:places_common geoRefDateGroup,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.geoRefDateGroup,Georeference Information,"",Georeference date,placeGeoRefGroupList > placeGeoRefGroup,geoRefDateGroup,structured date group,n,n,y,"","",""
core_10-0-0-fd57a64 place ns2:places_common geoRefProtocol,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.geoRefProtocol,Georeference Information,"",Georeference protocol,placeGeoRefGroupList > placeGeoRefGroup,geoRefProtocol,string,n,n,y,option list,geoRefProtocols,"biogeomancer, chapman-wieczorek-2006-guide-best-practices-georeferencing, georeferencing-dummies, manis-herpnet-ornis-georeferencing-guidelines"
core_10-0-0-fd57a64 place ns2:places_common geoRefSource,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.geoRefSource,Georeference Information,"",Georeference source,placeGeoRefGroupList > placeGeoRefGroup,geoRefSource,string,n,n,y,"","",""
core_10-0-0-fd57a64 place ns2:places_common geoRefVerificationStatus,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.geoRefVerificationStatus,Georeference Information,"",Georeference verification,placeGeoRefGroupList > placeGeoRefGroup,geoRefVerificationStatus,string,n,n,y,option list,geoRefVerificationStatuses,"unverified, verified-contributor, verified-data-custodian"
core_10-0-0-fd57a64 place ns2:places_common geoRefRemarks,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.geoRefRemarks,Georeference Information,"",Georeference remarks,placeGeoRefGroupList > placeGeoRefGroup,geoRefRemarks,string,n,n,y,"","",""
core_10-0-0-fd57a64 place ns2:places_common geoRefPlaceName,core_10-0-0-fd57a64,place,ns2:places_common,ns2:places_common,places_common.geoRefPlaceName,Georeference Information,"",Georeference place name,placeGeoRefGroupList > placeGeoRefGroup,geoRefPlaceName,string,n,n,y,"","",""
core_10-0-0-fd57a64 place ext.associatedAuthority assocPerson,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocPerson,Associated Authorities,"",Associated person,assocPersonAuthGroupList > assocPersonAuthGroup,assocPerson,string,n,n,y,authority,person/local; person/ulan,""
core_10-0-0-fd57a64 place ext.associatedAuthority assocPersonType,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocPersonType,Associated Authorities,"",Associated person relationship/type,assocPersonAuthGroupList > assocPersonAuthGroup,assocPersonType,string,n,n,y,vocabulary,assocauthorityrelationtype,""
core_10-0-0-fd57a64 place ext.associatedAuthority assocPersonStructuredDateGroup,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocPersonStructuredDateGroup,Associated Authorities,"",Associated person date,assocPersonAuthGroupList > assocPersonAuthGroup,assocPersonStructuredDateGroup,structured date group,n,n,y,"","",""
core_10-0-0-fd57a64 place ext.associatedAuthority assocPersonCitation,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocPersonCitation,Associated Authorities,"",Associated person citation,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonCitations,assocPersonCitation,string,n,y,as part of larger repeating group,authority,citation/local; citation/worldcat,""
core_10-0-0-fd57a64 place ext.associatedAuthority assocPersonNote,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocPersonNote,Associated Authorities,"",Associated person note,assocPersonAuthGroupList > assocPersonAuthGroup,assocPersonNote,string,n,n,y,"","",""
core_10-0-0-fd57a64 place ext.associatedAuthority assocPeople,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocPeople,Associated Authorities,"",Associated people,assocPeopleAuthGroupList > assocPeopleAuthGroup,assocPeople,string,n,n,y,authority,concept/associated,""
core_10-0-0-fd57a64 place ext.associatedAuthority assocPeopleType,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocPeopleType,Associated Authorities,"",Associated people relationship/type,assocPeopleAuthGroupList > assocPeopleAuthGroup,assocPeopleType,string,n,n,y,vocabulary,assocauthorityrelationtype,""
core_10-0-0-fd57a64 place ext.associatedAuthority assocPeopleStructuredDateGroup,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocPeopleStructuredDateGroup,Associated Authorities,"",Associated people date,assocPeopleAuthGroupList > assocPeopleAuthGroup,assocPeopleStructuredDateGroup,structured date group,n,n,y,"","",""
core_10-0-0-fd57a64 place ext.associatedAuthority assocPeopleCitation,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocPeopleCitation,Associated Authorities,"",Associated people citation,assocPeopleAuthGroupList > assocPeopleAuthGroup > assocPeopleCitations,assocPeopleCitation,string,n,y,as part of larger repeating group,authority,citation/local; citation/worldcat,""
core_10-0-0-fd57a64 place ext.associatedAuthority assocPeopleNote,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocPeopleNote,Associated Authorities,"",Associated people note,assocPeopleAuthGroupList > assocPeopleAuthGroup,assocPeopleNote,string,n,n,y,"","",""
core_10-0-0-fd57a64 place ext.associatedAuthority assocOrganization,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocOrganization,Associated Authorities,"",Associated organization,assocOrganizationAuthGroupList > assocOrganizationAuthGroup,assocOrganization,string,n,n,y,authority,organization/local; organization/ulan,""
core_10-0-0-fd57a64 place ext.associatedAuthority assocOrganizationType,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocOrganizationType,Associated Authorities,"",Associated organization relationship/type,assocOrganizationAuthGroupList > assocOrganizationAuthGroup,assocOrganizationType,string,n,n,y,vocabulary,assocauthorityrelationtype,""
core_10-0-0-fd57a64 place ext.associatedAuthority assocOrganizationStructuredDateGroup,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocOrganizationStructuredDateGroup,Associated Authorities,"",Associated organization date,assocOrganizationAuthGroupList > assocOrganizationAuthGroup,assocOrganizationStructuredDateGroup,structured date group,n,n,y,"","",""
core_10-0-0-fd57a64 place ext.associatedAuthority assocOrganizationCitation,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocOrganizationCitation,Associated Authorities,"",Associated organization citation,assocOrganizationAuthGroupList > assocOrganizationAuthGroup > assocOrganizationCitations,assocOrganizationCitation,string,n,y,as part of larger repeating group,authority,citation/local; citation/worldcat,""
core_10-0-0-fd57a64 place ext.associatedAuthority assocOrganizationNote,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocOrganizationNote,Associated Authorities,"",Associated organization note,assocOrganizationAuthGroupList > assocOrganizationAuthGroup,assocOrganizationNote,string,n,n,y,"","",""
core_10-0-0-fd57a64 place ext.associatedAuthority assocConcept,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocConcept,Associated Authorities,"",Associated concept,assocConceptAuthGroupList > assocConceptAuthGroup,assocConcept,string,n,n,y,authority,concept/activity; concept/associated; concept/material; concept/nomenclature; concept/occasion,""
core_10-0-0-fd57a64 place ext.associatedAuthority assocConceptType,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocConceptType,Associated Authorities,"",Associated concept relationship/type,assocConceptAuthGroupList > assocConceptAuthGroup,assocConceptType,string,n,n,y,vocabulary,assocauthorityrelationtype,""
core_10-0-0-fd57a64 place ext.associatedAuthority assocConceptStructuredDateGroup,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocConceptStructuredDateGroup,Associated Authorities,"",Associated concept date,assocConceptAuthGroupList > assocConceptAuthGroup,assocConceptStructuredDateGroup,structured date group,n,n,y,"","",""
core_10-0-0-fd57a64 place ext.associatedAuthority assocConceptCitation,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocConceptCitation,Associated Authorities,"",Associated concept citation,assocConceptAuthGroupList > assocConceptAuthGroup > assocConceptCitations,assocConceptCitation,string,n,y,as part of larger repeating group,authority,citation/local; citation/worldcat,""
core_10-0-0-fd57a64 place ext.associatedAuthority assocConceptNote,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocConceptNote,Associated Authorities,"",Associated concept note,assocConceptAuthGroupList > assocConceptAuthGroup,assocConceptNote,string,n,n,y,"","",""
core_10-0-0-fd57a64 place ext.associatedAuthority assocPlace,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocPlace,Associated Authorities,"",Associated place,assocPlaceAuthGroupList > assocPlaceAuthGroup,assocPlace,string,n,n,y,authority,place/local; place/tgn,""
core_10-0-0-fd57a64 place ext.associatedAuthority assocPlaceType,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocPlaceType,Associated Authorities,"",Associated place relationship/type,assocPlaceAuthGroupList > assocPlaceAuthGroup,assocPlaceType,string,n,n,y,vocabulary,assocauthorityrelationtype,""
core_10-0-0-fd57a64 place ext.associatedAuthority assocPlaceStructuredDateGroup,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocPlaceStructuredDateGroup,Associated Authorities,"",Associated place date,assocPlaceAuthGroupList > assocPlaceAuthGroup,assocPlaceStructuredDateGroup,structured date group,n,n,y,"","",""
core_10-0-0-fd57a64 place ext.associatedAuthority assocPlaceCitation,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocPlaceCitation,Associated Authorities,"",Associated place citation,assocPlaceAuthGroupList > assocPlaceAuthGroup > assocPlaceCitations,assocPlaceCitation,string,n,y,as part of larger repeating group,authority,citation/local; citation/worldcat,""
core_10-0-0-fd57a64 place ext.associatedAuthority assocPlaceNote,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocPlaceNote,Associated Authorities,"",Associated place note,assocPlaceAuthGroupList > assocPlaceAuthGroup,assocPlaceNote,string,n,n,y,"","",""
core_10-0-0-fd57a64 place ext.associatedAuthority assocChronology,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocChronology,Associated Authorities,"",Associated event/era,assocChronologyAuthGroupList > assocChronologyAuthGroup,assocChronology,string,n,n,y,authority,chronology/era; chronology/event,""
core_10-0-0-fd57a64 place ext.associatedAuthority assocChronologyType,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocChronologyType,Associated Authorities,"",Associated event/era relationship/type,assocChronologyAuthGroupList > assocChronologyAuthGroup,assocChronologyType,string,n,n,y,vocabulary,assocauthorityrelationtype,""
core_10-0-0-fd57a64 place ext.associatedAuthority assocChronologyStructuredDateGroup,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocChronologyStructuredDateGroup,Associated Authorities,"",Associated event/era date,assocChronologyAuthGroupList > assocChronologyAuthGroup,assocChronologyStructuredDateGroup,structured date group,n,n,y,"","",""
core_10-0-0-fd57a64 place ext.associatedAuthority assocChronologyCitation,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocChronologyCitation,Associated Authorities,"",Associated event/era citation,assocChronologyAuthGroupList > assocChronologyAuthGroup > assocChronologyCitations,assocChronologyCitation,string,n,y,as part of larger repeating group,authority,citation/local; citation/worldcat,""
core_10-0-0-fd57a64 place ext.associatedAuthority assocChronologyNote,core_10-0-0-fd57a64,place,ns2:places_common,ext.associatedAuthority,ext.associatedAuthority.assocChronologyNote,Associated Authorities,"",Associated event/era note,assocChronologyAuthGroupList > assocChronologyAuthGroup,assocChronologyNote,string,n,n,y,"","",""
core_10-0-0-fd57a64 transport ns2:transports_common transportReferenceNumber,core_10-0-0-fd57a64,transport,ns2:transports_common,ns2:transports_common,transports_common.transportReferenceNumber,Transport Information,"",Transport reference number,"",transportReferenceNumber,string,y,n,n/a,"","",""
core_10-0-0-fd57a64 transport ns2:transports_common transportMethod,core_10-0-0-fd57a64,transport,ns2:transports_common,ns2:transports_common,transports_common.transportMethod,Transport Information,"",Transport method,"",transportMethod,string,n,n,n/a,option list,transportMethodTypes,"LOFO freight, cargo aircraft, combi aircraft, common carrier, exclusive-use truck, expedited use freight, mail, non-commercial carrier, ocean freight, passenger aircraft, shuttle service"
core_10-0-0-fd57a64 transport ns2:transports_common numberOfCrates,core_10-0-0-fd57a64,transport,ns2:transports_common,ns2:transports_common,transports_common.numberOfCrates,Transport Information,"",Number of crates/objects,"",numberOfCrates,integer,n,n,n/a,"","",""
core_10-0-0-fd57a64 transport ns2:transports_common transporter,core_10-0-0-fd57a64,transport,ns2:transports_common,ns2:transports_common,transports_common.transporter,Transport Information,Transporter,Transporter name,"",transporter,string,n,n,n/a,authority,person/local; organization/local,""
core_10-0-0-fd57a64 transport ns2:transports_common transporterContact,core_10-0-0-fd57a64,transport,ns2:transports_common,ns2:transports_common,transports_common.transporterContact,Transport Information,Transporter,Transporter contact,"",transporterContact,string,n,n,n/a,authority,person/local,""
core_10-0-0-fd57a64 transport ns2:transports_common transporterContactNumber,core_10-0-0-fd57a64,transport,ns2:transports_common,ns2:transports_common,transports_common.transporterContactNumber,Transport Information,Transporter,Transporter contact number,"",transporterContactNumber,string,n,n,n/a,"","",""
core_10-0-0-fd57a64 transport ns2:transports_common transportAuthorizer,core_10-0-0-fd57a64,transport,ns2:transports_common,ns2:transports_common,transports_common.transportAuthorizer,Transport Information,Authorization,Transport authorizer,"",transportAuthorizer,string,n,n,n/a,authority,person/local,""
core_10-0-0-fd57a64 transport ns2:transports_common transportAuthorizationDate,core_10-0-0-fd57a64,transport,ns2:transports_common,ns2:transports_common,transports_common.transportAuthorizationDate,Transport Information,Authorization,Authorization date,"",transportAuthorizationDate,date,n,n,n/a,"","",""
core_10-0-0-fd57a64 transport ns2:transports_common transportTrackingNumber,core_10-0-0-fd57a64,transport,ns2:transports_common,ns2:transports_common,transports_common.transportTrackingNumber,Transport Information,"",Tracking number,transportTrackingNumberGroupList > transportTrackingNumberGroup,transportTrackingNumber,string,n,n,y,"","",""
core_10-0-0-fd57a64 transport ns2:transports_common transportTrackingNumberNote,core_10-0-0-fd57a64,transport,ns2:transports_common,ns2:transports_common,transports_common.transportTrackingNumberNote,Transport Information,"",Tracking number note,transportTrackingNumberGroupList > transportTrackingNumberGroup,transportTrackingNumberNote,string,n,n,y,"","",""
core_10-0-0-fd57a64 transport ns2:transports_common departurePoint,core_10-0-0-fd57a64,transport,ns2:transports_common,ns2:transports_common,transports_common.departurePoint,Transport Information,Departure,Departure point,"",departurePoint,string,n,n,n/a,authority,organization/local; place/local,""
core_10-0-0-fd57a64 transport ns2:transports_common transportDepartureDate,core_10-0-0-fd57a64,transport,ns2:transports_common,ns2:transports_common,transports_common.transportDepartureDate,Transport Information,Departure,Departure date,"",transportDepartureDate,date,n,n,n/a,"","",""
core_10-0-0-fd57a64 transport ns2:transports_common transportDepartureTime,core_10-0-0-fd57a64,transport,ns2:transports_common,ns2:transports_common,transports_common.transportDepartureTime,Transport Information,Departure,Departure time,"",transportDepartureTime,string,n,n,n/a,"","",""
core_10-0-0-fd57a64 transport ns2:transports_common destination,core_10-0-0-fd57a64,transport,ns2:transports_common,ns2:transports_common,transports_common.destination,Transport Information,Arrival,Arrival point,"",destination,string,n,n,n/a,authority,place/local; organization/local,""
core_10-0-0-fd57a64 transport ns2:transports_common transportArrivalDate,core_10-0-0-fd57a64,transport,ns2:transports_common,ns2:transports_common,transports_common.transportArrivalDate,Transport Information,Arrival,Arrival date,"",transportArrivalDate,date,n,n,n/a,"","",""
core_10-0-0-fd57a64 transport ns2:transports_common transportArrivalTime,core_10-0-0-fd57a64,transport,ns2:transports_common,ns2:transports_common,transports_common.transportArrivalTime,Transport Information,Arrival,Arrival time,"",transportArrivalTime,string,n,n,n/a,"","",""
core_10-0-0-fd57a64 transport ns2:transports_common courier,core_10-0-0-fd57a64,transport,ns2:transports_common,ns2:transports_common,transports_common.courier,Transport Information,"",Courier name,courierGroupList > courierGroup,courier,string,n,n,y,authority,person/local; organization/local,""
core_10-0-0-fd57a64 transport ns2:transports_common courierContactNumber,core_10-0-0-fd57a64,transport,ns2:transports_common,ns2:transports_common,transports_common.courierContactNumber,Transport Information,"",Courier contact number,courierGroupList > courierGroup,courierContactNumber,string,n,n,y,"","",""
core_10-0-0-fd57a64 transport ns2:transports_common transportRemarks,core_10-0-0-fd57a64,transport,ns2:transports_common,ns2:transports_common,transports_common.transportRemarks,Transport Information,"",Note,"",transportRemarks,string,n,n,n/a,"","",""
core_10-0-0-fd57a64 transport ns2:transports_common transportCostType,core_10-0-0-fd57a64,transport,ns2:transports_common,ns2:transports_common,transports_common.transportCostType,Cost Information,"",Transport cost type,"",transportCostType,string,n,n,n/a,vocabulary,transportcosttype,""
core_10-0-0-fd57a64 transport ns2:transports_common transportCostResponsibleParty,core_10-0-0-fd57a64,transport,ns2:transports_common,ns2:transports_common,transports_common.transportCostResponsibleParty,Cost Information,"",Transport cost responsible party,"",transportCostResponsibleParty,string,n,n,n/a,vocabulary,transportresponsibleparty,""
