profile,record_type,field,record_section,path_to_field,data_type,required,repeats,group_repeats,data_source_type,data_source_name,option_list_values,record_type_machine_name,field_machine_name
bonsai_6-0-0,Intake,Return date,Object Entry Information,"",date,n,n,n/a,"","","",intake,returnDate
bonsai_6-0-0,Intake,Current owner,Object Entry Information,"",string,n,y,n,authority,person/local; organization/local,"",intake,currentOwner
bonsai_6-0-0,Intake,Depositor name,Object Entry Information,"",string,n,n,y,authority,person/local; organization/local,"",intake,depositor
bonsai_6-0-0,Intake,Depositor requirements,Object Entry Information,"",string,n,n,y,"","","",intake,depositorsRequirements
bonsai_6-0-0,Intake,Approval,Object Entry Information,"",string,n,n,y,vocabulary,deaccessionapprovalgroup,"",intake,approvalGroup
bonsai_6-0-0,Intake,Approval individual,Object Entry Information,"",string,n,n,y,authority,person/local,"",intake,approvalIndividual
bonsai_6-0-0,Intake,Approval status,Object Entry Information,"",string,n,n,y,vocabulary,deaccessionapprovalstatus,"",intake,approvalStatus
bonsai_6-0-0,Intake,Approval status date,Object Entry Information,"",date,n,n,y,"","","",intake,approvalDate
bonsai_6-0-0,Intake,Approval note,Object Entry Information,"",string,n,n,y,"","","",intake,approvalNote
bonsai_6-0-0,Intake,Entry note,Object Entry Information,"",string,n,n,n/a,"","","",intake,entryNote
bonsai_6-0-0,Intake,Packing note,Object Entry Information,"",string,n,n,n/a,"","","",intake,packingNote
bonsai_6-0-0,Intake,Field collection date,Object Collection Information,"",date,n,n,n/a,"","","",intake,fieldCollectionDate
bonsai_6-0-0,Intake,Field collection method,Object Collection Information,"",string,n,y,n,vocabulary,collectionmethod,"",intake,fieldCollectionMethod
bonsai_6-0-0,Intake,Field collection note,Object Collection Information,"",string,n,n,n/a,"","","",intake,fieldCollectionNote
bonsai_6-0-0,Intake,Field collection number,Object Collection Information,"",string,n,n,n/a,"","","",intake,fieldCollectionNumber
bonsai_6-0-0,Intake,Field collection place,Object Collection Information,"",string,n,n,n/a,"","","",intake,fieldCollectionPlace
bonsai_6-0-0,Intake,Field collection source,Object Collection Information,"",string,n,y,n,authority,person/local,"",intake,fieldCollectionSource
bonsai_6-0-0,Intake,Field collector,Object Collection Information,"",string,n,y,n,authority,person/local; organization/local,"",intake,fieldCollector
bonsai_6-0-0,Intake,Field collection event name,Object Collection Information,"",string,n,y,n,"","","",intake,fieldCollectionEventName
bonsai_6-0-0,Intake,Valuer,Valuation Information,"",string,n,n,n/a,authority,person/local; organization/local,"",intake,valuer
bonsai_6-0-0,Intake,Valuation reference number,Valuation Information,"",string,n,n,n/a,"","","",intake,valuationReferenceNumber
bonsai_6-0-0,Intake,Insurer,Insurance Information,"",string,n,y,n,authority,person/local; organization/local,"",intake,insurer
bonsai_6-0-0,Intake,Insurance policy number,Insurance Information,"",string,n,n,n/a,"","","",intake,insurancePolicyNumber
bonsai_6-0-0,Intake,Insurance renewal date,Insurance Information,"",date,n,n,n/a,"","","",intake,insuranceRenewalDate
bonsai_6-0-0,Intake,Insurance reference number,Insurance Information,"",string,n,n,n/a,"","","",intake,insuranceReferenceNumber
bonsai_6-0-0,Intake,Insurance note,Insurance Information,"",string,n,n,n/a,"","","",intake,insuranceNote
bonsai_6-0-0,Intake,Current location,Location Information,"",string,n,n,y,authority,location/local; location/offsite; organization/local; place/local,"",intake,currentLocation
bonsai_6-0-0,Intake,Current location fitness,Location Information,"",string,n,n,y,vocabulary,conditionfitness,"",intake,currentLocationFitness
bonsai_6-0-0,Intake,Current location note,Location Information,"",string,n,n,y,"","","",intake,currentLocationNote
bonsai_6-0-0,Intake,Location date,Location Information,"",date,n,n,n/a,"","","",intake,locationDate
bonsai_6-0-0,Intake,Normal location,Location Information,"",string,n,n,n/a,authority,location/local; location/offsite; organization/local; place/local,"",intake,normalLocation
bonsai_6-0-0,Intake,Condition check method,Condition Check Information,"",string,n,y,n,vocabulary,conditioncheckmethod,"",intake,conditionCheckMethod
bonsai_6-0-0,Intake,Condition check reason,Condition Check Information,"",string,n,y,n,vocabulary,conditioncheckreason,"",intake,conditionCheckReason
bonsai_6-0-0,Intake,Condition check assessor,Condition Check Information,"",string,n,y,n,authority,person/local; organization/local,"",intake,conditionCheckerOrAssessor
bonsai_6-0-0,Intake,Condition check date,Condition Check Information,"",date,n,n,n/a,"","","",intake,conditionCheckDate
bonsai_6-0-0,Intake,Condition check reference number,Condition Check Information,"",string,n,n,n/a,"","","",intake,conditionCheckReferenceNumber
bonsai_6-0-0,Intake,Condition check note,Condition Check Information,"",string,n,n,n/a,"","","",intake,conditionCheckNote
bonsai_6-0-0,Loan In,Loan in number,Loan In Information,"",string,y,n,n/a,"","","",loanin,loanInNumber
bonsai_6-0-0,Loan In,Loan purpose,Loan In Information,"",string,n,n,n/a,option list,loanPurposes,"analysis, conservationotherrequestedservices, exhibition, longtermcollectionsmanagementandstorage, photography, research, scientificorexhibitpreparation",loanin,loanPurpose
bonsai_6-0-0,Loan In,Loan status group,Loan In Information,"",string,n,n,y,vocabulary,deaccessionapprovalgroup,"",loanin,loanGroup
bonsai_6-0-0,Loan In,Loan status individual,Loan In Information,"",string,n,n,y,authority,person/local,"",loanin,loanIndividual
bonsai_6-0-0,Loan In,Loan status,Loan In Information,"",string,n,n,y,vocabulary,loanoutstatus,"",loanin,loanStatus
bonsai_6-0-0,Loan In,Loan status date,Loan In Information,"",date,n,n,y,"","","",loanin,loanStatusDate
bonsai_6-0-0,Loan In,Loan status note,Loan In Information,"",string,n,n,y,"","","",loanin,loanStatusNote
bonsai_6-0-0,Loan In,Lender name,Loan In Information,"",string,n,n,y,authority,person/local; organization/local,"",loanin,lender
bonsai_6-0-0,Loan In,Lender contact,Loan In Information,"",string,n,n,y,authority,person/local,"",loanin,lendersContact
bonsai_6-0-0,Loan In,Lender authorizer,Loan In Information,"",string,n,n,y,authority,person/local,"",loanin,lendersAuthorizer
bonsai_6-0-0,Loan In,Lender authorization date,Loan In Information,"",date,n,n,y,"","","",loanin,lendersAuthorizationDate
bonsai_6-0-0,Loan In,Borrower contact,Loan In Information,Borrower,string,n,n,n/a,authority,person/local,"",loanin,borrowersContact
bonsai_6-0-0,Loan In,Borrower authorizer,Loan In Information,Borrower,string,n,n,n/a,authority,person/local,"",loanin,borrowersAuthorizer
bonsai_6-0-0,Loan In,Borrower authorization date,Loan In Information,Borrower,date,n,n,n/a,"","","",loanin,borrowersAuthorizationDate
bonsai_6-0-0,Loan In,Conditions of loan,Loan In Information,"",string,n,n,n/a,"","","",loanin,loanInConditions
bonsai_6-0-0,Loan In,Note,Loan In Information,"",string,n,n,n/a,"","","",loanin,loanInNote
bonsai_6-0-0,Loan In,Loan in date,Loan In Information,"",date,n,n,n/a,"","","",loanin,loanInDate
bonsai_6-0-0,Loan In,Loan return date,Loan In Information,"",date,n,n,n/a,"","","",loanin,loanReturnDate
bonsai_6-0-0,Loan In,Loan renewal application date,Loan In Information,"",date,n,n,n/a,"","","",loanin,loanRenewalApplicationDate
bonsai_6-0-0,Loan In,Credit line,Loan In Information,"",string,n,n,n/a,"","","",loanin,creditLine
bonsai_6-0-0,Loan Out,Loan out number,Loan Out Information,"",string,y,n,n/a,"","","",loanout,loanOutNumber
bonsai_6-0-0,Loan Out,Loan purpose,Loan Out Information,"",string,n,n,n/a,option list,loanPurposes,"analysis, conservationotherrequestedservices, exhibition, longtermcollectionsmanagementandstorage, photography, research, scientificorexhibitpreparation",loanout,loanPurpose
bonsai_6-0-0,Loan Out,Lender authorizer,Loan Out Information,Lender,string,n,n,n/a,authority,person/local,"",loanout,lendersAuthorizer
bonsai_6-0-0,Loan Out,Lender contact,Loan Out Information,Lender,string,n,n,n/a,authority,person/local,"",loanout,lendersContact
bonsai_6-0-0,Loan Out,Lender authorization date,Loan Out Information,Lender,date,n,n,n/a,"","","",loanout,lendersAuthorizationDate
bonsai_6-0-0,Loan Out,Borrower name,Loan Out Information,Borrower,string,n,n,n/a,authority,person/local; organization/local,"",loanout,borrower
bonsai_6-0-0,Loan Out,Borrower contact,Loan Out Information,Borrower,string,n,n,n/a,authority,person/local,"",loanout,borrowersContact
bonsai_6-0-0,Loan Out,Borrower authorizer,Loan Out Information,Borrower,string,n,n,n/a,authority,person/local,"",loanout,borrowersAuthorizer
bonsai_6-0-0,Loan Out,Borrower authorization date,Loan Out Information,Borrower,date,n,n,n/a,"","","",loanout,borrowersAuthorizationDate
bonsai_6-0-0,Loan Out,Conditions of loan,Loan Out Information,"",string,n,n,n/a,"","","",loanout,specialConditionsOfLoan
bonsai_6-0-0,Loan Out,Note,Loan Out Information,"",string,n,n,n/a,"","","",loanout,loanOutNote
bonsai_6-0-0,Loan Out,Loan status group,Loan Out Information,"",string,n,n,y,vocabulary,deaccessionapprovalgroup,"",loanout,loanGroup
bonsai_6-0-0,Loan Out,Loan status individual,Loan Out Information,"",string,n,n,y,authority,person/local,"",loanout,loanIndividual
bonsai_6-0-0,Loan Out,Loan status,Loan Out Information,"",string,n,n,y,vocabulary,loanoutstatus,"",loanout,loanStatus
bonsai_6-0-0,Loan Out,Loan status date,Loan Out Information,"",date,n,n,y,"","","",loanout,loanStatusDate
bonsai_6-0-0,Loan Out,Loan status note,Loan Out Information,"",string,n,n,y,"","","",loanout,loanStatusNote
bonsai_6-0-0,Loan Out,Loan out date,Loan Out Information,"",date,n,n,n/a,"","","",loanout,loanOutDate
bonsai_6-0-0,Loan Out,Loan return date,Loan Out Information,"",date,n,n,n/a,"","","",loanout,loanReturnDate
bonsai_6-0-0,Loan Out,Loan renewal application date,Loan Out Information,"",date,n,n,n/a,"","","",loanout,loanRenewalApplicationDate
bonsai_6-0-0,Loan Out,Credit line,Loan Out Information,"",string,n,n,n/a,"","","",loanout,creditLine
bonsai_6-0-0,Storage Location,Term display name,Storage Location Information,"",string,y,n,y,"","","",location,termDisplayName
bonsai_6-0-0,Storage Location,Term name,Storage Location Information,"",string,n,n,y,"","","",location,termName
bonsai_6-0-0,Storage Location,Term qualifier,Storage Location Information,"",string,n,n,y,"","","",location,termQualifier
bonsai_6-0-0,Storage Location,Term status,Storage Location Information,"",string,n,n,y,option list,locationTermStatuses,"accepted, provisional, rejected, under review",location,termStatus
bonsai_6-0-0,Storage Location,Term type,Storage Location Information,"",string,n,n,y,option list,locationTermTypes,"alternate descriptor, descriptor, used for term",location,termType
bonsai_6-0-0,Storage Location,Term flag,Storage Location Information,"",string,n,n,y,vocabulary,locationtermflag,"",location,termFlag
bonsai_6-0-0,Storage Location,Term language,Storage Location Information,"",string,n,n,y,vocabulary,languages,"",location,termLanguage
bonsai_6-0-0,Storage Location,Term preferred for lang,Storage Location Information,"",boolean,n,n,y,"","","",location,termPrefForLang
bonsai_6-0-0,Storage Location,Term source name,Storage Location Information,Source,string,n,n,y,authority,citation/local; citation/worldcat,"",location,termSource
bonsai_6-0-0,Storage Location,Term source detail,Storage Location Information,Source,string,n,n,y,"","","",location,termSourceDetail
bonsai_6-0-0,Storage Location,Term source ID,Storage Location Information,Source,string,n,n,y,"","","",location,termSourceID
bonsai_6-0-0,Storage Location,Term source note,Storage Location Information,Source,string,n,n,y,"","","",location,termSourceNote
bonsai_6-0-0,Storage Location,Storage location type,Storage Location Information,"",string,n,n,n/a,vocabulary,locationtype,"",location,locationType
bonsai_6-0-0,Storage Location,Security note,Storage Location Information,"",string,n,n,n/a,"","","",location,securityNote
bonsai_6-0-0,Storage Location,Address,Storage Location Information,"",string,n,n,n/a,"","","",location,address
bonsai_6-0-0,Storage Location,Access note,Storage Location Information,"",string,n,n,n/a,"","","",location,accessNote
bonsai_6-0-0,Storage Location,Condition note,Storage Location Information,"",string,n,n,y,"","","",location,conditionNote
bonsai_6-0-0,Storage Location,Condition note date,Storage Location Information,"",date,n,n,y,"","","",location,conditionNoteDate
bonsai_6-0-0,Media Handling,Identification number,Media Handling Information,"",string,y,n,n/a,"","","",media,identificationNumber
bonsai_6-0-0,Media Handling,Title,Media Handling Information,"",string,n,n,n/a,"","","",media,title
bonsai_6-0-0,Media Handling,Publish to,Media Handling Information,"",string,n,y,n,vocabulary,publishto,"",media,publishTo
bonsai_6-0-0,Media Handling,External URL,Media Handling Information,"",string,n,n,n/a,"","","",media,externalUrl
bonsai_6-0-0,Media Handling,Measured part,Media Handling Information,"",string,n,n,y,option list,measuredParts,"base, frame, framed, image-size, mount, paper-size, plate-size, unframed",media,measuredPart
bonsai_6-0-0,Media Handling,Dimension summary,Media Handling Information,"",string,n,n,y,"","","",media,dimensionSummary
bonsai_6-0-0,Media Handling,Measurement dimension,Media Handling Information,"",string,n,n,y,option list,dimensions,"area, base, circumference, count, depth, diameter, height, intended duration, length, running-time, screen resolution, target, volume, weight, width",media,dimension
bonsai_6-0-0,Media Handling,Measured by,Media Handling Information,"",string,n,n,y,authority,person/local; organization/local,"",media,measuredBy
bonsai_6-0-0,Media Handling,Measurement method,Media Handling Information,"",string,n,n,y,option list,measurementMethods,"balance_beam_scale, electronic_distance_measurement, goniometer, hydraulic_or_pneumatic_scale, measuring_tape_cloth, measuring_tape_metal, microscopy_reticule, odometer, optical_range_finder, osteometric_board, pacing_pedometer, protractor, ruler, sliding_calipers, spreading_calipers, spring_scale, stadia_transit, standard_mesh_screen, taping_chaining, theodolite_total_station",media,measurementMethod
bonsai_6-0-0,Media Handling,Measurement value,Media Handling Information,"",float,n,n,y,"","","",media,value
bonsai_6-0-0,Media Handling,Measurement unit,Media Handling Information,"",string,n,n,y,option list,measurementUnits,"carats, centimeters, cubic-centimeters, dpi, feet, hours, inches, kilograms, liters, meters, millimeters, milliseconds, minutes, ounces, pixels, pounds, ppi, seconds, square-feet, stories, tons",media,measurementUnit
bonsai_6-0-0,Media Handling,Measurement qualifier,Media Handling Information,"",string,n,n,y,"","","",media,valueQualifier
bonsai_6-0-0,Media Handling,Measurement date,Media Handling Information,"",date,n,n,y,"","","",media,valueDate
bonsai_6-0-0,Media Handling,Dimension note,Media Handling Information,"",string,n,n,y,"","","",media,measuredPartNote
bonsai_6-0-0,Media Handling,Checksum value,Media Handling Information,"",string,n,n,y,"","","",media,checksumValue
bonsai_6-0-0,Media Handling,Checksum type,Media Handling Information,"",string,n,n,y,vocabulary,checksumtypes,"",media,checksumType
bonsai_6-0-0,Media Handling,Checksum date,Media Handling Information,"",date,n,n,y,"","","",media,checksumDate
bonsai_6-0-0,Media Handling,Contributor,Media Handling Information,"",string,n,n,n/a,authority,person/local; organization/local,"",media,contributor
bonsai_6-0-0,Media Handling,Creator,Media Handling Information,"",string,n,n,n/a,authority,person/local; organization/local,"",media,creator
bonsai_6-0-0,Media Handling,Language,Media Handling Information,"",string,n,y,n,vocabulary,languages,"",media,language
bonsai_6-0-0,Media Handling,Publisher,Media Handling Information,"",string,n,n,n/a,authority,person/local; organization/local,"",media,publisher
bonsai_6-0-0,Media Handling,Relation,Media Handling Information,"",string,n,y,n,"","","",media,relation
bonsai_6-0-0,Media Handling,Copyright statement,Media Handling Information,"",string,n,n,n/a,"","","",media,copyrightStatement
bonsai_6-0-0,Media Handling,Type,Media Handling Information,"",string,n,y,n,option list,mediaTypes,"dataset, document, moving_image, sound, still_image",media,type
bonsai_6-0-0,Media Handling,Coverage,Media Handling Information,"",string,n,n,n/a,"","","",media,coverage
bonsai_6-0-0,Media Handling,Date,Media Handling Information,"",structured date group,n,y,n,"","","",media,dateGroup
bonsai_6-0-0,Media Handling,Source,Media Handling Information,"",string,n,n,n/a,"","","",media,source
bonsai_6-0-0,Media Handling,Subject,Media Handling Information,"",string,n,y,n,"","","",media,subject
bonsai_6-0-0,Media Handling,Rights holder,Media Handling Information,"",string,n,n,n/a,authority,person/local; organization/local,"",media,rightsHolder
bonsai_6-0-0,Media Handling,Description,Media Handling Information,"",string,n,n,n/a,"","","",media,description
bonsai_6-0-0,Media Handling,Alt text,Media Handling Information,"",string,n,n,n/a,"","","",media,altText
bonsai_6-0-0,Media Handling,"","","",string,n,n,n/a,"","","",media,mediaFileURI
bonsai_6-0-0,Location/Movement/Inventory,Reference number,Object Location Information,"",string,n,n,n/a,"","","",movement,movementReferenceNumber
bonsai_6-0-0,Location/Movement/Inventory,Normal location,Object Location Information,"",string,n,n,n/a,authority,location/local; location/offsite; organization/local,"",movement,normalLocation
bonsai_6-0-0,Location/Movement/Inventory,Current location,Object Location Information,"",string,y,n,n/a,authority,location/local; location/offsite; organization/local,"",movement,currentLocation
bonsai_6-0-0,Location/Movement/Inventory,Current location fitness,Object Location Information,Current location,string,n,n,n/a,option list,locationFitnesses,"dangerous, suitable, temporary, unsuitable",movement,currentLocationFitness
bonsai_6-0-0,Location/Movement/Inventory,Current location note,Object Location Information,Current location,string,n,n,n/a,"","","",movement,currentLocationNote
bonsai_6-0-0,Location/Movement/Inventory,Location date,Object Location Information,"",date,n,n,n/a,"","","",movement,locationDate
bonsai_6-0-0,Location/Movement/Inventory,Reason for move,Movement Information,"",string,n,n,n/a,option list,moveReasons,"collections-facility-move, conservation, exhibition, inventory, loan, newstoragelocation, photography, research",movement,reasonForMove
bonsai_6-0-0,Location/Movement/Inventory,Movement method,Movement Information,"",string,n,y,n,option list,moveMethods,"forklift, handcarried, trolley",movement,movementMethod
bonsai_6-0-0,Location/Movement/Inventory,Planned removal date,Movement Information,"",date,n,n,n/a,"","","",movement,plannedRemovalDate
bonsai_6-0-0,Location/Movement/Inventory,Removal date,Movement Information,"",date,n,n,n/a,"","","",movement,removalDate
bonsai_6-0-0,Location/Movement/Inventory,Movement contact,Movement Information,"",string,n,n,n/a,authority,person/local,"",movement,movementContact
bonsai_6-0-0,Location/Movement/Inventory,Movement note,Movement Information,"",string,n,n,n/a,"","","",movement,movementNote
bonsai_6-0-0,Location/Movement/Inventory,Inventory action required,Inventory Information,"",string,n,n,n/a,option list,invActions,"conservation, preservation, re-housing",movement,inventoryActionRequired
bonsai_6-0-0,Location/Movement/Inventory,Inventory frequency,Inventory Information,"",string,n,n,n/a,option list,invFreqs,"annually, daily, monthly, semi-annually, weekly",movement,frequencyForInventory
bonsai_6-0-0,Location/Movement/Inventory,Inventory date,Inventory Information,"",date,n,n,n/a,"","","",movement,inventoryDate
bonsai_6-0-0,Location/Movement/Inventory,Next inventory date,Inventory Information,"",date,n,n,n/a,"","","",movement,nextInventoryDate
bonsai_6-0-0,Location/Movement/Inventory,Inventory contact,Inventory Information,"",string,n,y,n,authority,person/local,"",movement,inventoryContact
bonsai_6-0-0,Location/Movement/Inventory,Inventory note,Inventory Information,"",string,n,n,n/a,"","","",movement,inventoryNote
bonsai_6-0-0,Object Exit,Exit number,Object Exit Information,"",string,y,n,n/a,"","","",objectexit,exitNumber
bonsai_6-0-0,Object Exit,Exit date,Object Exit Information,"",structured date group,n,n,n/a,"","","",objectexit,exitDateGroup
bonsai_6-0-0,Object Exit,Exit reason,Object Exit Information,"",string,n,n,n/a,option list,exitReasons,"broken, deaccession, dead, deadandbroken, disposal, fundraiser, missing, other, returnofloan",objectexit,exitReason
bonsai_6-0-0,Object Exit,Exit method,Object Exit Information,"",string,n,y,n,option list,exitMethods,"courier, garbage, inperson, post",objectexit,exitMethod
bonsai_6-0-0,Object Exit,Exit quantity,Object Exit Information,"",integer,n,n,n/a,"","","",objectexit,exitQuantity
bonsai_6-0-0,Object Exit,Current owner,Object Exit Information,"",string,n,n,n/a,authority,person/local; organization/local,"",objectexit,currentOwner
bonsai_6-0-0,Object Exit,Depositor,Object Exit Information,"",string,n,n,n/a,authority,person/local; organization/local,"",objectexit,depositor
bonsai_6-0-0,Object Exit,Exit note,Object Exit Information,"",string,n,n,n/a,"","","",objectexit,exitNote
bonsai_6-0-0,Object Exit,Packing note,Object Exit Information,"",string,n,n,n/a,"","","",objectexit,packingNote
bonsai_6-0-0,Object Exit,Disposal new object number,Deaccession and Disposal Information,"",string,n,n,n/a,"","","",objectexit,displosalNewObjectNumber
bonsai_6-0-0,Object Exit,Deaccession authorizer,Deaccession and Disposal Information,"",string,n,n,n/a,authority,person/local,"",objectexit,deaccessionAuthorizer
bonsai_6-0-0,Object Exit,Authorization date,Deaccession and Disposal Information,"",date,n,n,n/a,"","","",objectexit,authorizationDate
bonsai_6-0-0,Object Exit,Deaccession approval group,Deaccession and Disposal Information,"",string,n,n,y,vocabulary,deaccessionapprovalgroup,"",objectexit,deaccessionApprovalGroup
bonsai_6-0-0,Object Exit,Deaccession approval individual,Deaccession and Disposal Information,"",string,n,n,y,authority,person/local,"",objectexit,deaccessionApprovalIndividual
bonsai_6-0-0,Object Exit,Deaccession approval status,Deaccession and Disposal Information,"",string,n,n,y,vocabulary,deaccessionapprovalstatus,"",objectexit,deaccessionApprovalStatus
bonsai_6-0-0,Object Exit,Deaccession approval status date,Deaccession and Disposal Information,"",date,n,n,y,"","","",objectexit,deaccessionApprovalDate
bonsai_6-0-0,Object Exit,Deaccession approval note,Deaccession and Disposal Information,"",string,n,n,y,"","","",objectexit,deaccessionApprovalNote
bonsai_6-0-0,Object Exit,Deaccession date,Deaccession and Disposal Information,"",date,n,n,n/a,"","","",objectexit,deaccessionDate
bonsai_6-0-0,Object Exit,Disposal date,Deaccession and Disposal Information,"",date,n,n,n/a,"","","",objectexit,disposalDate
bonsai_6-0-0,Object Exit,Disposal method,Deaccession and Disposal Information,"",string,n,n,n/a,vocabulary,disposalmethod,"",objectexit,disposalMethod
bonsai_6-0-0,Object Exit,Disposal reason,Deaccession and Disposal Information,"",string,n,n,n/a,"","","",objectexit,displosalReason
bonsai_6-0-0,Object Exit,Disposal proposed recipient,Deaccession and Disposal Information,"",string,n,n,n/a,authority,person/local; organization/local,"",objectexit,disposalProposedRecipient
bonsai_6-0-0,Object Exit,Disposal recipient,Deaccession and Disposal Information,"",string,n,n,n/a,authority,person/local; organization/local,"",objectexit,disposalRecipient
bonsai_6-0-0,Object Exit,Disposal currency,Deaccession and Disposal Information,Disposal,string,n,n,n/a,vocabulary,currency,"",objectexit,disposalCurrency
bonsai_6-0-0,Object Exit,Disposal value,Deaccession and Disposal Information,Disposal,float,n,n,n/a,"","","",objectexit,displosalValue
bonsai_6-0-0,Object Exit,Group disposal currency,Deaccession and Disposal Information,Group disposal,string,n,n,n/a,vocabulary,currency,"",objectexit,groupDisposalCurrency
bonsai_6-0-0,Object Exit,Group disposal value,Deaccession and Disposal Information,Group disposal,float,n,n,n/a,"","","",objectexit,groupDisplosalValue
bonsai_6-0-0,Object Exit,Disposal provisos,Deaccession and Disposal Information,"",string,n,n,n/a,"","","",objectexit,displosalProvisos
bonsai_6-0-0,Object Exit,Disposal note,Deaccession and Disposal Information,"",string,n,n,n/a,"","","",objectexit,displosalNote
bonsai_6-0-0,Organization,Term display name,Organization Information,"",string,y,n,y,"","","",organization,termDisplayName
bonsai_6-0-0,Organization,Term name,Organization Information,"",string,n,n,y,"","","",organization,termName
bonsai_6-0-0,Organization,Term qualifier,Organization Information,"",string,n,n,y,"","","",organization,termQualifier
bonsai_6-0-0,Organization,Term status,Organization Information,"",string,n,n,y,option list,orgTermStatuses,"accepted, provisional, rejected, under review",organization,termStatus
bonsai_6-0-0,Organization,Term type,Organization Information,"",string,n,n,y,option list,orgTermTypes,"alternate descriptor, descriptor, used for term",organization,termType
bonsai_6-0-0,Organization,Term flag,Organization Information,"",string,n,n,y,vocabulary,orgtermflag,"",organization,termFlag
bonsai_6-0-0,Organization,Term language,Organization Information,"",string,n,n,y,vocabulary,languages,"",organization,termLanguage
bonsai_6-0-0,Organization,Term preferred for lang,Organization Information,"",boolean,n,n,y,"","","",organization,termPrefForLang
bonsai_6-0-0,Organization,Term main body name,Organization Information,Name detail,string,n,n,y,"","","",organization,mainBodyName
bonsai_6-0-0,Organization,Term name addition,Organization Information,Name detail,string,n,n,y,"","","",organization,additionsToName
bonsai_6-0-0,Organization,Term source name,Organization Information,Source,string,n,n,y,authority,citation/local; citation/worldcat,"",organization,termSource
bonsai_6-0-0,Organization,Term source detail,Organization Information,Source,string,n,n,y,"","","",organization,termSourceDetail
bonsai_6-0-0,Organization,Term source ID,Organization Information,Source,string,n,n,y,"","","",organization,termSourceID
bonsai_6-0-0,Organization,Term source note,Organization Information,Source,string,n,n,y,"","","",organization,termSourceNote
bonsai_6-0-0,Organization,Organization type,Organization Information,"",string,n,y,n,vocabulary,organizationtype,"",organization,organizationRecordType
bonsai_6-0-0,Organization,Foundation date,Organization Information,"",structured date group,n,n,n/a,"","","",organization,foundingDateGroup
bonsai_6-0-0,Organization,Foundation place,Organization Information,"",string,n,n,n/a,"","","",organization,foundingPlace
bonsai_6-0-0,Organization,Dissolution date,Organization Information,"",structured date group,n,n,n/a,"","","",organization,dissolutionDateGroup
bonsai_6-0-0,Organization,Name note,Organization Information,"",string,n,n,n/a,"","","",organization,nameNote
bonsai_6-0-0,Organization,Group,Organization Information,"",string,n,y,n,"","","",organization,group
bonsai_6-0-0,Organization,Function,Organization Information,"",string,n,y,n,"","","",organization,function
bonsai_6-0-0,Organization,History,Organization Information,"",string,n,y,n,"","","",organization,historyNote
bonsai_6-0-0,Organization,Contact name,Organization Information,"",string,n,n,y,authority,person/local,"",organization,contactName
bonsai_6-0-0,Organization,Contact role,Organization Information,"",string,n,n,y,vocabulary,contactrole,"",organization,contactRole
bonsai_6-0-0,Organization,Contact date,Organization Information,"",structured date group,n,n,y,"","","",organization,contactDateGroup
bonsai_6-0-0,Organization,Contact end date,Organization Information,"",structured date group,n,n,y,"","","",organization,contactEndDateGroup
bonsai_6-0-0,Organization,Contact status,Organization Information,"",string,n,n,y,vocabulary,contactstatus,"",organization,contactStatus
bonsai_6-0-0,Organization,Address,Contact Information,"",string,n,n,y,"","","",organization,email
bonsai_6-0-0,Organization,Type,Contact Information,"",string,n,n,y,option list,emailTypes,"business, other, personal",organization,emailType
bonsai_6-0-0,Organization,Number,Contact Information,"",string,n,n,y,"","","",organization,telephoneNumber
bonsai_6-0-0,Organization,Type,Contact Information,"",string,n,n,y,option list,telephoneNumberTypes,"business, home, mobile, other",organization,telephoneNumberType
bonsai_6-0-0,Organization,Number,Contact Information,"",string,n,n,y,"","","",organization,faxNumber
bonsai_6-0-0,Organization,Type,Contact Information,"",string,n,n,y,option list,faxNumberTypes,"business, home, other",organization,faxNumberType
bonsai_6-0-0,Organization,URL,Contact Information,"",string,n,n,y,"","","",organization,webAddress
bonsai_6-0-0,Organization,Type,Contact Information,"",string,n,n,y,option list,webAddressTypes,"business, other, personal",organization,webAddressType
bonsai_6-0-0,Organization,Line 1,Contact Information,"",string,n,n,y,"","","",organization,addressPlace1
bonsai_6-0-0,Organization,Line 2,Contact Information,"",string,n,n,y,"","","",organization,addressPlace2
bonsai_6-0-0,Organization,Municipality,Contact Information,"",string,n,n,y,"","","",organization,addressMunicipality
bonsai_6-0-0,Organization,State/province,Contact Information,"",string,n,n,y,"","","",organization,addressStateOrProvince
bonsai_6-0-0,Organization,Postal code,Contact Information,"",string,n,n,y,"","","",organization,addressPostCode
