profile,id_caps,id_lower,label
anthro_9_0,place.museumRecords,place.museumrecords,Documents Consulted for Cultural Affiliation Research > Museum records
anthro_9_0,place.manuscriptReferences,place.manuscriptreferences,Documents Consulted for Cultural Affiliation Research > Unpublished manuscript reference
anthro_9_0,place.manuscriptNote,place.manuscriptnote,Documents Consulted for Cultural Affiliation Research > Unpublished manuscript note
anthro_9_0,place.reportReferences,place.reportreferences,Documents Consulted for Cultural Affiliation Research > Published report reference
anthro_9_0,place.reportNote,place.reportnote,Documents Consulted for Cultural Affiliation Research > Published report note
anthro_9_0,place.vCoordinates,place.vcoordinates,Locality Information > Verbatim coords
anthro_9_0,place.vLatitude,place.vlatitude,Locality Information > Verbatim latitude
anthro_9_0,place.vLongitude,place.vlongitude,Locality Information > Verbatim longitude
anthro_9_0,place.vCoordSys,place.vcoordsys,Locality Information > Coordinate system
anthro_9_0,place.vSpatialReferenceSystem,place.vspatialreferencesystem,Locality Information > Spatial ref system
anthro_9_0,place.vElevation,place.velevation,Locality Information > Elevation
anthro_9_0,place.vDepth,place.vdepth,Locality Information > Depth
anthro_9_0,place.vDistanceAboveSurface,place.vdistanceabovesurface,Locality Information > Distance above surface
anthro_9_0,place.vUnitofMeasure,place.vunitofmeasure,Locality Information > Unit of measure
anthro_9_0,place.minElevationInMeters,place.minelevationinmeters,Locality Information > Min elevation (m)
anthro_9_0,place.maxElevationInMeters,place.maxelevationinmeters,Locality Information > Max elevation (m)
anthro_9_0,place.minDepthInMeters,place.mindepthinmeters,Locality Information > Min depth (m)
anthro_9_0,place.maxDepthInMeters,place.maxdepthinmeters,Locality Information > Max depth (m)
anthro_9_0,place.minDistanceAboveSurfaceInMeters,place.mindistanceabovesurfaceinmeters,Locality Information > Min distance above surface (m)
anthro_9_0,place.maxDistanceAboveSurfaceInMeters,place.maxdistanceabovesurfaceinmeters,Locality Information > Max distance above surface (m)
anthro_9_0,place.vCoordSource,place.vcoordsource,Locality Information > Coordinate source
anthro_9_0,place.vCoordSourceRefId,place.vcoordsourcerefid,Locality Information > Coordinate source detail
anthro_9_0,place.decimalLatitude,place.decimallatitude,Georeference Information > Georeference decimal latitude
anthro_9_0,place.decimalLongitude,place.decimallongitude,Georeference Information > Georeference decimal longitude
anthro_9_0,place.geodeticDatum,place.geodeticdatum,Georeference Information > Georeference datum
anthro_9_0,place.coordUncertaintyInMeters,place.coorduncertaintyinmeters,Georeference Information > Georeference uncertainty (m)
anthro_9_0,place.coordPrecision,place.coordprecision,Georeference Information > Georeference precision
anthro_9_0,place.pointRadiusSpatialFit,place.pointradiusspatialfit,Georeference Information > Georeference point radius spatial fit
anthro_9_0,place.footprintWKT,place.footprintwkt,Georeference Information > Georeference footprint WKT
anthro_9_0,place.footprintSRS,place.footprintsrs,Georeference Information > Georeference footprint SRS
anthro_9_0,place.footprintSpatialFit,place.footprintspatialfit,Georeference Information > Georeference footprint spatial fit
anthro_9_0,place.geoReferencedBy,place.georeferencedby,Georeference Information > Georeferenced by
anthro_9_0,place.geoRefDateGroup,place.georefdategroup,Georeference Information > Georeference date
anthro_9_0,place.geoRefProtocol,place.georefprotocol,Georeference Information > Georeference protocol
anthro_9_0,place.geoRefSource,place.georefsource,Georeference Information > Georeference source
anthro_9_0,place.geoRefVerificationStatus,place.georefverificationstatus,Georeference Information > Georeference verification
anthro_9_0,place.geoRefRemarks,place.georefremarks,Georeference Information > Georeference remarks
anthro_9_0,place.geoRefPlaceName,place.georefplacename,Georeference Information > Georeference place name
anthro_9_0,place.assocPerson,place.assocperson,Associated Authorities > Associated person
anthro_9_0,place.assocPersonType,place.assocpersontype,Associated Authorities > Associated person relationship/type
anthro_9_0,place.assocPersonStructuredDateGroup,place.assocpersonstructureddategroup,Associated Authorities > Associated person date
anthro_9_0,place.assocPersonCitation,place.assocpersoncitation,Associated Authorities > Associated person citation
anthro_9_0,place.assocPersonNote,place.assocpersonnote,Associated Authorities > Associated person note
anthro_9_0,place.assocPeople,place.assocpeople,Associated Authorities > Associated people
anthro_9_0,place.assocPeopleType,place.assocpeopletype,Associated Authorities > Associated people relationship/type
anthro_9_0,place.assocPeopleStructuredDateGroup,place.assocpeoplestructureddategroup,Associated Authorities > Associated people date
anthro_9_0,place.assocPeopleCitation,place.assocpeoplecitation,Associated Authorities > Associated people citation
anthro_9_0,place.assocPeopleNote,place.assocpeoplenote,Associated Authorities > Associated people note
anthro_9_0,place.assocOrganization,place.assocorganization,Associated Authorities > Associated organization
anthro_9_0,place.assocOrganizationType,place.assocorganizationtype,Associated Authorities > Associated organization relationship/type
anthro_9_0,place.assocOrganizationStructuredDateGroup,place.assocorganizationstructureddategroup,Associated Authorities > Associated organization date
anthro_9_0,place.assocOrganizationCitation,place.assocorganizationcitation,Associated Authorities > Associated organization citation
anthro_9_0,place.assocOrganizationNote,place.assocorganizationnote,Associated Authorities > Associated organization note
anthro_9_0,place.assocConcept,place.assocconcept,Associated Authorities > Associated concept
anthro_9_0,place.assocConceptType,place.assocconcepttype,Associated Authorities > Associated concept relationship/type
anthro_9_0,place.assocConceptStructuredDateGroup,place.assocconceptstructureddategroup,Associated Authorities > Associated concept date
anthro_9_0,place.assocConceptCitation,place.assocconceptcitation,Associated Authorities > Associated concept citation
anthro_9_0,place.assocConceptNote,place.assocconceptnote,Associated Authorities > Associated concept note
anthro_9_0,place.assocPlace,place.assocplace,Associated Authorities > Associated place
anthro_9_0,place.assocPlaceType,place.assocplacetype,Associated Authorities > Associated place relationship/type
anthro_9_0,place.assocPlaceStructuredDateGroup,place.assocplacestructureddategroup,Associated Authorities > Associated place date
anthro_9_0,place.assocPlaceCitation,place.assocplacecitation,Associated Authorities > Associated place citation
anthro_9_0,place.assocPlaceNote,place.assocplacenote,Associated Authorities > Associated place note
anthro_9_0,place.assocChronology,place.assocchronology,Associated Authorities > Associated event/era
anthro_9_0,place.assocChronologyType,place.assocchronologytype,Associated Authorities > Associated event/era relationship/type
anthro_9_0,place.assocChronologyStructuredDateGroup,place.assocchronologystructureddategroup,Associated Authorities > Associated event/era date
anthro_9_0,place.assocChronologyCitation,place.assocchronologycitation,Associated Authorities > Associated event/era citation
anthro_9_0,place.assocChronologyNote,place.assocchronologynote,Associated Authorities > Associated event/era note
anthro_9_0,transport.transportReferenceNumber,transport.transportreferencenumber,Transport Information > Transport reference number
anthro_9_0,transport.transportMethod,transport.transportmethod,Transport Information > Transport method
anthro_9_0,transport.numberOfCrates,transport.numberofcrates,Transport Information > Number of crates/objects
anthro_9_0,transport.transporter,transport.transporter,Transport Information > Transporter > Transporter name
anthro_9_0,transport.transporterContact,transport.transportercontact,Transport Information > Transporter > Transporter contact
anthro_9_0,transport.transporterContactNumber,transport.transportercontactnumber,Transport Information > Transporter > Transporter contact number
anthro_9_0,transport.transportAuthorizer,transport.transportauthorizer,Transport Information > Authorization > Transport authorizer
anthro_9_0,transport.transportAuthorizationDate,transport.transportauthorizationdate,Transport Information > Authorization > Authorization date
anthro_9_0,transport.transportTrackingNumber,transport.transporttrackingnumber,Transport Information > Tracking number
anthro_9_0,transport.transportTrackingNumberNote,transport.transporttrackingnumbernote,Transport Information > Tracking number note
anthro_9_0,transport.departurePoint,transport.departurepoint,Transport Information > Departure > Departure point
anthro_9_0,transport.transportDepartureDate,transport.transportdeparturedate,Transport Information > Departure > Departure date
anthro_9_0,transport.transportDepartureTime,transport.transportdeparturetime,Transport Information > Departure > Departure time
anthro_9_0,transport.destination,transport.destination,Transport Information > Arrival > Arrival point
anthro_9_0,transport.transportArrivalDate,transport.transportarrivaldate,Transport Information > Arrival > Arrival date
anthro_9_0,transport.transportArrivalTime,transport.transportarrivaltime,Transport Information > Arrival > Arrival time
anthro_9_0,transport.courier,transport.courier,Transport Information > Courier name
anthro_9_0,transport.courierContactNumber,transport.couriercontactnumber,Transport Information > Courier contact number
anthro_9_0,transport.transportRemarks,transport.transportremarks,Transport Information > Note
anthro_9_0,transport.transportCostType,transport.transportcosttype,Cost Information > Transport cost type
anthro_9_0,transport.transportCostResponsibleParty,transport.transportcostresponsibleparty,Cost Information > Transport cost responsible party
anthro_9_0,transport.insuranceCostResponsibleParty,transport.insurancecostresponsibleparty,Cost Information > Insurance/indemnity cost responsible party
anthro_9_0,transport.finalShippingCostCurrency,transport.finalshippingcostcurrency,Cost Information > Final shipping cost > Final shipping cost currency
anthro_9_0,transport.finalShippingCostValue,transport.finalshippingcostvalue,Cost Information > Final shipping cost > Final shipping cost value
anthro_9_0,transport.customsBroker,transport.customsbroker,Cost Information > Customs broker > Customs broker name
anthro_9_0,transport.customsBrokerContact,transport.customsbrokercontact,Cost Information > Customs broker > Customs broker contact
anthro_9_0,transport.customsDeclaredValueCurrency,transport.customsdeclaredvaluecurrency,Cost Information > Declared value for customs > Declared value for customs currency
anthro_9_0,transport.customsDeclaredValueAmount,transport.customsdeclaredvalueamount,Cost Information > Declared value for customs > Declared value for customs amount
anthro_9_0,transport.customsFeeCurrency,transport.customsfeecurrency,Cost Information > Customs fee > Customs fee currency
anthro_9_0,transport.customsFeeValue,transport.customsfeevalue,Cost Information > Customs fee > Customs fee value
anthro_9_0,transport.customsFeeNote,transport.customsfeenote,Cost Information > Customs fee > Customs fee note
anthro_9_0,transport.additionalCostsType,transport.additionalcoststype,Cost Information > Additional cost type
anthro_9_0,transport.additionalCostsCurrency,transport.additionalcostscurrency,Cost Information > Additional cost currency
anthro_9_0,transport.additionalCostsValue,transport.additionalcostsvalue,Cost Information > Additional cost value
anthro_9_0,transport.shippingQuoteProvider,transport.shippingquoteprovider,Cost Information > Shipping quote provider
anthro_9_0,transport.shippingQuoteCurrency,transport.shippingquotecurrency,Cost Information > Shipping quote currency
anthro_9_0,transport.shippingQuoteValue,transport.shippingquotevalue,Cost Information > Shipping quote value
anthro_9_0,transport.shippingQuoteDate,transport.shippingquotedate,Cost Information > Shipping quote date
anthro_9_0,uoc.referenceNumber,uoc.referencenumber,Use of Collections Information > Reference number
anthro_9_0,uoc.method,uoc.method,Use of Collections Information > Method
anthro_9_0,uoc.collectionType,uoc.collectiontype,Use of Collections Information > Collection type
anthro_9_0,uoc.projectId,uoc.projectid,Use of Collections Information > Project ID
anthro_9_0,uoc.subcollection,uoc.subcollection,Use of Collections Information > Subcollection
anthro_9_0,uoc.materialType,uoc.materialtype,Use of Collections Information > Material type
anthro_9_0,uoc.user,uoc.user,Use of Collections Information > User name
anthro_9_0,uoc.userUocRole,uoc.useruocrole,Use of Collections Information > User role
anthro_9_0,uoc.userInstitution,uoc.userinstitution,Use of Collections Information > User institution
anthro_9_0,uoc.userInstitutionRole,uoc.userinstitutionrole,Use of Collections Information > User institution role
anthro_9_0,uoc.title,uoc.title,Use of Collections Information > Title
anthro_9_0,uoc.dateRequested,uoc.daterequested,Use of Collections Information > Date requested
anthro_9_0,uoc.dateCompleted,uoc.datecompleted,Use of Collections Information > Date completed
anthro_9_0,uoc.occasion,uoc.occasion,Use of Collections Information > Occasion
anthro_9_0,uoc.projectDescription,uoc.projectdescription,Use of Collections Information > Project description
anthro_9_0,uoc.authorizedBy,uoc.authorizedby,Use of Collections Information > Authorized by
anthro_9_0,uoc.authorizationDate,uoc.authorizationdate,Use of Collections Information > Authorization date
anthro_9_0,uoc.authorizationStatus,uoc.authorizationstatus,Use of Collections Information > Authorization status
anthro_9_0,uoc.authorizationNote,uoc.authorizationnote,Use of Collections Information > Authorization note
anthro_9_0,uoc.useDate,uoc.usedate,Use of Collections Information > Start/ongoing date
anthro_9_0,uoc.useDateTimeNote,uoc.usedatetimenote,Use of Collections Information > Start/ongoing date time note
anthro_9_0,uoc.useDateNumberOfVisitors,uoc.usedatenumberofvisitors,Use of Collections Information > Start/ongoing date no. of visitors
anthro_9_0,uoc.useDateHoursSpent,uoc.usedatehoursspent,Use of Collections Information > Start/ongoing date hours spent
anthro_9_0,uoc.useDateVisitorNote,uoc.usedatevisitornote,Use of Collections Information > Start/ongoing date visitor note
anthro_9_0,uoc.endDate,uoc.enddate,Use of Collections Information > End date
anthro_9_0,uoc.staffName,uoc.staffname,Use of Collections Information > Staff name
anthro_9_0,uoc.staffRole,uoc.staffrole,Use of Collections Information > Staff role
anthro_9_0,uoc.staffHours,uoc.staffhours,Use of Collections Information > Staff hours spent
anthro_9_0,uoc.staffNote,uoc.staffnote,Use of Collections Information > Staff note
anthro_9_0,uoc.location,uoc.location,Use of Collections Information > Location
anthro_9_0,uoc.feeCurrency,uoc.feecurrency,Use of Collections Information > Fee currency
anthro_9_0,uoc.feeValue,uoc.feevalue,Use of Collections Information > Fee value
anthro_9_0,uoc.feePaid,uoc.feepaid,Use of Collections Information > Fee paid
anthro_9_0,uoc.feeNote,uoc.feenote,Use of Collections Information > Fee note
anthro_9_0,uoc.note,uoc.note,Use of Collections Information > Note
anthro_9_0,uoc.provisos,uoc.provisos,Use of Collections Information > Provisos
anthro_9_0,uoc.obligationsFulfilled,uoc.obligationsfulfilled,Use of Collections Information > Obligations fulfilled
anthro_9_0,uoc.result,uoc.result,Use of Collections Information > Result
anthro_9_0,restrictedmedia.identificationNumber,restrictedmedia.identificationnumber,Media Handling Information > Identification number
anthro_9_0,restrictedmedia.title,restrictedmedia.title,Media Handling Information > Title
anthro_9_0,restrictedmedia.publishTo,restrictedmedia.publishto,Media Handling Information > Publish to
anthro_9_0,restrictedmedia.name,restrictedmedia.name,File Information > Name
anthro_9_0,restrictedmedia.mimeType,restrictedmedia.mimetype,File Information > Type
anthro_9_0,restrictedmedia.length,restrictedmedia.length,File Information > Size
anthro_9_0,restrictedmedia.externalUrl,restrictedmedia.externalurl,Media Handling Information > External URL
anthro_9_0,restrictedmedia.measuredPart,restrictedmedia.measuredpart,Media Handling Information > Measured part
anthro_9_0,restrictedmedia.dimensionSummary,restrictedmedia.dimensionsummary,Media Handling Information > Dimension summary
anthro_9_0,restrictedmedia.dimension,restrictedmedia.dimension,Media Handling Information > Measurement dimension
anthro_9_0,restrictedmedia.measuredBy,restrictedmedia.measuredby,Media Handling Information > Measured by
anthro_9_0,restrictedmedia.measurementMethod,restrictedmedia.measurementmethod,Media Handling Information > Measurement method
anthro_9_0,restrictedmedia.value,restrictedmedia.value,Media Handling Information > Measurement value
anthro_9_0,restrictedmedia.measurementUnit,restrictedmedia.measurementunit,Media Handling Information > Measurement unit
anthro_9_0,restrictedmedia.valueQualifier,restrictedmedia.valuequalifier,Media Handling Information > Measurement qualifier
anthro_9_0,restrictedmedia.valueDate,restrictedmedia.valuedate,Media Handling Information > Measurement date
anthro_9_0,restrictedmedia.measuredPartNote,restrictedmedia.measuredpartnote,Media Handling Information > Dimension note
anthro_9_0,restrictedmedia.checksumValue,restrictedmedia.checksumvalue,Media Handling Information > Checksum value
anthro_9_0,restrictedmedia.checksumType,restrictedmedia.checksumtype,Media Handling Information > Checksum type
anthro_9_0,restrictedmedia.checksumDate,restrictedmedia.checksumdate,Media Handling Information > Checksum date
anthro_9_0,restrictedmedia.contributor,restrictedmedia.contributor,Media Handling Information > Contributor
anthro_9_0,restrictedmedia.creator,restrictedmedia.creator,Media Handling Information > Creator
anthro_9_0,restrictedmedia.language,restrictedmedia.language,Media Handling Information > Language
anthro_9_0,restrictedmedia.publisher,restrictedmedia.publisher,Media Handling Information > Publisher
anthro_9_0,restrictedmedia.relation,restrictedmedia.relation,Media Handling Information > Relation
anthro_9_0,restrictedmedia.copyrightStatement,restrictedmedia.copyrightstatement,Media Handling Information > Copyright statement
anthro_9_0,restrictedmedia.type,restrictedmedia.type,Media Handling Information > Type
anthro_9_0,restrictedmedia.coverage,restrictedmedia.coverage,Media Handling Information > Coverage
anthro_9_0,restrictedmedia.dateGroup,restrictedmedia.dategroup,Media Handling Information > Date
anthro_9_0,restrictedmedia.source,restrictedmedia.source,Media Handling Information > Source
anthro_9_0,restrictedmedia.subject,restrictedmedia.subject,Media Handling Information > Subject
anthro_9_0,restrictedmedia.rightsHolder,restrictedmedia.rightsholder,Media Handling Information > Rights holder
anthro_9_0,restrictedmedia.description,restrictedmedia.description,Media Handling Information > Description
anthro_9_0,restrictedmedia.altText,restrictedmedia.alttext,Media Handling Information > Alt text
anthro_9_0,restrictedmedia.mediaFileURI,restrictedmedia.mediafileuri,""
anthro_9_0,summarydocumentation.documentationNumber,summarydocumentation.documentationnumber,Summary Documentation Information > Summary/documentation number
anthro_9_0,summarydocumentation.title,summarydocumentation.title,Summary Documentation Information > Title
anthro_9_0,summarydocumentation.type,summarydocumentation.type,Summary Documentation Information > Type
anthro_9_0,summarydocumentation.originationDate,summarydocumentation.originationdate,Summary Documentation Information > Origination date
anthro_9_0,summarydocumentation.consultationNote,summarydocumentation.consultationnote,Summary Documentation Information > Consultation note
anthro_9_0,summarydocumentation.treatmentNote,summarydocumentation.treatmentnote,Summary Documentation Information > Treatment note
anthro_9_0,summarydocumentation.note,summarydocumentation.note,Summary Documentation Information > Note
anthro_9_0,summarydocumentation.involvedParty,summarydocumentation.involvedparty,Summary Documentation Information > Parties involved person
anthro_9_0,summarydocumentation.involvedOnBehalfOf,summarydocumentation.involvedonbehalfof,Summary Documentation Information > Parties involved on behalf of
anthro_9_0,summarydocumentation.involvedRole,summarydocumentation.involvedrole,Summary Documentation Information > Parties involved role
anthro_9_0,summarydocumentation.tribeOrNation,summarydocumentation.tribeornation,Summary Documentation Information > Summary affiliation tribe/nation
anthro_9_0,summarydocumentation.includeInNotice,summarydocumentation.includeinnotice,Summary Documentation Information > Summary affiliation include in notice
anthro_9_0,summarydocumentation.determinedBy,summarydocumentation.determinedby,Summary Documentation Information > Summary affiliation determined by
anthro_9_0,summarydocumentation.determinationDate,summarydocumentation.determinationdate,Summary Documentation Information > Summary affiliation determination date
anthro_9_0,summarydocumentation.basisOfDetermination,summarydocumentation.basisofdetermination,Summary Documentation Information > Summary affiliation basis of determination
anthro_9_0,summarydocumentation.determinationNote,summarydocumentation.determinationnote,Summary Documentation Information > Summary affiliation determination note
anthro_9_0,summarydocumentation.statusGroupType,summarydocumentation.statusgrouptype,Summary Documentation Information > Summary documentation status group
anthro_9_0,summarydocumentation.statusIndividual,summarydocumentation.statusindividual,Summary Documentation Information > Summary documentation status individual
anthro_9_0,summarydocumentation.status,summarydocumentation.status,Summary Documentation Information > Summary documentation status
anthro_9_0,summarydocumentation.statusDate,summarydocumentation.statusdate,Summary Documentation Information > Summary documentation status date
anthro_9_0,summarydocumentation.statusNote,summarydocumentation.statusnote,Summary Documentation Information > Summary documentation status note
anthro_9_0,summarydocumentation.geographicPlace,summarydocumentation.geographicplace,Context > Place represented name
anthro_9_0,summarydocumentation.geographicPlaceNote,summarydocumentation.geographicplacenote,Context > Place represented note
anthro_9_0,summarydocumentation.culture,summarydocumentation.culture,Context > Cultural group name
anthro_9_0,summarydocumentation.cultureNote,summarydocumentation.culturenote,Context > Cultural group note
anthro_9_0,summarydocumentation.timePeriod,summarydocumentation.timeperiod,Context > Time period era
anthro_9_0,summarydocumentation.timePeriodNote,summarydocumentation.timeperiodnote,Context > Time period note
anthro_9_0,summarydocumentation.archaeologicalSite,summarydocumentation.archaeologicalsite,Context > Archaeological site name
anthro_9_0,summarydocumentation.archaeologicalSiteNote,summarydocumentation.archaeologicalsitenote,Context > Archaeological site note
anthro_9_0,valuation.valuationcontrolRefNumber,valuation.valuationcontrolrefnumber,Object Valuation Information > Reference number
anthro_9_0,valuation.valueCurrency,valuation.valuecurrency,Object Valuation Information > Amount currency
anthro_9_0,valuation.valueAmount,valuation.valueamount,Object Valuation Information > Amount value
anthro_9_0,valuation.valueDate,valuation.valuedate,Object Valuation Information > Date
anthro_9_0,valuation.valueRenewalDate,valuation.valuerenewaldate,Object Valuation Information > Renewal date
anthro_9_0,valuation.valueSource,valuation.valuesource,Object Valuation Information > Source
anthro_9_0,valuation.valueType,valuation.valuetype,Object Valuation Information > Type
anthro_9_0,valuation.valueNote,valuation.valuenote,Object Valuation Information > Note
anthro_9_0,work.termDisplayName,work.termdisplayname,Work Information > Term display name
anthro_9_0,work.termName,work.termname,Work Information > Term name
anthro_9_0,work.termQualifier,work.termqualifier,Work Information > Term qualifier
anthro_9_0,work.termStatus,work.termstatus,Work Information > Term status
anthro_9_0,work.termType,work.termtype,Work Information > Term type
anthro_9_0,work.termFlag,work.termflag,Work Information > Term flag
anthro_9_0,work.termLanguage,work.termlanguage,Work Information > Term language
anthro_9_0,work.termPrefForLang,work.termprefforlang,Work Information > Term preferred for lang
anthro_9_0,work.termSource,work.termsource,Work Information > Source > Term source name
anthro_9_0,work.termSourceDetail,work.termsourcedetail,Work Information > Source > Term source detail
anthro_9_0,work.termSourceID,work.termsourceid,Work Information > Source > Term source ID
anthro_9_0,work.termSourceNote,work.termsourcenote,Work Information > Source > Term source note
anthro_9_0,work.workType,work.worktype,Work Information > Work type
anthro_9_0,work.workDateGroup,work.workdategroup,Work Information > Work date
anthro_9_0,work.workHistoryNote,work.workhistorynote,Work Information > History note
anthro_9_0,work.creator,work.creator,Work Information > Creator name
anthro_9_0,work.creatorType,work.creatortype,Work Information > Creator type
anthro_9_0,work.publisher,work.publisher,Work Information > Publisher name
anthro_9_0,work.publisherType,work.publishertype,Work Information > Publisher type
anthro_9_0,work.addressPlace1,work.addressplace1,Work Information > Address line 1
anthro_9_0,work.addressPlace2,work.addressplace2,Work Information > Address line 2
anthro_9_0,work.addressMunicipality,work.addressmunicipality,Work Information > Address municipality
anthro_9_0,work.addressStateOrProvince,work.addressstateorprovince,Work Information > Address state/province
anthro_9_0,work.addressPostCode,work.addresspostcode,Work Information > Address postal code
anthro_9_0,work.addressCountry,work.addresscountry,Work Information > Address country
anthro_9_0,work.addressType,work.addresstype,Work Information > Address type
anthro_9_0,osteology.InventoryID,osteology.inventoryid,Osteology Information > Inventory ID
anthro_9_0,osteology.osteoAgeEstimateVerbatim,osteology.osteoageestimateverbatim,Osteology Information > Age estimate verbatim
anthro_9_0,osteology.osteoAgeEstimateLower,osteology.osteoageestimatelower,Osteology Information > Age estimate lower
anthro_9_0,osteology.osteoAgeEstimateUpper,osteology.osteoageestimateupper,Osteology Information > Age estimate upper
anthro_9_0,osteology.osteoAgeEstimateDateGroup,osteology.osteoageestimatedategroup,Osteology Information > Age estimate date
anthro_9_0,osteology.osteoAgeEstimateAnalyst,osteology.osteoageestimateanalyst,Osteology Information > Age estimate analyst
anthro_9_0,osteology.osteoAgeEstimateNote,osteology.osteoageestimatenote,Osteology Information > Age estimate note
anthro_9_0,osteology.sexDetermination,osteology.sexdetermination,Osteology Information > Sex determination
anthro_9_0,osteology.sexDeterminationDateGroup,osteology.sexdeterminationdategroup,Osteology Information > Sex determination date
anthro_9_0,osteology.sexDeterminationAnalyst,osteology.sexdeterminationanalyst,Osteology Information > Sex determination analyst
anthro_9_0,osteology.sexDeterminationNote,osteology.sexdeterminationnote,Osteology Information > Sex determination note
anthro_9_0,osteology.completeness,osteology.completeness,Osteology Information > Completeness > Completeness level
anthro_9_0,osteology.completenessNote,osteology.completenessnote,Osteology Information > Completeness > Completeness note
anthro_9_0,osteology.molarsPresent,osteology.molarspresent,Osteology Information > Dentition > Molars present
anthro_9_0,osteology.dentitionScore,osteology.dentitionscore,Osteology Information > Dentition > Dentition score
anthro_9_0,osteology.dentitionNote,osteology.dentitionnote,Osteology Information > Dentition > Dentition note
anthro_9_0,osteology.mortuaryTreatment,osteology.mortuarytreatment,Osteology Information > Mortuary treatment > Mortuary treatment
anthro_9_0,osteology.mortuaryTreatmentNote,osteology.mortuarytreatmentnote,Osteology Information > Mortuary treatment > Mortuary treatment note
anthro_9_0,osteology.behrensmeyerSingleLower,osteology.behrensmeyersinglelower,Osteology Information > Behrensmeyer stage > Behrensmeyer stage - Single/lower
anthro_9_0,osteology.behrensmeyerUpper,osteology.behrensmeyerupper,Osteology Information > Behrensmeyer stage > Behrensmeyer stage - Upper
anthro_9_0,osteology.NotesOnElementInventory,osteology.notesonelementinventory,Osteology Information > Inventory note
anthro_9_0,osteology.pathologyNote,osteology.pathologynote,Osteology Information > General pathology and trauma note
anthro_9_0,osteology.InventoryIsComplete,osteology.inventoryiscomplete,Osteology Information > Inventory complete
anthro_9_0,osteology.inventoryAnalyst,osteology.inventoryanalyst,Osteology Information > Inventory analyst
anthro_9_0,osteology.inventoryDate,osteology.inventorydate,Osteology Information > Inventory date
anthro_9_0,osteology.Notes_DentalPathology,osteology.notes_dentalpathology,Osteology Information > Dental pathology (incl. alveolar)
anthro_9_0,osteology.Notes_CranialPathology,osteology.notes_cranialpathology,Osteology Information > Cranial bony pathology
anthro_9_0,osteology.Notes_PostcranialPathology,osteology.notes_postcranialpathology,Osteology Information > Postcranial bony pathology
anthro_9_0,osteology.Notes_CulturalModifications,osteology.notes_culturalmodifications,Osteology Information > Cultural modification
anthro_9_0,osteology.Notes_NHTaphonomicAlterations,osteology.notes_nhtaphonomicalterations,Osteology Information > Nonhuman taphonomic alteration
anthro_9_0,osteology.Notes_CuratorialSuffixing,osteology.notes_curatorialsuffixing,Osteology Information > Curatorial suffixing note
anthro_9_0,osteology.cranialDeformationPresent,osteology.cranialdeformationpresent,Cultural Modification Information > Cranial Deformation Information > Is any evidence of cranial deformation present?
anthro_9_0,osteology.cranialDeformationCategory,osteology.cranialdeformationcategory,Cultural Modification Information > Cranial Deformation Information > Cranial deformation general category
anthro_9_0,osteology.cranialDeformationNote,osteology.cranialdeformationnote,Cultural Modification Information > Cranial Deformation Information > Cranial deformation comment
anthro_9_0,osteology.trepanationPresent,osteology.trepanationpresent,Cultural Modification Information > Trepanation Information > Is any evidence of trepanation present?
anthro_9_0,osteology.trepanationLocation,osteology.trepanationlocation,Cultural Modification Information > Trepanation Information > Trepanation location (bone and side)
anthro_9_0,osteology.trepanationDimensionMax,osteology.trepanationdimensionmax,Cultural Modification Information > Trepanation Information > Dimension (mm) > Trepanation dimension max.
anthro_9_0,osteology.trepanationDimensionMin,osteology.trepanationdimensionmin,Cultural Modification Information > Trepanation Information > Dimension (mm) > Trepanation dimension min.
anthro_9_0,osteology.trepanationTechnique,osteology.trepanationtechnique,Cultural Modification Information > Trepanation Information > Trepanation technique
anthro_9_0,osteology.trepanationHealing,osteology.trepanationhealing,Cultural Modification Information > Trepanation Information > Trepanation healing
anthro_9_0,osteology.trepanationCertainty,osteology.trepanationcertainty,Cultural Modification Information > Trepanation Information > Trepanation certainty
anthro_9_0,osteology.trepanationNote,osteology.trepanationnote,Cultural Modification Information > Trepanation Information > Trepanation comment
anthro_9_0,osteology.trepanationGeneralNote,osteology.trepanationgeneralnote,Cultural Modification Information > Trepanation Information > Trepanation general comment
anthro_9_0,taxon.termDisplayName,taxon.termdisplayname,Taxonomic Name Information > Term display name
anthro_9_0,taxon.termFormattedDisplayName,taxon.termformatteddisplayname,Taxonomic Name Information > Formatted display name
anthro_9_0,taxon.termQualifier,taxon.termqualifier,Taxonomic Name Information > Term qualifier
anthro_9_0,taxon.termStatus,taxon.termstatus,Taxonomic Name Information > Term status
anthro_9_0,taxon.termType,taxon.termtype,Taxonomic Name Information > Term type
anthro_9_0,taxon.termFlag,taxon.termflag,Taxonomic Name Information > Term flag
anthro_9_0,taxon.taxonomicStatus,taxon.taxonomicstatus,Taxonomic Name Information > Taxonomic status
anthro_9_0,taxon.termLanguage,taxon.termlanguage,Taxonomic Name Information > Term language
anthro_9_0,taxon.termPrefForLang,taxon.termprefforlang,Taxonomic Name Information > Term preferred for lang
anthro_9_0,taxon.termSource,taxon.termsource,Taxonomic Name Information > Source > Term source name
anthro_9_0,taxon.termSourceDetail,taxon.termsourcedetail,Taxonomic Name Information > Source > Term source detail
anthro_9_0,taxon.termSourceID,taxon.termsourceid,Taxonomic Name Information > Source > Term source ID
anthro_9_0,taxon.termSourceNote,taxon.termsourcenote,Taxonomic Name Information > Source > Term source note
