fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source_type,data_source_name,option_list_values
publicart_9_0 organization ns2:contacts_common addressType,publicart_9_0,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressType,Contact Information,Organization Information,Type,addressGroupList > addressGroup,addressType,string,n,n,y,option list,addressTypes,"business, home, other"
publicart_9_0 organization foundingDateGroup ext.structuredDate dateDisplayDate,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Organization Information,Foundation date,Display date,foundingDateGroup,dateDisplayDate,"",n,n,n,"","",""
publicart_9_0 organization foundingDateGroup ext.structuredDate datePeriod,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.datePeriod,Organization Information,Foundation date,Period,foundingDateGroup,datePeriod,"",n,n,n,"","",""
publicart_9_0 organization foundingDateGroup ext.structuredDate dateAssociation,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateAssociation,Organization Information,Foundation date,Association,foundingDateGroup,dateAssociation,"",n,n,n,"","",""
publicart_9_0 organization foundingDateGroup ext.structuredDate dateNote,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateNote,Organization Information,Foundation date,Note,foundingDateGroup,dateNote,"",n,n,n,"","",""
publicart_9_0 organization foundingDateGroup ext.structuredDate dateEarliestSingleYear,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Organization Information,Foundation date,Earliest/single year,foundingDateGroup,dateEarliestSingleYear,"",n,n,n,"","",""
publicart_9_0 organization foundingDateGroup ext.structuredDate dateEarliestSingleMonth,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Organization Information,Foundation date,Earliest/single month,foundingDateGroup,dateEarliestSingleMonth,"",n,n,n,"","",""
publicart_9_0 organization foundingDateGroup ext.structuredDate dateEarliestSingleDay,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Organization Information,Foundation date,Earliest/single day,foundingDateGroup,dateEarliestSingleDay,"",n,n,n,"","",""
publicart_9_0 organization foundingDateGroup ext.structuredDate dateEarliestSingleEra,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Organization Information,Foundation date,Earliest/single era,foundingDateGroup,dateEarliestSingleEra,"",n,n,n,vocabulary,dateera,""
publicart_9_0 organization foundingDateGroup ext.structuredDate dateEarliestSingleCertainty,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Organization Information,Foundation date,Earliest/single certainty,foundingDateGroup,dateEarliestSingleCertainty,"",n,n,n,vocabulary,datecertainty,""
publicart_9_0 organization foundingDateGroup ext.structuredDate dateEarliestSingleQualifier,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Organization Information,Foundation date,Earliest/single qualifier,foundingDateGroup,dateEarliestSingleQualifier,"",n,n,n,option list,dateQualifiers,", +, +/-, -"
publicart_9_0 organization foundingDateGroup ext.structuredDate dateEarliestSingleQualifierValue,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Organization Information,Foundation date,Earliest/single qualifier value,foundingDateGroup,dateEarliestSingleQualifierValue,"",n,n,n,"","",""
publicart_9_0 organization foundingDateGroup ext.structuredDate dateEarliestSingleQualifierUnit,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Organization Information,Foundation date,Earliest/single qualifier unit,foundingDateGroup,dateEarliestSingleQualifierUnit,"",n,n,n,vocabulary,datequalifier,""
publicart_9_0 organization foundingDateGroup ext.structuredDate dateLatestYear,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Organization Information,Foundation date,Latest year,foundingDateGroup,dateLatestYear,"",n,n,n,"","",""
publicart_9_0 organization foundingDateGroup ext.structuredDate dateLatestMonth,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Organization Information,Foundation date,Latest month,foundingDateGroup,dateLatestMonth,"",n,n,n,"","",""
publicart_9_0 organization foundingDateGroup ext.structuredDate dateLatestDay,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Organization Information,Foundation date,Latest day,foundingDateGroup,dateLatestDay,"",n,n,n,"","",""
publicart_9_0 organization foundingDateGroup ext.structuredDate dateLatestEra,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Organization Information,Foundation date,Latest era,foundingDateGroup,dateLatestEra,"",n,n,n,vocabulary,dateera,""
publicart_9_0 organization foundingDateGroup ext.structuredDate dateLatestCertainty,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Organization Information,Foundation date,Latest certainty,foundingDateGroup,dateLatestCertainty,"",n,n,n,vocabulary,datecertainty,""
publicart_9_0 organization foundingDateGroup ext.structuredDate dateLatestQualifier,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Organization Information,Foundation date,Latest qualifier,foundingDateGroup,dateLatestQualifier,"",n,n,n,option list,dateQualifiers,", +, +/-, -"
publicart_9_0 organization foundingDateGroup ext.structuredDate dateLatestQualifierValue,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Organization Information,Foundation date,Latest qualifier value,foundingDateGroup,dateLatestQualifierValue,"",n,n,n,"","",""
publicart_9_0 organization foundingDateGroup ext.structuredDate dateLatestQualifierUnit,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Organization Information,Foundation date,Latest qualifier unit,foundingDateGroup,dateLatestQualifierUnit,"",n,n,n,vocabulary,datequalifier,""
publicart_9_0 organization foundingDateGroup ext.structuredDate dateEarliestScalarValue,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Organization Information,Foundation date,Earliest represented date,foundingDateGroup,dateEarliestScalarValue,"",n,n,n,"","",""
publicart_9_0 organization foundingDateGroup ext.structuredDate dateLatestScalarValue,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Organization Information,Foundation date,Latest represented date,foundingDateGroup,dateLatestScalarValue,"",n,n,n,"","",""
publicart_9_0 organization foundingDateGroup ext.structuredDate scalarValuesComputed,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Organization Information,Foundation date,Represented dates computed,foundingDateGroup,scalarValuesComputed,"",n,n,n,"","",""
publicart_9_0 organization dissolutionDateGroup ext.structuredDate dateDisplayDate,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Organization Information,Dissolution date,Display date,dissolutionDateGroup,dateDisplayDate,"",n,n,n,"","",""
publicart_9_0 organization dissolutionDateGroup ext.structuredDate datePeriod,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.datePeriod,Organization Information,Dissolution date,Period,dissolutionDateGroup,datePeriod,"",n,n,n,"","",""
publicart_9_0 organization dissolutionDateGroup ext.structuredDate dateAssociation,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateAssociation,Organization Information,Dissolution date,Association,dissolutionDateGroup,dateAssociation,"",n,n,n,"","",""
publicart_9_0 organization dissolutionDateGroup ext.structuredDate dateNote,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateNote,Organization Information,Dissolution date,Note,dissolutionDateGroup,dateNote,"",n,n,n,"","",""
publicart_9_0 organization dissolutionDateGroup ext.structuredDate dateEarliestSingleYear,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Organization Information,Dissolution date,Earliest/single year,dissolutionDateGroup,dateEarliestSingleYear,"",n,n,n,"","",""
publicart_9_0 organization dissolutionDateGroup ext.structuredDate dateEarliestSingleMonth,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Organization Information,Dissolution date,Earliest/single month,dissolutionDateGroup,dateEarliestSingleMonth,"",n,n,n,"","",""
publicart_9_0 organization dissolutionDateGroup ext.structuredDate dateEarliestSingleDay,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Organization Information,Dissolution date,Earliest/single day,dissolutionDateGroup,dateEarliestSingleDay,"",n,n,n,"","",""
publicart_9_0 organization dissolutionDateGroup ext.structuredDate dateEarliestSingleEra,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Organization Information,Dissolution date,Earliest/single era,dissolutionDateGroup,dateEarliestSingleEra,"",n,n,n,vocabulary,dateera,""
publicart_9_0 organization dissolutionDateGroup ext.structuredDate dateEarliestSingleCertainty,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Organization Information,Dissolution date,Earliest/single certainty,dissolutionDateGroup,dateEarliestSingleCertainty,"",n,n,n,vocabulary,datecertainty,""
publicart_9_0 organization dissolutionDateGroup ext.structuredDate dateEarliestSingleQualifier,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Organization Information,Dissolution date,Earliest/single qualifier,dissolutionDateGroup,dateEarliestSingleQualifier,"",n,n,n,option list,dateQualifiers,", +, +/-, -"
publicart_9_0 organization dissolutionDateGroup ext.structuredDate dateEarliestSingleQualifierValue,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Organization Information,Dissolution date,Earliest/single qualifier value,dissolutionDateGroup,dateEarliestSingleQualifierValue,"",n,n,n,"","",""
publicart_9_0 organization dissolutionDateGroup ext.structuredDate dateEarliestSingleQualifierUnit,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Organization Information,Dissolution date,Earliest/single qualifier unit,dissolutionDateGroup,dateEarliestSingleQualifierUnit,"",n,n,n,vocabulary,datequalifier,""
publicart_9_0 organization dissolutionDateGroup ext.structuredDate dateLatestYear,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Organization Information,Dissolution date,Latest year,dissolutionDateGroup,dateLatestYear,"",n,n,n,"","",""
publicart_9_0 organization dissolutionDateGroup ext.structuredDate dateLatestMonth,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Organization Information,Dissolution date,Latest month,dissolutionDateGroup,dateLatestMonth,"",n,n,n,"","",""
publicart_9_0 organization dissolutionDateGroup ext.structuredDate dateLatestDay,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Organization Information,Dissolution date,Latest day,dissolutionDateGroup,dateLatestDay,"",n,n,n,"","",""
publicart_9_0 organization dissolutionDateGroup ext.structuredDate dateLatestEra,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Organization Information,Dissolution date,Latest era,dissolutionDateGroup,dateLatestEra,"",n,n,n,vocabulary,dateera,""
publicart_9_0 organization dissolutionDateGroup ext.structuredDate dateLatestCertainty,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Organization Information,Dissolution date,Latest certainty,dissolutionDateGroup,dateLatestCertainty,"",n,n,n,vocabulary,datecertainty,""
publicart_9_0 organization dissolutionDateGroup ext.structuredDate dateLatestQualifier,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Organization Information,Dissolution date,Latest qualifier,dissolutionDateGroup,dateLatestQualifier,"",n,n,n,option list,dateQualifiers,", +, +/-, -"
publicart_9_0 organization dissolutionDateGroup ext.structuredDate dateLatestQualifierValue,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Organization Information,Dissolution date,Latest qualifier value,dissolutionDateGroup,dateLatestQualifierValue,"",n,n,n,"","",""
publicart_9_0 organization dissolutionDateGroup ext.structuredDate dateLatestQualifierUnit,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Organization Information,Dissolution date,Latest qualifier unit,dissolutionDateGroup,dateLatestQualifierUnit,"",n,n,n,vocabulary,datequalifier,""
publicart_9_0 organization dissolutionDateGroup ext.structuredDate dateEarliestScalarValue,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Organization Information,Dissolution date,Earliest represented date,dissolutionDateGroup,dateEarliestScalarValue,"",n,n,n,"","",""
publicart_9_0 organization dissolutionDateGroup ext.structuredDate dateLatestScalarValue,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Organization Information,Dissolution date,Latest represented date,dissolutionDateGroup,dateLatestScalarValue,"",n,n,n,"","",""
publicart_9_0 organization dissolutionDateGroup ext.structuredDate scalarValuesComputed,publicart_9_0,organization,ns2:organizations_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Organization Information,Dissolution date,Represented dates computed,dissolutionDateGroup,scalarValuesComputed,"",n,n,n,"","",""
publicart_9_0 person ns2:persons_common termDisplayName,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.termDisplayName,Person Information,"",Term display name,personTermGroupList > personTermGroup,termDisplayName,string,y,n,y,"","",""
publicart_9_0 person ns2:persons_common termName,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.termName,Person Information,"",Term name,personTermGroupList > personTermGroup,termName,string,n,n,y,"","",""
publicart_9_0 person ns2:persons_common termQualifier,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.termQualifier,Person Information,"",Term qualifier,personTermGroupList > personTermGroup,termQualifier,string,n,n,y,"","",""
publicart_9_0 person ns2:persons_common termStatus,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.termStatus,Person Information,"",Term status,personTermGroupList > personTermGroup,termStatus,string,n,n,y,option list,personTermStatuses,"accepted, provisional, rejected, under review"
publicart_9_0 person ns2:persons_common termType,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.termType,Person Information,"",Term type,personTermGroupList > personTermGroup,termType,string,n,n,y,vocabulary,persontermtype,""
publicart_9_0 person ns2:persons_common termFlag,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.termFlag,Person Information,"",Term flag,personTermGroupList > personTermGroup,termFlag,string,n,n,y,vocabulary,persontermflag,""
publicart_9_0 person ns2:persons_common termLanguage,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.termLanguage,Person Information,"",Term language,personTermGroupList > personTermGroup,termLanguage,string,n,n,y,vocabulary,languages,""
publicart_9_0 person ns2:persons_common termPrefForLang,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.termPrefForLang,Person Information,"",Term preferred for lang,personTermGroupList > personTermGroup,termPrefForLang,boolean,n,n,y,"","",""
publicart_9_0 person ns2:persons_common salutation,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.salutation,Person Information,Name detail,Term salutation,personTermGroupList > personTermGroup,salutation,string,n,n,y,option list,salutations,"dear, hello, to"
publicart_9_0 person ns2:persons_common title,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.title,Person Information,Name detail,Term title,personTermGroupList > personTermGroup,title,string,n,n,y,option list,personTitles,"Admiral, Baron, Baroness, Captain, Commander, Commodore, Count, Countess, Dame, Dr, General, Governor, Honorable, Judge, King, Lady, Lord, Miss, Mr, Mrs, Ms, Prince, Princess, Professor, Queen, Reverend, Saint, Sir"
publicart_9_0 person ns2:persons_common foreName,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.foreName,Person Information,Name detail,Term forename,personTermGroupList > personTermGroup,foreName,string,n,n,y,"","",""
publicart_9_0 person ns2:persons_common middleName,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.middleName,Person Information,Name detail,Term middle name,personTermGroupList > personTermGroup,middleName,string,n,n,y,"","",""
publicart_9_0 person ns2:persons_common surName,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.surName,Person Information,Name detail,Term surname,personTermGroupList > personTermGroup,surName,string,n,n,y,"","",""
publicart_9_0 person ns2:persons_common nameAdditions,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.nameAdditions,Person Information,Name detail,Term name addition,personTermGroupList > personTermGroup,nameAdditions,string,n,n,y,"","",""
publicart_9_0 person ns2:persons_common initials,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.initials,Person Information,Name detail,Term initials,personTermGroupList > personTermGroup,initials,string,n,n,y,"","",""
publicart_9_0 person ns2:persons_common termSource,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.termSource,Person Information,Source,Term source name,personTermGroupList > personTermGroup,termSource,string,n,n,y,authority,citation/local; citation/worldcat,""
publicart_9_0 person ns2:persons_common termSourceDetail,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.termSourceDetail,Person Information,Source,Term source detail,personTermGroupList > personTermGroup,termSourceDetail,string,n,n,y,"","",""
publicart_9_0 person ns2:persons_common termSourceID,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.termSourceID,Person Information,Source,Term source ID,personTermGroupList > personTermGroup,termSourceID,string,n,n,y,"","",""
publicart_9_0 person ns2:persons_common termSourceNote,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.termSourceNote,Person Information,Source,Term source note,personTermGroupList > personTermGroup,termSourceNote,string,n,n,y,"","",""
publicart_9_0 person ns2:persons_common birthPlace,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.birthPlace,Person Information,"",Place of birth,"",birthPlace,string,n,n,n/a,"","",""
publicart_9_0 person ns2:persons_common deathPlace,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.deathPlace,Person Information,"",Place of death,"",deathPlace,string,n,n,n/a,"","",""
publicart_9_0 person ns2:persons_publicart organization,publicart_9_0,person,ns2:persons_publicart,ns2:persons_publicart,persons_publicart.organization,Person Information,"",Person's organization,organizations,organization,string,n,y,n,authority,organization/local; organization/shared,""
publicart_9_0 person ext.socialMedia socialMediaHandle,publicart_9_0,person,ns2:persons_publicart,ext.socialMedia,ext.socialMedia.socialMediaHandle,Person Information,"",Social media handle,socialMediaGroupList > socialMediaGroup,socialMediaHandle,string,n,n,y,"","",""
publicart_9_0 person ext.socialMedia socialMediaHandleType,publicart_9_0,person,ns2:persons_publicart,ext.socialMedia,ext.socialMedia.socialMediaHandleType,Person Information,"",Social media type,socialMediaGroupList > socialMediaGroup,socialMediaHandleType,string,n,n,y,vocabulary,socialmediatype,""
publicart_9_0 person ns2:persons_common bioNote,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.bioNote,Person Information,"",Biographical note,"",bioNote,string,n,n,n/a,"","",""
publicart_9_0 person ns2:contacts_common email,publicart_9_0,person,ns2:contacts_common,ns2:contacts_common,contacts_common.email,Contact Information,Person Information,Address,emailGroupList > emailGroup,email,string,n,n,y,"","",""
publicart_9_0 person ns2:contacts_common emailType,publicart_9_0,person,ns2:contacts_common,ns2:contacts_common,contacts_common.emailType,Contact Information,Person Information,Type,emailGroupList > emailGroup,emailType,string,n,n,y,option list,emailTypes,"business, other, personal"
publicart_9_0 person ns2:contacts_common telephoneNumber,publicart_9_0,person,ns2:contacts_common,ns2:contacts_common,contacts_common.telephoneNumber,Contact Information,Person Information,Number,telephoneNumberGroupList > telephoneNumberGroup,telephoneNumber,string,n,n,y,"","",""
publicart_9_0 person ns2:contacts_common telephoneNumberType,publicart_9_0,person,ns2:contacts_common,ns2:contacts_common,contacts_common.telephoneNumberType,Contact Information,Person Information,Type,telephoneNumberGroupList > telephoneNumberGroup,telephoneNumberType,string,n,n,y,option list,telephoneNumberTypes,"business, home, mobile, other"
publicart_9_0 person ns2:contacts_common faxNumber,publicart_9_0,person,ns2:contacts_common,ns2:contacts_common,contacts_common.faxNumber,Contact Information,Person Information,Number,faxNumberGroupList > faxNumberGroup,faxNumber,string,n,n,y,"","",""
publicart_9_0 person ns2:contacts_common faxNumberType,publicart_9_0,person,ns2:contacts_common,ns2:contacts_common,contacts_common.faxNumberType,Contact Information,Person Information,Type,faxNumberGroupList > faxNumberGroup,faxNumberType,string,n,n,y,option list,faxNumberTypes,"business, home, other"
publicart_9_0 person ns2:contacts_common webAddress,publicart_9_0,person,ns2:contacts_common,ns2:contacts_common,contacts_common.webAddress,Contact Information,Person Information,URL,webAddressGroupList > webAddressGroup,webAddress,string,n,n,y,"","",""
publicart_9_0 person ns2:contacts_common webAddressType,publicart_9_0,person,ns2:contacts_common,ns2:contacts_common,contacts_common.webAddressType,Contact Information,Person Information,Type,webAddressGroupList > webAddressGroup,webAddressType,string,n,n,y,option list,webAddressTypes,"business, other, personal"
publicart_9_0 person ns2:contacts_common addressPlace1,publicart_9_0,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPlace1,Contact Information,Person Information,Line 1,addressGroupList > addressGroup,addressPlace1,string,n,n,y,"","",""
publicart_9_0 person ns2:contacts_common addressPlace2,publicart_9_0,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPlace2,Contact Information,Person Information,Line 2,addressGroupList > addressGroup,addressPlace2,string,n,n,y,"","",""
publicart_9_0 person ns2:contacts_common addressMunicipality,publicart_9_0,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressMunicipality,Contact Information,Person Information,Municipality,addressGroupList > addressGroup,addressMunicipality,string,n,n,y,"","",""
publicart_9_0 person ns2:contacts_common addressStateOrProvince,publicart_9_0,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressStateOrProvince,Contact Information,Person Information,State/province,addressGroupList > addressGroup,addressStateOrProvince,string,n,n,y,"","",""
publicart_9_0 person ns2:contacts_common addressPostCode,publicart_9_0,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPostCode,Contact Information,Person Information,Postal code,addressGroupList > addressGroup,addressPostCode,string,n,n,y,"","",""
publicart_9_0 person ns2:contacts_common addressCountry,publicart_9_0,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressCountry,Contact Information,Person Information,Country,addressGroupList > addressGroup,addressCountry,string,n,n,y,option list,addressCountries,"AD, AE, AF, AG, AI, AL, AM, AO, AQ, AR, AS, AT, AU, AW, AX, AZ, BA, BB, BD, BE, BF, BG, BH, BI, BJ, BL, BM, BN, BO, BQ, BR, BS, BT, BV, BW, BY, BZ, CA, CC, CD, CF, CG, CH, CI, CK, CL, CM, CN, CO, CR, CU, CV, CW, CX, CY, CZ, DE, DJ, DK, DM, DO, DZ, EC, EE, EG, EH, ER, ES, ET, FI, FJ, FK, FM, FO, FR, GA, GB, GD, GE, GF, GG, GH, GI, GL, GM, GN, GP, GQ, GR, GS, GT, GU, GW, GY, HK, HM, HN, HR, HT, HU, ID, IE, IL, IM, IN, IO, IQ, IR, IS, IT, JE, JM, JO, JP, KE, KG, KH, KI, KM, KN, KP, KR, KW, KY, KZ, LA, LB, LC, LI, LK, LR, LS, LT, LU, LV, LY, MA, MC, MD, ME, MF, MG, MH, MK, ML, MM, MN, MO, MP, MQ, MR, MS, MT, MU, MV, MW, MX, MY, MZ, NA, NC, NE, NF, NG, NI, NL, NO, NP, NR, NU, NZ, OM, PA, PE, PF, PG, PH, PK, PL, PM, PN, PR, PS, PT, PW, PY, QA, RE, RO, RS, RU, RW, SA, SB, SC, SD, SE, SG, SH, SI, SJ, SK, SL, SM, SN, SO, SR, SS, ST, SV, SX, SY, SZ, TC, TD, TF, TG, TH, TJ, TK, TL, TM, TN, TO, TR, TT, TV, TW, TZ, UA, UG, UM, US, UY, UZ, VA, VC, VE, VG, VI, VN, VU, WF, WS, YE, YT, ZA, ZM, ZW"
publicart_9_0 person ns2:contacts_common addressType,publicart_9_0,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressType,Contact Information,Person Information,Type,addressGroupList > addressGroup,addressType,string,n,n,y,option list,addressTypes,"business, home, other"
publicart_9_0 person ns2:persons_common declinedToAnswerPronoun,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.declinedToAnswerPronoun,Maker-Supplied Identity Information,"",Pronoun supplied declined to answer,pronounGroupList > pronounGroup,declinedToAnswerPronoun,boolean,n,n,y,"","",""
publicart_9_0 person ns2:persons_common suppliedPronoun,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.suppliedPronoun,Maker-Supplied Identity Information,"",Pronoun supplied,pronounGroupList > pronounGroup > suppliedPronouns,suppliedPronoun,string,n,y,as part of larger repeating group,vocabulary,suppliedpronoun,""
publicart_9_0 person ns2:persons_common useRestrictionPronoun,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.useRestrictionPronoun,Maker-Supplied Identity Information,"",Pronoun supplied use restriction,pronounGroupList > pronounGroup,useRestrictionPronoun,string,n,n,y,vocabulary,userestriction,""
publicart_9_0 person ns2:persons_common declinedToAnswerGender,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.declinedToAnswerGender,Maker-Supplied Identity Information,"",Gender supplied declined to answer,genderGroupList > genderGroup,declinedToAnswerGender,boolean,n,n,y,"","",""
publicart_9_0 person ns2:persons_common suppliedGender,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.suppliedGender,Maker-Supplied Identity Information,"",Gender supplied,genderGroupList > genderGroup > suppliedGenders,suppliedGender,string,n,y,as part of larger repeating group,vocabulary,suppliedgender,""
publicart_9_0 person ns2:persons_common useRestrictionGender,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.useRestrictionGender,Maker-Supplied Identity Information,"",Gender supplied use restriction,genderGroupList > genderGroup,useRestrictionGender,string,n,n,y,vocabulary,userestriction,""
publicart_9_0 person ns2:persons_common declinedToAnswerRace,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.declinedToAnswerRace,Maker-Supplied Identity Information,"",Race supplied declined to answer,raceGroupList > raceGroup,declinedToAnswerRace,boolean,n,n,y,"","",""
publicart_9_0 person ns2:persons_common suppliedRace,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.suppliedRace,Maker-Supplied Identity Information,"",Race supplied,raceGroupList > raceGroup > suppliedRaces,suppliedRace,string,n,y,as part of larger repeating group,vocabulary,suppliedrace,""
publicart_9_0 person ns2:persons_common useRestrictionRace,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.useRestrictionRace,Maker-Supplied Identity Information,"",Race supplied use restriction,raceGroupList > raceGroup,useRestrictionRace,string,n,n,y,vocabulary,userestriction,""
publicart_9_0 person ns2:persons_common declinedToAnswerEthnicity,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.declinedToAnswerEthnicity,Maker-Supplied Identity Information,"",Ethnicity supplied declined to answer,ethnicityGroupList > ethnicityGroup,declinedToAnswerEthnicity,boolean,n,n,y,"","",""
publicart_9_0 person ns2:persons_common suppliedEthnicity,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.suppliedEthnicity,Maker-Supplied Identity Information,"",Ethnicity supplied,ethnicityGroupList > ethnicityGroup > suppliedEthnicities,suppliedEthnicity,string,n,y,as part of larger repeating group,vocabulary,suppliedethnicity,""
