profile,record_type,field,record_section,path_to_field,data_type,required,repeats,group_repeats,data_source,option_list_values,record_type_machine_name,field_machine_name
publicart_6-0-0,Condition Check,Completeness note,Object Condition Information,Completeness,string,n,n,y,"","",conditioncheck,completenessNote
publicart_6-0-0,Condition Check,Technical assessment description,Object Condition Information,Technical assessment,string,n,n,y,"","",conditioncheck,techAssessment
publicart_6-0-0,Condition Check,Technical assessment date,Object Condition Information,Technical assessment,date,n,n,y,"","",conditioncheck,techAssessmentDate
publicart_6-0-0,Condition Check,Condition description,Object Condition Information,Condition,string,n,n,y,option list: conditions,"environmental issue, exhibitableneedswork, injeopardy, light/electronic replacement, missing hardware, needs cleaning, needs coating, needs repair, needsnowork, notexhibitablestable",conditioncheck,condition
publicart_6-0-0,Condition Check,Condition date,Object Condition Information,Condition,date,n,n,y,"","",conditioncheck,conditionDate
publicart_6-0-0,Condition Check,Condition note,Object Condition Information,Condition,string,n,n,y,"","",conditioncheck,conditionNote
publicart_6-0-0,Condition Check,Environmental condition note,Object Condition Information,Environmental condition,string,n,n,y,"","",conditioncheck,envConditionNote
publicart_6-0-0,Condition Check,Environmental condition date,Object Condition Information,Environmental condition,date,n,n,y,"","",conditioncheck,envConditionNoteDate
publicart_6-0-0,Condition Check,Display recommendation,Object Recommendation/Requirement Information,"",string,n,n,n/a,"","",conditioncheck,displayRecommendations
publicart_6-0-0,Condition Check,Handling recommendation,Object Recommendation/Requirement Information,"",string,n,n,n/a,"","",conditioncheck,handlingRecommendations
publicart_6-0-0,Condition Check,Installation recommendation,Object Recommendation/Requirement Information,"",string,n,n,n/a,"","",conditioncheck,installationRecommendations
publicart_6-0-0,Condition Check,Environmental recommendation,Object Recommendation/Requirement Information,"",string,n,n,n/a,"","",conditioncheck,envRecommendations
publicart_6-0-0,Condition Check,Special requirement,Object Recommendation/Requirement Information,"",string,n,n,n/a,"","",conditioncheck,specialRequirements
publicart_6-0-0,Condition Check,Legal requirement,Object Recommendation/Requirement Information,"",string,n,n,n/a,"","",conditioncheck,legalRequirements
publicart_6-0-0,Condition Check,Legal/license requirement held description,Object Recommendation/Requirement Information,Legal/license requirement held,string,n,n,y,"","",conditioncheck,legalReqsHeld
publicart_6-0-0,Condition Check,Legal/license requirement held begin date,Object Recommendation/Requirement Information,Legal/license requirement held,date,n,n,y,"","",conditioncheck,legalReqsHeldBeginDate
publicart_6-0-0,Condition Check,Legal/license requirement held end date,Object Recommendation/Requirement Information,Legal/license requirement held,date,n,n,y,"","",conditioncheck,legalReqsHeldEndDate
publicart_6-0-0,Condition Check,Legal/license requirement held renewal date,Object Recommendation/Requirement Information,Legal/license requirement held,date,n,n,y,"","",conditioncheck,legalReqsHeldRenewDate
publicart_6-0-0,Conservation,Reference number,Conservation Treatment Information,"",string,y,n,n/a,"","",conservation,conservationNumber
publicart_6-0-0,Conservation,Procedural status,Conservation Treatment Information,Procedural status,string,n,n,y,vocabulary: conservationstatus,"",conservation,status
publicart_6-0-0,Conservation,Procedural status date,Conservation Treatment Information,Procedural status,date,n,n,y,"","",conservation,statusDate
publicart_6-0-0,Conservation,Priority level,Conservation Treatment Information,"",string,n,n,n/a,option list: conservationPriorityLevels,"high, low, medium",conservation,conservationPriorityLevel
publicart_6-0-0,Conservation,Treatment purpose,Conservation Treatment Information,"",string,n,n,n/a,vocabulary: treatmentpurpose,"",conservation,treatmentPurpose
publicart_6-0-0,Conservation,Conservator,Conservation Treatment Information,"",string,n,y,n,authority: person/local; authority: person/shared; authority: organization/local; authority: organization/shared,"",conservation,conservator
publicart_6-0-0,Conservation,Other treatment party name,Conservation Treatment Information,Other treatment party,string,n,n,y,authority: person/local; authority: person/shared; authority: organization/local; authority: organization/shared,"",conservation,otherParty
publicart_6-0-0,Conservation,Other treatment party role,Conservation Treatment Information,Other treatment party,string,n,n,y,vocabulary: otherpartyrole,"",conservation,otherPartyRole
publicart_6-0-0,Conservation,Other treatment party note,Conservation Treatment Information,Other treatment party,string,n,n,y,"","",conservation,otherPartyNote
publicart_6-0-0,Conservation,Examination staff,Conservation Treatment Information,Examination,string,n,n,y,authority: person/local; authority: person/shared,"",conservation,examinationStaff
publicart_6-0-0,Conservation,Examination phase of treatment,Conservation Treatment Information,Examination,string,n,n,y,vocabulary: examinationphase,"",conservation,examinationPhase
publicart_6-0-0,Conservation,Examination date,Conservation Treatment Information,Examination,date,n,n,y,"","",conservation,examinationDate
publicart_6-0-0,Conservation,Examination note,Conservation Treatment Information,Examination,string,n,n,y,"","",conservation,examinationNote
publicart_6-0-0,Conservation,Fabrication note,Conservation Treatment Information,"",string,n,n,n/a,"","",conservation,fabricationNote
publicart_6-0-0,Conservation,Proposed treatment,Conservation Treatment Information,"",string,n,n,n/a,"","",conservation,proposedTreatment
publicart_6-0-0,Conservation,Proposed treatment start date,Conservation Treatment Information,"",date,n,n,n/a,"","",conservation,proposedTreatmentStartDate
publicart_6-0-0,Conservation,Proposed treatment end date,Conservation Treatment Information,"",date,n,n,n/a,"","",conservation,proposedTreatmentEndDate
publicart_6-0-0,Conservation,Proposed treatment estimate currency,Conservation Treatment Information,Proposed treatment estimate,string,n,n,n/a,vocabulary: currency,"",conservation,proposedTreatmentEstCurrency
publicart_6-0-0,Conservation,Proposed treatment estimate value,Conservation Treatment Information,Proposed treatment estimate,float,n,n,n/a,"","",conservation,proposedTreatmentEstValue
publicart_6-0-0,Conservation,Proposed treatment contract restrictions,Conservation Treatment Information,"",string,n,n,n/a,"","",conservation,proposedTreatmentContractRestrictions
publicart_6-0-0,Conservation,Approved by,Conservation Treatment Information,"",string,n,n,n/a,authority: person/local; authority: person/shared,"",conservation,approvedBy
publicart_6-0-0,Conservation,Approval date,Conservation Treatment Information,"",date,n,n,n/a,"","",conservation,approvedDate
publicart_6-0-0,Conservation,Treatment summary,Conservation Treatment Information,"",string,n,n,n/a,"","",conservation,treatmentSummary
publicart_6-0-0,Conservation,Treatment start date,Conservation Treatment Information,"",date,n,n,n/a,"","",conservation,treatmentStartDate
publicart_6-0-0,Conservation,Treatment end date,Conservation Treatment Information,"",date,n,n,n/a,"","",conservation,treatmentEndDate
publicart_6-0-0,Conservation,Treatment cost currency,Conservation Treatment Information,Treatment cost,string,n,n,n/a,vocabulary: currency,"",conservation,treatmentCostCurrency
publicart_6-0-0,Conservation,Treatment cost value,Conservation Treatment Information,Treatment cost,float,n,n,n/a,"","",conservation,treatmentCostValue
publicart_6-0-0,Conservation,Proposed analysis,Object Analysis Information,"",string,n,n,n/a,"","",conservation,proposedAnalysis
publicart_6-0-0,Conservation,Analysis researcher,Object Analysis Information,"",string,n,n,n/a,authority: person/local; authority: person/shared,"",conservation,researcher
