fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values,diff info
bonsai_5-0-2 ns2:collectionobjects_common dateLatestYear,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Object History and Association Information,Associations > Associated date > Associated date value,Latest year,assocDateGroupList > assocDateGroup > assocStructuredDateGroup,dateLatestYear,integer,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateLatestYear,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Object History and Association Information,Associations > Associated date > Associated date value,Latest year,assocDateGroupList > assocDateGroup > assocStructuredDateGroup,dateLatestYear,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateLatestMonth,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Object History and Association Information,Associations > Associated date > Associated date value,Latest month,assocDateGroupList > assocDateGroup > assocStructuredDateGroup,dateLatestMonth,integer,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateLatestMonth,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Object History and Association Information,Associations > Associated date > Associated date value,Latest month,assocDateGroupList > assocDateGroup > assocStructuredDateGroup,dateLatestMonth,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateLatestDay,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Object History and Association Information,Associations > Associated date > Associated date value,Latest day,assocDateGroupList > assocDateGroup > assocStructuredDateGroup,dateLatestDay,integer,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateLatestDay,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Object History and Association Information,Associations > Associated date > Associated date value,Latest day,assocDateGroupList > assocDateGroup > assocStructuredDateGroup,dateLatestDay,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateLatestEra,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Object History and Association Information,Associations > Associated date > Associated date value,Latest era,assocDateGroupList > assocDateGroup > assocStructuredDateGroup,dateLatestEra,string,n,n,as part of larger repeating group,vocabulary: dateera,""
botgarden_3-0-2 ns2:collectionobjects_common dateLatestEra,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Object History and Association Information,Associations > Associated date > Associated date value,Latest era,assocDateGroupList > assocDateGroup > assocStructuredDateGroup,dateLatestEra,string,n,n,as part of larger repeating group,vocabulary: dateera,""
bonsai_5-0-2 ns2:collectionobjects_common dateLatestCertainty,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Object History and Association Information,Associations > Associated date > Associated date value,Latest certainty,assocDateGroupList > assocDateGroup > assocStructuredDateGroup,dateLatestCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,""
botgarden_3-0-2 ns2:collectionobjects_common dateLatestCertainty,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Object History and Association Information,Associations > Associated date > Associated date value,Latest certainty,assocDateGroupList > assocDateGroup > assocStructuredDateGroup,dateLatestCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,""
bonsai_5-0-2 ns2:collectionobjects_common dateLatestQualifier,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Object History and Association Information,Associations > Associated date > Associated date value,Latest qualifier,assocDateGroupList > assocDateGroup > assocStructuredDateGroup,dateLatestQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -"
botgarden_3-0-2 ns2:collectionobjects_common dateLatestQualifier,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Object History and Association Information,Associations > Associated date > Associated date value,Latest qualifier,assocDateGroupList > assocDateGroup > assocStructuredDateGroup,dateLatestQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -"
bonsai_5-0-2 ns2:collectionobjects_common dateLatestQualifierValue,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Object History and Association Information,Associations > Associated date > Associated date value,Latest qualifier value,assocDateGroupList > assocDateGroup > assocStructuredDateGroup,dateLatestQualifierValue,integer,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateLatestQualifierValue,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Object History and Association Information,Associations > Associated date > Associated date value,Latest qualifier value,assocDateGroupList > assocDateGroup > assocStructuredDateGroup,dateLatestQualifierValue,integer,n,n,as part of larger repeating group,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateLatestQualifierUnit,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Object History and Association Information,Associations > Associated date > Associated date value,Latest qualifier unit,assocDateGroupList > assocDateGroup > assocStructuredDateGroup,dateLatestQualifierUnit,string,n,n,as part of larger repeating group,vocabulary: datequalifier,""
botgarden_3-0-2 ns2:collectionobjects_common dateLatestQualifierUnit,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Object History and Association Information,Associations > Associated date > Associated date value,Latest qualifier unit,assocDateGroupList > assocDateGroup > assocStructuredDateGroup,dateLatestQualifierUnit,string,n,n,as part of larger repeating group,vocabulary: datequalifier,""
bonsai_5-0-2 ns2:collectionobjects_common dateEarliestScalarValue,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Object History and Association Information,Associations > Associated date > Associated date value,Earliest represented date,assocDateGroupList > assocDateGroup > assocStructuredDateGroup,dateEarliestScalarValue,string,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateEarliestScalarValue,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Object History and Association Information,Associations > Associated date > Associated date value,Earliest represented date,assocDateGroupList > assocDateGroup > assocStructuredDateGroup,dateEarliestScalarValue,string,n,n,as part of larger repeating group,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateLatestScalarValue,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Object History and Association Information,Associations > Associated date > Associated date value,Latest represented date,assocDateGroupList > assocDateGroup > assocStructuredDateGroup,dateLatestScalarValue,string,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateLatestScalarValue,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Object History and Association Information,Associations > Associated date > Associated date value,Latest represented date,assocDateGroupList > assocDateGroup > assocStructuredDateGroup,dateLatestScalarValue,string,n,n,as part of larger repeating group,"",""
bonsai_5-0-2 ns2:collectionobjects_common scalarValuesComputed,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Object History and Association Information,Associations > Associated date > Associated date value,Represented dates computed,assocDateGroupList > assocDateGroup > assocStructuredDateGroup,scalarValuesComputed,boolean,n,n,as part of larger repeating group,"",""
botgarden_3-0-2 ns2:collectionobjects_common scalarValuesComputed,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Object History and Association Information,Associations > Associated date > Associated date value,Represented dates computed,assocDateGroupList > assocDateGroup > assocStructuredDateGroup,scalarValuesComputed,boolean,n,n,as part of larger repeating group,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateDisplayDate,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Object History and Association Information,Ownership date,Display date,ownershipDateGroupList > ownershipDateGroup,dateDisplayDate,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateDisplayDate,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Object History and Association Information,Ownership date,Display date,ownershipDateGroupList > ownershipDateGroup,dateDisplayDate,string,n,n,y,"",""
bonsai_5-0-2 ns2:collectionobjects_common datePeriod,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.datePeriod,Object History and Association Information,Ownership date,Period,ownershipDateGroupList > ownershipDateGroup,datePeriod,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common datePeriod,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.datePeriod,Object History and Association Information,Ownership date,Period,ownershipDateGroupList > ownershipDateGroup,datePeriod,string,n,n,y,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateAssociation,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateAssociation,Object History and Association Information,Ownership date,Association,ownershipDateGroupList > ownershipDateGroup,dateAssociation,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateAssociation,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateAssociation,Object History and Association Information,Ownership date,Association,ownershipDateGroupList > ownershipDateGroup,dateAssociation,string,n,n,y,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateNote,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateNote,Object History and Association Information,Ownership date,Note,ownershipDateGroupList > ownershipDateGroup,dateNote,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateNote,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateNote,Object History and Association Information,Ownership date,Note,ownershipDateGroupList > ownershipDateGroup,dateNote,string,n,n,y,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateEarliestSingleYear,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Object History and Association Information,Ownership date,Earliest/single year,ownershipDateGroupList > ownershipDateGroup,dateEarliestSingleYear,integer,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateEarliestSingleYear,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Object History and Association Information,Ownership date,Earliest/single year,ownershipDateGroupList > ownershipDateGroup,dateEarliestSingleYear,integer,n,n,y,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateEarliestSingleMonth,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Object History and Association Information,Ownership date,Earliest/single month,ownershipDateGroupList > ownershipDateGroup,dateEarliestSingleMonth,integer,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateEarliestSingleMonth,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Object History and Association Information,Ownership date,Earliest/single month,ownershipDateGroupList > ownershipDateGroup,dateEarliestSingleMonth,integer,n,n,y,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateEarliestSingleDay,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Object History and Association Information,Ownership date,Earliest/single day,ownershipDateGroupList > ownershipDateGroup,dateEarliestSingleDay,integer,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateEarliestSingleDay,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Object History and Association Information,Ownership date,Earliest/single day,ownershipDateGroupList > ownershipDateGroup,dateEarliestSingleDay,integer,n,n,y,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateEarliestSingleEra,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Object History and Association Information,Ownership date,Earliest/single era,ownershipDateGroupList > ownershipDateGroup,dateEarliestSingleEra,string,n,n,y,vocabulary: dateera,""
botgarden_3-0-2 ns2:collectionobjects_common dateEarliestSingleEra,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Object History and Association Information,Ownership date,Earliest/single era,ownershipDateGroupList > ownershipDateGroup,dateEarliestSingleEra,string,n,n,y,vocabulary: dateera,""
bonsai_5-0-2 ns2:collectionobjects_common dateEarliestSingleCertainty,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Object History and Association Information,Ownership date,Earliest/single certainty,ownershipDateGroupList > ownershipDateGroup,dateEarliestSingleCertainty,string,n,n,y,vocabulary: datecertainty,""
botgarden_3-0-2 ns2:collectionobjects_common dateEarliestSingleCertainty,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Object History and Association Information,Ownership date,Earliest/single certainty,ownershipDateGroupList > ownershipDateGroup,dateEarliestSingleCertainty,string,n,n,y,vocabulary: datecertainty,""
bonsai_5-0-2 ns2:collectionobjects_common dateEarliestSingleQualifier,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Object History and Association Information,Ownership date,Earliest/single qualifier,ownershipDateGroupList > ownershipDateGroup,dateEarliestSingleQualifier,string,n,n,y,option list: dateQualifiers,", +, +/-, -"
botgarden_3-0-2 ns2:collectionobjects_common dateEarliestSingleQualifier,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Object History and Association Information,Ownership date,Earliest/single qualifier,ownershipDateGroupList > ownershipDateGroup,dateEarliestSingleQualifier,string,n,n,y,option list: dateQualifiers,", +, +/-, -"
bonsai_5-0-2 ns2:collectionobjects_common dateEarliestSingleQualifierValue,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Object History and Association Information,Ownership date,Earliest/single qualifier value,ownershipDateGroupList > ownershipDateGroup,dateEarliestSingleQualifierValue,integer,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateEarliestSingleQualifierValue,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Object History and Association Information,Ownership date,Earliest/single qualifier value,ownershipDateGroupList > ownershipDateGroup,dateEarliestSingleQualifierValue,integer,n,n,y,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateEarliestSingleQualifierUnit,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Object History and Association Information,Ownership date,Earliest/single qualifier unit,ownershipDateGroupList > ownershipDateGroup,dateEarliestSingleQualifierUnit,string,n,n,y,vocabulary: datequalifier,""
botgarden_3-0-2 ns2:collectionobjects_common dateEarliestSingleQualifierUnit,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Object History and Association Information,Ownership date,Earliest/single qualifier unit,ownershipDateGroupList > ownershipDateGroup,dateEarliestSingleQualifierUnit,string,n,n,y,vocabulary: datequalifier,""
bonsai_5-0-2 ns2:collectionobjects_common dateLatestYear,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Object History and Association Information,Ownership date,Latest year,ownershipDateGroupList > ownershipDateGroup,dateLatestYear,integer,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateLatestYear,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Object History and Association Information,Ownership date,Latest year,ownershipDateGroupList > ownershipDateGroup,dateLatestYear,integer,n,n,y,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateLatestMonth,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Object History and Association Information,Ownership date,Latest month,ownershipDateGroupList > ownershipDateGroup,dateLatestMonth,integer,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateLatestMonth,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Object History and Association Information,Ownership date,Latest month,ownershipDateGroupList > ownershipDateGroup,dateLatestMonth,integer,n,n,y,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateLatestDay,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Object History and Association Information,Ownership date,Latest day,ownershipDateGroupList > ownershipDateGroup,dateLatestDay,integer,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateLatestDay,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Object History and Association Information,Ownership date,Latest day,ownershipDateGroupList > ownershipDateGroup,dateLatestDay,integer,n,n,y,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateLatestEra,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Object History and Association Information,Ownership date,Latest era,ownershipDateGroupList > ownershipDateGroup,dateLatestEra,string,n,n,y,vocabulary: dateera,""
botgarden_3-0-2 ns2:collectionobjects_common dateLatestEra,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Object History and Association Information,Ownership date,Latest era,ownershipDateGroupList > ownershipDateGroup,dateLatestEra,string,n,n,y,vocabulary: dateera,""
bonsai_5-0-2 ns2:collectionobjects_common dateLatestCertainty,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Object History and Association Information,Ownership date,Latest certainty,ownershipDateGroupList > ownershipDateGroup,dateLatestCertainty,string,n,n,y,vocabulary: datecertainty,""
botgarden_3-0-2 ns2:collectionobjects_common dateLatestCertainty,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Object History and Association Information,Ownership date,Latest certainty,ownershipDateGroupList > ownershipDateGroup,dateLatestCertainty,string,n,n,y,vocabulary: datecertainty,""
bonsai_5-0-2 ns2:collectionobjects_common dateLatestQualifier,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Object History and Association Information,Ownership date,Latest qualifier,ownershipDateGroupList > ownershipDateGroup,dateLatestQualifier,string,n,n,y,option list: dateQualifiers,", +, +/-, -"
botgarden_3-0-2 ns2:collectionobjects_common dateLatestQualifier,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Object History and Association Information,Ownership date,Latest qualifier,ownershipDateGroupList > ownershipDateGroup,dateLatestQualifier,string,n,n,y,option list: dateQualifiers,", +, +/-, -"
bonsai_5-0-2 ns2:collectionobjects_common dateLatestQualifierValue,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Object History and Association Information,Ownership date,Latest qualifier value,ownershipDateGroupList > ownershipDateGroup,dateLatestQualifierValue,integer,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateLatestQualifierValue,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Object History and Association Information,Ownership date,Latest qualifier value,ownershipDateGroupList > ownershipDateGroup,dateLatestQualifierValue,integer,n,n,y,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateLatestQualifierUnit,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Object History and Association Information,Ownership date,Latest qualifier unit,ownershipDateGroupList > ownershipDateGroup,dateLatestQualifierUnit,string,n,n,y,vocabulary: datequalifier,""
botgarden_3-0-2 ns2:collectionobjects_common dateLatestQualifierUnit,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Object History and Association Information,Ownership date,Latest qualifier unit,ownershipDateGroupList > ownershipDateGroup,dateLatestQualifierUnit,string,n,n,y,vocabulary: datequalifier,""
bonsai_5-0-2 ns2:collectionobjects_common dateEarliestScalarValue,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Object History and Association Information,Ownership date,Earliest represented date,ownershipDateGroupList > ownershipDateGroup,dateEarliestScalarValue,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateEarliestScalarValue,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Object History and Association Information,Ownership date,Earliest represented date,ownershipDateGroupList > ownershipDateGroup,dateEarliestScalarValue,string,n,n,y,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateLatestScalarValue,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Object History and Association Information,Ownership date,Latest represented date,ownershipDateGroupList > ownershipDateGroup,dateLatestScalarValue,string,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateLatestScalarValue,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Object History and Association Information,Ownership date,Latest represented date,ownershipDateGroupList > ownershipDateGroup,dateLatestScalarValue,string,n,n,y,"",""
bonsai_5-0-2 ns2:collectionobjects_common scalarValuesComputed,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Object History and Association Information,Ownership date,Represented dates computed,ownershipDateGroupList > ownershipDateGroup,scalarValuesComputed,boolean,n,n,y,"",""
botgarden_3-0-2 ns2:collectionobjects_common scalarValuesComputed,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Object History and Association Information,Ownership date,Represented dates computed,ownershipDateGroupList > ownershipDateGroup,scalarValuesComputed,boolean,n,n,y,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateDisplayDate,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Object Collection Information,Field collection date,Display date,fieldCollectionDateGroup,dateDisplayDate,string,n,n,n,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateDisplayDate,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Field Collection Information,Field collection date,Display date,fieldCollectionDateGroup,dateDisplayDate,string,n,n,n,"",""
bonsai_5-0-2 ns2:collectionobjects_common datePeriod,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.datePeriod,Object Collection Information,Field collection date,Period,fieldCollectionDateGroup,datePeriod,string,n,n,n,"",""
botgarden_3-0-2 ns2:collectionobjects_common datePeriod,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.datePeriod,Field Collection Information,Field collection date,Period,fieldCollectionDateGroup,datePeriod,string,n,n,n,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateAssociation,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateAssociation,Object Collection Information,Field collection date,Association,fieldCollectionDateGroup,dateAssociation,string,n,n,n,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateAssociation,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateAssociation,Field Collection Information,Field collection date,Association,fieldCollectionDateGroup,dateAssociation,string,n,n,n,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateNote,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateNote,Object Collection Information,Field collection date,Note,fieldCollectionDateGroup,dateNote,string,n,n,n,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateNote,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateNote,Field Collection Information,Field collection date,Note,fieldCollectionDateGroup,dateNote,string,n,n,n,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateEarliestSingleYear,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Object Collection Information,Field collection date,Earliest/single year,fieldCollectionDateGroup,dateEarliestSingleYear,integer,n,n,n,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateEarliestSingleYear,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Field Collection Information,Field collection date,Earliest/single year,fieldCollectionDateGroup,dateEarliestSingleYear,integer,n,n,n,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateEarliestSingleMonth,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Object Collection Information,Field collection date,Earliest/single month,fieldCollectionDateGroup,dateEarliestSingleMonth,integer,n,n,n,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateEarliestSingleMonth,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Field Collection Information,Field collection date,Earliest/single month,fieldCollectionDateGroup,dateEarliestSingleMonth,integer,n,n,n,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateEarliestSingleDay,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Object Collection Information,Field collection date,Earliest/single day,fieldCollectionDateGroup,dateEarliestSingleDay,integer,n,n,n,"",""
botgarden_3-0-2 ns2:collectionobjects_common dateEarliestSingleDay,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Field Collection Information,Field collection date,Earliest/single day,fieldCollectionDateGroup,dateEarliestSingleDay,integer,n,n,n,"",""
bonsai_5-0-2 ns2:collectionobjects_common dateEarliestSingleEra,bonsai_5-0-2,collectionobject,ns2:collectionobjects_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Object Collection Information,Field collection date,Earliest/single era,fieldCollectionDateGroup,dateEarliestSingleEra,string,n,n,n,vocabulary: dateera,""
