fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values
fcart_6-0-0 collectionobject ext.contentWorks contentWorkType,fcart_6-0-0,collectionobject,ns2:collectionobjects_variablemedia,ext.contentWorks,ext.contentWorks.contentWorkType,Object Description Information,Content > Content work,Content work type,contentWorksList > contentWorksGroup,contentWorkType,string,n,n,y,vocabulary: worktype,""
fcart_6-0-0 collectionobject ext.contentWorks contentWorkNote,fcart_6-0-0,collectionobject,ns2:collectionobjects_variablemedia,ext.contentWorks,ext.contentWorks.contentWorkNote,Object Description Information,Content > Content work,Content work note,contentWorksList > contentWorksGroup,contentWorkNote,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common inscriptionContent,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionContent,Object Description Information,Textual Inscription > Textual inscription,Textual inscription content,textualInscriptionGroupList > textualInscriptionGroup,inscriptionContent,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common inscriptionContentInscriber,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionContentInscriber,Object Description Information,Textual Inscription > Textual inscription,Textual inscription inscriber,textualInscriptionGroupList > textualInscriptionGroup,inscriptionContentInscriber,string,n,n,y,authority: person/local; authority: organization/local,""
fcart_6-0-0 collectionobject ns2:collectionobjects_common inscriptionContentLanguage,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionContentLanguage,Object Description Information,Textual Inscription > Textual inscription,Textual inscription language,textualInscriptionGroupList > textualInscriptionGroup,inscriptionContentLanguage,string,n,n,y,vocabulary: languages,""
fcart_6-0-0 collectionobject ns2:collectionobjects_common inscriptionContentDateGroup,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionContentDateGroup,Object Description Information,Textual Inscription > Textual inscription,Textual inscription date,textualInscriptionGroupList > textualInscriptionGroup,inscriptionContentDateGroup,structured date group,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common inscriptionContentPosition,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionContentPosition,Object Description Information,Textual Inscription > Textual inscription,Textual inscription position,textualInscriptionGroupList > textualInscriptionGroup,inscriptionContentPosition,string,n,n,y,option list: positions,"back, base, bottom, front, inside, left, mainpanel, outside, predella, recto, right, rim, sideA, sideB, top, verso"
fcart_6-0-0 collectionobject ns2:collectionobjects_common inscriptionContentScript,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionContentScript,Object Description Information,Textual Inscription > Textual inscription,Textual inscription script,textualInscriptionGroupList > textualInscriptionGroup,inscriptionContentScript,string,n,n,y,option list: scripts,"carolingian-miniscule, gothic-script, palmer-method, roman-cursive, rustic-capitals, spencerian-method, square-capitals"
fcart_6-0-0 collectionobject ns2:collectionobjects_common inscriptionContentType,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionContentType,Object Description Information,Textual Inscription > Textual inscription,Textual inscription type,textualInscriptionGroupList > textualInscriptionGroup,inscriptionContentType,string,n,n,y,option list: inscriptionTypes,"annotation, bookplate, brand, calculations, carved, collectorsmark, colophon, colornotes, dated, decoration, dedicated, detailslabeled, device, dimensionsgiven, estatestamp, foundrymark, graffito, hallmark, handwritten, iconographnotation, impressed, imprinted, initialed, inscribed, inscribeddimensions, inscribedstamp, label, makersmark, monogrammed, notinscribed, numbered, signature, stenciled, titled, transferred, unknown"
fcart_6-0-0 collectionobject ns2:collectionobjects_common inscriptionContentMethod,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionContentMethod,Object Description Information,Textual Inscription > Textual inscription,Textual inscription method,textualInscriptionGroupList > textualInscriptionGroup,inscriptionContentMethod,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common inscriptionContentInterpretation,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionContentInterpretation,Object Description Information,Textual Inscription > Textual inscription,Textual inscription interpretation,textualInscriptionGroupList > textualInscriptionGroup,inscriptionContentInterpretation,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common inscriptionContentTranslation,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionContentTranslation,Object Description Information,Textual Inscription > Textual inscription,Textual inscription translation,textualInscriptionGroupList > textualInscriptionGroup,inscriptionContentTranslation,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common inscriptionContentTransliteration,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionContentTransliteration,Object Description Information,Textual Inscription > Textual inscription,Textual inscription transliteration,textualInscriptionGroupList > textualInscriptionGroup,inscriptionContentTransliteration,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common inscriptionDescription,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionDescription,Object Description Information,Non-Textual Inscription > Non-textual inscription,Non-textual inscription description,nonTextualInscriptionGroupList > nonTextualInscriptionGroup,inscriptionDescription,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common inscriptionDescriptionInscriber,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionDescriptionInscriber,Object Description Information,Non-Textual Inscription > Non-textual inscription,Non-textual inscription inscriber,nonTextualInscriptionGroupList > nonTextualInscriptionGroup,inscriptionDescriptionInscriber,string,n,n,y,authority: person/local; authority: organization/local,""
fcart_6-0-0 collectionobject ns2:collectionobjects_common inscriptionDescriptionDateGroup,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionDescriptionDateGroup,Object Description Information,Non-Textual Inscription > Non-textual inscription,Non-textual inscription date,nonTextualInscriptionGroupList > nonTextualInscriptionGroup,inscriptionDescriptionDateGroup,structured date group,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common inscriptionDescriptionPosition,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionDescriptionPosition,Object Description Information,Non-Textual Inscription > Non-textual inscription,Non-textual inscription position,nonTextualInscriptionGroupList > nonTextualInscriptionGroup,inscriptionDescriptionPosition,string,n,n,y,option list: positions,"back, base, bottom, front, inside, left, mainpanel, outside, predella, recto, right, rim, sideA, sideB, top, verso"
fcart_6-0-0 collectionobject ns2:collectionobjects_common inscriptionDescriptionType,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionDescriptionType,Object Description Information,Non-Textual Inscription > Non-textual inscription,Non-textual inscription type,nonTextualInscriptionGroupList > nonTextualInscriptionGroup,inscriptionDescriptionType,string,n,n,y,option list: inscriptionTypes,"annotation, bookplate, brand, calculations, carved, collectorsmark, colophon, colornotes, dated, decoration, dedicated, detailslabeled, device, dimensionsgiven, estatestamp, foundrymark, graffito, hallmark, handwritten, iconographnotation, impressed, imprinted, initialed, inscribed, inscribeddimensions, inscribedstamp, label, makersmark, monogrammed, notinscribed, numbered, signature, stenciled, titled, transferred, unknown"
fcart_6-0-0 collectionobject ns2:collectionobjects_common inscriptionDescriptionMethod,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionDescriptionMethod,Object Description Information,Non-Textual Inscription > Non-textual inscription,Non-textual inscription method,nonTextualInscriptionGroupList > nonTextualInscriptionGroup,inscriptionDescriptionMethod,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common inscriptionDescriptionInterpretation,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.inscriptionDescriptionInterpretation,Object Description Information,Non-Textual Inscription > Non-textual inscription,Non-textual inscription interpretation,nonTextualInscriptionGroupList > nonTextualInscriptionGroup,inscriptionDescriptionInterpretation,string,n,n,y,"",""
fcart_6-0-0 collectionobject ext.technicalSpecs originalFormat,fcart_6-0-0,collectionobject,ns2:collectionobjects_variablemedia,ext.technicalSpecs,ext.technicalSpecs.originalFormat,Technical Specs,Film and video component,Original format,filmVideoComponentsList > filmVideoComponentsGroup,originalFormat,string,n,n,y,vocabulary: originalformat,""
fcart_6-0-0 collectionobject ext.technicalSpecs originalAudioFormat,fcart_6-0-0,collectionobject,ns2:collectionobjects_variablemedia,ext.technicalSpecs,ext.technicalSpecs.originalAudioFormat,Technical Specs,Film and video component,Original audio format,filmVideoComponentsList > filmVideoComponentsGroup,originalAudioFormat,string,n,n,y,vocabulary: originalaudioformat,""
fcart_6-0-0 collectionobject ext.technicalSpecs copyProvidedOnAcquisition,fcart_6-0-0,collectionobject,ns2:collectionobjects_variablemedia,ext.technicalSpecs,ext.technicalSpecs.copyProvidedOnAcquisition,Technical Specs,"",Copy provided,copiesProvided,copyProvidedOnAcquisition,string,n,y,n,vocabulary: originalformat,""
fcart_6-0-0 collectionobject ext.technicalSpecs screenResolution,fcart_6-0-0,collectionobject,ns2:collectionobjects_variablemedia,ext.technicalSpecs,ext.technicalSpecs.screenResolution,Technical Specs,Visual preference,Screen resolution,visualPreferencesList > visualPreferencesGroup,screenResolution,string,n,n,y,vocabulary: screenresolution,""
fcart_6-0-0 collectionobject ext.technicalSpecs colorPalette,fcart_6-0-0,collectionobject,ns2:collectionobjects_variablemedia,ext.technicalSpecs,ext.technicalSpecs.colorPalette,Technical Specs,Visual preference,Color palette,visualPreferencesList > visualPreferencesGroup,colorPalette,string,n,n,y,vocabulary: colorpalette,""
fcart_6-0-0 collectionobject ext.technicalSpecs ratioFormat,fcart_6-0-0,collectionobject,ns2:collectionobjects_variablemedia,ext.technicalSpecs,ext.technicalSpecs.ratioFormat,Technical Specs,"",Ratio format,ratioFormats,ratioFormat,string,n,y,n,vocabulary: ratioformat,""
fcart_6-0-0 collectionobject ext.technicalSpecs nonStandardCode,fcart_6-0-0,collectionobject,ns2:collectionobjects_variablemedia,ext.technicalSpecs,ext.technicalSpecs.nonStandardCode,Technical Specs,"",Non-standard code,"",nonStandardCode,string,n,n,n/a,"",""
fcart_6-0-0 collectionobject ext.technicalSpecs programmingLanguage,fcart_6-0-0,collectionobject,ns2:collectionobjects_variablemedia,ext.technicalSpecs,ext.technicalSpecs.programmingLanguage,Technical Specs,Digital work,Programming language,digitalWorksList > digitalWorksGroup,programmingLanguage,string,n,n,y,vocabulary: programminglanguage,""
fcart_6-0-0 collectionobject ext.technicalSpecs authoringEnvironment,fcart_6-0-0,collectionobject,ns2:collectionobjects_variablemedia,ext.technicalSpecs,ext.technicalSpecs.authoringEnvironment,Technical Specs,Digital work,Authoring environment,digitalWorksList > digitalWorksGroup,authoringEnvironment,string,n,n,y,vocabulary: authoringenvironment,""
fcart_6-0-0 collectionobject ext.technicalSpecs compressionSystem,fcart_6-0-0,collectionobject,ns2:collectionobjects_variablemedia,ext.technicalSpecs,ext.technicalSpecs.compressionSystem,Technical Specs,"",Compression system,compressionSystems,compressionSystem,string,n,y,n,vocabulary: compressionsystem,""
fcart_6-0-0 collectionobject ext.technicalSpecs sourceExternalData,fcart_6-0-0,collectionobject,ns2:collectionobjects_variablemedia,ext.technicalSpecs,ext.technicalSpecs.sourceExternalData,Technical Specs,"",Source of external data,"",sourceExternalData,string,n,n,n/a,"",""
fcart_6-0-0 collectionobject ext.technicalSpecs creationHardware,fcart_6-0-0,collectionobject,ns2:collectionobjects_variablemedia,ext.technicalSpecs,ext.technicalSpecs.creationHardware,Technical Specs,"",Creation hardware,creationHardwares,creationHardware,string,n,y,n,vocabulary: creationhardware,""
fcart_6-0-0 collectionobject ext.technicalSpecs playbackHardware,fcart_6-0-0,collectionobject,ns2:collectionobjects_variablemedia,ext.technicalSpecs,ext.technicalSpecs.playbackHardware,Technical Specs,"",Playback hardware,playbackHardwares,playbackHardware,string,n,y,n,vocabulary: playbackhardware,""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocActivity,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocActivity,Object History and Association Information,Associations > Associated activity,Associated activity,assocActivityGroupList > assocActivityGroup,assocActivity,string,n,n,y,authority: concept/activity,""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocActivityType,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocActivityType,Object History and Association Information,Associations > Associated activity,Associated activity type,assocActivityGroupList > assocActivityGroup,assocActivityType,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocActivityNote,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocActivityNote,Object History and Association Information,Associations > Associated activity,Associated activity note,assocActivityGroupList > assocActivityGroup,assocActivityNote,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocObject,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocObject,Object History and Association Information,Associations > Associated object,Associated object,assocObjectGroupList > assocObjectGroup,assocObject,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocObjectType,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocObjectType,Object History and Association Information,Associations > Associated object,Associated object type,assocObjectGroupList > assocObjectGroup,assocObjectType,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocObjectNote,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocObjectNote,Object History and Association Information,Associations > Associated object,Associated object note,assocObjectGroupList > assocObjectGroup,assocObjectNote,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocConcept,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocConcept,Object History and Association Information,Associations > Associated concept,Associated concept,assocConceptGroupList > assocConceptGroup,assocConcept,string,n,n,y,authority: concept/associated,""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocConceptType,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocConceptType,Object History and Association Information,Associations > Associated concept,Associated concept type,assocConceptGroupList > assocConceptGroup,assocConceptType,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocConceptNote,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocConceptNote,Object History and Association Information,Associations > Associated concept,Associated concept note,assocConceptGroupList > assocConceptGroup,assocConceptNote,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocCulturalContext,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocCulturalContext,Object History and Association Information,Associations > Associated cultural affinity,Associated cultural affinity,assocCulturalContextGroupList > assocCulturalContextGroup,assocCulturalContext,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocCulturalContextType,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocCulturalContextType,Object History and Association Information,Associations > Associated cultural affinity,Associated cultural affinity type,assocCulturalContextGroupList > assocCulturalContextGroup,assocCulturalContextType,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocCulturalContextNote,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocCulturalContextNote,Object History and Association Information,Associations > Associated cultural affinity,Associated cultural affinity note,assocCulturalContextGroupList > assocCulturalContextGroup,assocCulturalContextNote,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocOrganization,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocOrganization,Object History and Association Information,Associations > Associated organization,Associated organization,assocOrganizationGroupList > assocOrganizationGroup,assocOrganization,string,n,n,y,authority: organization/local,""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocOrganizationType,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocOrganizationType,Object History and Association Information,Associations > Associated organization,Associated organization type,assocOrganizationGroupList > assocOrganizationGroup,assocOrganizationType,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocOrganizationNote,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocOrganizationNote,Object History and Association Information,Associations > Associated organization,Associated organization note,assocOrganizationGroupList > assocOrganizationGroup,assocOrganizationNote,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocPeople,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPeople,Object History and Association Information,Associations > Associated people,Associated people,assocPeopleGroupList > assocPeopleGroup,assocPeople,string,n,n,y,authority: concept/ethculture,""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocPeopleType,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPeopleType,Object History and Association Information,Associations > Associated people,Associated people type,assocPeopleGroupList > assocPeopleGroup,assocPeopleType,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocPeopleNote,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPeopleNote,Object History and Association Information,Associations > Associated people,Associated people note,assocPeopleGroupList > assocPeopleGroup,assocPeopleNote,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocPerson,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPerson,Object History and Association Information,Associations > Associated person,Associated person,assocPersonGroupList > assocPersonGroup,assocPerson,string,n,n,y,authority: person/local,""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocPersonType,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPersonType,Object History and Association Information,Associations > Associated person,Associated person type,assocPersonGroupList > assocPersonGroup,assocPersonType,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocPersonNote,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPersonNote,Object History and Association Information,Associations > Associated person,Associated person note,assocPersonGroupList > assocPersonGroup,assocPersonNote,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocPlace,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPlace,Object History and Association Information,Associations > Associated place,Associated place,assocPlaceGroupList > assocPlaceGroup,assocPlace,string,n,n,y,authority: place/local,""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocPlaceType,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPlaceType,Object History and Association Information,Associations > Associated place,Associated place type,assocPlaceGroupList > assocPlaceGroup,assocPlaceType,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocPlaceNote,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocPlaceNote,Object History and Association Information,Associations > Associated place,Associated place note,assocPlaceGroupList > assocPlaceGroup,assocPlaceNote,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocEventName,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEventName,Object History and Association Information,Associations > Associated event,Associated event,"",assocEventName,string,n,n,n/a,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocEventNameType,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEventNameType,Object History and Association Information,Associations > Associated event,Associated event type,"",assocEventNameType,string,n,n,n/a,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocEvent,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEvent,Object History and Association Information,Associations,Associated controlled event or period/era,assocEvents,assocEvent,string,n,y,n,authority: chronology/event; authority: chronology/era,""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocEventOrganization,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEventOrganization,Object History and Association Information,Associations,Associated event organization,assocEventOrganizations,assocEventOrganization,string,n,y,n,authority: organization/local,""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocEventPeople,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEventPeople,Object History and Association Information,Associations,Associated event people,assocEventPeoples,assocEventPeople,string,n,y,n,authority: concept/ethculture,""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocEventPerson,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEventPerson,Object History and Association Information,Associations,Associated event person,assocEventPersons,assocEventPerson,string,n,y,n,authority: person/local,""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocEventPlace,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEventPlace,Object History and Association Information,Associations,Associated event place,assocEventPlaces,assocEventPlace,string,n,y,n,authority: place/local,""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocEventNote,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocEventNote,Object History and Association Information,Associations,Associated event note,"",assocEventNote,string,n,n,n/a,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocStructuredDateGroup,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocStructuredDateGroup,Object History and Association Information,Associations > Associated date,Associated date value,assocDateGroupList > assocDateGroup,assocStructuredDateGroup,structured date group,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocDateType,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocDateType,Object History and Association Information,Associations > Associated date,Associated date type,assocDateGroupList > assocDateGroup,assocDateType,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common assocDateNote,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.assocDateNote,Object History and Association Information,Associations > Associated date,Associated date note,assocDateGroupList > assocDateGroup,assocDateNote,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common objectHistoryNote,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.objectHistoryNote,Object History and Association Information,"",Object history note,"",objectHistoryNote,string,n,n,n/a,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common usage,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.usage,Object History and Association Information,Usage,Usage,usageGroupList > usageGroup,usage,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common usageNote,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.usageNote,Object History and Association Information,Usage,Usage note,usageGroupList > usageGroup,usageNote,string,n,n,y,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common owner,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.owner,Object History and Association Information,Object Owner's Contribution Information,Owner,owners,owner,string,n,y,n,authority: person/local; authority: organization/local,""
fcart_6-0-0 collectionobject ns2:collectionobjects_common ownershipDateGroup,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipDateGroup,Object History and Association Information,"",Ownership date,ownershipDateGroupList,ownershipDateGroup,structured date group,n,y,n,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common ownershipAccess,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipAccess,Object History and Association Information,"",Ownership access,"",ownershipAccess,string,n,n,n/a,option list: ownershipAccessLevels,"limited, open, restricted"
fcart_6-0-0 collectionobject ns2:collectionobjects_common ownershipCategory,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipCategory,Object History and Association Information,"",Ownership category,"",ownershipCategory,string,n,n,n/a,option list: ownershipCategories,"agent, auctionhouse, dealer, occupant, owner, private, public"
fcart_6-0-0 collectionobject ns2:collectionobjects_common ownershipPlace,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipPlace,Object History and Association Information,"",Ownership place,"",ownershipPlace,string,n,n,n/a,authority: place/local,""
fcart_6-0-0 collectionobject ns2:collectionobjects_common ownershipExchangeMethod,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipExchangeMethod,Object History and Association Information,Ownership exchange,Ownership exchange method,"",ownershipExchangeMethod,string,n,n,n/a,option list: ownershipExchangeMethods,"auction, bequest, collectionofartist, commission, exchange, gift, leased, originalowner, purchase, transfer, treasure, unknown"
fcart_6-0-0 collectionobject ns2:collectionobjects_common ownershipExchangeNote,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipExchangeNote,Object History and Association Information,Ownership exchange,Ownership exchange note,"",ownershipExchangeNote,string,n,n,n/a,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common ownershipExchangePriceCurrency,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipExchangePriceCurrency,Object History and Association Information,Ownership exchange,Ownership exchange price currency,"",ownershipExchangePriceCurrency,string,n,n,n/a,vocabulary: currency,""
fcart_6-0-0 collectionobject ns2:collectionobjects_common ownershipExchangePriceValue,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipExchangePriceValue,Object History and Association Information,Ownership exchange,Ownership exchange price value,"",ownershipExchangePriceValue,float,n,n,n/a,"",""
fcart_6-0-0 collectionobject ns2:collectionobjects_common reference,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.reference,Reference Information,Reference > Reference Information,Reference,referenceGroupList > referenceGroup,reference,string,n,n,y,authority: citation/local; authority: citation/worldcat,""
fcart_6-0-0 collectionobject ns2:collectionobjects_common referenceNote,fcart_6-0-0,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.referenceNote,Reference Information,Reference,Reference note,referenceGroupList > referenceGroup,referenceNote,string,n,n,y,"",""
