fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values
materials_3-0-6 objectexit ns2:objectexit_common deaccessionApprovalIndividual,materials_3-0-6,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.deaccessionApprovalIndividual,Deaccession and Disposal Information,Deaccession approval,Deaccession approval individual,deacApprovalGroupList > deacApprovalGroup,deaccessionApprovalIndividual,string,n,n,y,authority: person/local,""
materials_3-0-6 objectexit ns2:objectexit_common deaccessionApprovalStatus,materials_3-0-6,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.deaccessionApprovalStatus,Deaccession and Disposal Information,Deaccession approval,Deaccession approval status,deacApprovalGroupList > deacApprovalGroup,deaccessionApprovalStatus,string,n,n,y,vocabulary: deaccessionapprovalstatus,""
materials_3-0-6 objectexit ns2:objectexit_common deaccessionApprovalDate,materials_3-0-6,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.deaccessionApprovalDate,Deaccession and Disposal Information,Deaccession approval,Deaccession approval status date,deacApprovalGroupList > deacApprovalGroup,deaccessionApprovalDate,date,n,n,y,"",""
materials_3-0-6 objectexit ns2:objectexit_common deaccessionApprovalNote,materials_3-0-6,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.deaccessionApprovalNote,Deaccession and Disposal Information,Deaccession approval,Deaccession approval note,deacApprovalGroupList > deacApprovalGroup,deaccessionApprovalNote,string,n,n,y,"",""
materials_3-0-6 objectexit ns2:objectexit_common deaccessionDate,materials_3-0-6,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.deaccessionDate,Deaccession and Disposal Information,"",Deaccession date,"",deaccessionDate,date,n,n,n/a,"",""
materials_3-0-6 objectexit ns2:objectexit_common disposalDate,materials_3-0-6,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.disposalDate,Deaccession and Disposal Information,"",Disposal date,"",disposalDate,date,n,n,n/a,"",""
materials_3-0-6 objectexit ns2:objectexit_common disposalMethod,materials_3-0-6,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.disposalMethod,Deaccession and Disposal Information,"",Disposal method,"",disposalMethod,string,n,n,n/a,vocabulary: disposalmethod,""
materials_3-0-6 objectexit ns2:objectexit_common displosalReason,materials_3-0-6,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.displosalReason,Deaccession and Disposal Information,"",Disposal reason,"",displosalReason,string,n,n,n/a,"",""
materials_3-0-6 objectexit ns2:objectexit_common disposalProposedRecipient,materials_3-0-6,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.disposalProposedRecipient,Deaccession and Disposal Information,"",Disposal proposed recipient,"",disposalProposedRecipient,string,n,n,n/a,authority: person/local; authority: organization/local,""
materials_3-0-6 objectexit ns2:objectexit_common disposalRecipient,materials_3-0-6,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.disposalRecipient,Deaccession and Disposal Information,"",Disposal recipient,"",disposalRecipient,string,n,n,n/a,authority: person/local; authority: organization/local,""
materials_3-0-6 objectexit ns2:objectexit_common disposalCurrency,materials_3-0-6,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.disposalCurrency,Deaccession and Disposal Information,Disposal,Disposal currency,"",disposalCurrency,string,n,n,n/a,vocabulary: currency,""
materials_3-0-6 objectexit ns2:objectexit_common displosalValue,materials_3-0-6,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.displosalValue,Deaccession and Disposal Information,Disposal,Disposal value,"",displosalValue,float,n,n,n/a,"",""
materials_3-0-6 objectexit ns2:objectexit_common groupDisposalCurrency,materials_3-0-6,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.groupDisposalCurrency,Deaccession and Disposal Information,Group disposal,Group disposal currency,"",groupDisposalCurrency,string,n,n,n/a,vocabulary: currency,""
materials_3-0-6 objectexit ns2:objectexit_common groupDisplosalValue,materials_3-0-6,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.groupDisplosalValue,Deaccession and Disposal Information,Group disposal,Group disposal value,"",groupDisplosalValue,float,n,n,n/a,"",""
materials_3-0-6 objectexit ns2:objectexit_common displosalProvisos,materials_3-0-6,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.displosalProvisos,Deaccession and Disposal Information,"",Disposal provisos,"",displosalProvisos,string,n,n,n/a,"",""
materials_3-0-6 objectexit ns2:objectexit_common displosalNote,materials_3-0-6,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.displosalNote,Deaccession and Disposal Information,"",Disposal note,"",displosalNote,string,n,n,n/a,"",""
materials_3-0-6 organization ns2:organizations_common termDisplayName,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termDisplayName,Organization Information,Term,Term display name,orgTermGroupList > orgTermGroup,termDisplayName,string,y,n,y,"",""
materials_3-0-6 organization ns2:organizations_common termName,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termName,Organization Information,Term,Term name,orgTermGroupList > orgTermGroup,termName,string,n,n,y,"",""
materials_3-0-6 organization ns2:organizations_common termQualifier,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termQualifier,Organization Information,Term,Term qualifier,orgTermGroupList > orgTermGroup,termQualifier,string,n,n,y,"",""
materials_3-0-6 organization ns2:organizations_common termStatus,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termStatus,Organization Information,Term,Term status,orgTermGroupList > orgTermGroup,termStatus,string,n,n,y,option list: orgTermStatuses,"accepted, provisional, rejected, under review"
materials_3-0-6 organization ns2:organizations_common termType,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termType,Organization Information,Term,Term type,orgTermGroupList > orgTermGroup,termType,string,n,n,y,option list: orgTermTypes,"alternate descriptor, descriptor, used for term"
materials_3-0-6 organization ns2:organizations_common termFlag,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termFlag,Organization Information,Term,Term flag,orgTermGroupList > orgTermGroup,termFlag,string,n,n,y,vocabulary: orgtermflag,""
materials_3-0-6 organization ns2:organizations_common termLanguage,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termLanguage,Organization Information,Term,Term language,orgTermGroupList > orgTermGroup,termLanguage,string,n,n,y,vocabulary: languages,""
materials_3-0-6 organization ns2:organizations_common termPrefForLang,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termPrefForLang,Organization Information,Term,Term preferred for lang,orgTermGroupList > orgTermGroup,termPrefForLang,boolean,n,n,y,"",""
materials_3-0-6 organization ns2:organizations_common mainBodyName,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.mainBodyName,Organization Information,Term > Name detail,Term main body name,orgTermGroupList > orgTermGroup,mainBodyName,string,n,n,y,"",""
materials_3-0-6 organization ns2:organizations_common additionsToName,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.additionsToName,Organization Information,Term > Name detail,Term name addition,orgTermGroupList > orgTermGroup,additionsToName,string,n,n,y,"",""
materials_3-0-6 organization ns2:organizations_common termSource,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termSource,Organization Information,Term > Source,Term source name,orgTermGroupList > orgTermGroup,termSource,string,n,n,y,authority: citation/local,""
materials_3-0-6 organization ns2:organizations_common termSourceDetail,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termSourceDetail,Organization Information,Term > Source,Term source detail,orgTermGroupList > orgTermGroup,termSourceDetail,string,n,n,y,"",""
materials_3-0-6 organization ns2:organizations_common termSourceID,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termSourceID,Organization Information,Term > Source,Term source ID,orgTermGroupList > orgTermGroup,termSourceID,string,n,n,y,"",""
materials_3-0-6 organization ns2:organizations_common termSourceNote,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termSourceNote,Organization Information,Term > Source,Term source note,orgTermGroupList > orgTermGroup,termSourceNote,string,n,n,y,"",""
materials_3-0-6 organization ns2:organizations_common organizationRecordType,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.organizationRecordType,Organization Information,"",Organization type,organizationRecordTypes,organizationRecordType,string,n,y,n,vocabulary: organizationtype,""
materials_3-0-6 organization ns2:organizations_common foundingDateGroup,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.foundingDateGroup,Organization Information,"",Foundation date,"",foundingDateGroup,structured date group,n,n,n/a,"",""
materials_3-0-6 organization ns2:organizations_common foundingPlace,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.foundingPlace,Organization Information,"",Foundation place,"",foundingPlace,string,n,n,n/a,"",""
materials_3-0-6 organization ns2:organizations_common dissolutionDateGroup,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.dissolutionDateGroup,Organization Information,"",Dissolution date,"",dissolutionDateGroup,structured date group,n,n,n/a,"",""
materials_3-0-6 organization ns2:organizations_common group,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.group,Organization Information,"",Group,groups,group,string,n,y,n,"",""
materials_3-0-6 organization ns2:organizations_common function,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.function,Organization Information,"",Function,functions,function,string,n,y,n,"",""
materials_3-0-6 organization ns2:organizations_common historyNote,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.historyNote,Organization Information,"",History,historyNotes,historyNote,string,n,y,n,"",""
materials_3-0-6 organization ns2:organizations_common contactName,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactName,Organization Information,Contact person,Contact name,contactGroupList > contactGroup,contactName,string,n,n,y,authority: person/local,""
materials_3-0-6 organization ns2:organizations_common contactRole,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactRole,Organization Information,Contact person,Contact role,contactGroupList > contactGroup,contactRole,string,n,n,y,vocabulary: contactrole,""
materials_3-0-6 organization ns2:organizations_common contactDateGroup,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactDateGroup,Organization Information,Contact person,Contact date,contactGroupList > contactGroup,contactDateGroup,structured date group,n,n,y,"",""
materials_3-0-6 organization ns2:organizations_common contactEndDateGroup,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactEndDateGroup,Organization Information,Contact person,Contact end date,contactGroupList > contactGroup,contactEndDateGroup,structured date group,n,n,y,"",""
materials_3-0-6 organization ns2:organizations_common contactStatus,materials_3-0-6,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactStatus,Organization Information,Contact person,Contact status,contactGroupList > contactGroup,contactStatus,string,n,n,y,vocabulary: contactstatus,""
materials_3-0-6 organization ns2:contacts_common email,materials_3-0-6,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.email,Contact Information,Email,Address,emailGroupList > emailGroup,email,string,n,n,y,"",""
materials_3-0-6 organization ns2:contacts_common emailType,materials_3-0-6,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.emailType,Contact Information,Email,Type,emailGroupList > emailGroup,emailType,string,n,n,y,option list: emailTypes,"business, other, personal"
materials_3-0-6 organization ns2:contacts_common telephoneNumber,materials_3-0-6,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.telephoneNumber,Contact Information,Phone,Number,telephoneNumberGroupList > telephoneNumberGroup,telephoneNumber,string,n,n,y,"",""
materials_3-0-6 organization ns2:contacts_common telephoneNumberType,materials_3-0-6,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.telephoneNumberType,Contact Information,Phone,Type,telephoneNumberGroupList > telephoneNumberGroup,telephoneNumberType,string,n,n,y,option list: telephoneNumberTypes,"business, home, mobile, other"
materials_3-0-6 organization ns2:contacts_common faxNumber,materials_3-0-6,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.faxNumber,Contact Information,Fax,Number,faxNumberGroupList > faxNumberGroup,faxNumber,string,n,n,y,"",""
materials_3-0-6 organization ns2:contacts_common faxNumberType,materials_3-0-6,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.faxNumberType,Contact Information,Fax,Type,faxNumberGroupList > faxNumberGroup,faxNumberType,string,n,n,y,option list: faxNumberTypes,"business, home, other"
materials_3-0-6 organization ns2:contacts_common webAddress,materials_3-0-6,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.webAddress,Contact Information,Web site,URL,webAddressGroupList > webAddressGroup,webAddress,string,n,n,y,"",""
materials_3-0-6 organization ns2:contacts_common webAddressType,materials_3-0-6,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.webAddressType,Contact Information,Web site,Type,webAddressGroupList > webAddressGroup,webAddressType,string,n,n,y,option list: webAddressTypes,"business, other, personal"
materials_3-0-6 organization ns2:contacts_common addressPlace1,materials_3-0-6,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPlace1,Contact Information,Address,Line 1,addressGroupList > addressGroup,addressPlace1,string,n,n,y,"",""
materials_3-0-6 organization ns2:contacts_common addressPlace2,materials_3-0-6,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPlace2,Contact Information,Address,Line 2,addressGroupList > addressGroup,addressPlace2,string,n,n,y,"",""
materials_3-0-6 organization ns2:contacts_common addressMunicipality,materials_3-0-6,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressMunicipality,Contact Information,Address,Municipality,addressGroupList > addressGroup,addressMunicipality,string,n,n,y,"",""
materials_3-0-6 organization ns2:contacts_common addressStateOrProvince,materials_3-0-6,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressStateOrProvince,Contact Information,Address,State/province,addressGroupList > addressGroup,addressStateOrProvince,string,n,n,y,"",""
materials_3-0-6 organization ns2:contacts_common addressPostCode,materials_3-0-6,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPostCode,Contact Information,Address,Postal code,addressGroupList > addressGroup,addressPostCode,string,n,n,y,"",""
materials_3-0-6 organization ns2:contacts_common addressCountry,materials_3-0-6,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressCountry,Contact Information,Address,Country,addressGroupList > addressGroup,addressCountry,string,n,n,y,option list: addressCountries,"AD, AE, AF, AG, AI, AL, AM, AO, AQ, AR, AS, AT, AU, AW, AX, AZ, BA, BB, BD, BE, BF, BG, BH, BI, BJ, BL, BM, BN, BO, BQ, BR, BS, BT, BV, BW, BY, BZ, CA, CC, CD, CF, CG, CH, CI, CK, CL, CM, CN, CO, CR, CU, CV, CW, CX, CY, CZ, DE, DJ, DK, DM, DO, DZ, EC, EE, EG, EH, ER, ES, ET, FI, FJ, FK, FM, FO, FR, GA, GB, GD, GE, GF, GG, GH, GI, GL, GM, GN, GP, GQ, GR, GS, GT, GU, GW, GY, HK, HM, HN, HR, HT, HU, ID, IE, IL, IM, IN, IO, IQ, IR, IS, IT, JE, JM, JO, JP, KE, KG, KH, KI, KM, KN, KP, KR, KW, KY, KZ, LA, LB, LC, LI, LK, LR, LS, LT, LU, LV, LY, MA, MC, MD, ME, MF, MG, MH, MK, ML, MM, MN, MO, MP, MQ, MR, MS, MT, MU, MV, MW, MX, MY, MZ, NA, NC, NE, NF, NG, NI, NL, NO, NP, NR, NU, NZ, OM, PA, PE, PF, PG, PH, PK, PL, PM, PN, PR, PS, PT, PW, PY, QA, RE, RO, RS, RU, RW, SA, SB, SC, SD, SE, SG, SH, SI, SJ, SK, SL, SM, SN, SO, SR, SS, ST, SV, SX, SY, SZ, TC, TD, TF, TG, TH, TJ, TK, TL, TM, TN, TO, TR, TT, TV, TW, TZ, UA, UG, UM, US, UY, UZ, VA, VC, VE, VG, VI, VN, VU, WF, WS, YE, YT, ZA, ZM, ZW"
materials_3-0-6 organization ns2:contacts_common addressType,materials_3-0-6,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressType,Contact Information,Address,Type,addressGroupList > addressGroup,addressType,string,n,n,y,option list: addressTypes,"business, home, other"
materials_3-0-6 person ns2:persons_common termDisplayName,materials_3-0-6,person,ns2:persons_common,ns2:persons_common,persons_common.termDisplayName,Person Information,Term,Term display name,personTermGroupList > personTermGroup,termDisplayName,string,y,n,y,"",""
materials_3-0-6 person ns2:persons_common termName,materials_3-0-6,person,ns2:persons_common,ns2:persons_common,persons_common.termName,Person Information,Term,Term name,personTermGroupList > personTermGroup,termName,string,n,n,y,"",""
materials_3-0-6 person ns2:persons_common termQualifier,materials_3-0-6,person,ns2:persons_common,ns2:persons_common,persons_common.termQualifier,Person Information,Term,Term qualifier,personTermGroupList > personTermGroup,termQualifier,string,n,n,y,"",""
materials_3-0-6 person ns2:persons_common termStatus,materials_3-0-6,person,ns2:persons_common,ns2:persons_common,persons_common.termStatus,Person Information,Term,Term status,personTermGroupList > personTermGroup,termStatus,string,n,n,y,option list: personTermStatuses,"accepted, provisional, rejected, under review"
materials_3-0-6 person ns2:persons_common termType,materials_3-0-6,person,ns2:persons_common,ns2:persons_common,persons_common.termType,Person Information,Term,Term type,personTermGroupList > personTermGroup,termType,string,n,n,y,vocabulary: persontermtype,""
materials_3-0-6 person ns2:persons_common termSource,materials_3-0-6,person,ns2:persons_common,ns2:persons_common,persons_common.termSource,Person Information,Term > Source,Term source name,personTermGroupList > personTermGroup,termSource,string,n,n,y,authority: citation/local,""
materials_3-0-6 person ns2:persons_common termSourceDetail,materials_3-0-6,person,ns2:persons_common,ns2:persons_common,persons_common.termSourceDetail,Person Information,Term > Source,Term source detail,personTermGroupList > personTermGroup,termSourceDetail,string,n,n,y,"",""
materials_3-0-6 person ns2:persons_common termSourceID,materials_3-0-6,person,ns2:persons_common,ns2:persons_common,persons_common.termSourceID,Person Information,Term > Source,Term source ID,personTermGroupList > personTermGroup,termSourceID,string,n,n,y,"",""
materials_3-0-6 person ns2:persons_common termSourceNote,materials_3-0-6,person,ns2:persons_common,ns2:persons_common,persons_common.termSourceNote,Person Information,Term > Source,Term source note,personTermGroupList > personTermGroup,termSourceNote,string,n,n,y,"",""
materials_3-0-6 person ns2:persons_common salutation,materials_3-0-6,person,ns2:persons_common,ns2:persons_common,persons_common.salutation,Person Information,Term > Name detail,Term salutation,personTermGroupList > personTermGroup,salutation,string,n,n,y,option list: salutations,"dear, hello, to"
materials_3-0-6 person ns2:persons_common title,materials_3-0-6,person,ns2:persons_common,ns2:persons_common,persons_common.title,Person Information,Term > Name detail,Term title,personTermGroupList > personTermGroup,title,string,n,n,y,option list: personTitles,"Admiral, Baron, Baroness, Captain, Commander, Commodore, Count, Countess, Dame, Dr, General, Governor, Honorable, Judge, King, Lady, Lord, Miss, Mr, Mrs, Ms, Prince, Princess, Professor, Queen, Reverend, Saint, Sir"
materials_3-0-6 person ns2:persons_common foreName,materials_3-0-6,person,ns2:persons_common,ns2:persons_common,persons_common.foreName,Person Information,Term > Name detail,Term forename,personTermGroupList > personTermGroup,foreName,string,n,n,y,"",""
materials_3-0-6 person ns2:persons_common middleName,materials_3-0-6,person,ns2:persons_common,ns2:persons_common,persons_common.middleName,Person Information,Term > Name detail,Term middle name,personTermGroupList > personTermGroup,middleName,string,n,n,y,"",""
materials_3-0-6 person ns2:persons_common surName,materials_3-0-6,person,ns2:persons_common,ns2:persons_common,persons_common.surName,Person Information,Term > Name detail,Term surname,personTermGroupList > personTermGroup,surName,string,n,n,y,"",""
materials_3-0-6 person ns2:persons_common nameAdditions,materials_3-0-6,person,ns2:persons_common,ns2:persons_common,persons_common.nameAdditions,Person Information,Term > Name detail,Term name addition,personTermGroupList > personTermGroup,nameAdditions,string,n,n,y,"",""
materials_3-0-6 person ns2:persons_common initials,materials_3-0-6,person,ns2:persons_common,ns2:persons_common,persons_common.initials,Person Information,Term > Name detail,Term initials,personTermGroupList > personTermGroup,initials,string,n,n,y,"",""
materials_3-0-6 person ns2:persons_common occupation,materials_3-0-6,person,ns2:persons_common,ns2:persons_common,persons_common.occupation,Person Information,"",Occupation,occupations,occupation,string,n,y,n,"",""
materials_3-0-6 person ns2:persons_common group,materials_3-0-6,person,ns2:persons_common,ns2:persons_common,persons_common.group,Person Information,"",Group,groups,group,string,n,y,n,"",""
materials_3-0-6 person ns2:persons_common nameNote,materials_3-0-6,person,ns2:persons_common,ns2:persons_common,persons_common.nameNote,Person Information,"",Name note,"",nameNote,string,n,n,n/a,"",""
materials_3-0-6 person ns2:contacts_common email,materials_3-0-6,person,ns2:contacts_common,ns2:contacts_common,contacts_common.email,Contact Information,Email,Address,emailGroupList > emailGroup,email,string,n,n,y,"",""
materials_3-0-6 person ns2:contacts_common emailType,materials_3-0-6,person,ns2:contacts_common,ns2:contacts_common,contacts_common.emailType,Contact Information,Email,Type,emailGroupList > emailGroup,emailType,string,n,n,y,option list: emailTypes,"business, other, personal"
materials_3-0-6 person ns2:contacts_common telephoneNumber,materials_3-0-6,person,ns2:contacts_common,ns2:contacts_common,contacts_common.telephoneNumber,Contact Information,Phone,Number,telephoneNumberGroupList > telephoneNumberGroup,telephoneNumber,string,n,n,y,"",""
materials_3-0-6 person ns2:contacts_common telephoneNumberType,materials_3-0-6,person,ns2:contacts_common,ns2:contacts_common,contacts_common.telephoneNumberType,Contact Information,Phone,Type,telephoneNumberGroupList > telephoneNumberGroup,telephoneNumberType,string,n,n,y,option list: telephoneNumberTypes,"business, home, mobile, other"
materials_3-0-6 person ns2:contacts_common faxNumber,materials_3-0-6,person,ns2:contacts_common,ns2:contacts_common,contacts_common.faxNumber,Contact Information,Fax,Number,faxNumberGroupList > faxNumberGroup,faxNumber,string,n,n,y,"",""
materials_3-0-6 person ns2:contacts_common faxNumberType,materials_3-0-6,person,ns2:contacts_common,ns2:contacts_common,contacts_common.faxNumberType,Contact Information,Fax,Type,faxNumberGroupList > faxNumberGroup,faxNumberType,string,n,n,y,option list: faxNumberTypes,"business, home, other"
materials_3-0-6 person ns2:contacts_common webAddress,materials_3-0-6,person,ns2:contacts_common,ns2:contacts_common,contacts_common.webAddress,Contact Information,Web site,URL,webAddressGroupList > webAddressGroup,webAddress,string,n,n,y,"",""
materials_3-0-6 person ns2:contacts_common webAddressType,materials_3-0-6,person,ns2:contacts_common,ns2:contacts_common,contacts_common.webAddressType,Contact Information,Web site,Type,webAddressGroupList > webAddressGroup,webAddressType,string,n,n,y,option list: webAddressTypes,"business, other, personal"
materials_3-0-6 person ns2:contacts_common addressPlace1,materials_3-0-6,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPlace1,Contact Information,Address,Line 1,addressGroupList > addressGroup,addressPlace1,string,n,n,y,"",""
materials_3-0-6 person ns2:contacts_common addressPlace2,materials_3-0-6,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPlace2,Contact Information,Address,Line 2,addressGroupList > addressGroup,addressPlace2,string,n,n,y,"",""
materials_3-0-6 person ns2:contacts_common addressMunicipality,materials_3-0-6,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressMunicipality,Contact Information,Address,Municipality,addressGroupList > addressGroup,addressMunicipality,string,n,n,y,"",""
materials_3-0-6 person ns2:contacts_common addressStateOrProvince,materials_3-0-6,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressStateOrProvince,Contact Information,Address,State/province,addressGroupList > addressGroup,addressStateOrProvince,string,n,n,y,"",""
materials_3-0-6 person ns2:contacts_common addressPostCode,materials_3-0-6,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPostCode,Contact Information,Address,Postal code,addressGroupList > addressGroup,addressPostCode,string,n,n,y,"",""
materials_3-0-6 person ns2:contacts_common addressCountry,materials_3-0-6,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressCountry,Contact Information,Address,Country,addressGroupList > addressGroup,addressCountry,string,n,n,y,option list: addressCountries,"AD, AE, AF, AG, AI, AL, AM, AO, AQ, AR, AS, AT, AU, AW, AX, AZ, BA, BB, BD, BE, BF, BG, BH, BI, BJ, BL, BM, BN, BO, BQ, BR, BS, BT, BV, BW, BY, BZ, CA, CC, CD, CF, CG, CH, CI, CK, CL, CM, CN, CO, CR, CU, CV, CW, CX, CY, CZ, DE, DJ, DK, DM, DO, DZ, EC, EE, EG, EH, ER, ES, ET, FI, FJ, FK, FM, FO, FR, GA, GB, GD, GE, GF, GG, GH, GI, GL, GM, GN, GP, GQ, GR, GS, GT, GU, GW, GY, HK, HM, HN, HR, HT, HU, ID, IE, IL, IM, IN, IO, IQ, IR, IS, IT, JE, JM, JO, JP, KE, KG, KH, KI, KM, KN, KP, KR, KW, KY, KZ, LA, LB, LC, LI, LK, LR, LS, LT, LU, LV, LY, MA, MC, MD, ME, MF, MG, MH, MK, ML, MM, MN, MO, MP, MQ, MR, MS, MT, MU, MV, MW, MX, MY, MZ, NA, NC, NE, NF, NG, NI, NL, NO, NP, NR, NU, NZ, OM, PA, PE, PF, PG, PH, PK, PL, PM, PN, PR, PS, PT, PW, PY, QA, RE, RO, RS, RU, RW, SA, SB, SC, SD, SE, SG, SH, SI, SJ, SK, SL, SM, SN, SO, SR, SS, ST, SV, SX, SY, SZ, TC, TD, TF, TG, TH, TJ, TK, TL, TM, TN, TO, TR, TT, TV, TW, TZ, UA, UG, UM, US, UY, UZ, VA, VC, VE, VG, VI, VN, VU, WF, WS, YE, YT, ZA, ZM, ZW"
materials_3-0-6 person ns2:contacts_common addressType,materials_3-0-6,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressType,Contact Information,Address,Type,addressGroupList > addressGroup,addressType,string,n,n,y,option list: addressTypes,"business, home, other"
materials_3-0-6 place ns2:places_common termDisplayName,materials_3-0-6,place,ns2:places_common,ns2:places_common,places_common.termDisplayName,Place Information,Term,Term display name,placeTermGroupList > placeTermGroup,termDisplayName,string,y,n,y,"",""
materials_3-0-6 place ns2:places_common termName,materials_3-0-6,place,ns2:places_common,ns2:places_common,places_common.termName,Place Information,Term,Term name,placeTermGroupList > placeTermGroup,termName,string,n,n,y,"",""
materials_3-0-6 place ns2:places_common termQualifier,materials_3-0-6,place,ns2:places_common,ns2:places_common,places_common.termQualifier,Place Information,Term,Term qualifier,placeTermGroupList > placeTermGroup,termQualifier,string,n,n,y,"",""
materials_3-0-6 place ns2:places_common termStatus,materials_3-0-6,place,ns2:places_common,ns2:places_common,places_common.termStatus,Place Information,Term,Term status,placeTermGroupList > placeTermGroup,termStatus,string,n,n,y,option list: placeTermStatuses,"accepted, provisional, rejected, under review"
materials_3-0-6 place ns2:places_common termType,materials_3-0-6,place,ns2:places_common,ns2:places_common,places_common.termType,Place Information,Term,Term type,placeTermGroupList > placeTermGroup,termType,string,n,n,y,option list: placeTermTypes,"common, descriptive, local, native, non-native, spelling-variant, technical-scientific"
materials_3-0-6 place ns2:places_common termFlag,materials_3-0-6,place,ns2:places_common,ns2:places_common,places_common.termFlag,Place Information,Term,Term flag,placeTermGroupList > placeTermGroup,termFlag,string,n,n,y,vocabulary: placetermflag,""
materials_3-0-6 place ns2:places_common historicalStatus,materials_3-0-6,place,ns2:places_common,ns2:places_common,places_common.historicalStatus,Place Information,Term,Term historical status,placeTermGroupList > placeTermGroup,historicalStatus,string,n,n,y,option list: placeHistoricalStatuses,"both, current, historical"
materials_3-0-6 place ns2:places_common termLanguage,materials_3-0-6,place,ns2:places_common,ns2:places_common,places_common.termLanguage,Place Information,Term,Term language,placeTermGroupList > placeTermGroup,termLanguage,string,n,n,y,vocabulary: languages,""
materials_3-0-6 place ns2:places_common termPrefForLang,materials_3-0-6,place,ns2:places_common,ns2:places_common,places_common.termPrefForLang,Place Information,Term,Term preferred for lang,placeTermGroupList > placeTermGroup,termPrefForLang,boolean,n,n,y,"",""
