fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values,diff info
core_7-1-0 ns2:loansin_common loanRenewalApplicationDate,core_7-1-0,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.loanRenewalApplicationDate,Loan In Information,"",Loan renewal application date,"",loanRenewalApplicationDate,date,n,n,n/a,"",""
herbarium_2-0-2 ns2:loansin_common loanRenewalApplicationDate,herbarium_2-0-2,loanin,ns2:loansin_common,ns2:loansin_common,loansin_common.loanRenewalApplicationDate,Loan In Information,"",Loan renewal application date,"",loanRenewalApplicationDate,date,n,n,n/a,"",""
core_7-1-0 ns2:loansout_common loanOutNumber,core_7-1-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanOutNumber,Loan Out Information,"",Loan out number,"",loanOutNumber,string,y,n,n/a,"",""
herbarium_2-0-2 ns2:loansout_common loanOutNumber,herbarium_2-0-2,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanOutNumber,Loan Out Information,"",Loan out number,"",loanOutNumber,string,y,n,n/a,"",""
core_7-1-0 ns2:loansout_common loanPurpose,core_7-1-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanPurpose,Loan Out Information,"",Loan purpose,"",loanPurpose,string,n,n,n/a,option list: loanPurposes,"analysis, conservationotherrequestedservices, exhibition, longtermcollectionsmanagementandstorage, photography, research, scientificorexhibitpreparation"
herbarium_2-0-2 ns2:loansout_common loanPurpose,herbarium_2-0-2,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanPurpose,Loan Out Information,"",Loan purpose,"",loanPurpose,string,n,n,n/a,option list: loanPurposes,"analysis, conservationotherrequestedservices, exhibition, longtermcollectionsmanagementandstorage, photography, research, scientificorexhibitpreparation"
core_7-1-0 ns2:loansout_common lendersAuthorizer,core_7-1-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.lendersAuthorizer,Loan Out Information,Lender,Lender authorizer,"",lendersAuthorizer,string,n,n,n/a,authority: person/local,""
herbarium_2-0-2 ns2:loansout_common lendersAuthorizer,herbarium_2-0-2,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.lendersAuthorizer,Loan Out Information,Lender,Lender authorizer,"",lendersAuthorizer,string,n,n,n/a,authority: person/local,""
core_7-1-0 ns2:loansout_common lendersContact,core_7-1-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.lendersContact,Loan Out Information,Lender,Lender contact,"",lendersContact,string,n,n,n/a,authority: person/local,""
herbarium_2-0-2 ns2:loansout_common lendersContact,herbarium_2-0-2,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.lendersContact,Loan Out Information,Lender,Lender contact,"",lendersContact,string,n,n,n/a,authority: person/local,""
core_7-1-0 ns2:loansout_common lendersAuthorizationDate,core_7-1-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.lendersAuthorizationDate,Loan Out Information,Lender,Lender authorization date,"",lendersAuthorizationDate,date,n,n,n/a,"",""
herbarium_2-0-2 ns2:loansout_common lendersAuthorizationDate,herbarium_2-0-2,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.lendersAuthorizationDate,Loan Out Information,Lender,Lender authorization date,"",lendersAuthorizationDate,date,n,n,n/a,"",""
core_7-1-0 ns2:loansout_common borrower,core_7-1-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.borrower,Loan Out Information,Borrower,Borrower name,"",borrower,string,n,n,n/a,authority: person/local; authority: organization/local,""
herbarium_2-0-2 ns2:loansout_common borrower,herbarium_2-0-2,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.borrower,Loan Out Information,Borrower,Borrower name,"",borrower,string,n,n,n/a,authority: person/local; authority: organization/local,""
core_7-1-0 ns2:loansout_common borrowersContact,core_7-1-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.borrowersContact,Loan Out Information,Borrower,Borrower contact,"",borrowersContact,string,n,n,n/a,authority: person/local,""
herbarium_2-0-2 ns2:loansout_common borrowersContact,herbarium_2-0-2,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.borrowersContact,Loan Out Information,Borrower,Borrower contact,"",borrowersContact,string,n,n,n/a,authority: person/local,""
core_7-1-0 ns2:loansout_common borrowersAuthorizer,core_7-1-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.borrowersAuthorizer,Loan Out Information,Borrower,Borrower authorizer,"",borrowersAuthorizer,string,n,n,n/a,authority: person/local,""
herbarium_2-0-2 ns2:loansout_common borrowersAuthorizer,herbarium_2-0-2,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.borrowersAuthorizer,Loan Out Information,Borrower,Borrower authorizer,"",borrowersAuthorizer,string,n,n,n/a,authority: person/local,""
core_7-1-0 ns2:loansout_common borrowersAuthorizationDate,core_7-1-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.borrowersAuthorizationDate,Loan Out Information,Borrower,Borrower authorization date,"",borrowersAuthorizationDate,date,n,n,n/a,"",""
herbarium_2-0-2 ns2:loansout_common borrowersAuthorizationDate,herbarium_2-0-2,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.borrowersAuthorizationDate,Loan Out Information,Borrower,Borrower authorization date,"",borrowersAuthorizationDate,date,n,n,n/a,"",""
core_7-1-0 ns2:loansout_common specialConditionsOfLoan,core_7-1-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.specialConditionsOfLoan,Loan Out Information,"",Conditions of loan,"",specialConditionsOfLoan,string,n,n,n/a,"",""
herbarium_2-0-2 ns2:loansout_common specialConditionsOfLoan,herbarium_2-0-2,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.specialConditionsOfLoan,Loan Out Information,"",Conditions of loan,"",specialConditionsOfLoan,string,n,n,n/a,"",""
core_7-1-0 ns2:loansout_common loanOutNote,core_7-1-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanOutNote,Loan Out Information,"",Note,"",loanOutNote,string,n,n,n/a,"",""
herbarium_2-0-2 ns2:loansout_common loanOutNote,herbarium_2-0-2,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanOutNote,Loan Out Information,"",Note,"",loanOutNote,string,n,n,n/a,"",""
core_7-1-0 ns2:loansout_common loanGroup,core_7-1-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanGroup,Loan Out Information,Loan status,Loan status group,loanStatusGroupList > loanStatusGroup,loanGroup,string,n,n,y,vocabulary: deaccessionapprovalgroup,""
herbarium_2-0-2 ns2:loansout_common loanGroup,herbarium_2-0-2,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanGroup,Loan Out Information,Loan status,Loan status group,loanStatusGroupList > loanStatusGroup,loanGroup,string,n,n,y,vocabulary: deaccessionapprovalgroup,""
core_7-1-0 ns2:loansout_common loanIndividual,core_7-1-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanIndividual,Loan Out Information,Loan status,Loan status individual,loanStatusGroupList > loanStatusGroup,loanIndividual,string,n,n,y,authority: person/local,""
herbarium_2-0-2 ns2:loansout_common loanIndividual,herbarium_2-0-2,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanIndividual,Loan Out Information,Loan status,Loan status individual,loanStatusGroupList > loanStatusGroup,loanIndividual,string,n,n,y,authority: person/local,""
core_7-1-0 ns2:loansout_common loanStatus,core_7-1-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanStatus,Loan Out Information,Loan status,Loan status,loanStatusGroupList > loanStatusGroup,loanStatus,string,n,n,y,vocabulary: loanoutstatus,""
herbarium_2-0-2 ns2:loansout_common loanStatus,herbarium_2-0-2,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanStatus,Loan Out Information,Loan status,Loan status,loanStatusGroupList > loanStatusGroup,loanStatus,string,n,n,y,vocabulary: loanoutstatus,""
core_7-1-0 ns2:loansout_common loanStatusDate,core_7-1-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanStatusDate,Loan Out Information,Loan status,Loan status date,loanStatusGroupList > loanStatusGroup,loanStatusDate,date,n,n,y,"",""
herbarium_2-0-2 ns2:loansout_common loanStatusDate,herbarium_2-0-2,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanStatusDate,Loan Out Information,Loan status,Loan status date,loanStatusGroupList > loanStatusGroup,loanStatusDate,date,n,n,y,"",""
core_7-1-0 ns2:loansout_common loanStatusNote,core_7-1-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanStatusNote,Loan Out Information,Loan status,Loan status note,loanStatusGroupList > loanStatusGroup,loanStatusNote,string,n,n,y,"",""
herbarium_2-0-2 ns2:loansout_common loanStatusNote,herbarium_2-0-2,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanStatusNote,Loan Out Information,Loan status,Loan status note,loanStatusGroupList > loanStatusGroup,loanStatusNote,string,n,n,y,"",""
core_7-1-0 ns2:loansout_common loanOutDate,core_7-1-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanOutDate,Loan Out Information,"",Loan out date,"",loanOutDate,date,n,n,n/a,"",""
herbarium_2-0-2 ns2:loansout_common loanOutDate,herbarium_2-0-2,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanOutDate,Loan Out Information,"",Loan out date,"",loanOutDate,date,n,n,n/a,"",""
core_7-1-0 ns2:loansout_common loanReturnDate,core_7-1-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanReturnDate,Loan Out Information,"",Loan return date,"",loanReturnDate,date,n,n,n/a,"",""
herbarium_2-0-2 ns2:loansout_common loanReturnDate,herbarium_2-0-2,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanReturnDate,Loan Out Information,"",Loan return date,"",loanReturnDate,date,n,n,n/a,"",""
core_7-1-0 ns2:loansout_common loanRenewalApplicationDate,core_7-1-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanRenewalApplicationDate,Loan Out Information,"",Loan renewal application date,"",loanRenewalApplicationDate,date,n,n,n/a,"",""
herbarium_2-0-2 ns2:loansout_common loanRenewalApplicationDate,herbarium_2-0-2,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanRenewalApplicationDate,Loan Out Information,"",Loan renewal application date,"",loanRenewalApplicationDate,date,n,n,n/a,"",""
core_7-1-0 ns2:locations_common termDisplayName,core_7-1-0,location,ns2:locations_common,ns2:locations_common,locations_common.termDisplayName,Storage Location Information,Term,Term display name,locTermGroupList > locTermGroup,termDisplayName,string,y,n,y,"",""
herbarium_2-0-2 ns2:locations_common termDisplayName,herbarium_2-0-2,location,ns2:locations_common,ns2:locations_common,locations_common.termDisplayName,Storage Location Information,Term,Term display name,locTermGroupList > locTermGroup,termDisplayName,string,y,n,y,"",""
core_7-1-0 ns2:locations_common termName,core_7-1-0,location,ns2:locations_common,ns2:locations_common,locations_common.termName,Storage Location Information,Term,Term name,locTermGroupList > locTermGroup,termName,string,n,n,y,"",""
herbarium_2-0-2 ns2:locations_common termName,herbarium_2-0-2,location,ns2:locations_common,ns2:locations_common,locations_common.termName,Storage Location Information,Term,Term name,locTermGroupList > locTermGroup,termName,string,n,n,y,"",""
core_7-1-0 ns2:locations_common termQualifier,core_7-1-0,location,ns2:locations_common,ns2:locations_common,locations_common.termQualifier,Storage Location Information,Term,Term qualifier,locTermGroupList > locTermGroup,termQualifier,string,n,n,y,"",""
herbarium_2-0-2 ns2:locations_common termQualifier,herbarium_2-0-2,location,ns2:locations_common,ns2:locations_common,locations_common.termQualifier,Storage Location Information,Term,Term qualifier,locTermGroupList > locTermGroup,termQualifier,string,n,n,y,"",""
core_7-1-0 ns2:locations_common termStatus,core_7-1-0,location,ns2:locations_common,ns2:locations_common,locations_common.termStatus,Storage Location Information,Term,Term status,locTermGroupList > locTermGroup,termStatus,string,n,n,y,option list: locationTermStatuses,"accepted, provisional, rejected, under review"
herbarium_2-0-2 ns2:locations_common termStatus,herbarium_2-0-2,location,ns2:locations_common,ns2:locations_common,locations_common.termStatus,Storage Location Information,Term,Term status,locTermGroupList > locTermGroup,termStatus,string,n,n,y,option list: locationTermStatuses,"accepted, provisional, rejected, under review"
core_7-1-0 ns2:locations_common termType,core_7-1-0,location,ns2:locations_common,ns2:locations_common,locations_common.termType,Storage Location Information,Term,Term type,locTermGroupList > locTermGroup,termType,string,n,n,y,option list: locationTermTypes,"alternate descriptor, descriptor, used for term"
herbarium_2-0-2 ns2:locations_common termType,herbarium_2-0-2,location,ns2:locations_common,ns2:locations_common,locations_common.termType,Storage Location Information,Term,Term type,locTermGroupList > locTermGroup,termType,string,n,n,y,option list: locationTermTypes,"alternate descriptor, descriptor, used for term"
core_7-1-0 ns2:locations_common termFlag,core_7-1-0,location,ns2:locations_common,ns2:locations_common,locations_common.termFlag,Storage Location Information,Term,Term flag,locTermGroupList > locTermGroup,termFlag,string,n,n,y,vocabulary: locationtermflag,""
herbarium_2-0-2 ns2:locations_common termFlag,herbarium_2-0-2,location,ns2:locations_common,ns2:locations_common,locations_common.termFlag,Storage Location Information,Term,Term flag,locTermGroupList > locTermGroup,termFlag,string,n,n,y,vocabulary: locationtermflag,""
core_7-1-0 ns2:locations_common termLanguage,core_7-1-0,location,ns2:locations_common,ns2:locations_common,locations_common.termLanguage,Storage Location Information,Term,Term language,locTermGroupList > locTermGroup,termLanguage,string,n,n,y,vocabulary: languages,""
herbarium_2-0-2 ns2:locations_common termLanguage,herbarium_2-0-2,location,ns2:locations_common,ns2:locations_common,locations_common.termLanguage,Storage Location Information,Term,Term language,locTermGroupList > locTermGroup,termLanguage,string,n,n,y,vocabulary: languages,""
core_7-1-0 ns2:locations_common termPrefForLang,core_7-1-0,location,ns2:locations_common,ns2:locations_common,locations_common.termPrefForLang,Storage Location Information,Term,Term preferred for lang,locTermGroupList > locTermGroup,termPrefForLang,boolean,n,n,y,"",""
herbarium_2-0-2 ns2:locations_common termPrefForLang,herbarium_2-0-2,location,ns2:locations_common,ns2:locations_common,locations_common.termPrefForLang,Storage Location Information,Term,Term preferred for lang,locTermGroupList > locTermGroup,termPrefForLang,boolean,n,n,y,"",""
core_7-1-0 ns2:locations_common termSource,core_7-1-0,location,ns2:locations_common,ns2:locations_common,locations_common.termSource,Storage Location Information,Term > Source,Term source name,locTermGroupList > locTermGroup,termSource,string,n,n,y,authority: citation/local; authority: citation/worldcat,""
herbarium_2-0-2 ns2:locations_common termSource,herbarium_2-0-2,location,ns2:locations_common,ns2:locations_common,locations_common.termSource,Storage Location Information,Term > Source,Term source name,locTermGroupList > locTermGroup,termSource,string,n,n,y,authority: citation/local; authority: citation/worldcat,""
core_7-1-0 ns2:locations_common termSourceDetail,core_7-1-0,location,ns2:locations_common,ns2:locations_common,locations_common.termSourceDetail,Storage Location Information,Term > Source,Term source detail,locTermGroupList > locTermGroup,termSourceDetail,string,n,n,y,"",""
herbarium_2-0-2 ns2:locations_common termSourceDetail,herbarium_2-0-2,location,ns2:locations_common,ns2:locations_common,locations_common.termSourceDetail,Storage Location Information,Term > Source,Term source detail,locTermGroupList > locTermGroup,termSourceDetail,string,n,n,y,"",""
core_7-1-0 ns2:locations_common termSourceID,core_7-1-0,location,ns2:locations_common,ns2:locations_common,locations_common.termSourceID,Storage Location Information,Term > Source,Term source ID,locTermGroupList > locTermGroup,termSourceID,string,n,n,y,"",""
herbarium_2-0-2 ns2:locations_common termSourceID,herbarium_2-0-2,location,ns2:locations_common,ns2:locations_common,locations_common.termSourceID,Storage Location Information,Term > Source,Term source ID,locTermGroupList > locTermGroup,termSourceID,string,n,n,y,"",""
core_7-1-0 ns2:locations_common termSourceNote,core_7-1-0,location,ns2:locations_common,ns2:locations_common,locations_common.termSourceNote,Storage Location Information,Term > Source,Term source note,locTermGroupList > locTermGroup,termSourceNote,string,n,n,y,"",""
herbarium_2-0-2 ns2:locations_common termSourceNote,herbarium_2-0-2,location,ns2:locations_common,ns2:locations_common,locations_common.termSourceNote,Storage Location Information,Term > Source,Term source note,locTermGroupList > locTermGroup,termSourceNote,string,n,n,y,"",""
core_7-1-0 ns2:locations_common locationType,core_7-1-0,location,ns2:locations_common,ns2:locations_common,locations_common.locationType,Storage Location Information,"",Storage location type,"",locationType,string,n,n,n/a,vocabulary: locationtype,""
herbarium_2-0-2 ns2:locations_common locationType,herbarium_2-0-2,location,ns2:locations_common,ns2:locations_common,locations_common.locationType,Storage Location Information,"",Storage location type,"",locationType,string,n,n,n/a,vocabulary: locationtype,""
core_7-1-0 ns2:locations_common securityNote,core_7-1-0,location,ns2:locations_common,ns2:locations_common,locations_common.securityNote,Storage Location Information,"",Security note,"",securityNote,string,n,n,n/a,"",""
herbarium_2-0-2 ns2:locations_common securityNote,herbarium_2-0-2,location,ns2:locations_common,ns2:locations_common,locations_common.securityNote,Storage Location Information,"",Security note,"",securityNote,string,n,n,n/a,"",""
core_7-1-0 ns2:locations_common address,core_7-1-0,location,ns2:locations_common,ns2:locations_common,locations_common.address,Storage Location Information,"",Address,"",address,string,n,n,n/a,"",""
herbarium_2-0-2 ns2:locations_common address,herbarium_2-0-2,location,ns2:locations_common,ns2:locations_common,locations_common.address,Storage Location Information,"",Address,"",address,string,n,n,n/a,"",""
core_7-1-0 ns2:locations_common accessNote,core_7-1-0,location,ns2:locations_common,ns2:locations_common,locations_common.accessNote,Storage Location Information,"",Access note,"",accessNote,string,n,n,n/a,"",""
herbarium_2-0-2 ns2:locations_common accessNote,herbarium_2-0-2,location,ns2:locations_common,ns2:locations_common,locations_common.accessNote,Storage Location Information,"",Access note,"",accessNote,string,n,n,n/a,"",""
core_7-1-0 ns2:locations_common conditionNote,core_7-1-0,location,ns2:locations_common,ns2:locations_common,locations_common.conditionNote,Storage Location Information,"",Condition note,conditionGroupList > conditionGroup,conditionNote,string,n,n,y,"",""
herbarium_2-0-2 ns2:locations_common conditionNote,herbarium_2-0-2,location,ns2:locations_common,ns2:locations_common,locations_common.conditionNote,Storage Location Information,"",Condition note,conditionGroupList > conditionGroup,conditionNote,string,n,n,y,"",""
core_7-1-0 ns2:locations_common conditionNoteDate,core_7-1-0,location,ns2:locations_common,ns2:locations_common,locations_common.conditionNoteDate,Storage Location Information,"",Condition note date,conditionGroupList > conditionGroup,conditionNoteDate,date,n,n,y,"",""
herbarium_2-0-2 ns2:locations_common conditionNoteDate,herbarium_2-0-2,location,ns2:locations_common,ns2:locations_common,locations_common.conditionNoteDate,Storage Location Information,"",Condition note date,conditionGroupList > conditionGroup,conditionNoteDate,date,n,n,y,"",""
core_7-1-0 ns2:media_common identificationNumber,core_7-1-0,media,ns2:media_common,ns2:media_common,media_common.identificationNumber,Media Handling Information,"",Identification number,"",identificationNumber,string,y,n,n/a,"",""
herbarium_2-0-2 ns2:media_common identificationNumber,herbarium_2-0-2,media,ns2:media_common,ns2:media_common,media_common.identificationNumber,Media Handling Information,"",Identification number,"",identificationNumber,string,y,n,n/a,"",""
core_7-1-0 ns2:media_common title,core_7-1-0,media,ns2:media_common,ns2:media_common,media_common.title,Media Handling Information,"",Title,"",title,string,n,n,n/a,"",""
herbarium_2-0-2 ns2:media_common title,herbarium_2-0-2,media,ns2:media_common,ns2:media_common,media_common.title,Media Handling Information,"",Title,"",title,string,n,n,n/a,"",""
core_7-1-0 ns2:media_common publishTo,core_7-1-0,media,ns2:media_common,ns2:media_common,media_common.publishTo,Media Handling Information,"",Publish to,publishToList,publishTo,string,n,y,n,vocabulary: publishto,""
herbarium_2-0-2 ns2:media_common publishTo,herbarium_2-0-2,media,ns2:media_common,ns2:media_common,media_common.publishTo,Media Handling Information,"",Publish to,publishToList,publishTo,string,n,y,n,vocabulary: publishto,""
core_7-1-0 ns2:blobs_common name,core_7-1-0,media,ns2:blobs_common,ns2:blobs_common,blobs_common.name,Media Handling Information,File Information,Name,"",name,string,n,n,n/a,"",""
herbarium_2-0-2 ns2:blobs_common name,herbarium_2-0-2,media,ns2:blobs_common,ns2:blobs_common,blobs_common.name,Media Handling Information,File Information,Name,"",name,string,n,n,n/a,"",""
core_7-1-0 ns2:blobs_common mimeType,core_7-1-0,media,ns2:blobs_common,ns2:blobs_common,blobs_common.mimeType,Media Handling Information,File Information,Type,"",mimeType,string,n,n,n/a,"",""
herbarium_2-0-2 ns2:blobs_common mimeType,herbarium_2-0-2,media,ns2:blobs_common,ns2:blobs_common,blobs_common.mimeType,Media Handling Information,File Information,Type,"",mimeType,string,n,n,n/a,"",""
core_7-1-0 ns2:blobs_common length,core_7-1-0,media,ns2:blobs_common,ns2:blobs_common,blobs_common.length,Media Handling Information,File Information,Size,"",length,string,n,n,n/a,"",""
herbarium_2-0-2 ns2:blobs_common length,herbarium_2-0-2,media,ns2:blobs_common,ns2:blobs_common,blobs_common.length,Media Handling Information,File Information,Size,"",length,string,n,n,n/a,"",""
core_7-1-0 ns2:media_common externalUrl,core_7-1-0,media,ns2:media_common,ns2:media_common,media_common.externalUrl,Media Handling Information,"",External URL,"",externalUrl,string,n,n,n/a,"",""
herbarium_2-0-2 ns2:media_common externalUrl,herbarium_2-0-2,media,ns2:media_common,ns2:media_common,media_common.externalUrl,Media Handling Information,"",External URL,"",externalUrl,string,n,n,n/a,"",""
core_7-1-0 ns2:media_common measuredPart,core_7-1-0,media,ns2:media_common,ext.dimension,ext.dimension.measuredPart,Media Handling Information,"",Measured part,measuredPartGroupList > measuredPartGroup,measuredPart,string,n,n,y,option list: measuredParts,"base, frame, framed, image-size, mount, paper-size, plate-size, unframed"
herbarium_2-0-2 ns2:media_common measuredPart,herbarium_2-0-2,media,ns2:media_common,ext.dimension,ext.dimension.measuredPart,Media Handling Information,"",Measured part,measuredPartGroupList > measuredPartGroup,measuredPart,string,n,n,y,option list: measuredParts,"base, frame, framed, image-size, mount, paper-size, plate-size, unframed"
core_7-1-0 ns2:media_common dimensionSummary,core_7-1-0,media,ns2:media_common,ext.dimension,ext.dimension.dimensionSummary,Media Handling Information,"",Dimension summary,measuredPartGroupList > measuredPartGroup,dimensionSummary,string,n,n,y,"",""
herbarium_2-0-2 ns2:media_common dimensionSummary,herbarium_2-0-2,media,ns2:media_common,ext.dimension,ext.dimension.dimensionSummary,Media Handling Information,"",Dimension summary,measuredPartGroupList > measuredPartGroup,dimensionSummary,string,n,n,y,"",""
core_7-1-0 ns2:media_common dimension,core_7-1-0,media,ns2:media_common,ext.dimension,ext.dimension.dimension,Media Handling Information,"",Measurement dimension,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,dimension,string,n,n,y,option list: dimensions,"area, base, circumference, count, depth, diameter, height, intended duration, length, running-time, screen resolution, target, volume, weight, width"
herbarium_2-0-2 ns2:media_common dimension,herbarium_2-0-2,media,ns2:media_common,ext.dimension,ext.dimension.dimension,Media Handling Information,"",Measurement dimension,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,dimension,string,n,n,y,option list: dimensions,"area, base, circumference, count, depth, diameter, height, intended duration, length, running-time, screen resolution, target, volume, weight, width"
core_7-1-0 ns2:media_common measuredBy,core_7-1-0,media,ns2:media_common,ext.dimension,ext.dimension.measuredBy,Media Handling Information,"",Measured by,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,measuredBy,string,n,n,y,authority: person/local; authority: organization/local,""
herbarium_2-0-2 ns2:media_common measuredBy,herbarium_2-0-2,media,ns2:media_common,ext.dimension,ext.dimension.measuredBy,Media Handling Information,"",Measured by,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,measuredBy,string,n,n,y,authority: person/local; authority: organization/local,""
core_7-1-0 ns2:media_common measurementMethod,core_7-1-0,media,ns2:media_common,ext.dimension,ext.dimension.measurementMethod,Media Handling Information,"",Measurement method,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,measurementMethod,string,n,n,y,option list: measurementMethods,"balance_beam_scale, electronic_distance_measurement, goniometer, hydraulic_or_pneumatic_scale, measuring_tape_cloth, measuring_tape_metal, microscopy_reticule, odometer, optical_range_finder, osteometric_board, pacing_pedometer, protractor, ruler, sliding_calipers, spreading_calipers, spring_scale, stadia_transit, standard_mesh_screen, taping_chaining, theodolite_total_station"
herbarium_2-0-2 ns2:media_common measurementMethod,herbarium_2-0-2,media,ns2:media_common,ext.dimension,ext.dimension.measurementMethod,Media Handling Information,"",Measurement method,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,measurementMethod,string,n,n,y,option list: measurementMethods,"balance_beam_scale, electronic_distance_measurement, goniometer, hydraulic_or_pneumatic_scale, measuring_tape_cloth, measuring_tape_metal, microscopy_reticule, odometer, optical_range_finder, osteometric_board, pacing_pedometer, protractor, ruler, sliding_calipers, spreading_calipers, spring_scale, stadia_transit, standard_mesh_screen, taping_chaining, theodolite_total_station"
core_7-1-0 ns2:media_common value,core_7-1-0,media,ns2:media_common,ext.dimension,ext.dimension.value,Media Handling Information,"",Measurement value,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,value,float,n,n,y,"",""
herbarium_2-0-2 ns2:media_common value,herbarium_2-0-2,media,ns2:media_common,ext.dimension,ext.dimension.value,Media Handling Information,"",Measurement value,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,value,float,n,n,y,"",""
core_7-1-0 ns2:media_common measurementUnit,core_7-1-0,media,ns2:media_common,ext.dimension,ext.dimension.measurementUnit,Media Handling Information,"",Measurement unit,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,measurementUnit,string,n,n,y,option list: measurementUnits,"carats, centimeters, cubic-centimeters, dpi, feet, hours, inches, kilograms, liters, meters, millimeters, milliseconds, minutes, ounces, pixels, pounds, ppi, seconds, square-feet, stories, tons"
herbarium_2-0-2 ns2:media_common measurementUnit,herbarium_2-0-2,media,ns2:media_common,ext.dimension,ext.dimension.measurementUnit,Media Handling Information,"",Measurement unit,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,measurementUnit,string,n,n,y,option list: measurementUnits,"carats, centimeters, cubic-centimeters, dpi, feet, hours, inches, kilograms, liters, meters, millimeters, milliseconds, minutes, ounces, pixels, pounds, ppi, seconds, square-feet, stories, tons"
core_7-1-0 ns2:media_common valueQualifier,core_7-1-0,media,ns2:media_common,ext.dimension,ext.dimension.valueQualifier,Media Handling Information,"",Measurement qualifier,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,valueQualifier,string,n,n,y,"",""
herbarium_2-0-2 ns2:media_common valueQualifier,herbarium_2-0-2,media,ns2:media_common,ext.dimension,ext.dimension.valueQualifier,Media Handling Information,"",Measurement qualifier,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,valueQualifier,string,n,n,y,"",""
core_7-1-0 ns2:media_common valueDate,core_7-1-0,media,ns2:media_common,ext.dimension,ext.dimension.valueDate,Media Handling Information,"",Measurement date,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,valueDate,date,n,n,y,"",""
herbarium_2-0-2 ns2:media_common valueDate,herbarium_2-0-2,media,ns2:media_common,ext.dimension,ext.dimension.valueDate,Media Handling Information,"",Measurement date,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,valueDate,date,n,n,y,"",""
core_7-1-0 ns2:media_common measuredPartNote,core_7-1-0,media,ns2:media_common,ext.dimension,ext.dimension.measuredPartNote,Media Handling Information,"",Dimension note,measuredPartGroupList > measuredPartGroup,measuredPartNote,string,n,n,y,"",""
