profile,record_type,record_type_machine_name,record_section,path_to_field,field,field_machine_name,qualified_field_machine_name,importer_template_headers,data_type,required,repeats,group_repeats,data_source_type,data_source_name,option_list_values
herbarium_2-0-12,Object,collectionobject,Object Collection Information,"",Field collection number,fieldCollectionNumber,ns2:collectionobjects_common.fieldCollectionNumber,fieldCollectionNumber,string,n,n,n/a,"","",""
herbarium_2-0-12,Object,collectionobject,Object Collection Information,"",Field collection method,fieldCollectionMethod,ns2:collectionobjects_common.fieldCollectionMethod,fieldCollectionMethod; fieldCollectionMethodRefname,string,n,y,n,vocabulary; refname,collectionmethod; vocabulary refname,""
herbarium_2-0-12,Object,collectionobject,Object Collection Information,"",Habitat,habitat,ns2:collectionobjects_herbarium.habitat,habitat,string,n,n,n/a,"","",""
herbarium_2-0-12,Object,collectionobject,Object Collection Information,"",Associated taxon name,herbAssocTaxon,ns2:collectionobjects_herbarium.herbAssocTaxon,herbAssocTaxonTaxonLocal; herbAssocTaxonTaxonCommon; herbAssocTaxonRefname,string,n,n,y,authority; refname,taxon/local; taxon/common; authority refname,""
herbarium_2-0-12,Object,collectionobject,Object Collection Information,"",Associated taxon common name,herbAssocTaxonCommonName,ns2:collectionobjects_herbarium.herbAssocTaxonCommonName,herbAssocTaxonCommonName,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object Collection Information,"",Associated taxon interaction,herbAssocTaxonInteraction,ns2:collectionobjects_herbarium.herbAssocTaxonInteraction,herbAssocTaxonInteraction; herbAssocTaxonInteractionRefname,string,n,n,y,vocabulary; refname,assoctaxoninteraction; vocabulary refname,""
herbarium_2-0-12,Object,collectionobject,Locality Information,"",Field collection location verbatim,herbCollectionLocationVerbatim,ns2:collectionobjects_herbarium.herbCollectionLocationVerbatim,herbCollectionLocationVerbatim,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Locality Information,"",Field collection place,herbCollectionPlace,ns2:collectionobjects_herbarium.herbCollectionPlace,herbCollectionPlacePlaceLocal; herbCollectionPlaceRefname,string,n,n,y,authority; refname,place/local; authority refname,""
herbarium_2-0-12,Object,collectionobject,Object Identification Information,"",Title,title,ns2:collectionobjects_common.title,title,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object Identification Information,"",Title language,titleLanguage,ns2:collectionobjects_common.titleLanguage,titleLanguage; titleLanguageRefname,string,n,n,y,vocabulary; refname,languages; vocabulary refname,""
herbarium_2-0-12,Object,collectionobject,Object Identification Information,"",Title type,titleType,ns2:collectionobjects_common.titleType,titleType,string,n,n,y,option list,titleTypes,"assigned-by-artist, collection, generic, popular, series, trade"
herbarium_2-0-12,Object,collectionobject,Object Identification Information,"",Title translation,titleTranslation,ns2:collectionobjects_common.titleTranslation,titleTranslation,string,n,n,y,"","",""
herbarium_2-0-12,Object,collectionobject,Object Identification Information,"",Title translation language,titleTranslationLanguage,ns2:collectionobjects_common.titleTranslationLanguage,titleTranslationLanguage; titleTranslationLanguageRefname,string,n,n,y,vocabulary; refname,languages; vocabulary refname,""
herbarium_2-0-12,Object,collectionobject,Object Description Information,"",Measured part,measuredPart,ns2:collectionobjects_common.measuredPart,measuredPart,string,n,n,y,option list,measuredParts,"base, frame, framed, image-size, mount, paper-size, plate-size, unframed"
