fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values,diff info
fcart_5-0-3 ns2:places_common dateEarliestSingleQualifierUnit,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Place Information,Ownership > Ownership date,Earliest/single qualifier unit,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateEarliestSingleQualifierUnit,string,n,n,as part of larger repeating group,vocabulary: datequalifier,""
fcart_4-0-0 ns2:places_common dateLatestYear,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Place Information,Ownership > Ownership date,Latest year,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestYear,integer,n,n,as part of larger repeating group,"",""
fcart_5-0-3 ns2:places_common dateLatestYear,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Place Information,Ownership > Ownership date,Latest year,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestYear,integer,n,n,as part of larger repeating group,"",""
fcart_4-0-0 ns2:places_common dateLatestMonth,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Place Information,Ownership > Ownership date,Latest month,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestMonth,integer,n,n,as part of larger repeating group,"",""
fcart_5-0-3 ns2:places_common dateLatestMonth,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Place Information,Ownership > Ownership date,Latest month,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestMonth,integer,n,n,as part of larger repeating group,"",""
fcart_4-0-0 ns2:places_common dateLatestDay,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Place Information,Ownership > Ownership date,Latest day,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestDay,integer,n,n,as part of larger repeating group,"",""
fcart_5-0-3 ns2:places_common dateLatestDay,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Place Information,Ownership > Ownership date,Latest day,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestDay,integer,n,n,as part of larger repeating group,"",""
fcart_4-0-0 ns2:places_common dateLatestEra,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Place Information,Ownership > Ownership date,Latest era,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestEra,string,n,n,as part of larger repeating group,vocabulary: dateera,""
fcart_5-0-3 ns2:places_common dateLatestEra,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Place Information,Ownership > Ownership date,Latest era,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestEra,string,n,n,as part of larger repeating group,vocabulary: dateera,""
fcart_4-0-0 ns2:places_common dateLatestCertainty,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Place Information,Ownership > Ownership date,Latest certainty,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,""
fcart_5-0-3 ns2:places_common dateLatestCertainty,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Place Information,Ownership > Ownership date,Latest certainty,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,""
fcart_4-0-0 ns2:places_common dateLatestQualifier,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Place Information,Ownership > Ownership date,Latest qualifier,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -"
fcart_5-0-3 ns2:places_common dateLatestQualifier,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Place Information,Ownership > Ownership date,Latest qualifier,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -"
fcart_4-0-0 ns2:places_common dateLatestQualifierValue,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Place Information,Ownership > Ownership date,Latest qualifier value,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestQualifierValue,integer,n,n,as part of larger repeating group,"",""
fcart_5-0-3 ns2:places_common dateLatestQualifierValue,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Place Information,Ownership > Ownership date,Latest qualifier value,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestQualifierValue,integer,n,n,as part of larger repeating group,"",""
fcart_4-0-0 ns2:places_common dateLatestQualifierUnit,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Place Information,Ownership > Ownership date,Latest qualifier unit,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestQualifierUnit,string,n,n,as part of larger repeating group,vocabulary: datequalifier,""
fcart_5-0-3 ns2:places_common dateLatestQualifierUnit,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Place Information,Ownership > Ownership date,Latest qualifier unit,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestQualifierUnit,string,n,n,as part of larger repeating group,vocabulary: datequalifier,""
fcart_4-0-0 ns2:places_common dateEarliestScalarValue,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Place Information,Ownership > Ownership date,Earliest represented date,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateEarliestScalarValue,string,n,n,as part of larger repeating group,"",""
fcart_5-0-3 ns2:places_common dateEarliestScalarValue,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Place Information,Ownership > Ownership date,Earliest represented date,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateEarliestScalarValue,string,n,n,as part of larger repeating group,"",""
fcart_4-0-0 ns2:places_common dateLatestScalarValue,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Place Information,Ownership > Ownership date,Latest represented date,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestScalarValue,string,n,n,as part of larger repeating group,"",""
fcart_5-0-3 ns2:places_common dateLatestScalarValue,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Place Information,Ownership > Ownership date,Latest represented date,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,dateLatestScalarValue,string,n,n,as part of larger repeating group,"",""
fcart_4-0-0 ns2:places_common scalarValuesComputed,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Place Information,Ownership > Ownership date,Represented dates computed,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,scalarValuesComputed,boolean,n,n,as part of larger repeating group,"",""
fcart_5-0-3 ns2:places_common scalarValuesComputed,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Place Information,Ownership > Ownership date,Represented dates computed,placeOwnerGroupList > placeOwnerGroup > ownershipDateGroup,scalarValuesComputed,boolean,n,n,as part of larger repeating group,"",""
fcart_4-0-0 ns2:places_common dateDisplayDate,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Georeference Information,Georeference > Georeference date,Display date,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateDisplayDate,string,n,n,as part of larger repeating group,"",""
fcart_5-0-3 ns2:places_common dateDisplayDate,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Georeference Information,Georeference > Georeference date,Display date,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateDisplayDate,string,n,n,as part of larger repeating group,"",""
fcart_4-0-0 ns2:places_common datePeriod,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.datePeriod,Georeference Information,Georeference > Georeference date,Period,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,datePeriod,string,n,n,as part of larger repeating group,"",""
fcart_5-0-3 ns2:places_common datePeriod,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.datePeriod,Georeference Information,Georeference > Georeference date,Period,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,datePeriod,string,n,n,as part of larger repeating group,"",""
fcart_4-0-0 ns2:places_common dateAssociation,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateAssociation,Georeference Information,Georeference > Georeference date,Association,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateAssociation,string,n,n,as part of larger repeating group,"",""
fcart_5-0-3 ns2:places_common dateAssociation,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateAssociation,Georeference Information,Georeference > Georeference date,Association,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateAssociation,string,n,n,as part of larger repeating group,"",""
fcart_4-0-0 ns2:places_common dateNote,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateNote,Georeference Information,Georeference > Georeference date,Note,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateNote,string,n,n,as part of larger repeating group,"",""
fcart_5-0-3 ns2:places_common dateNote,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateNote,Georeference Information,Georeference > Georeference date,Note,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateNote,string,n,n,as part of larger repeating group,"",""
fcart_4-0-0 ns2:places_common dateEarliestSingleYear,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Georeference Information,Georeference > Georeference date,Earliest/single year,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleYear,integer,n,n,as part of larger repeating group,"",""
fcart_5-0-3 ns2:places_common dateEarliestSingleYear,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Georeference Information,Georeference > Georeference date,Earliest/single year,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleYear,integer,n,n,as part of larger repeating group,"",""
fcart_4-0-0 ns2:places_common dateEarliestSingleMonth,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Georeference Information,Georeference > Georeference date,Earliest/single month,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleMonth,integer,n,n,as part of larger repeating group,"",""
fcart_5-0-3 ns2:places_common dateEarliestSingleMonth,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Georeference Information,Georeference > Georeference date,Earliest/single month,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleMonth,integer,n,n,as part of larger repeating group,"",""
fcart_4-0-0 ns2:places_common dateEarliestSingleDay,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Georeference Information,Georeference > Georeference date,Earliest/single day,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleDay,integer,n,n,as part of larger repeating group,"",""
fcart_5-0-3 ns2:places_common dateEarliestSingleDay,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Georeference Information,Georeference > Georeference date,Earliest/single day,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleDay,integer,n,n,as part of larger repeating group,"",""
fcart_4-0-0 ns2:places_common dateEarliestSingleEra,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Georeference Information,Georeference > Georeference date,Earliest/single era,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleEra,string,n,n,as part of larger repeating group,vocabulary: dateera,""
fcart_5-0-3 ns2:places_common dateEarliestSingleEra,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Georeference Information,Georeference > Georeference date,Earliest/single era,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleEra,string,n,n,as part of larger repeating group,vocabulary: dateera,""
fcart_4-0-0 ns2:places_common dateEarliestSingleCertainty,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Georeference Information,Georeference > Georeference date,Earliest/single certainty,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,""
fcart_5-0-3 ns2:places_common dateEarliestSingleCertainty,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Georeference Information,Georeference > Georeference date,Earliest/single certainty,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,""
fcart_4-0-0 ns2:places_common dateEarliestSingleQualifier,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Georeference Information,Georeference > Georeference date,Earliest/single qualifier,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -"
fcart_5-0-3 ns2:places_common dateEarliestSingleQualifier,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Georeference Information,Georeference > Georeference date,Earliest/single qualifier,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -"
fcart_4-0-0 ns2:places_common dateEarliestSingleQualifierValue,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Georeference Information,Georeference > Georeference date,Earliest/single qualifier value,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleQualifierValue,integer,n,n,as part of larger repeating group,"",""
fcart_5-0-3 ns2:places_common dateEarliestSingleQualifierValue,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Georeference Information,Georeference > Georeference date,Earliest/single qualifier value,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleQualifierValue,integer,n,n,as part of larger repeating group,"",""
fcart_4-0-0 ns2:places_common dateEarliestSingleQualifierUnit,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Georeference Information,Georeference > Georeference date,Earliest/single qualifier unit,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleQualifierUnit,string,n,n,as part of larger repeating group,vocabulary: datequalifier,""
fcart_5-0-3 ns2:places_common dateEarliestSingleQualifierUnit,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Georeference Information,Georeference > Georeference date,Earliest/single qualifier unit,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestSingleQualifierUnit,string,n,n,as part of larger repeating group,vocabulary: datequalifier,""
fcart_4-0-0 ns2:places_common dateLatestYear,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Georeference Information,Georeference > Georeference date,Latest year,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestYear,integer,n,n,as part of larger repeating group,"",""
fcart_5-0-3 ns2:places_common dateLatestYear,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Georeference Information,Georeference > Georeference date,Latest year,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestYear,integer,n,n,as part of larger repeating group,"",""
fcart_4-0-0 ns2:places_common dateLatestMonth,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Georeference Information,Georeference > Georeference date,Latest month,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestMonth,integer,n,n,as part of larger repeating group,"",""
fcart_5-0-3 ns2:places_common dateLatestMonth,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Georeference Information,Georeference > Georeference date,Latest month,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestMonth,integer,n,n,as part of larger repeating group,"",""
fcart_4-0-0 ns2:places_common dateLatestDay,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Georeference Information,Georeference > Georeference date,Latest day,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestDay,integer,n,n,as part of larger repeating group,"",""
fcart_5-0-3 ns2:places_common dateLatestDay,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Georeference Information,Georeference > Georeference date,Latest day,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestDay,integer,n,n,as part of larger repeating group,"",""
fcart_4-0-0 ns2:places_common dateLatestEra,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Georeference Information,Georeference > Georeference date,Latest era,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestEra,string,n,n,as part of larger repeating group,vocabulary: dateera,""
fcart_5-0-3 ns2:places_common dateLatestEra,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Georeference Information,Georeference > Georeference date,Latest era,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestEra,string,n,n,as part of larger repeating group,vocabulary: dateera,""
fcart_4-0-0 ns2:places_common dateLatestCertainty,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Georeference Information,Georeference > Georeference date,Latest certainty,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,""
fcart_5-0-3 ns2:places_common dateLatestCertainty,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Georeference Information,Georeference > Georeference date,Latest certainty,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,""
fcart_4-0-0 ns2:places_common dateLatestQualifier,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Georeference Information,Georeference > Georeference date,Latest qualifier,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -"
fcart_5-0-3 ns2:places_common dateLatestQualifier,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Georeference Information,Georeference > Georeference date,Latest qualifier,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -"
fcart_4-0-0 ns2:places_common dateLatestQualifierValue,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Georeference Information,Georeference > Georeference date,Latest qualifier value,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestQualifierValue,integer,n,n,as part of larger repeating group,"",""
fcart_5-0-3 ns2:places_common dateLatestQualifierValue,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Georeference Information,Georeference > Georeference date,Latest qualifier value,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestQualifierValue,integer,n,n,as part of larger repeating group,"",""
fcart_4-0-0 ns2:places_common dateLatestQualifierUnit,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Georeference Information,Georeference > Georeference date,Latest qualifier unit,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestQualifierUnit,string,n,n,as part of larger repeating group,vocabulary: datequalifier,""
fcart_5-0-3 ns2:places_common dateLatestQualifierUnit,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Georeference Information,Georeference > Georeference date,Latest qualifier unit,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestQualifierUnit,string,n,n,as part of larger repeating group,vocabulary: datequalifier,""
fcart_4-0-0 ns2:places_common dateEarliestScalarValue,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Georeference Information,Georeference > Georeference date,Earliest represented date,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestScalarValue,string,n,n,as part of larger repeating group,"",""
fcart_5-0-3 ns2:places_common dateEarliestScalarValue,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Georeference Information,Georeference > Georeference date,Earliest represented date,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateEarliestScalarValue,string,n,n,as part of larger repeating group,"",""
fcart_4-0-0 ns2:places_common dateLatestScalarValue,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Georeference Information,Georeference > Georeference date,Latest represented date,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestScalarValue,string,n,n,as part of larger repeating group,"",""
fcart_5-0-3 ns2:places_common dateLatestScalarValue,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Georeference Information,Georeference > Georeference date,Latest represented date,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,dateLatestScalarValue,string,n,n,as part of larger repeating group,"",""
fcart_4-0-0 ns2:places_common scalarValuesComputed,fcart_4-0-0,place,ns2:places_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Georeference Information,Georeference > Georeference date,Represented dates computed,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,scalarValuesComputed,boolean,n,n,as part of larger repeating group,"",""
fcart_5-0-3 ns2:places_common scalarValuesComputed,fcart_5-0-3,place,ns2:places_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Georeference Information,Georeference > Georeference date,Represented dates computed,placeGeoRefGroupList > placeGeoRefGroup > geoRefDateGroup,scalarValuesComputed,boolean,n,n,as part of larger repeating group,"",""
fcart_4-0-0 ns2:transports_common transportReferenceNumber,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportReferenceNumber,Transport Information,"",Transport reference number,"",transportReferenceNumber,string,y,n,n/a,"",""
fcart_5-0-3 ns2:transports_common transportReferenceNumber,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.transportReferenceNumber,Transport Information,"",Transport reference number,"",transportReferenceNumber,string,y,n,n/a,"",""
fcart_4-0-0 ns2:transports_common transportMethod,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportMethod,Transport Information,"",Transport method,"",transportMethod,string,n,n,n/a,option list: transportMethodTypes,"LOFO freight, cargo aircraft, combi aircraft, common carrier, exclusive-use truck, expedited use freight, mail, non-commercial carrier, ocean freight, passenger aircraft, shuttle service"
fcart_5-0-3 ns2:transports_common transportMethod,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.transportMethod,Transport Information,"",Transport method,"",transportMethod,string,n,n,n/a,option list: transportMethodTypes,"LOFO freight, cargo aircraft, combi aircraft, common carrier, exclusive-use truck, expedited use freight, mail, non-commercial carrier, ocean freight, passenger aircraft, shuttle service"
fcart_4-0-0 ns2:transports_common numberOfCrates,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.numberOfCrates,Transport Information,"",Number of crates/objects,"",numberOfCrates,integer,n,n,n/a,"",""
fcart_5-0-3 ns2:transports_common numberOfCrates,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.numberOfCrates,Transport Information,"",Number of crates/objects,"",numberOfCrates,integer,n,n,n/a,"",""
fcart_4-0-0 ns2:transports_common transporter,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transporter,Transport Information,Transporter,Transporter name,"",transporter,string,n,n,n/a,authority: person/local; authority: organization/local,""
fcart_5-0-3 ns2:transports_common transporter,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.transporter,Transport Information,Transporter,Transporter name,"",transporter,string,n,n,n/a,authority: person/local; authority: organization/local,""
fcart_4-0-0 ns2:transports_common transporterContact,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transporterContact,Transport Information,Transporter,Transporter contact,"",transporterContact,string,n,n,n/a,authority: person/local,""
fcart_5-0-3 ns2:transports_common transporterContact,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.transporterContact,Transport Information,Transporter,Transporter contact,"",transporterContact,string,n,n,n/a,authority: person/local,""
fcart_4-0-0 ns2:transports_common transporterContactNumber,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transporterContactNumber,Transport Information,Transporter,Transporter contact number,"",transporterContactNumber,string,n,n,n/a,"",""
fcart_5-0-3 ns2:transports_common transporterContactNumber,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.transporterContactNumber,Transport Information,Transporter,Transporter contact number,"",transporterContactNumber,string,n,n,n/a,"",""
fcart_4-0-0 ns2:transports_common transportAuthorizer,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportAuthorizer,Transport Information,Authorization,Transport authorizer,"",transportAuthorizer,string,n,n,n/a,authority: person/local,""
fcart_5-0-3 ns2:transports_common transportAuthorizer,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.transportAuthorizer,Transport Information,Authorization,Transport authorizer,"",transportAuthorizer,string,n,n,n/a,authority: person/local,""
fcart_4-0-0 ns2:transports_common transportAuthorizationDate,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportAuthorizationDate,Transport Information,Authorization,Authorization date,"",transportAuthorizationDate,date,n,n,n/a,"",""
fcart_5-0-3 ns2:transports_common transportAuthorizationDate,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.transportAuthorizationDate,Transport Information,Authorization,Authorization date,"",transportAuthorizationDate,date,n,n,n/a,"",""
fcart_4-0-0 ns2:transports_common transportTrackingNumber,fcart_4-0-0,transport,ns2:transports_common,ns2:transports_common,transports_common.transportTrackingNumber,Transport Information,Tracking number,Tracking number,transportTrackingNumberGroupList > transportTrackingNumberGroup,transportTrackingNumber,string,n,n,y,"",""
fcart_5-0-3 ns2:transports_common transportTrackingNumber,fcart_5-0-3,transport,ns2:transports_common,ns2:transports_common,transports_common.transportTrackingNumber,Transport Information,Tracking number,Tracking number,transportTrackingNumberGroupList > transportTrackingNumberGroup,transportTrackingNumber,string,n,n,y,"",""
