profile,record_type,field,record_section,path_to_field,data_type,required,repeats,group_repeats,data_source_type,data_source_name,option_list_values,record_type_machine_name,field_machine_name
publicart_6-0-0,Intake,Entry reason,Object Entry Information,"",string,n,n,n/a,option list,entryReasons,"commission, consideration, enquiry, loan",intake,entryReason
publicart_6-0-0,Intake,Entry method,Object Entry Information,"",string,n,y,n,vocabulary,entrymethod,"",intake,entryMethod
publicart_6-0-0,Intake,Return date,Object Entry Information,"",date,n,n,n/a,"","","",intake,returnDate
publicart_6-0-0,Intake,Current owner,Object Entry Information,"",string,n,y,n,authority,person/local; person/shared; organization/local; organization/shared,"",intake,currentOwner
publicart_6-0-0,Intake,Depositor name,Object Entry Information,"",string,n,n,y,authority,person/local; person/shared; organization/local; organization/shared,"",intake,depositor
publicart_6-0-0,Intake,Depositor requirements,Object Entry Information,"",string,n,n,y,"","","",intake,depositorsRequirements
publicart_6-0-0,Intake,Approval,Object Entry Information,"",string,n,n,y,vocabulary,deaccessionapprovalgroup,"",intake,approvalGroup
publicart_6-0-0,Intake,Approval individual,Object Entry Information,"",string,n,n,y,authority,person/local; person/shared,"",intake,approvalIndividual
publicart_6-0-0,Intake,Approval status,Object Entry Information,"",string,n,n,y,vocabulary,deaccessionapprovalstatus,"",intake,approvalStatus
publicart_6-0-0,Intake,Approval status date,Object Entry Information,"",date,n,n,y,"","","",intake,approvalDate
publicart_6-0-0,Intake,Approval note,Object Entry Information,"",string,n,n,y,"","","",intake,approvalNote
publicart_6-0-0,Intake,Entry note,Object Entry Information,"",string,n,n,n/a,"","","",intake,entryNote
publicart_6-0-0,Intake,Packing note,Object Entry Information,"",string,n,n,n/a,"","","",intake,packingNote
publicart_6-0-0,Intake,Current location,Location Information,"",string,n,n,y,authority,location/local; location/offsite; organization/local; organization/shared; place/local; place/shared,"",intake,currentLocation
publicart_6-0-0,Intake,Current location fitness,Location Information,"",string,n,n,y,vocabulary,conditionfitness,"",intake,currentLocationFitness
publicart_6-0-0,Intake,Current location note,Location Information,"",string,n,n,y,"","","",intake,currentLocationNote
publicart_6-0-0,Intake,Location date,Location Information,"",date,n,n,n/a,"","","",intake,locationDate
publicart_6-0-0,Intake,Normal location,Location Information,"",string,n,n,n/a,authority,location/local; location/offsite; organization/local; organization/shared; place/local; place/shared,"",intake,normalLocation
publicart_6-0-0,Intake,Condition check method,Condition Check Information,"",string,n,y,n,vocabulary,conditioncheckmethod,"",intake,conditionCheckMethod
publicart_6-0-0,Intake,Condition check reason,Condition Check Information,"",string,n,y,n,vocabulary,conditioncheckreason,"",intake,conditionCheckReason
publicart_6-0-0,Intake,Condition check assessor,Condition Check Information,"",string,n,y,n,authority,person/local; person/shared; organization/local; organization/shared,"",intake,conditionCheckerOrAssessor
publicart_6-0-0,Intake,Condition check date,Condition Check Information,"",date,n,n,n/a,"","","",intake,conditionCheckDate
publicart_6-0-0,Intake,Condition check reference number,Condition Check Information,"",string,n,n,n/a,"","","",intake,conditionCheckReferenceNumber
publicart_6-0-0,Intake,Condition check note,Condition Check Information,"",string,n,n,n/a,"","","",intake,conditionCheckNote
publicart_6-0-0,Loan In,Loan in number,Loan In Information,"",string,y,n,n/a,"","","",loanin,loanInNumber
publicart_6-0-0,Loan In,Loan purpose,Loan In Information,"",string,n,n,n/a,option list,loanPurposes,"analysis, conservationotherrequestedservices, exhibition, longtermcollectionsmanagementandstorage, photography, research, scientificorexhibitpreparation",loanin,loanPurpose
publicart_6-0-0,Loan In,Loan status group,Loan In Information,"",string,n,n,y,vocabulary,deaccessionapprovalgroup,"",loanin,loanGroup
publicart_6-0-0,Loan In,Loan status individual,Loan In Information,"",string,n,n,y,authority,person/local; person/shared,"",loanin,loanIndividual
publicart_6-0-0,Loan In,Loan status,Loan In Information,"",string,n,n,y,vocabulary,loanoutstatus,"",loanin,loanStatus
publicart_6-0-0,Loan In,Loan status date,Loan In Information,"",date,n,n,y,"","","",loanin,loanStatusDate
publicart_6-0-0,Loan In,Loan status note,Loan In Information,"",string,n,n,y,"","","",loanin,loanStatusNote
publicart_6-0-0,Loan In,Lender name,Loan In Information,"",string,n,n,y,authority,person/local; person/shared; organization/local; organization/shared,"",loanin,lender
publicart_6-0-0,Loan In,Lender contact,Loan In Information,"",string,n,n,y,authority,person/local; person/shared,"",loanin,lendersContact
publicart_6-0-0,Loan In,Lender authorization date,Loan In Information,"",date,n,n,y,"","","",loanin,lendersAuthorizationDate
publicart_6-0-0,Loan In,Conditions of loan,Loan In Information,"",string,n,n,n/a,"","","",loanin,loanInConditions
publicart_6-0-0,Loan In,Note,Loan In Information,"",string,n,n,n/a,"","","",loanin,loanInNote
publicart_6-0-0,Loan In,Loan in date,Loan In Information,"",date,n,n,n/a,"","","",loanin,loanInDate
publicart_6-0-0,Loan In,Loan return date,Loan In Information,"",date,n,n,n/a,"","","",loanin,loanReturnDate
publicart_6-0-0,Loan In,Credit line,Loan In Information,"",string,n,n,n/a,"","","",loanin,creditLine
publicart_6-0-0,Loan Out,Loan out number,Loan Out Information,"",string,y,n,n/a,"","","",loanout,loanOutNumber
publicart_6-0-0,Loan Out,Loan purpose,Loan Out Information,"",string,n,n,n/a,option list,loanPurposes,"analysis, conservationotherrequestedservices, exhibition, longtermcollectionsmanagementandstorage, photography, research, scientificorexhibitpreparation",loanout,loanPurpose
publicart_6-0-0,Loan Out,Lender authorizer,Loan Out Information,Lender,string,n,n,n/a,authority,person/local; person/shared,"",loanout,lendersAuthorizer
publicart_6-0-0,Loan Out,Lender contact,Loan Out Information,Lender,string,n,n,n/a,authority,person/local; person/shared,"",loanout,lendersContact
publicart_6-0-0,Loan Out,Lender authorization date,Loan Out Information,Lender,date,n,n,n/a,"","","",loanout,lendersAuthorizationDate
publicart_6-0-0,Loan Out,Borrower name,Loan Out Information,Borrower,string,n,n,n/a,authority,person/local; person/shared; organization/local; organization/shared,"",loanout,borrower
publicart_6-0-0,Loan Out,Borrower contact,Loan Out Information,Borrower,string,n,n,n/a,authority,person/local; person/shared,"",loanout,borrowersContact
publicart_6-0-0,Loan Out,Borrower authorizer,Loan Out Information,Borrower,string,n,n,n/a,authority,person/local; person/shared,"",loanout,borrowersAuthorizer
publicart_6-0-0,Loan Out,Borrower authorization date,Loan Out Information,Borrower,date,n,n,n/a,"","","",loanout,borrowersAuthorizationDate
publicart_6-0-0,Loan Out,Conditions of loan,Loan Out Information,"",string,n,n,n/a,"","","",loanout,specialConditionsOfLoan
publicart_6-0-0,Loan Out,Note,Loan Out Information,"",string,n,n,n/a,"","","",loanout,loanOutNote
publicart_6-0-0,Loan Out,Loan status group,Loan Out Information,"",string,n,n,y,vocabulary,deaccessionapprovalgroup,"",loanout,loanGroup
publicart_6-0-0,Loan Out,Loan status individual,Loan Out Information,"",string,n,n,y,authority,person/local; person/shared,"",loanout,loanIndividual
publicart_6-0-0,Loan Out,Loan status,Loan Out Information,"",string,n,n,y,vocabulary,loanoutstatus,"",loanout,loanStatus
publicart_6-0-0,Loan Out,Loan status date,Loan Out Information,"",date,n,n,y,"","","",loanout,loanStatusDate
publicart_6-0-0,Loan Out,Loan status note,Loan Out Information,"",string,n,n,y,"","","",loanout,loanStatusNote
publicart_6-0-0,Loan Out,Loan out date,Loan Out Information,"",date,n,n,n/a,"","","",loanout,loanOutDate
publicart_6-0-0,Loan Out,Loan return date,Loan Out Information,"",date,n,n,n/a,"","","",loanout,loanReturnDate
publicart_6-0-0,Loan Out,Loan renewal application date,Loan Out Information,"",date,n,n,n/a,"","","",loanout,loanRenewalApplicationDate
publicart_6-0-0,Loan Out,Credit line,Loan Out Information,"",string,n,n,n/a,"","","",loanout,creditLine
publicart_6-0-0,Storage Location,Term display name,Storage Location Information,"",string,y,n,y,"","","",location,termDisplayName
publicart_6-0-0,Storage Location,Term name,Storage Location Information,"",string,n,n,y,"","","",location,termName
publicart_6-0-0,Storage Location,Term qualifier,Storage Location Information,"",string,n,n,y,"","","",location,termQualifier
publicart_6-0-0,Storage Location,Term status,Storage Location Information,"",string,n,n,y,option list,locationTermStatuses,"accepted, provisional, rejected, under review",location,termStatus
publicart_6-0-0,Storage Location,Term type,Storage Location Information,"",string,n,n,y,option list,locationTermTypes,"alternate descriptor, descriptor, used for term",location,termType
publicart_6-0-0,Storage Location,Term flag,Storage Location Information,"",string,n,n,y,vocabulary,locationtermflag,"",location,termFlag
publicart_6-0-0,Storage Location,Term language,Storage Location Information,"",string,n,n,y,vocabulary,languages,"",location,termLanguage
publicart_6-0-0,Storage Location,Term preferred for lang,Storage Location Information,"",boolean,n,n,y,"","","",location,termPrefForLang
publicart_6-0-0,Storage Location,Term source name,Storage Location Information,Source,string,n,n,y,authority,citation/local; citation/worldcat,"",location,termSource
publicart_6-0-0,Storage Location,Term source detail,Storage Location Information,Source,string,n,n,y,"","","",location,termSourceDetail
publicart_6-0-0,Storage Location,Term source ID,Storage Location Information,Source,string,n,n,y,"","","",location,termSourceID
publicart_6-0-0,Storage Location,Term source note,Storage Location Information,Source,string,n,n,y,"","","",location,termSourceNote
publicart_6-0-0,Storage Location,Storage location type,Storage Location Information,"",string,n,n,n/a,vocabulary,locationtype,"",location,locationType
publicart_6-0-0,Storage Location,Security note,Storage Location Information,"",string,n,n,n/a,"","","",location,securityNote
publicart_6-0-0,Storage Location,Access note,Storage Location Information,"",string,n,n,n/a,"","","",location,accessNote
publicart_6-0-0,Storage Location,Condition note,Storage Location Information,"",string,n,n,y,"","","",location,conditionNote
publicart_6-0-0,Storage Location,Condition note date,Storage Location Information,"",date,n,n,y,"","","",location,conditionNoteDate
publicart_6-0-0,Storage Location,Address line 1,Storage Location Information,"",string,n,n,y,"","","",location,addressPlace1
publicart_6-0-0,Storage Location,Address line 2,Storage Location Information,"",string,n,n,y,"","","",location,addressPlace2
publicart_6-0-0,Storage Location,Address municipality,Storage Location Information,"",string,n,n,y,authority,place/local; place/shared,"",location,addressMunicipality
publicart_6-0-0,Storage Location,Address county,Storage Location Information,"",string,n,n,y,authority,place/local; place/shared,"",location,addressCounty
publicart_6-0-0,Storage Location,Address state/province,Storage Location Information,"",string,n,n,y,authority,place/local; place/shared,"",location,addressStateOrProvince
publicart_6-0-0,Storage Location,Address postal code,Storage Location Information,"",string,n,n,y,"","","",location,addressPostCode
publicart_6-0-0,Storage Location,Address country,Storage Location Information,"",string,n,n,y,authority,place/local; place/shared,"",location,addressCountry
publicart_6-0-0,Storage Location,Address type,Storage Location Information,"",string,n,n,y,vocabulary,addresstype,"",location,addressType
publicart_6-0-0,Storage Location,Decimal latitude,Georeference Information,"",float,n,n,n/a,"","","",location,decimalLatitude
publicart_6-0-0,Storage Location,Decimal longitude,Georeference Information,"",float,n,n,n/a,"","","",location,decimalLongitude
publicart_6-0-0,Media Handling,Identification number,Media Handling Information,"",string,y,n,n/a,"","","",media,identificationNumber
publicart_6-0-0,Media Handling,Title,Media Handling Information,"",string,n,n,n/a,"","","",media,title
publicart_6-0-0,Media Handling,External URL,Media Handling Information,"",string,n,n,n/a,"","","",media,externalUrl
publicart_6-0-0,Media Handling,Contributor,Media Handling Information,"",string,n,n,n/a,authority,person/local; person/shared; organization/local; organization/shared,"",media,contributor
publicart_6-0-0,Media Handling,Creator,Media Handling Information,"",string,n,n,n/a,authority,person/local; person/shared; organization/local; organization/shared,"",media,creator
publicart_6-0-0,Media Handling,Copyright statement,Media Handling Information,"",string,n,n,n/a,"","","",media,copyrightStatement
