fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source_type,data_source_name,option_list_values
materials_4-0-0 conservation ns2:conservation_common proposedAnalysis,materials_4-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.proposedAnalysis,Object Analysis Information,"",Proposed analysis,"",proposedAnalysis,string,n,n,n/a,"","",""
materials_4-0-0 conservation ns2:conservation_common researcher,materials_4-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.researcher,Object Analysis Information,"",Analysis researcher,"",researcher,string,n,n,n/a,authority,person/local; person/shared,""
materials_4-0-0 conservation ns2:conservation_common proposedAnalysisDate,materials_4-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.proposedAnalysisDate,Object Analysis Information,"",Analysis proposal date,"",proposedAnalysisDate,date,n,n,n/a,"","",""
materials_4-0-0 conservation ns2:conservation_common destAnalysisApprovedDate,materials_4-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.destAnalysisApprovedDate,Object Analysis Information,"",Destructive analysis approval date,destAnalysisGroupList > destAnalysisGroup,destAnalysisApprovedDate,date,n,n,y,"","",""
materials_4-0-0 conservation ns2:conservation_common destAnalysisApprovalNote,materials_4-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.destAnalysisApprovalNote,Object Analysis Information,"",Destructive analysis approval note,destAnalysisGroupList > destAnalysisGroup,destAnalysisApprovalNote,string,n,n,y,"","",""
materials_4-0-0 conservation ns2:conservation_common sampleBy,materials_4-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.sampleBy,Object Analysis Information,"",Destructive analysis sample taken by,destAnalysisGroupList > destAnalysisGroup,sampleBy,string,n,n,y,authority,person/local; person/shared,""
materials_4-0-0 conservation ns2:conservation_common sampleDate,materials_4-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.sampleDate,Object Analysis Information,"",Destructive analysis sample date,destAnalysisGroupList > destAnalysisGroup,sampleDate,date,n,n,y,"","",""
materials_4-0-0 conservation ns2:conservation_common sampleDescription,materials_4-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.sampleDescription,Object Analysis Information,"",Destructive analysis sample description,destAnalysisGroupList > destAnalysisGroup,sampleDescription,string,n,n,y,"","",""
materials_4-0-0 conservation ns2:conservation_common sampleReturned,materials_4-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.sampleReturned,Object Analysis Information,"",Destructive analysis sample returned,destAnalysisGroupList > destAnalysisGroup,sampleReturned,boolean,n,n,y,"","",""
materials_4-0-0 conservation ns2:conservation_common sampleReturnedLocation,materials_4-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.sampleReturnedLocation,Object Analysis Information,"",Destructive analysis sample returned location,destAnalysisGroupList > destAnalysisGroup,sampleReturnedLocation,string,n,n,y,"","",""
materials_4-0-0 conservation ns2:conservation_common analysisMethod,materials_4-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.analysisMethod,Object Analysis Information,"",Analytical methodology,"",analysisMethod,string,n,n,n/a,"","",""
materials_4-0-0 conservation ns2:conservation_common analysisResults,materials_4-0-0,conservation,ns2:conservation_common,ns2:conservation_common,conservation_common.analysisResults,Object Analysis Information,"",Analytical result,"",analysisResults,string,n,n,n/a,"","",""
materials_4-0-0 group ns2:groups_common title,materials_4-0-0,group,ns2:groups_common,ns2:groups_common,groups_common.title,Group Information,"",Title,"",title,string,y,n,n/a,"","",""
materials_4-0-0 group ns2:groups_common responsibleDepartment,materials_4-0-0,group,ns2:groups_common,ns2:groups_common,groups_common.responsibleDepartment,Group Information,"",Responsible department,"",responsibleDepartment,string,n,n,n/a,option list,departments,"antiquities, architecture-design, decorative-arts, ethnography, herpetology, media-performance-art, paintings-sculpture, paleobotany, photographs, prints-drawings"
materials_4-0-0 group ns2:groups_common owner,materials_4-0-0,group,ns2:groups_common,ns2:groups_common,groups_common.owner,Group Information,"",Group owner,"",owner,string,n,n,n/a,authority,person/local,""
materials_4-0-0 group ns2:groups_common groupEarliestSingleDate,materials_4-0-0,group,ns2:groups_common,ns2:groups_common,groups_common.groupEarliestSingleDate,Group Information,"",Earliest/single date,"",groupEarliestSingleDate,date,n,n,n/a,"","",""
materials_4-0-0 group ns2:groups_common groupLatestDate,materials_4-0-0,group,ns2:groups_common,ns2:groups_common,groups_common.groupLatestDate,Group Information,"",Latest date,"",groupLatestDate,date,n,n,n/a,"","",""
materials_4-0-0 group ns2:groups_common scopeNote,materials_4-0-0,group,ns2:groups_common,ns2:groups_common,groups_common.scopeNote,Group Information,"",Scope note,"",scopeNote,string,n,n,n/a,"","",""
materials_4-0-0 insurance ns2:insurances_common insuranceIndemnityReferenceNumber,materials_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityReferenceNumber,Insurance and Indemnity Information,"",Reference number,"",insuranceIndemnityReferenceNumber,string,y,n,n/a,"","",""
materials_4-0-0 insurance ns2:insurances_common insuranceIndemnityType,materials_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityType,Insurance and Indemnity Information,"",Type,"",insuranceIndemnityType,string,n,n,n/a,vocabulary,insurancetype,""
materials_4-0-0 insurance ns2:insurances_common insurerIndemnifier,materials_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insurerIndemnifier,Insurance and Indemnity Information,"",Insurer/indemnifier,"",insurerIndemnifier,string,n,n,n/a,authority,person/local; person/shared; organization/local; organization/shared,""
materials_4-0-0 insurance ns2:insurances_common insuranceIndemnityPolicyNumber,materials_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityPolicyNumber,Insurance and Indemnity Information,"",Policy number,"",insuranceIndemnityPolicyNumber,string,n,n,n/a,"","",""
materials_4-0-0 insurance ns2:insurances_common insuranceIndemnityCurrency,materials_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityCurrency,Insurance and Indemnity Information,Insurance/indemnity price,Insurance/indemnity price currency,"",insuranceIndemnityCurrency,string,n,n,n/a,vocabulary,currency,""
materials_4-0-0 insurance ns2:insurances_common insuranceIndemnityValue,materials_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityValue,Insurance and Indemnity Information,Insurance/indemnity price,Insurance/indemnity price value,"",insuranceIndemnityValue,float,n,n,n/a,"","",""
materials_4-0-0 insurance ns2:insurances_common minimumLiabilityCurrency,materials_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.minimumLiabilityCurrency,Insurance and Indemnity Information,Minimum liability price,Minimum liability price currency,"",minimumLiabilityCurrency,string,n,n,n/a,vocabulary,currency,""
materials_4-0-0 insurance ns2:insurances_common minimumLiabilityValue,materials_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.minimumLiabilityValue,Insurance and Indemnity Information,Minimum liability price,Minimum liability price value,"",minimumLiabilityValue,float,n,n,n/a,"","",""
materials_4-0-0 insurance ns2:insurances_common insuranceIndemnityAuthorizer,materials_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityAuthorizer,Insurance and Indemnity Information,Authorization,Authorizer,"",insuranceIndemnityAuthorizer,string,n,n,n/a,authority,person/local; person/shared,""
materials_4-0-0 insurance ns2:insurances_common insuranceIndemnityAuthorizationDate,materials_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityAuthorizationDate,Insurance and Indemnity Information,Authorization,Authorization date,"",insuranceIndemnityAuthorizationDate,date,n,n,n/a,"","",""
materials_4-0-0 insurance ns2:insurances_common insuranceIndemnityStatus,materials_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityStatus,Insurance and Indemnity Information,"",Status type,insuranceIndemnityStatusGroupList > insuranceIndemnityStatusGroup,insuranceIndemnityStatus,string,n,n,y,vocabulary,insurancestatus,""
materials_4-0-0 insurance ns2:insurances_common insuranceIndemnityStatusDate,materials_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityStatusDate,Insurance and Indemnity Information,"",Status date,insuranceIndemnityStatusGroupList > insuranceIndemnityStatusGroup,insuranceIndemnityStatusDate,date,n,n,y,"","",""
materials_4-0-0 insurance ns2:insurances_common insuranceIndemnityStatusNote,materials_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityStatusNote,Insurance and Indemnity Information,"",Status note,insuranceIndemnityStatusGroupList > insuranceIndemnityStatusGroup,insuranceIndemnityStatusNote,string,n,n,y,"","",""
materials_4-0-0 insurance ns2:insurances_common insuranceIndemnityNote,materials_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityNote,Insurance and Indemnity Information,"",Note,"",insuranceIndemnityNote,string,n,n,n/a,"","",""
materials_4-0-0 insurance ns2:insurances_common insuranceIndemnityQuoteProvider,materials_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityQuoteProvider,Insurance and Indemnity Information,"",Quote provider,quoteProviderGroupList > quoteProviderGroup,insuranceIndemnityQuoteProvider,string,n,n,y,authority,person/local; person/shared; organization/local; organization/shared,""
materials_4-0-0 insurance ns2:insurances_common insuranceIndemnityQuoteCurrency,materials_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityQuoteCurrency,Insurance and Indemnity Information,"",Quote currency,quoteProviderGroupList > quoteProviderGroup,insuranceIndemnityQuoteCurrency,string,n,n,y,vocabulary,currency,""
materials_4-0-0 insurance ns2:insurances_common insuranceIndemnityQuoteValue,materials_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityQuoteValue,Insurance and Indemnity Information,"",Quote value,quoteProviderGroupList > quoteProviderGroup,insuranceIndemnityQuoteValue,float,n,n,y,"","",""
materials_4-0-0 insurance ns2:insurances_common insuranceIndemnityQuoteDate,materials_4-0-0,insurance,ns2:insurances_common,ns2:insurances_common,insurances_common.insuranceIndemnityQuoteDate,Insurance and Indemnity Information,"",Quote date,quoteProviderGroupList > quoteProviderGroup,insuranceIndemnityQuoteDate,date,n,n,y,"","",""
materials_4-0-0 loanout ns2:loansout_common loanOutNumber,materials_4-0-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanOutNumber,Loan Out Information,"",Loan out number,"",loanOutNumber,string,y,n,n/a,"","",""
materials_4-0-0 loanout ns2:loansout_common lendersAuthorizer,materials_4-0-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.lendersAuthorizer,Loan Out Information,"",Lender authorizer,"",lendersAuthorizer,string,n,n,n/a,authority,person/local; person/shared,""
materials_4-0-0 loanout ns2:loansout_common specialConditionsOfLoan,materials_4-0-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.specialConditionsOfLoan,Loan Out Information,"",Conditions of loan,"",specialConditionsOfLoan,string,n,n,n/a,"","",""
materials_4-0-0 loanout ns2:loansout_common loanPurpose,materials_4-0-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanPurpose,Loan Out Information,"",Loan purpose,"",loanPurpose,string,n,n,n/a,option list,loanPurposes,"analysis, conservationotherrequestedservices, exhibition, longtermcollectionsmanagementandstorage, photography, research, scientificorexhibitpreparation"
materials_4-0-0 loanout ns2:loansout_common borrower,materials_4-0-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.borrower,Loan Out Information,"",Borrower,"",borrower,string,n,n,n/a,authority,person/local; person/shared; organization/local; organization/shared,""
materials_4-0-0 loanout ns2:loansout_common loanOutNote,materials_4-0-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanOutNote,Loan Out Information,"",Note,"",loanOutNote,string,n,n,n/a,"","",""
materials_4-0-0 loanout ns2:loansout_common loanGroup,materials_4-0-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanGroup,Loan Out Information,"",Loan status group,loanStatusGroupList > loanStatusGroup,loanGroup,string,n,n,y,vocabulary,deaccessionapprovalgroup,""
materials_4-0-0 loanout ns2:loansout_common loanIndividual,materials_4-0-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanIndividual,Loan Out Information,"",Loan status individual,loanStatusGroupList > loanStatusGroup,loanIndividual,string,n,n,y,authority,person/local; person/shared,""
materials_4-0-0 loanout ns2:loansout_common loanStatus,materials_4-0-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanStatus,Loan Out Information,"",Loan status,loanStatusGroupList > loanStatusGroup,loanStatus,string,n,n,y,vocabulary,loanoutstatus,""
materials_4-0-0 loanout ns2:loansout_common loanStatusDate,materials_4-0-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanStatusDate,Loan Out Information,"",Loan status date,loanStatusGroupList > loanStatusGroup,loanStatusDate,date,n,n,y,"","",""
materials_4-0-0 loanout ns2:loansout_common loanStatusNote,materials_4-0-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanStatusNote,Loan Out Information,"",Loan status note,loanStatusGroupList > loanStatusGroup,loanStatusNote,string,n,n,y,"","",""
materials_4-0-0 loanout ns2:loansout_common loanOutDate,materials_4-0-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanOutDate,Loan Out Information,"",Loan out date,"",loanOutDate,date,n,n,n/a,"","",""
materials_4-0-0 loanout ns2:loansout_common loanReturnDate,materials_4-0-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanReturnDate,Loan Out Information,"",Loan return date,"",loanReturnDate,date,n,n,n/a,"","",""
materials_4-0-0 loanout ns2:loansout_common loanRenewalApplicationDate,materials_4-0-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.loanRenewalApplicationDate,Loan Out Information,"",Loan renewal application date,"",loanRenewalApplicationDate,date,n,n,n/a,"","",""
materials_4-0-0 loanout ns2:loansout_common creditLine,materials_4-0-0,loanout,ns2:loansout_common,ns2:loansout_common,loansout_common.creditLine,Loan Out Information,"",Credit line,"",creditLine,string,n,n,n/a,"","",""
materials_4-0-0 location ns2:locations_common termDisplayName,materials_4-0-0,location,ns2:locations_common,ns2:locations_common,locations_common.termDisplayName,Storage Location Information,"",Term display name,locTermGroupList > locTermGroup,termDisplayName,string,y,n,y,"","",""
materials_4-0-0 location ns2:locations_common termName,materials_4-0-0,location,ns2:locations_common,ns2:locations_common,locations_common.termName,Storage Location Information,"",Term name,locTermGroupList > locTermGroup,termName,string,n,n,y,"","",""
materials_4-0-0 location ns2:locations_common termQualifier,materials_4-0-0,location,ns2:locations_common,ns2:locations_common,locations_common.termQualifier,Storage Location Information,"",Term qualifier,locTermGroupList > locTermGroup,termQualifier,string,n,n,y,"","",""
materials_4-0-0 location ns2:locations_common termStatus,materials_4-0-0,location,ns2:locations_common,ns2:locations_common,locations_common.termStatus,Storage Location Information,"",Term status,locTermGroupList > locTermGroup,termStatus,string,n,n,y,option list,locationTermStatuses,"accepted, provisional, rejected, under review"
materials_4-0-0 location ns2:locations_common termType,materials_4-0-0,location,ns2:locations_common,ns2:locations_common,locations_common.termType,Storage Location Information,"",Term type,locTermGroupList > locTermGroup,termType,string,n,n,y,option list,locationTermTypes,"alternate descriptor, descriptor, used for term"
materials_4-0-0 location ns2:locations_common termFlag,materials_4-0-0,location,ns2:locations_common,ns2:locations_common,locations_common.termFlag,Storage Location Information,"",Term flag,locTermGroupList > locTermGroup,termFlag,string,n,n,y,vocabulary,locationtermflag,""
materials_4-0-0 location ns2:locations_common termLanguage,materials_4-0-0,location,ns2:locations_common,ns2:locations_common,locations_common.termLanguage,Storage Location Information,"",Term language,locTermGroupList > locTermGroup,termLanguage,string,n,n,y,vocabulary,languages,""
materials_4-0-0 location ns2:locations_common termPrefForLang,materials_4-0-0,location,ns2:locations_common,ns2:locations_common,locations_common.termPrefForLang,Storage Location Information,"",Term preferred for lang,locTermGroupList > locTermGroup,termPrefForLang,boolean,n,n,y,"","",""
materials_4-0-0 location ns2:locations_common termSource,materials_4-0-0,location,ns2:locations_common,ns2:locations_common,locations_common.termSource,Storage Location Information,Source,Term source name,locTermGroupList > locTermGroup,termSource,string,n,n,y,authority,citation/local; citation/shared,""
materials_4-0-0 location ns2:locations_common termSourceDetail,materials_4-0-0,location,ns2:locations_common,ns2:locations_common,locations_common.termSourceDetail,Storage Location Information,Source,Term source detail,locTermGroupList > locTermGroup,termSourceDetail,string,n,n,y,"","",""
materials_4-0-0 location ns2:locations_common termSourceID,materials_4-0-0,location,ns2:locations_common,ns2:locations_common,locations_common.termSourceID,Storage Location Information,Source,Term source ID,locTermGroupList > locTermGroup,termSourceID,string,n,n,y,"","",""
materials_4-0-0 location ns2:locations_common termSourceNote,materials_4-0-0,location,ns2:locations_common,ns2:locations_common,locations_common.termSourceNote,Storage Location Information,Source,Term source note,locTermGroupList > locTermGroup,termSourceNote,string,n,n,y,"","",""
materials_4-0-0 location ns2:locations_common locationType,materials_4-0-0,location,ns2:locations_common,ns2:locations_common,locations_common.locationType,Storage Location Information,"",Storage location type,"",locationType,string,n,n,n/a,vocabulary,locationtype,""
materials_4-0-0 location ns2:locations_common accessNote,materials_4-0-0,location,ns2:locations_common,ns2:locations_common,locations_common.accessNote,Storage Location Information,"",Access note,"",accessNote,string,n,n,n/a,"","",""
materials_4-0-0 media ns2:media_common identificationNumber,materials_4-0-0,media,ns2:media_common,ns2:media_common,media_common.identificationNumber,Media Handling Information,"",Identification number,"",identificationNumber,string,y,n,n/a,"","",""
materials_4-0-0 media ns2:media_common title,materials_4-0-0,media,ns2:media_common,ns2:media_common,media_common.title,Media Handling Information,"",Title,"",title,string,n,n,n/a,"","",""
materials_4-0-0 media ns2:media_materials publishTo,materials_4-0-0,media,ns2:media_materials,ns2:media_materials,media_materials.publishTo,Media Handling Information,"",Publish to,publishToList,publishTo,string,n,y,n,vocabulary,publishto,""
materials_4-0-0 media ns2:media_common externalUrl,materials_4-0-0,media,ns2:media_common,ns2:media_common,media_common.externalUrl,Media Handling Information,"",External URL,"",externalUrl,string,n,n,n/a,"","",""
materials_4-0-0 media ns2:media_common checksumValue,materials_4-0-0,media,ns2:media_common,ns2:media_common,media_common.checksumValue,Media Handling Information,"",Checksum value,checksumGroupList > checksumGroup,checksumValue,string,n,n,y,"","",""
materials_4-0-0 media ns2:media_common checksumType,materials_4-0-0,media,ns2:media_common,ns2:media_common,media_common.checksumType,Media Handling Information,"",Checksum type,checksumGroupList > checksumGroup,checksumType,string,n,n,y,vocabulary,checksumtypes,""
materials_4-0-0 media ns2:media_common checksumDate,materials_4-0-0,media,ns2:media_common,ns2:media_common,media_common.checksumDate,Media Handling Information,"",Checksum date,checksumGroupList > checksumGroup,checksumDate,date,n,n,y,"","",""
materials_4-0-0 media ns2:media_common contributor,materials_4-0-0,media,ns2:media_common,ns2:media_common,media_common.contributor,Media Handling Information,"",Contributor,"",contributor,string,n,n,n/a,authority,person/local; person/shared; organization/local; organization/shared,""
materials_4-0-0 media ns2:media_common creator,materials_4-0-0,media,ns2:media_common,ns2:media_common,media_common.creator,Media Handling Information,"",Creator,"",creator,string,n,n,n/a,authority,person/local; person/shared; organization/local; organization/shared,""
materials_4-0-0 media ns2:media_common relation,materials_4-0-0,media,ns2:media_common,ns2:media_common,media_common.relation,Media Handling Information,"",Relation,relationList,relation,string,n,y,n,"","",""
materials_4-0-0 media ns2:media_common type,materials_4-0-0,media,ns2:media_common,ns2:media_common,media_common.type,Media Handling Information,"",Type,typeList,type,string,n,y,n,option list,mediaTypes,"dataset, document, moving_image, sound, still_image"
materials_4-0-0 media ns2:media_common coverage,materials_4-0-0,media,ns2:media_common,ns2:media_common,media_common.coverage,Media Handling Information,"",Coverage,"",coverage,string,n,n,n/a,authority,material/local; material/shared; place/local,""
materials_4-0-0 media ns2:media_common dateGroup,materials_4-0-0,media,ns2:media_common,ns2:media_common,media_common.dateGroup,Media Handling Information,"",Date,dateGroupList,dateGroup,structured date group,n,y,n,"","",""
materials_4-0-0 media ns2:media_common source,materials_4-0-0,media,ns2:media_common,ns2:media_common,media_common.source,Media Handling Information,"",Source,"",source,string,n,n,n/a,"","",""
materials_4-0-0 media ns2:media_common subject,materials_4-0-0,media,ns2:media_common,ns2:media_common,media_common.subject,Media Handling Information,"",Subject,subjectList,subject,string,n,y,n,"","",""
materials_4-0-0 media ns2:media_common copyrightStatement,materials_4-0-0,media,ns2:media_common,ns2:media_common,media_common.copyrightStatement,Media Handling Information,"",Copyright statement,"",copyrightStatement,string,n,n,n/a,"","",""
materials_4-0-0 media ns2:media_common rightsHolder,materials_4-0-0,media,ns2:media_common,ns2:media_common,media_common.rightsHolder,Media Handling Information,"",Rights holder,"",rightsHolder,string,n,n,n/a,authority,person/local; person/shared; organization/local; organization/shared,""
materials_4-0-0 media ns2:media_common description,materials_4-0-0,media,ns2:media_common,ns2:media_common,media_common.description,Media Handling Information,"",Description,"",description,string,n,n,n/a,"","",""
materials_4-0-0 media ns2:media_common altText,materials_4-0-0,media,ns2:media_common,ns2:media_common,media_common.altText,Media Handling Information,"",Alt text,"",altText,string,n,n,n/a,"","",""
materials_4-0-0 media not-mapped mediaFileURI,materials_4-0-0,media,not-mapped,not-mapped,not-mapped.mediaFileURI,"","","","",mediaFileURI,string,n,n,n/a,"","",""
materials_4-0-0 movement ns2:movements_common movementReferenceNumber,materials_4-0-0,movement,ns2:movements_common,ns2:movements_common,movements_common.movementReferenceNumber,Object Location Information,"",Reference number,"",movementReferenceNumber,string,n,n,n/a,"","",""
materials_4-0-0 movement ns2:movements_common currentLocation,materials_4-0-0,movement,ns2:movements_common,ns2:movements_common,movements_common.currentLocation,Object Location Information,"",Current location,"",currentLocation,string,y,n,n/a,authority,location/local; location/offsite; organization/local; organization/shared,""
materials_4-0-0 movement ns2:movements_common normalLocation,materials_4-0-0,movement,ns2:movements_common,ns2:movements_common,movements_common.normalLocation,Object Location Information,"",Normal location,"",normalLocation,string,n,n,n/a,authority,location/local; location/offsite; organization/local; organization/shared,""
materials_4-0-0 movement ns2:movements_common locationDate,materials_4-0-0,movement,ns2:movements_common,ns2:movements_common,movements_common.locationDate,Object Location Information,"",Location date,"",locationDate,date,n,n,n/a,"","",""
materials_4-0-0 movement ns2:movements_common reasonForMove,materials_4-0-0,movement,ns2:movements_common,ns2:movements_common,movements_common.reasonForMove,Movement Information,"",Reason for move,"",reasonForMove,string,n,n,n/a,option list,moveReasons,"collections-facility-move, conservation, exhibition, inventory, loan, newstoragelocation, photography, research"
materials_4-0-0 movement ns2:movements_common plannedRemovalDate,materials_4-0-0,movement,ns2:movements_common,ns2:movements_common,movements_common.plannedRemovalDate,Movement Information,"",Planned removal date,"",plannedRemovalDate,date,n,n,n/a,"","",""
materials_4-0-0 movement ns2:movements_common removalDate,materials_4-0-0,movement,ns2:movements_common,ns2:movements_common,movements_common.removalDate,Movement Information,"",Removal date,"",removalDate,date,n,n,n/a,"","",""
materials_4-0-0 movement ns2:movements_common movementContact,materials_4-0-0,movement,ns2:movements_common,ns2:movements_common,movements_common.movementContact,Movement Information,"",Movement contact,"",movementContact,string,n,n,n/a,authority,person/local; person/shared,""
materials_4-0-0 movement ns2:movements_common movementNote,materials_4-0-0,movement,ns2:movements_common,ns2:movements_common,movements_common.movementNote,Movement Information,"",Movement note,"",movementNote,string,n,n,n/a,"","",""
materials_4-0-0 movement ns2:movements_common inventoryActionRequired,materials_4-0-0,movement,ns2:movements_common,ns2:movements_common,movements_common.inventoryActionRequired,Inventory Information,"",Inventory action required,"",inventoryActionRequired,string,n,n,n/a,option list,invActions,"conservation, preservation, re-housing"
materials_4-0-0 movement ns2:movements_common frequencyForInventory,materials_4-0-0,movement,ns2:movements_common,ns2:movements_common,movements_common.frequencyForInventory,Inventory Information,"",Inventory frequency,"",frequencyForInventory,string,n,n,n/a,option list,invFreqs,"annually, daily, monthly, semi-annually, weekly"
materials_4-0-0 movement ns2:movements_common inventoryDate,materials_4-0-0,movement,ns2:movements_common,ns2:movements_common,movements_common.inventoryDate,Inventory Information,"",Inventory date,"",inventoryDate,date,n,n,n/a,"","",""
materials_4-0-0 movement ns2:movements_common nextInventoryDate,materials_4-0-0,movement,ns2:movements_common,ns2:movements_common,movements_common.nextInventoryDate,Inventory Information,"",Next inventory date,"",nextInventoryDate,date,n,n,n/a,"","",""
materials_4-0-0 movement ns2:movements_common inventoryContact,materials_4-0-0,movement,ns2:movements_common,ns2:movements_common,movements_common.inventoryContact,Inventory Information,"",Inventory contact,inventoryContactList,inventoryContact,string,n,y,n,authority,person/local; person/shared,""
materials_4-0-0 movement ns2:movements_common inventoryNote,materials_4-0-0,movement,ns2:movements_common,ns2:movements_common,movements_common.inventoryNote,Inventory Information,"",Inventory note,"",inventoryNote,string,n,n,n/a,"","",""
materials_4-0-0 objectexit ns2:objectexit_common exitNumber,materials_4-0-0,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.exitNumber,Object Exit Information,"",Exit number,"",exitNumber,string,y,n,n/a,"","",""
materials_4-0-0 objectexit ns2:objectexit_common exitDateGroup,materials_4-0-0,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.exitDateGroup,Object Exit Information,"",Exit date,"",exitDateGroup,structured date group,n,n,n/a,"","",""
materials_4-0-0 objectexit ns2:objectexit_common exitReason,materials_4-0-0,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.exitReason,Object Exit Information,"",Exit reason,"",exitReason,string,n,n,n/a,option list,exitReasons,"deaccession, disposal, returnofloan"
materials_4-0-0 objectexit ns2:objectexit_common exitMethod,materials_4-0-0,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.exitMethod,Object Exit Information,"",Exit method,exitMethods,exitMethod,string,n,y,n,option list,exitMethods,"courier, inperson, post"
materials_4-0-0 objectexit ns2:objectexit_common exitQuantity,materials_4-0-0,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.exitQuantity,Object Exit Information,"",Exit quantity,"",exitQuantity,integer,n,n,n/a,"","",""
materials_4-0-0 objectexit ns2:objectexit_common currentOwner,materials_4-0-0,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.currentOwner,Object Exit Information,"",Current owner,"",currentOwner,string,n,n,n/a,authority,person/local; person/shared; organization/local; organization/shared,""
materials_4-0-0 objectexit ns2:objectexit_common depositor,materials_4-0-0,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.depositor,Object Exit Information,"",Depositor,"",depositor,string,n,n,n/a,authority,person/local; person/shared; organization/local; organization/shared,""
materials_4-0-0 objectexit ns2:objectexit_common exitNote,materials_4-0-0,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.exitNote,Object Exit Information,"",Exit note,"",exitNote,string,n,n,n/a,"","",""
materials_4-0-0 objectexit ns2:objectexit_common packingNote,materials_4-0-0,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.packingNote,Object Exit Information,"",Packing note,"",packingNote,string,n,n,n/a,"","",""
materials_4-0-0 objectexit ns2:objectexit_common displosalNewObjectNumber,materials_4-0-0,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.displosalNewObjectNumber,Deaccession and Disposal Information,"",Disposal new object number,"",displosalNewObjectNumber,string,n,n,n/a,"","",""
materials_4-0-0 objectexit ns2:objectexit_common deaccessionAuthorizer,materials_4-0-0,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.deaccessionAuthorizer,Deaccession and Disposal Information,"",Deaccession authorizer,"",deaccessionAuthorizer,string,n,n,n/a,authority,person/local,""
