profile,ui_config,display_name,short_identifier,workflow_state,updated,csid,uri,refname,used_by
fcart,fcart_7-0-0,Description level,descriptionlevel,project,2023-09-15T02:58:57.176Z,f8eebd27-8896-4bbb-9eed,/vocabularies/f8eebd27-8896-4bbb-9eed,urn:cspace:fcart.collectionspace.org:vocabularies:name(descriptionlevel)'Description level',COLLECTIONOBJECT: Object Identification Information > Description level
fcart,fcart_7-0-0,Disposal Method,disposalmethod,project,2021-11-18T02:13:50.450Z,c93365dd-2672-4ef4-8878,/vocabularies/c93365dd-2672-4ef4-8878,urn:cspace:fcart.collectionspace.org:vocabularies:name(disposalmethod)'Disposal Method',OBJECTEXIT: Deaccession and Disposal Information > Disposal method
fcart,fcart_7-0-0,Distributed Ledger Type,distributedledgertype,project,2022-12-02T21:30:21.773Z,b0220f0a-1b43-4b9e-9e7f,/vocabularies/b0220f0a-1b43-4b9e-9e7f,urn:cspace:fcart.collectionspace.org:vocabularies:name(distributedledgertype)'Distributed Ledger Type',COLLECTIONOBJECT: Object Identification Information > Distributed ledger type
fcart,fcart_7-0-0,Domain Type,domaintype,project,2022-12-02T21:30:26.049Z,5aabde55-6773-49ab-b2f8,/vocabularies/5aabde55-6773-49ab-b2f8,urn:cspace:fcart.collectionspace.org:vocabularies:name(domaintype)'Domain Type',COLLECTIONOBJECT: Technical Specifications: Software/Web > Domain type
fcart,fcart_7-0-0,Entry Method,entrymethod,project,2021-11-18T02:13:32.383Z,f6e2a3b6-ded4-4680-a330,/vocabularies/f6e2a3b6-ded4-4680-a330,urn:cspace:fcart.collectionspace.org:vocabularies:name(entrymethod)'Entry Method',INTAKE: Object Entry Information > Entry method
fcart,fcart_7-0-0,Examination Phase,examinationphase,project,2021-11-18T02:13:45.156Z,eba19b26-83ab-4a43-80f6,/vocabularies/eba19b26-83ab-4a43-80f6,urn:cspace:fcart.collectionspace.org:vocabularies:name(examinationphase)'Examination Phase',CONSERVATION: Conservation Treatment Information > Examination phase of treatment
fcart,fcart_7-0-0,Exhibition Person Role,exhibitionpersonrole,project,2023-07-31T15:57:40.740Z,d0739c8e-1ff7-428c-bd75,/vocabularies/d0739c8e-1ff7-428c-bd75,urn:cspace:fcart.collectionspace.org:vocabularies:name(exhibitionpersonrole)'Exhibition Person Role',EXHIBITION: Exhibition Information > Working group member role
fcart,fcart_7-0-0,Exhibition Reference Type,exhibitionreferencetype,project,2021-11-18T02:13:42.394Z,48746f75-a506-4294-807b,/vocabularies/48746f75-a506-4294-807b,urn:cspace:fcart.collectionspace.org:vocabularies:name(exhibitionreferencetype)'Exhibition Reference Type',EXHIBITION: Exhibition Information > Bibliographic reference type
fcart,fcart_7-0-0,Exhibition Status,exhibitionstatus,project,2021-11-18T02:13:42.922Z,6de73a2f-cdbf-474b-a6cc,/vocabularies/6de73a2f-cdbf-474b-a6cc,urn:cspace:fcart.collectionspace.org:vocabularies:name(exhibitionstatus)'Exhibition Status',EXHIBITION: Exhibition Planning Information > Exhibition status
fcart,fcart_7-0-0,Exhibition Type,exhibitiontype,project,2023-03-03T22:22:45.793Z,f16ea3bf-7024-4a26-893d,/vocabularies/f16ea3bf-7024-4a26-893d,urn:cspace:fcart.collectionspace.org:vocabularies:name(exhibitiontype)'Exhibition Type',EXHIBITION: Exhibition Information > Type
fcart,fcart_7-0-0,File Codecs,filecodecs,project,2022-12-02T21:30:27.692Z,179612a7-b461-40ce-89a4,/vocabularies/179612a7-b461-40ce-89a4,urn:cspace:fcart.collectionspace.org:vocabularies:name(filecodecs)'File Codecs',COLLECTIONOBJECT: Technical Specifications: Audio/Video/Still > File codec name
fcart,fcart_7-0-0,File Containers,filecontainers,project,2022-12-02T21:30:29.072Z,c0f388f5-5388-41dd-b11a,/vocabularies/c0f388f5-5388-41dd-b11a,urn:cspace:fcart.collectionspace.org:vocabularies:name(filecontainers)'File Containers',COLLECTIONOBJECT: Technical Specifications: Audio/Video/Still > File codec container
fcart,fcart_7-0-0,Formats,formats,project,2022-12-02T21:30:27.368Z,eb89d569-f063-4ba8-837c,/vocabularies/eb89d569-f063-4ba8-837c,urn:cspace:fcart.collectionspace.org:vocabularies:name(formats)'Formats',COLLECTIONOBJECT: Technical Specifications: Audio/Video/Still > Format name
fcart,fcart_7-0-0,Format Types,formattypenames,project,2022-12-02T21:30:26.994Z,58298992-e7b1-414c-94fc,/vocabularies/58298992-e7b1-414c-94fc,urn:cspace:fcart.collectionspace.org:vocabularies:name(formattypenames)'Format Types',COLLECTIONOBJECT: Technical Specifications: Audio/Video/Still > Format type; COLLECTIONOBJECT: Technical Specifications: Audio/Video/Still > AV channel type
fcart,fcart_7-0-0,Installer Role,installerrole,project,2022-12-02T21:30:33.171Z,476867b9-6205-4647-9975,/vocabularies/476867b9-6205-4647-9975,urn:cspace:fcart.collectionspace.org:vocabularies:name(installerrole)'Installer Role',ITERATIONREPORT: Iteration Information > Installer role/skillset
fcart,fcart_7-0-0,Insurance/Indemnity Status,insurancestatus,project,2022-12-02T21:30:18.334Z,a17632c2-1f06-4061-9523,/vocabularies/a17632c2-1f06-4061-9523,urn:cspace:fcart.collectionspace.org:vocabularies:name(insurancestatus)'Insurance/Indemnity Status',INSURANCE: Insurance and Indemnity Information > Status type
fcart,fcart_7-0-0,Insurance/Indemnity Type,insurancetype,project,2022-12-02T21:30:17.967Z,11e9516e-c55f-48fb-ba50,/vocabularies/11e9516e-c55f-48fb-ba50,urn:cspace:fcart.collectionspace.org:vocabularies:name(insurancetype)'Insurance/Indemnity Type',INSURANCE: Insurance and Indemnity Information > Type
fcart,fcart_7-0-0,Interacting Application,interactingapplication,project,2022-12-02T21:30:26.303Z,712b0455-3e15-4da1-818a,/vocabularies/712b0455-3e15-4da1-818a,urn:cspace:fcart.collectionspace.org:vocabularies:name(interactingapplication)'Interacting Application',COLLECTIONOBJECT: Technical Specifications: Software/Web > Interacting application name
fcart,fcart_7-0-0,Inventory Status,inventorystatus,project,2022-11-01T16:11:52.732Z,aad027e8-8112-44bc-b4cf,/vocabularies/aad027e8-8112-44bc-b4cf,urn:cspace:fcart.collectionspace.org:vocabularies:name(inventorystatus)'Inventory Status',COLLECTIONOBJECT: Object Identification Information > Inventory status
fcart,fcart_7-0-0,Iteration Creator/Supervisor Role,iterationrole,project,2022-12-02T21:30:32.272Z,1618c54f-4f80-4fde-bb80,/vocabularies/1618c54f-4f80-4fde-bb80,urn:cspace:fcart.collectionspace.org:vocabularies:name(iterationrole)'Iteration Creator/Supervisor Role',ITERATIONREPORT: Iteration Information > Iteration creator/supervisor role
fcart,fcart_7-0-0,Iteration Space Type,iterationspacetype,project,2022-12-02T21:30:34.254Z,ee8e985c-735a-498d-9ae6,/vocabularies/ee8e985c-735a-498d-9ae6,urn:cspace:fcart.collectionspace.org:vocabularies:name(iterationspacetype)'Iteration Space Type',"ITERATIONREPORT: Space Information > Space, as installed type"
fcart,fcart_7-0-0,Languages,languages,project,2024-06-24T20:43:52.798Z,83f6e82e-077b-41a3-abf9,/vocabularies/83f6e82e-077b-41a3-abf9,urn:cspace:fcart.collectionspace.org:vocabularies:name(languages)'Languages',CITATION: Citation Information > Term language; CHRONOLOGY: Chronology Information > Term language; COLLECTIONOBJECT: Object Identification Information > Title language; COLLECTIONOBJECT: Object Identification Information > Title translation language; COLLECTIONOBJECT: Object Identification Information > Object name language; COLLECTIONOBJECT: Object Description Information > Content > Content language; COLLECTIONOBJECT: Object Description Information > Textual Inscription > Textual inscription language; CONCEPT: Concept Information > Term language; LOCATION: Storage Location Information > Term language; MEDIA: Media Handling Information > Language; ORGANIZATION: Organization Information > Term language; PERSON: Person Information > Term language; PLACE: Place Information > Term language; WORK: Work Information > Term language
fcart,fcart_7-0-0,Ledger Type,ledgertype,project,2022-12-02T21:30:22.081Z,ae882e22-608f-476a-9c0c,/vocabularies/ae882e22-608f-476a-9c0c,urn:cspace:fcart.collectionspace.org:vocabularies:name(ledgertype)'Ledger Type',COLLECTIONOBJECT: Object Identification Information > Ledger type
fcart,fcart_7-0-0,Level of Cataloging,cataloglevel,project,2021-11-18T02:13:20.541Z,9b7a4a5c-7a58-44db-9959,/vocabularies/9b7a4a5c-7a58-44db-9959,urn:cspace:fcart.collectionspace.org:vocabularies:name(cataloglevel)'Level of Cataloging',COLLECTIONOBJECT: Object Identification Information > Cataloging level
fcart,fcart_7-0-0,loanedObjectStatus,loanoutstatus,project,2021-11-18T02:13:29.225Z,853890f6-a4f3-40dd-9449,/vocabularies/853890f6-a4f3-40dd-9449,urn:cspace:fcart.collectionspace.org:vocabularies:name(loanoutstatus)'loanedObjectStatus',LOANIN: Loan In Information > Loan status; LOANOUT: Loan Out Information > Loan status
fcart,fcart_7-0-0,Location Term Flags,locationtermflag,project,2021-11-18T02:13:47.585Z,406014d8-c804-4fcb-a69b,/vocabularies/406014d8-c804-4fcb-a69b,urn:cspace:fcart.collectionspace.org:vocabularies:name(locationtermflag)'Location Term Flags',LOCATION: Storage Location Information > Term flag
fcart,fcart_7-0-0,Location Type,locationtype,project,2021-11-18T02:13:33.135Z,d43114b2-a936-463d-8215,/vocabularies/d43114b2-a936-463d-8215,urn:cspace:fcart.collectionspace.org:vocabularies:name(locationtype)'Location Type',LOCATION: Storage Location Information > Storage location type
fcart,fcart_7-0-0,Maintenance Type,maintenancetype,project,2022-12-02T21:30:35.942Z,5fa9b006-e437-4dd5-8984,/vocabularies/5fa9b006-e437-4dd5-8984,urn:cspace:fcart.collectionspace.org:vocabularies:name(maintenancetype)'Maintenance Type',ITERATIONREPORT: Iteration Details > Maintenance type
fcart,fcart_7-0-0,Material Types,materialtype,project,2021-11-18T02:13:46.715Z,ac92985e-3f8d-4849-b701,/vocabularies/ac92985e-3f8d-4849-b701,urn:cspace:fcart.collectionspace.org:vocabularies:name(materialtype)'Material Types',not used
fcart,fcart_7-0-0,Object Count Types,objectcounttypes,project,2024-04-24T21:30:40.333Z,19c197fb-0486-4958-93e6,/vocabularies/19c197fb-0486-4958-93e6,urn:cspace:fcart.collectionspace.org:vocabularies:name(objectcounttypes)'Object Count Types',COLLECTIONOBJECT: Object Identification Information > Object count type
fcart,fcart_7-0-0,Operating Systems,operatingsystems,project,2022-12-02T21:30:23.843Z,414ce0d4-ab77-4bc3-a3ed,/vocabularies/414ce0d4-ab77-4bc3-a3ed,urn:cspace:fcart.collectionspace.org:vocabularies:name(operatingsystems)'Operating Systems',COLLECTIONOBJECT: Technical Specifications: Software/Web > Intended operating system name
fcart,fcart_7-0-0,Organization Term Flags,orgtermflag,project,2021-11-18T02:13:47.840Z,ba3c1cf8-429f-486e-a043,/vocabularies/ba3c1cf8-429f-486e-a043,urn:cspace:fcart.collectionspace.org:vocabularies:name(orgtermflag)'Organization Term Flags',ORGANIZATION: Organization Information > Term flag
fcart,fcart_7-0-0,Organization Types,organizationtype,project,2021-11-18T02:13:46.152Z,2a09206d-86a7-4e0d-bc15,/vocabularies/2a09206d-86a7-4e0d-bc15,urn:cspace:fcart.collectionspace.org:vocabularies:name(organizationtype)'Organization Types',ORGANIZATION: Organization Information > Organization type
fcart,fcart_7-0-0,Original Audio Format,originalaudioformat,project,2021-11-18T02:13:15.166Z,ca3d5375-0551-4b23-a7e8,/vocabularies/ca3d5375-0551-4b23-a7e8,urn:cspace:fcart.collectionspace.org:vocabularies:name(originalaudioformat)'Original Audio Format',COLLECTIONOBJECT: Technical Specs > Original audio format
fcart,fcart_7-0-0,Original Media Format,originalformat,project,2021-11-18T02:13:13.866Z,fac8bde8-72a3-4d58-b945,/vocabularies/fac8bde8-72a3-4d58-b945,urn:cspace:fcart.collectionspace.org:vocabularies:name(originalformat)'Original Media Format',COLLECTIONOBJECT: Technical Specs > Original format; COLLECTIONOBJECT: Technical Specs > Copy provided
fcart,fcart_7-0-0,Other Name Flags,othernameflags,project,2021-11-18T02:13:21.797Z,912d9ac9-bd8e-4dd7-9258,/vocabularies/912d9ac9-bd8e-4dd7-9258,urn:cspace:fcart.collectionspace.org:vocabularies:name(othernameflags)'Other Name Flags',not used
fcart,fcart_7-0-0,Other Party Role,otherpartyrole,project,2021-11-18T02:13:44.870Z,382d08bb-e968-43ba-a911,/vocabularies/382d08bb-e968-43ba-a911,urn:cspace:fcart.collectionspace.org:vocabularies:name(otherpartyrole)'Other Party Role',CONSERVATION: Conservation Treatment Information > Other treatment party role
fcart,fcart_7-0-0,Person Term Flags,persontermflag,project,2021-11-18T02:13:48.050Z,b15ca89d-ab17-4a90-9bd3,/vocabularies/b15ca89d-ab17-4a90-9bd3,urn:cspace:fcart.collectionspace.org:vocabularies:name(persontermflag)'Person Term Flags',PERSON: Person Information > Term flag
fcart,fcart_7-0-0,personTermType,persontermtype,project,2021-11-18T02:13:36.149Z,e5f62095-f914-4047-b5f5,/vocabularies/e5f62095-f914-4047-b5f5,urn:cspace:fcart.collectionspace.org:vocabularies:name(persontermtype)'personTermType',PERSON: Person Information > Term type
fcart,fcart_7-0-0,Place Term Flags,placetermflag,project,2021-11-18T02:13:48.269Z,48483cf8-3fbb-4f79-a77f,/vocabularies/48483cf8-3fbb-4f79-a77f,urn:cspace:fcart.collectionspace.org:vocabularies:name(placetermflag)'Place Term Flags',PLACE: Place Information > Term flag
fcart,fcart_7-0-0,Playback Hardware,playbackhardware,project,2021-11-18T02:13:19.742Z,7d190c9f-0390-42aa-8815,/vocabularies/7d190c9f-0390-42aa-8815,urn:cspace:fcart.collectionspace.org:vocabularies:name(playbackhardware)'Playback Hardware',COLLECTIONOBJECT: Technical Specs > Playback hardware
fcart,fcart_7-0-0,Programming languages,programminglanguage,project,2021-11-18T02:13:15.980Z,c47f336a-f201-4aba-af4c,/vocabularies/c47f336a-f201-4aba-af4c,urn:cspace:fcart.collectionspace.org:vocabularies:name(programminglanguage)'Programming languages',COLLECTIONOBJECT: Technical Specs > Programming language; COLLECTIONOBJECT: Technical Specifications: Software/Web > Programming language name
fcart,fcart_7-0-0,Publishing Destination,publishto,project,2021-11-18T02:13:26.651Z,def6d811-712b-4886-9d34,/vocabularies/def6d811-712b-4886-9d34,urn:cspace:fcart.collectionspace.org:vocabularies:name(publishto)'Publishing Destination',COLLECTIONOBJECT: Object Identification Information > Publish to; EXHIBITION: Exhibition Information > Publish to; MEDIA: Media Handling Information > Publish to
fcart,fcart_7-0-0,Ratio Format,ratioformat,project,2021-11-18T02:13:17.478Z,984383b8-21bd-4a87-b31d,/vocabularies/984383b8-21bd-4a87-b31d,urn:cspace:fcart.collectionspace.org:vocabularies:name(ratioformat)'Ratio Format',COLLECTIONOBJECT: Technical Specs > Ratio format
fcart,fcart_7-0-0,Relation Type,relationtypetype,project,2021-11-18T02:13:40.440Z,eb3933c9-d69d-442f-8963,/vocabularies/eb3933c9-d69d-442f-8963,urn:cspace:fcart.collectionspace.org:vocabularies:name(relationtypetype)'Relation Type',CITATION: Citation Information > Related term type
fcart,fcart_7-0-0,Resource ID Type,resourceidtype,project,2021-11-18T02:13:40.162Z,1532ed48-c126-4af5-be2b,/vocabularies/1532ed48-c126-4af5-be2b,urn:cspace:fcart.collectionspace.org:vocabularies:name(resourceidtype)'Resource ID Type',CITATION: Citation Information > Resource identifier type
fcart,fcart_7-0-0,Rights In Restriction,rightsinrestriction,project,2022-12-02T21:30:47.951Z,6144a6c7-d1b2-468c-ab39,/vocabularies/6144a6c7-d1b2-468c-ab39,urn:cspace:fcart.collectionspace.org:vocabularies:name(rightsinrestriction)'Rights In Restriction',COLLECTIONOBJECT: Rights In Management Information > Right in restriction
fcart,fcart_7-0-0,Rights In Type,rightsin,project,2022-12-02T21:30:47.690Z,7adfa730-e2b9-4178-abb6,/vocabularies/7adfa730-e2b9-4178-abb6,urn:cspace:fcart.collectionspace.org:vocabularies:name(rightsin)'Rights In Type',COLLECTIONOBJECT: Rights In Management Information > Right in type
fcart,fcart_7-0-0,Rights Type,rightstype,project,2022-12-02T21:30:45.989Z,fadae5f9-cc77-4987-8c8f,/vocabularies/fadae5f9-cc77-4987-8c8f,urn:cspace:fcart.collectionspace.org:vocabularies:name(rightstype)'Rights Type',COLLECTIONOBJECT: Rights Management Information > Right type
fcart,fcart_7-0-0,Screen Resolution,screenresolution,project,2021-11-18T02:13:18.094Z,c0dc13e2-fb42-489d-b5b8,/vocabularies/c0dc13e2-fb42-489d-b5b8,urn:cspace:fcart.collectionspace.org:vocabularies:name(screenresolution)'Screen Resolution',COLLECTIONOBJECT: Technical Specs > Screen resolution
fcart,fcart_7-0-0,Security Requirements,securityrequirements,project,2022-12-02T21:30:36.465Z,61fde6a1-4bf7-49cb-8284,/vocabularies/61fde6a1-4bf7-49cb-8284,urn:cspace:fcart.collectionspace.org:vocabularies:name(securityrequirements)'Security Requirements',ITERATIONREPORT: Iteration Details > Security requirements
fcart,fcart_7-0-0,Significance Assigned By,significanceassignedby,project,2022-12-02T21:30:19.679Z,f0bd612a-26e0-4cef-8b19,/vocabularies/f0bd612a-26e0-4cef-8b19,urn:cspace:fcart.collectionspace.org:vocabularies:name(significanceassignedby)'Significance Assigned By',COLLECTIONOBJECT: Object Identification Information > Object significance assigned by
fcart,fcart_7-0-0,Software Libraries,softwarelibraries,project,2022-12-02T21:30:24.938Z,4754e9ec-0bdb-41ae-adb9,/vocabularies/4754e9ec-0bdb-41ae-adb9,urn:cspace:fcart.collectionspace.org:vocabularies:name(softwarelibraries)'Software Libraries',COLLECTIONOBJECT: Technical Specifications: Software/Web > Library
fcart,fcart_7-0-0,Software/Web Attributes,softwareattributes,project,2022-12-02T21:30:37.017Z,6e7ae4fd-6464-4b99-ad9f,/vocabularies/6e7ae4fd-6464-4b99-ad9f,urn:cspace:fcart.collectionspace.org:vocabularies:name(softwareattributes)'Software/Web Attributes',COLLECTIONOBJECT: Technical Specifications: Software/Web > Software technical attribute
fcart,fcart_7-0-0,Software/Web Attribute Units,softwareattributeunits,project,2022-12-02T21:30:37.312Z,b098735b-f623-46ea-a1ef,/vocabularies/b098735b-f623-46ea-a1ef,urn:cspace:fcart.collectionspace.org:vocabularies:name(softwareattributeunits)'Software/Web Attribute Units',COLLECTIONOBJECT: Technical Specifications: Software/Web > Software technical attribute unit
fcart,fcart_7-0-0,Standard Currency,currency,project,2021-11-18T02:13:29.970Z,dcf472f0-adbd-46e5-9696,/vocabularies/dcf472f0-adbd-46e5-9696,urn:cspace:fcart.collectionspace.org:vocabularies:name(currency)'Standard Currency',ACQUISITION: Acquisition Information > Price Information > Group purchase price > Group purchase price currency; ACQUISITION: Acquisition Information > Price Information > Object offer price > Object offer price currency; ACQUISITION: Acquisition Information > Price Information > Object purchaser offer price > Object purchaser offer price currency; ACQUISITION: Acquisition Information > Price Information > Object purchase price > Object purchase price currency; ACQUISITION: Acquisition Information > Price Information > Original object purchase price > Original object purchase price currency; ACQUISITION: Acquisition Information > Funding currency; COLLECTIONOBJECT: Object History and Association Information > Ownership exchange > Ownership exchange price currency; INSURANCE: Insurance and Indemnity Information > Insurance/indemnity price > Insurance/indemnity price currency; INSURANCE: Insurance and Indemnity Information > Minimum liability price > Minimum liability price currency; INSURANCE: Insurance and Indemnity Information > Quote currency; OBJECTEXIT: Deaccession and Disposal Information > Disposal > Disposal currency; OBJECTEXIT: Deaccession and Disposal Information > Group disposal > Group disposal currency; TRANSPORT: Cost Information > Final shipping cost > Final shipping cost currency; TRANSPORT: Cost Information > Declared value for customs > Declared value for customs currency; TRANSPORT: Cost Information > Customs fee > Customs fee currency; TRANSPORT: Cost Information > Additional cost currency; TRANSPORT: Cost Information > Shipping quote currency; UOC: Use of Collections Information > Fee currency; VALUATION: Object Valuation Information > Amount currency
fcart,fcart_7-0-0,Standardized Right Statement,standardizedrightstatement,project,2022-12-02T21:30:46.520Z,b33c6c45-cced-404b-92d2,/vocabularies/b33c6c45-cced-404b-92d2,urn:cspace:fcart.collectionspace.org:vocabularies:name(standardizedrightstatement)'Standardized Right Statement',COLLECTIONOBJECT: Rights Management Information > Standardized right statement
fcart,fcart_7-0-0,Supplied Ethnicity,suppliedethnicity,project,2022-12-02T21:30:44.326Z,1e211b51-9a67-4359-ae71,/vocabularies/1e211b51-9a67-4359-ae71,urn:cspace:fcart.collectionspace.org:vocabularies:name(suppliedethnicity)'Supplied Ethnicity',PERSON: Maker-Supplied Identity Information > Ethnicity supplied
fcart,fcart_7-0-0,Supplied Gender,suppliedgender,project,2022-12-02T21:30:41.052Z,55031ee8-ca47-4e3e-b5e4,/vocabularies/55031ee8-ca47-4e3e-b5e4,urn:cspace:fcart.collectionspace.org:vocabularies:name(suppliedgender)'Supplied Gender',PERSON: Maker-Supplied Identity Information > Gender supplied
fcart,fcart_7-0-0,Supplied Pronoun,suppliedpronoun,project,2022-12-02T21:30:42.832Z,81d00899-796d-4783-b6ef,/vocabularies/81d00899-796d-4783-b6ef,urn:cspace:fcart.collectionspace.org:vocabularies:name(suppliedpronoun)'Supplied Pronoun',PERSON: Maker-Supplied Identity Information > Pronoun supplied
fcart,fcart_7-0-0,Supplied Race,suppliedrace,project,2022-12-02T21:30:43.495Z,59125207-9eba-4d19-ba99,/vocabularies/59125207-9eba-4d19-ba99,urn:cspace:fcart.collectionspace.org:vocabularies:name(suppliedrace)'Supplied Race',PERSON: Maker-Supplied Identity Information > Race supplied
fcart,fcart_7-0-0,Supplied Sexuality,suppliedsexuality,project,2022-12-02T21:30:45.072Z,15c46b8f-c970-40dd-aa15,/vocabularies/15c46b8f-c970-40dd-aa15,urn:cspace:fcart.collectionspace.org:vocabularies:name(suppliedsexuality)'Supplied Sexuality',PERSON: Maker-Supplied Identity Information > Sexuality supplied
fcart,fcart_7-0-0,Taxon Term Flags,taxontermflag,project,2021-11-18T02:13:48.639Z,40a4f224-2169-4fdd-87b3,/vocabularies/40a4f224-2169-4fdd-87b3,urn:cspace:fcart.collectionspace.org:vocabularies:name(taxontermflag)'Taxon Term Flags',not used
fcart,fcart_7-0-0,Taxon Types,taxontype,project,2021-11-18T02:13:46.608Z,c8305be4-fc83-4f8c-ac20,/vocabularies/c8305be4-fc83-4f8c-ac20,urn:cspace:fcart.collectionspace.org:vocabularies:name(taxontype)'Taxon Types',not used
fcart,fcart_7-0-0,Technical Change,technicalchange,project,2021-11-18T02:13:11.385Z,48e6e347-36ab-4b8d-b5b5,/vocabularies/48e6e347-36ab-4b8d-b5b5,urn:cspace:fcart.collectionspace.org:vocabularies:name(technicalchange)'Technical Change',CONDITIONCHECK: Technical Changes > Technical change
fcart,fcart_7-0-0,Technical Change Reason,technicalchangereason,project,2021-11-18T02:13:11.862Z,822e5a3c-1a7e-45e7-ba41,/vocabularies/822e5a3c-1a7e-45e7-ba41,urn:cspace:fcart.collectionspace.org:vocabularies:name(technicalchangereason)'Technical Change Reason',CONDITIONCHECK: Technical Changes > Technical change reason
fcart,fcart_7-0-0,Technical Setup Type,techsetuptype,project,2022-12-02T21:30:35.116Z,7f9b48b6-2cda-4c60-bfbe,/vocabularies/7f9b48b6-2cda-4c60-bfbe,urn:cspace:fcart.collectionspace.org:vocabularies:name(techsetuptype)'Technical Setup Type',ITERATIONREPORT: Iteration Details > Technical setup type
fcart,fcart_7-0-0,Transport Additional Cost Type,transportadditionalcosttype,project,2022-12-02T21:30:16.139Z,6b040935-ea48-49a4-97bc,/vocabularies/6b040935-ea48-49a4-97bc,urn:cspace:fcart.collectionspace.org:vocabularies:name(transportadditionalcosttype)'Transport Additional Cost Type',TRANSPORT: Cost Information > Additional cost type
fcart,fcart_7-0-0,Transport Cost Responsbile Party,transportresponsibleparty,project,2022-12-02T21:30:15.752Z,f96f05a7-16e9-4b39-b3a3,/vocabularies/f96f05a7-16e9-4b39-b3a3,urn:cspace:fcart.collectionspace.org:vocabularies:name(transportresponsibleparty)'Transport Cost Responsbile Party',TRANSPORT: Cost Information > Transport cost responsible party; TRANSPORT: Cost Information > Insurance/indemnity cost responsible party
fcart,fcart_7-0-0,Transport Cost Type,transportcosttype,project,2022-12-02T21:30:15.282Z,99663722-d8e7-4f4f-a89b,/vocabularies/99663722-d8e7-4f4f-a89b,urn:cspace:fcart.collectionspace.org:vocabularies:name(transportcosttype)'Transport Cost Type',TRANSPORT: Cost Information > Transport cost type
fcart,fcart_7-0-0,Treatment Purpose,treatmentpurpose,project,2023-02-01T19:20:38.649Z,1d939a27-1b14-4179-a65a,/vocabularies/1d939a27-1b14-4179-a65a,urn:cspace:fcart.collectionspace.org:vocabularies:name(treatmentpurpose)'Treatment Purpose',CONSERVATION: Conservation Treatment Information > Treatment purpose
fcart,fcart_7-0-0,Use of Collections Authorization Statuses,uocauthorizationstatuses,project,2021-11-18T02:13:26.335Z,17be66e3-7dc1-48ec-9a31,/vocabularies/17be66e3-7dc1-48ec-9a31,urn:cspace:fcart.collectionspace.org:vocabularies:name(uocauthorizationstatuses)'Use of Collections Authorization Statuses',UOC: Use of Collections Information > Authorization status
fcart,fcart_7-0-0,Use of Collections Material Types,uocmaterialtypes,project,2021-11-18T02:13:52.480Z,82c7c37d-3921-4518-9844,/vocabularies/82c7c37d-3921-4518-9844,urn:cspace:fcart.collectionspace.org:vocabularies:name(uocmaterialtypes)'Use of Collections Material Types',UOC: Use of Collections Information > Material type
fcart,fcart_7-0-0,Use of Collections Methods,uocmethods,project,2021-11-18T02:13:24.849Z,df249f4a-8637-4df7-b757,/vocabularies/df249f4a-8637-4df7-b757,urn:cspace:fcart.collectionspace.org:vocabularies:name(uocmethods)'Use of Collections Methods',UOC: Use of Collections Information > Method
fcart,fcart_7-0-0,Use of Collections Project Identification Numbers,uocprojectid,project,2021-11-18T02:13:53.604Z,39ed21d8-47d2-4405-bf0e,/vocabularies/39ed21d8-47d2-4405-bf0e,urn:cspace:fcart.collectionspace.org:vocabularies:name(uocprojectid)'Use of Collections Project Identification Numbers',UOC: Use of Collections Information > Project ID
fcart,fcart_7-0-0,Use of Collections Staff Roles,uocstaffroles,project,2021-11-18T02:13:52.198Z,80e59350-0c66-4fc6-88da,/vocabularies/80e59350-0c66-4fc6-88da,urn:cspace:fcart.collectionspace.org:vocabularies:name(uocstaffroles)'Use of Collections Staff Roles',UOC: Use of Collections Information > Staff role
fcart,fcart_7-0-0,Use of Collections Subcollections,uocsubcollections,project,2021-11-18T02:13:53.688Z,cf55413e-edd4-442b-9c81,/vocabularies/cf55413e-edd4-442b-9c81,urn:cspace:fcart.collectionspace.org:vocabularies:name(uocsubcollections)'Use of Collections Subcollections',UOC: Use of Collections Information > Subcollection
fcart,fcart_7-0-0,Use of Collections Types,uoccollectiontypes,project,2021-11-18T02:13:51.882Z,5d51e8cc-c097-4838-894f,/vocabularies/5d51e8cc-c097-4838-894f,urn:cspace:fcart.collectionspace.org:vocabularies:name(uoccollectiontypes)'Use of Collections Types',UOC: Use of Collections Information > Collection type
fcart,fcart_7-0-0,Use of Collections User Roles,uocuserroles,project,2021-11-18T02:13:25.772Z,87952640-eec1-4158-b171,/vocabularies/87952640-eec1-4158-b171,urn:cspace:fcart.collectionspace.org:vocabularies:name(uocuserroles)'Use of Collections User Roles',UOC: Use of Collections Information > User role
fcart,fcart_7-0-0,Use of Collections User Types,uocusertypes,project,2021-11-18T02:13:25.246Z,5d577425-e9cb-4894-8e31,/vocabularies/5d577425-e9cb-4894-8e31,urn:cspace:fcart.collectionspace.org:vocabularies:name(uocusertypes)'Use of Collections User Types',UOC: Use of Collections Information > User institution role
