profile,record_type,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values
botgarden_3-0-5,collectionobject,Object Description Information,Annotation,Annotation date,annotationGroupList > annotationGroup,annotationDate,date,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object Description Information,Annotation,Annotation author,annotationGroupList > annotationGroup,annotationAuthor,string,n,n,y,authority: person/local,""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes,Flower color,"",flowerColor,string,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes,Fruit color,"",fruitColor,string,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes,Security risk,"",securityRisk,string,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes,Propagation history,"",propagationHistory,string,n,n,n/a,option list: propagationMethods,"apomictic-cloning, controlled-breeding, derived-asexually, individual-wild-plant, isolated-self-pollinated, open-breeding, sexual-reproduction, unknown, vegetative-reproduction"
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes,Breeding system,"",breedingSystem,string,n,n,n/a,option list: breedingSystems,"agamospermy, both, dioecious-and-unknown-sex, female, male, monoecious-and-self-compatible, monoecious-and-self-incompatible, unknown"
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes,Class use,"",classUse,boolean,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes,Research use,"",researchUse,boolean,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes,Distribution,"",distribution,boolean,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes,Ignore red dot,"",ignoreRedDot,boolean,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes,Fragrance,"",fragrance,boolean,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes > Flowers,Flowers Jan,"",flowersJan,string,n,n,n/a,vocabulary: floweringstatus,""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes > Flowers,Flowers Feb,"",flowersFeb,string,n,n,n/a,vocabulary: floweringstatus,""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes > Flowers,Flowers Mar,"",flowersMar,string,n,n,n/a,vocabulary: floweringstatus,""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes > Flowers,Flowers Apr,"",flowersApr,string,n,n,n/a,vocabulary: floweringstatus,""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes > Flowers,Flowers May,"",flowersMay,string,n,n,n/a,vocabulary: floweringstatus,""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes > Flowers,Flowers Jun,"",flowersJun,string,n,n,n/a,vocabulary: floweringstatus,""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes > Flowers,Flowers Jul,"",flowersJul,string,n,n,n/a,vocabulary: floweringstatus,""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes > Flowers,Flowers Aug,"",flowersAug,string,n,n,n/a,vocabulary: floweringstatus,""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes > Flowers,Flowers Sep,"",flowersSep,string,n,n,n/a,vocabulary: floweringstatus,""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes > Flowers,Flowers Oct,"",flowersOct,string,n,n,n/a,vocabulary: floweringstatus,""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes > Flowers,Flowers Nov,"",flowersNov,string,n,n,n/a,vocabulary: floweringstatus,""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes > Flowers,Flowers Dec,"",flowersDec,string,n,n,n/a,vocabulary: floweringstatus,""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes > Fruits,Fruits Jan,"",fruitsJan,boolean,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes > Fruits,Fruits Feb,"",fruitsFeb,boolean,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes > Fruits,Fruits Mar,"",fruitsMar,boolean,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes > Fruits,Fruits Apr,"",fruitsApr,boolean,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes > Fruits,Fruits May,"",fruitsMay,boolean,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes > Fruits,Fruits Jun,"",fruitsJun,boolean,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes > Fruits,Fruits Jul,"",fruitsJul,boolean,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes > Fruits,Fruits Aug,"",fruitsAug,boolean,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes > Fruits,Fruits Sep,"",fruitsSep,boolean,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes > Fruits,Fruits Oct,"",fruitsOct,boolean,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes > Fruits,Fruits Nov,"",fruitsNov,boolean,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object Description Information,Accession Attributes > Fruits,Fruits Dec,"",fruitsDec,boolean,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Accession Use Information,Accession use,Accession use type,accessionUseGroupList > accessionUseGroup,accessionUseType,string,n,n,y,vocabulary: accessionusetype,""
botgarden_3-0-5,collectionobject,Accession Use Information,Accession use,Accession used in,accessionUseGroupList > accessionUseGroup,accessionUsedIn,string,n,n,y,authority: concept/class; authority: concept/research,""
botgarden_3-0-5,collectionobject,Accession Use Information,Accession use,Accession use request date,accessionUseGroupList > accessionUseGroup,accessionUseRequestDate,date,n,n,y,"",""
botgarden_3-0-5,collectionobject,Accession Use Information,Accession use,Accession use filled date,accessionUseGroupList > accessionUseGroup,accessionUseFilledDate,date,n,n,y,"",""
botgarden_3-0-5,collectionobject,Accession Use Information,Accession use,Accession use material type,accessionUseGroupList > accessionUseGroup,accessionUserMaterialType,string,n,n,y,vocabulary: materialtype,""
botgarden_3-0-5,collectionobject,Accession Use Information,Accession use,Accession use note,accessionUseGroupList > accessionUseGroup,accessionUseNotes,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated activity,Associated activity,assocActivityGroupList > assocActivityGroup,assocActivity,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated activity,Associated activity type,assocActivityGroupList > assocActivityGroup,assocActivityType,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated activity,Associated activity note,assocActivityGroupList > assocActivityGroup,assocActivityNote,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated object,Associated object,assocObjectGroupList > assocObjectGroup,assocObject,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated object,Associated object type,assocObjectGroupList > assocObjectGroup,assocObjectType,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated object,Associated object note,assocObjectGroupList > assocObjectGroup,assocObjectNote,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated concept,Associated concept,assocConceptGroupList > assocConceptGroup,assocConcept,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated concept,Associated concept type,assocConceptGroupList > assocConceptGroup,assocConceptType,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated concept,Associated concept note,assocConceptGroupList > assocConceptGroup,assocConceptNote,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated cultural affinity,Associated cultural affinity,assocCulturalContextGroupList > assocCulturalContextGroup,assocCulturalContext,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated cultural affinity,Associated cultural affinity type,assocCulturalContextGroupList > assocCulturalContextGroup,assocCulturalContextType,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated cultural affinity,Associated cultural affinity note,assocCulturalContextGroupList > assocCulturalContextGroup,assocCulturalContextNote,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated organization,Associated organization,assocOrganizationGroupList > assocOrganizationGroup,assocOrganization,string,n,n,y,authority: organization/local,""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated organization,Associated organization type,assocOrganizationGroupList > assocOrganizationGroup,assocOrganizationType,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated organization,Associated organization note,assocOrganizationGroupList > assocOrganizationGroup,assocOrganizationNote,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated people,Associated people,assocPeopleGroupList > assocPeopleGroup,assocPeople,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated people,Associated people type,assocPeopleGroupList > assocPeopleGroup,assocPeopleType,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated people,Associated people note,assocPeopleGroupList > assocPeopleGroup,assocPeopleNote,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated person,Associated person,assocPersonGroupList > assocPersonGroup,assocPerson,string,n,n,y,authority: person/local,""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated person,Associated person type,assocPersonGroupList > assocPersonGroup,assocPersonType,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated person,Associated person note,assocPersonGroupList > assocPersonGroup,assocPersonNote,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated place,Associated place,assocPlaceGroupList > assocPlaceGroup,assocPlace,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated place,Associated place type,assocPlaceGroupList > assocPlaceGroup,assocPlaceType,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated place,Associated place note,assocPlaceGroupList > assocPlaceGroup,assocPlaceNote,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated event,Associated event,"",assocEventName,string,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated event,Associated event type,"",assocEventNameType,string,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations,Associated event organization,assocEventOrganizations,assocEventOrganization,string,n,y,n,authority: organization/local,""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations,Associated event people,assocEventPeoples,assocEventPeople,string,n,y,n,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations,Associated event person,assocEventPersons,assocEventPerson,string,n,y,n,authority: person/local,""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations,Associated event place,assocEventPlaces,assocEventPlace,string,n,y,n,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations,Associated event note,"",assocEventNote,string,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated date,Associated date value,assocDateGroupList > assocDateGroup,assocStructuredDateGroup,structured date group,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated date,Associated date type,assocDateGroupList > assocDateGroup,assocDateType,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Associations > Associated date,Associated date note,assocDateGroupList > assocDateGroup,assocDateNote,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,"",Object history note,"",objectHistoryNote,string,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Usage,Usage,usageGroupList > usageGroup,usage,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Usage,Usage note,usageGroupList > usageGroup,usageNote,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Object Owner's Contribution Information,Owner,owners,owner,string,n,y,n,authority: person/local; authority: organization/local,""
botgarden_3-0-5,collectionobject,Object History and Association Information,"",Ownership date,ownershipDateGroupList,ownershipDateGroup,structured date group,n,y,n,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,"",Ownership access,"",ownershipAccess,string,n,n,n/a,option list: ownershipAccessLevels,"limited, open, restricted"
botgarden_3-0-5,collectionobject,Object History and Association Information,"",Ownership category,"",ownershipCategory,string,n,n,n/a,option list: ownershipCategories,"company, private, public"
botgarden_3-0-5,collectionobject,Object History and Association Information,"",Ownership place,"",ownershipPlace,string,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Ownership exchange,Ownership exchange method,"",ownershipExchangeMethod,string,n,n,n/a,option list: ownershipExchangeMethods,"bequest, exchange, gift, purchase, transfer, treasure"
botgarden_3-0-5,collectionobject,Object History and Association Information,Ownership exchange,Ownership exchange note,"",ownershipExchangeNote,string,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Object History and Association Information,Ownership exchange,Ownership exchange price currency,"",ownershipExchangePriceCurrency,string,n,n,n/a,vocabulary: currency,""
botgarden_3-0-5,collectionobject,Object History and Association Information,Ownership exchange,Ownership exchange price value,"",ownershipExchangePriceValue,float,n,n,n/a,"",""
botgarden_3-0-5,collectionobject,Reference Information,Reference > Reference Information,Reference,referenceGroupList > referenceGroup,reference,string,n,n,y,"",""
botgarden_3-0-5,collectionobject,Reference Information,Reference,Reference note,referenceGroupList > referenceGroup,referenceNote,string,n,n,y,"",""
botgarden_3-0-5,concept,Concept Information,Term,Term display name,conceptTermGroupList > conceptTermGroup,termDisplayName,string,y,n,y,"",""
botgarden_3-0-5,concept,Concept Information,Term,Term name,conceptTermGroupList > conceptTermGroup,termName,string,n,n,y,"",""
botgarden_3-0-5,concept,Concept Information,Term,Term qualifier,conceptTermGroupList > conceptTermGroup,termQualifier,string,n,n,y,"",""
botgarden_3-0-5,concept,Concept Information,Term,Term status,conceptTermGroupList > conceptTermGroup,termStatus,string,n,n,y,option list: conceptTermStatuses,"accepted, provisional, rejected, under review"
botgarden_3-0-5,concept,Concept Information,Term,Term type,conceptTermGroupList > conceptTermGroup,termType,string,n,n,y,option list: conceptTermTypes,"alternate descriptor, descriptor, used for term"
botgarden_3-0-5,concept,Concept Information,Term,Term flag,conceptTermGroupList > conceptTermGroup,termFlag,string,n,n,y,vocabulary: concepttermflag,""
botgarden_3-0-5,concept,Concept Information,Term,Term historical status,conceptTermGroupList > conceptTermGroup,historicalStatus,string,n,n,y,option list: conceptHistoricalStatuses,"both, current, historical, unknown"
botgarden_3-0-5,concept,Concept Information,Term,Term language,conceptTermGroupList > conceptTermGroup,termLanguage,string,n,n,y,vocabulary: languages,""
botgarden_3-0-5,concept,Concept Information,Term,Term preferred for lang,conceptTermGroupList > conceptTermGroup,termPrefForLang,boolean,n,n,y,"",""
botgarden_3-0-5,concept,Concept Information,Term > Source,Term source name,conceptTermGroupList > conceptTermGroup,termSource,string,n,n,y,authority: citation/local; authority: citation/worldcat,""
botgarden_3-0-5,concept,Concept Information,Term > Source,Term source detail,conceptTermGroupList > conceptTermGroup,termSourceDetail,string,n,n,y,"",""
botgarden_3-0-5,concept,Concept Information,Term > Source,Term source ID,conceptTermGroupList > conceptTermGroup,termSourceID,string,n,n,y,"",""
botgarden_3-0-5,concept,Concept Information,Term > Source,Term source note,conceptTermGroupList > conceptTermGroup,termSourceNote,string,n,n,y,"",""
botgarden_3-0-5,concept,Concept Information,"",Concept type,conceptRecordTypes,conceptRecordType,string,n,y,n,vocabulary: concepttype,""
botgarden_3-0-5,concept,Concept Information,Scope note,Scope note,"",scopeNote,string,n,n,n/a,"",""
botgarden_3-0-5,concept,Concept Information,Scope note,Scope note source,"",scopeNoteSource,string,n,n,n/a,"",""
botgarden_3-0-5,concept,Concept Information,Scope note,Scope note source detail,"",scopeNoteSourceDetail,string,n,n,n/a,"",""
botgarden_3-0-5,concept,Concept Information,Citation,Citation source,citationGroupList > citationGroup,citationSource,string,n,n,y,"",""
botgarden_3-0-5,concept,Concept Information,Citation,Citation source detail,citationGroupList > citationGroup,citationSourceDetail,string,n,n,y,"",""
botgarden_3-0-5,concept,Concept Information,Additional source,Additional source,additionalSourceGroupList > additionalSourceGroup,additionalSource,string,n,n,y,"",""
botgarden_3-0-5,concept,Concept Information,Additional source,Additional source detail,additionalSourceGroupList > additionalSourceGroup,additionalSourceDetail,string,n,n,y,"",""
botgarden_3-0-5,concept,Concept Information,Additional source,Additional source ID,additionalSourceGroupList > additionalSourceGroup,additionalSourceID,string,n,n,y,"",""
botgarden_3-0-5,concept,Concept Information,Additional source,Additional source note,additionalSourceGroupList > additionalSourceGroup,additionalSourceNote,string,n,n,y,"",""
botgarden_3-0-5,conditioncheck,Condition Check/Technical Assessment Information,"",Reference number,"",conditionCheckRefNumber,string,y,n,n/a,"",""
botgarden_3-0-5,conditioncheck,Condition Check/Technical Assessment Information,"",Check/assessment date,"",conditionCheckAssessmentDate,date,n,n,n/a,"",""
botgarden_3-0-5,conditioncheck,Condition Check/Technical Assessment Information,"",Method,"",conditionCheckMethod,string,n,n,n/a,option list: conditionCheckMethods,"observed, xrayed"
botgarden_3-0-5,conditioncheck,Condition Check/Technical Assessment Information,"",Reason,"",conditionCheckReason,string,n,n,n/a,option list: conditionCheckReasons,"conservation, damagedintransit, exhibition, loanin, newacquisition"
botgarden_3-0-5,conditioncheck,Condition Check/Technical Assessment Information,"",Checker/assessor,"",conditionChecker,string,n,n,n/a,authority: person/local; authority: organization/local,""
botgarden_3-0-5,conditioncheck,Condition Check/Technical Assessment Information,"",Note,"",conditionCheckNote,string,n,n,n/a,"",""
botgarden_3-0-5,conditioncheck,Object Condition Information,"",Object audit category,"",objectAuditCategory,string,n,n,n/a,option list: objectAuditCategories,"high, low, medium"
botgarden_3-0-5,conditioncheck,Object Condition Information,"",Conservation treatment priority,"",conservationTreatmentPriority,string,n,n,n/a,option list: conservationTreatmentPriorities,"high, low, medium"
botgarden_3-0-5,conditioncheck,Object Condition Information,"",Next check/assessment date,"",nextConditionCheckDate,date,n,n,n/a,"",""
botgarden_3-0-5,conditioncheck,Object Condition Information,Completeness,Completeness description,completenessGroupList > completenessGroup,completeness,string,n,n,y,option list: completenessLevels,"complete, fragmented, incomplete"
botgarden_3-0-5,conditioncheck,Object Condition Information,Completeness,Completeness date,completenessGroupList > completenessGroup,completenessDate,date,n,n,y,"",""
botgarden_3-0-5,conditioncheck,Object Condition Information,Completeness,Completeness note,completenessGroupList > completenessGroup,completenessNote,string,n,n,y,"",""
botgarden_3-0-5,conditioncheck,Object Condition Information,Hazard,Hazard description,hazardGroupList > hazardGroup,hazard,string,n,n,y,option list: hazards,"poisonous, radioactive"
botgarden_3-0-5,conditioncheck,Object Condition Information,Hazard,Hazard date,hazardGroupList > hazardGroup,hazardDate,date,n,n,y,"",""
botgarden_3-0-5,conditioncheck,Object Condition Information,Hazard,Hazard note,hazardGroupList > hazardGroup,hazardNote,string,n,n,y,"",""
botgarden_3-0-5,conditioncheck,Object Condition Information,Technical assessment,Technical assessment description,techAssessmentGroupList > techAssessmentGroup,techAssessment,string,n,n,y,"",""
botgarden_3-0-5,conditioncheck,Object Condition Information,Technical assessment,Technical assessment date,techAssessmentGroupList > techAssessmentGroup,techAssessmentDate,date,n,n,y,"",""
botgarden_3-0-5,conditioncheck,Object Condition Information,Condition,Condition description,conditionCheckGroupList > conditionCheckGroup,condition,string,n,n,y,option list: conditions,"exhibitableneedswork, injeopardy, needsnowork, notexhibitablestable"
botgarden_3-0-5,conditioncheck,Object Condition Information,Condition,Condition date,conditionCheckGroupList > conditionCheckGroup,conditionDate,date,n,n,y,"",""
botgarden_3-0-5,conditioncheck,Object Condition Information,Condition,Condition note,conditionCheckGroupList > conditionCheckGroup,conditionNote,string,n,n,y,"",""
botgarden_3-0-5,conditioncheck,Object Condition Information,Environmental condition,Environmental condition note,envConditionNoteGroupList > envConditionNoteGroup,envConditionNote,string,n,n,y,"",""
botgarden_3-0-5,conditioncheck,Object Condition Information,Environmental condition,Environmental condition date,envConditionNoteGroupList > envConditionNoteGroup,envConditionNoteDate,date,n,n,y,"",""
botgarden_3-0-5,conditioncheck,Object Recommendation/Requirement Information,"",Display recommendation,"",displayRecommendations,string,n,n,n/a,"",""
botgarden_3-0-5,conditioncheck,Object Recommendation/Requirement Information,"",Handling recommendation,"",handlingRecommendations,string,n,n,n/a,"",""
botgarden_3-0-5,conditioncheck,Object Recommendation/Requirement Information,"",Security recommendation,"",securityRecommendations,string,n,n,n/a,"",""
botgarden_3-0-5,conditioncheck,Object Recommendation/Requirement Information,"",Storage recommendation,"",storageRequirements,string,n,n,n/a,"",""
botgarden_3-0-5,conditioncheck,Object Recommendation/Requirement Information,"",Environmental recommendation,"",envRecommendations,string,n,n,n/a,"",""
botgarden_3-0-5,conditioncheck,Object Recommendation/Requirement Information,"",Packing recommendation,"",packingRecommendations,string,n,n,n/a,"",""
botgarden_3-0-5,conditioncheck,Object Recommendation/Requirement Information,"",Special requirement,"",specialRequirements,string,n,n,n/a,"",""
botgarden_3-0-5,conditioncheck,Object Recommendation/Requirement Information,"",Legal requirement,"",legalRequirements,string,n,n,n/a,"",""
botgarden_3-0-5,conditioncheck,Object Recommendation/Requirement Information,Legal/license requirement held,Legal/license requirement held description,legalReqsHeldGroupList > legalReqsHeldGroup,legalReqsHeld,string,n,n,y,"",""
botgarden_3-0-5,conditioncheck,Object Recommendation/Requirement Information,Legal/license requirement held,Legal/license requirement held begin date,legalReqsHeldGroupList > legalReqsHeldGroup,legalReqsHeldBeginDate,date,n,n,y,"",""
botgarden_3-0-5,conditioncheck,Object Recommendation/Requirement Information,Legal/license requirement held,Legal/license requirement held end date,legalReqsHeldGroupList > legalReqsHeldGroup,legalReqsHeldEndDate,date,n,n,y,"",""
botgarden_3-0-5,conditioncheck,Object Recommendation/Requirement Information,Legal/license requirement held,Legal/license requirement held number,legalReqsHeldGroupList > legalReqsHeldGroup,legalReqsHeldNumber,string,n,n,y,"",""
botgarden_3-0-5,conditioncheck,Object Recommendation/Requirement Information,Legal/license requirement held,Legal/license requirement held renewal date,legalReqsHeldGroupList > legalReqsHeldGroup,legalReqsHeldRenewDate,date,n,n,y,"",""
botgarden_3-0-5,conditioncheck,Object Recommendation/Requirement Information,Salvage priority,Salvage priority code,salvagePriorityCodeGroupList > salvagePriorityCodeGroup,salvagePriorityCode,string,n,n,y,option list: salvagePriorityCodes,"high, low, medium"
botgarden_3-0-5,conditioncheck,Object Recommendation/Requirement Information,Salvage priority,Salvage priority date,salvagePriorityCodeGroupList > salvagePriorityCodeGroup,salvagePriorityCodeDate,date,n,n,y,"",""
botgarden_3-0-5,group,Group Information,"",Title,"",title,string,y,n,n/a,"",""
botgarden_3-0-5,group,Group Information,"",Group owner,"",owner,string,n,n,n/a,authority: person/local,""
botgarden_3-0-5,group,Group Information,"",Earliest/single date,"",groupEarliestSingleDate,date,n,n,n/a,"",""
botgarden_3-0-5,group,Group Information,"",Latest date,"",groupLatestDate,date,n,n,n/a,"",""
botgarden_3-0-5,group,Group Information,"",Scope note,"",scopeNote,string,n,n,n/a,"",""
botgarden_3-0-5,insurance,Insurance and Indemnity Information,"",Reference number,"",insuranceIndemnityReferenceNumber,string,y,n,n/a,"",""
botgarden_3-0-5,insurance,Insurance and Indemnity Information,"",Type,"",insuranceIndemnityType,string,n,n,n/a,vocabulary: insurancetype,""
botgarden_3-0-5,insurance,Insurance and Indemnity Information,"",Insurer/indemnifier,"",insurerIndemnifier,string,n,n,n/a,authority: person/local; authority: person/ulan; authority: organization/local; authority: organization/ulan,""
botgarden_3-0-5,insurance,Insurance and Indemnity Information,"",Policy number,"",insuranceIndemnityPolicyNumber,string,n,n,n/a,"",""
botgarden_3-0-5,insurance,Insurance and Indemnity Information,Insurance/indemnity price,Insurance/indemnity price currency,"",insuranceIndemnityCurrency,string,n,n,n/a,vocabulary: currency,""
botgarden_3-0-5,insurance,Insurance and Indemnity Information,Insurance/indemnity price,Insurance/indemnity price value,"",insuranceIndemnityValue,float,n,n,n/a,"",""
botgarden_3-0-5,insurance,Insurance and Indemnity Information,Minimum liability price,Minimum liability price currency,"",minimumLiabilityCurrency,string,n,n,n/a,vocabulary: currency,""
botgarden_3-0-5,insurance,Insurance and Indemnity Information,Minimum liability price,Minimum liability price value,"",minimumLiabilityValue,float,n,n,n/a,"",""
botgarden_3-0-5,insurance,Insurance and Indemnity Information,Authorization,Authorizer,"",insuranceIndemnityAuthorizer,string,n,n,n/a,authority: person/local; authority: person/ulan,""
botgarden_3-0-5,insurance,Insurance and Indemnity Information,Authorization,Authorization date,"",insuranceIndemnityAuthorizationDate,date,n,n,n/a,"",""
botgarden_3-0-5,insurance,Insurance and Indemnity Information,Status,Status type,insuranceIndemnityStatusGroupList > insuranceIndemnityStatusGroup,insuranceIndemnityStatus,string,n,n,y,vocabulary: insurancestatus,""
botgarden_3-0-5,insurance,Insurance and Indemnity Information,Status,Status date,insuranceIndemnityStatusGroupList > insuranceIndemnityStatusGroup,insuranceIndemnityStatusDate,date,n,n,y,"",""
botgarden_3-0-5,insurance,Insurance and Indemnity Information,Status,Status note,insuranceIndemnityStatusGroupList > insuranceIndemnityStatusGroup,insuranceIndemnityStatusNote,string,n,n,y,"",""
botgarden_3-0-5,insurance,Insurance and Indemnity Information,"",Note,"",insuranceIndemnityNote,string,n,n,n/a,"",""
botgarden_3-0-5,insurance,Insurance and Indemnity Information,Quote,Quote provider,quoteProviderGroupList > quoteProviderGroup,insuranceIndemnityQuoteProvider,string,n,n,y,authority: person/local; authority: person/ulan; authority: organization/local; authority: organization/ulan,""
botgarden_3-0-5,insurance,Insurance and Indemnity Information,Quote,Quote currency,quoteProviderGroupList > quoteProviderGroup,insuranceIndemnityQuoteCurrency,string,n,n,y,vocabulary: currency,""
botgarden_3-0-5,insurance,Insurance and Indemnity Information,Quote,Quote value,quoteProviderGroupList > quoteProviderGroup,insuranceIndemnityQuoteValue,float,n,n,y,"",""
botgarden_3-0-5,insurance,Insurance and Indemnity Information,Quote,Quote date,quoteProviderGroupList > quoteProviderGroup,insuranceIndemnityQuoteDate,date,n,n,y,"",""
botgarden_3-0-5,intake,Object Entry Information,"",Entry number,"",entryNumber,string,y,n,n/a,"",""
botgarden_3-0-5,intake,Object Entry Information,"",Entry date,"",entryDate,date,n,n,n/a,"",""
botgarden_3-0-5,intake,Object Entry Information,"",Entry reason,"",entryReason,string,n,n,n/a,option list: entryReasons,"commission, consideration, enquiry, loan"
botgarden_3-0-5,intake,Object Entry Information,"",Entry method,entryMethods,entryMethod,string,n,y,n,vocabulary: entrymethod,""
botgarden_3-0-5,intake,Object Entry Information,"",Return date,"",returnDate,date,n,n,n/a,"",""
botgarden_3-0-5,intake,Object Entry Information,"",Current owner,currentOwners,currentOwner,string,n,y,n,authority: person/local; authority: organization/local,""
botgarden_3-0-5,intake,Object Entry Information,Depositor,Depositor name,depositorGroupList > depositorGroup,depositor,string,n,n,y,authority: person/local; authority: organization/local,""
botgarden_3-0-5,intake,Object Entry Information,Depositor,Depositor requirements,depositorGroupList > depositorGroup,depositorsRequirements,string,n,n,y,"",""
botgarden_3-0-5,intake,Object Entry Information,Approval,Approval,approvalGroupList > approvalGroup,approvalGroup,string,n,n,y,vocabulary: deaccessionapprovalgroup,""
botgarden_3-0-5,intake,Object Entry Information,Approval,Approval individual,approvalGroupList > approvalGroup,approvalIndividual,string,n,n,y,authority: person/local,""
