fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source_type,data_source_name,option_list_values
anthro_8_3 organization ns2:organizations_common contactName,anthro_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactName,Organization Information,"",Contact name,contactGroupList > contactGroup,contactName,string,n,n,y,authority,person/local,""
anthro_8_3 organization ns2:organizations_common contactRole,anthro_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactRole,Organization Information,"",Contact role,contactGroupList > contactGroup,contactRole,string,n,n,y,vocabulary,contactrole,""
anthro_8_3 organization ns2:organizations_common contactDateGroup,anthro_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactDateGroup,Organization Information,"",Contact date,contactGroupList > contactGroup,contactDateGroup,structured date group,n,n,y,"","",""
anthro_8_3 organization ns2:organizations_common contactEndDateGroup,anthro_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactEndDateGroup,Organization Information,"",Contact end date,contactGroupList > contactGroup,contactEndDateGroup,structured date group,n,n,y,"","",""
anthro_8_3 organization ns2:organizations_common contactStatus,anthro_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactStatus,Organization Information,"",Contact status,contactGroupList > contactGroup,contactStatus,string,n,n,y,vocabulary,contactstatus,""
anthro_8_3 organization ns2:contacts_common email,anthro_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.email,Contact Information,"",Address,emailGroupList > emailGroup,email,string,n,n,y,"","",""
anthro_8_3 organization ns2:contacts_common emailType,anthro_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.emailType,Contact Information,"",Type,emailGroupList > emailGroup,emailType,string,n,n,y,option list,emailTypes,"business, other, personal"
anthro_8_3 organization ns2:contacts_common telephoneNumber,anthro_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.telephoneNumber,Contact Information,"",Number,telephoneNumberGroupList > telephoneNumberGroup,telephoneNumber,string,n,n,y,"","",""
anthro_8_3 organization ns2:contacts_common telephoneNumberType,anthro_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.telephoneNumberType,Contact Information,"",Type,telephoneNumberGroupList > telephoneNumberGroup,telephoneNumberType,string,n,n,y,option list,telephoneNumberTypes,"business, home, mobile, other"
anthro_8_3 organization ns2:contacts_common faxNumber,anthro_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.faxNumber,Contact Information,"",Number,faxNumberGroupList > faxNumberGroup,faxNumber,string,n,n,y,"","",""
anthro_8_3 organization ns2:contacts_common faxNumberType,anthro_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.faxNumberType,Contact Information,"",Type,faxNumberGroupList > faxNumberGroup,faxNumberType,string,n,n,y,option list,faxNumberTypes,"business, home, other"
anthro_8_3 organization ns2:contacts_common webAddress,anthro_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.webAddress,Contact Information,"",URL,webAddressGroupList > webAddressGroup,webAddress,string,n,n,y,"","",""
anthro_8_3 organization ns2:contacts_common webAddressType,anthro_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.webAddressType,Contact Information,"",Type,webAddressGroupList > webAddressGroup,webAddressType,string,n,n,y,option list,webAddressTypes,"business, other, personal"
anthro_8_3 organization ns2:contacts_common addressPlace1,anthro_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPlace1,Contact Information,"",Line 1,addressGroupList > addressGroup,addressPlace1,string,n,n,y,"","",""
anthro_8_3 organization ns2:contacts_common addressPlace2,anthro_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPlace2,Contact Information,"",Line 2,addressGroupList > addressGroup,addressPlace2,string,n,n,y,"","",""
anthro_8_3 organization ns2:contacts_common addressMunicipality,anthro_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressMunicipality,Contact Information,"",Municipality,addressGroupList > addressGroup,addressMunicipality,string,n,n,y,"","",""
anthro_8_3 organization ns2:contacts_common addressStateOrProvince,anthro_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressStateOrProvince,Contact Information,"",State/province,addressGroupList > addressGroup,addressStateOrProvince,string,n,n,y,"","",""
anthro_8_3 organization ns2:contacts_common addressPostCode,anthro_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPostCode,Contact Information,"",Postal code,addressGroupList > addressGroup,addressPostCode,string,n,n,y,"","",""
anthro_8_3 organization ns2:contacts_common addressCountry,anthro_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressCountry,Contact Information,"",Country,addressGroupList > addressGroup,addressCountry,string,n,n,y,option list,addressCountries,"AD, AE, AF, AG, AI, AL, AM, AO, AQ, AR, AS, AT, AU, AW, AX, AZ, BA, BB, BD, BE, BF, BG, BH, BI, BJ, BL, BM, BN, BO, BQ, BR, BS, BT, BV, BW, BY, BZ, CA, CC, CD, CF, CG, CH, CI, CK, CL, CM, CN, CO, CR, CU, CV, CW, CX, CY, CZ, DE, DJ, DK, DM, DO, DZ, EC, EE, EG, EH, ER, ES, ET, FI, FJ, FK, FM, FO, FR, GA, GB, GD, GE, GF, GG, GH, GI, GL, GM, GN, GP, GQ, GR, GS, GT, GU, GW, GY, HK, HM, HN, HR, HT, HU, ID, IE, IL, IM, IN, IO, IQ, IR, IS, IT, JE, JM, JO, JP, KE, KG, KH, KI, KM, KN, KP, KR, KW, KY, KZ, LA, LB, LC, LI, LK, LR, LS, LT, LU, LV, LY, MA, MC, MD, ME, MF, MG, MH, MK, ML, MM, MN, MO, MP, MQ, MR, MS, MT, MU, MV, MW, MX, MY, MZ, NA, NC, NE, NF, NG, NI, NL, NO, NP, NR, NU, NZ, OM, PA, PE, PF, PG, PH, PK, PL, PM, PN, PR, PS, PT, PW, PY, QA, RE, RO, RS, RU, RW, SA, SB, SC, SD, SE, SG, SH, SI, SJ, SK, SL, SM, SN, SO, SR, SS, ST, SV, SX, SY, SZ, TC, TD, TF, TG, TH, TJ, TK, TL, TM, TN, TO, TR, TT, TV, TW, TZ, UA, UG, UM, US, UY, UZ, VA, VC, VE, VG, VI, VN, VU, WF, WS, YE, YT, ZA, ZM, ZW"
anthro_8_3 organization ns2:contacts_common addressType,anthro_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressType,Contact Information,"",Type,addressGroupList > addressGroup,addressType,string,n,n,y,option list,addressTypes,"business, home, other"
anthro_8_3 person ns2:persons_common termDisplayName,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termDisplayName,Person Information,"",Term display name,personTermGroupList > personTermGroup,termDisplayName,string,y,n,y,"","",""
anthro_8_3 person ns2:persons_common termName,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termName,Person Information,"",Term name,personTermGroupList > personTermGroup,termName,string,n,n,y,"","",""
anthro_8_3 person ns2:persons_common termQualifier,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termQualifier,Person Information,"",Term qualifier,personTermGroupList > personTermGroup,termQualifier,string,n,n,y,"","",""
anthro_8_3 person ns2:persons_common termStatus,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termStatus,Person Information,"",Term status,personTermGroupList > personTermGroup,termStatus,string,n,n,y,option list,personTermStatuses,"accepted, provisional, rejected, under review"
anthro_8_3 person ns2:persons_common termType,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termType,Person Information,"",Term type,personTermGroupList > personTermGroup,termType,string,n,n,y,option list,personTermTypes,"alternate descriptor, descriptor, used for term"
anthro_8_3 person ns2:persons_common termFlag,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termFlag,Person Information,"",Term flag,personTermGroupList > personTermGroup,termFlag,string,n,n,y,vocabulary,persontermflag,""
anthro_8_3 person ns2:persons_common termLanguage,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termLanguage,Person Information,"",Term language,personTermGroupList > personTermGroup,termLanguage,string,n,n,y,vocabulary,languages,""
anthro_8_3 person ns2:persons_common termPrefForLang,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termPrefForLang,Person Information,"",Term preferred for lang,personTermGroupList > personTermGroup,termPrefForLang,boolean,n,n,y,"","",""
anthro_8_3 person ns2:persons_common salutation,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.salutation,Person Information,"",Term salutation,personTermGroupList > personTermGroup,salutation,string,n,n,y,option list,salutations,"dear, hello, to"
anthro_8_3 person ns2:persons_common title,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.title,Person Information,"",Term title,personTermGroupList > personTermGroup,title,string,n,n,y,option list,personTitles,"Admiral, Baron, Baroness, Captain, Commander, Commodore, Count, Countess, Dame, Dr, General, Governor, Honorable, Judge, King, Lady, Lord, Miss, Mr, Mrs, Ms, Prince, Princess, Professor, Queen, Reverend, Saint, Sir"
anthro_8_3 person ns2:persons_common foreName,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.foreName,Person Information,"",Term forename,personTermGroupList > personTermGroup,foreName,string,n,n,y,"","",""
anthro_8_3 person ns2:persons_common middleName,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.middleName,Person Information,"",Term middle name,personTermGroupList > personTermGroup,middleName,string,n,n,y,"","",""
anthro_8_3 person ns2:persons_common surName,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.surName,Person Information,"",Term surname,personTermGroupList > personTermGroup,surName,string,n,n,y,"","",""
anthro_8_3 person ns2:persons_common nameAdditions,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.nameAdditions,Person Information,"",Term name addition,personTermGroupList > personTermGroup,nameAdditions,string,n,n,y,"","",""
anthro_8_3 person ns2:persons_common initials,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.initials,Person Information,"",Term initials,personTermGroupList > personTermGroup,initials,string,n,n,y,"","",""
anthro_8_3 person ns2:persons_common termSource,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termSource,Person Information,"",Term source name,personTermGroupList > personTermGroup,termSource,string,n,n,y,authority,citation/local; citation/worldcat,""
anthro_8_3 person ns2:persons_common termSourceDetail,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termSourceDetail,Person Information,"",Term source detail,personTermGroupList > personTermGroup,termSourceDetail,string,n,n,y,"","",""
anthro_8_3 person ns2:persons_common termSourceID,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termSourceID,Person Information,"",Term source ID,personTermGroupList > personTermGroup,termSourceID,string,n,n,y,"","",""
anthro_8_3 person ns2:persons_common termSourceNote,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termSourceNote,Person Information,"",Term source note,personTermGroupList > personTermGroup,termSourceNote,string,n,n,y,"","",""
anthro_8_3 person ns2:persons_common personRecordType,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.personRecordType,Person Information,"",Person type,personRecordTypes,personRecordType,string,n,y,n,vocabulary,persontermtype,""
anthro_8_3 person ns2:persons_common gender,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.gender,Person Information,"",Gender,"",gender,string,n,n,n/a,option list,genders,"agender, bigender, dyadic, female, feminine, gender-fluid, gender-neutral, gender-non-binary, genderqueer, intersex, male, masculine, pansexual, polygender, questioning, transgender, transsexual, two-spirit"
anthro_8_3 person ns2:persons_common occupation,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.occupation,Person Information,"",Occupation,occupations,occupation,string,n,y,n,"","",""
anthro_8_3 person ns2:persons_common schoolOrStyle,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.schoolOrStyle,Person Information,"",School/style,schoolsOrStyles,schoolOrStyle,string,n,y,n,"","",""
anthro_8_3 person ns2:persons_common group,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.group,Person Information,"",Group,groups,group,string,n,y,n,"","",""
anthro_8_3 person ns2:persons_common nationality,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.nationality,Person Information,"",Nationality,nationalities,nationality,string,n,y,n,"","",""
anthro_8_3 person ns2:persons_common nameNote,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.nameNote,Person Information,"",Name note,"",nameNote,string,n,n,n/a,"","",""
anthro_8_3 person ns2:persons_common birthDateGroup,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.birthDateGroup,Person Information,"",Birth date,"",birthDateGroup,structured date group,n,n,n/a,"","",""
anthro_8_3 person ns2:persons_common birthPlace,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.birthPlace,Person Information,"",Place of birth,"",birthPlace,string,n,n,n/a,"","",""
anthro_8_3 person ns2:persons_common deathDateGroup,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.deathDateGroup,Person Information,"",Death date,"",deathDateGroup,structured date group,n,n,n/a,"","",""
anthro_8_3 person ns2:persons_common deathPlace,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.deathPlace,Person Information,"",Place of death,"",deathPlace,string,n,n,n/a,"","",""
anthro_8_3 person ns2:persons_common bioNote,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.bioNote,Person Information,"",Biographical note,"",bioNote,string,n,n,n/a,"","",""
anthro_8_3 person ns2:contacts_common email,anthro_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.email,Contact Information,"",Address,emailGroupList > emailGroup,email,string,n,n,y,"","",""
anthro_8_3 person ns2:contacts_common emailType,anthro_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.emailType,Contact Information,"",Type,emailGroupList > emailGroup,emailType,string,n,n,y,option list,emailTypes,"business, other, personal"
anthro_8_3 person ns2:contacts_common telephoneNumber,anthro_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.telephoneNumber,Contact Information,"",Number,telephoneNumberGroupList > telephoneNumberGroup,telephoneNumber,string,n,n,y,"","",""
anthro_8_3 person ns2:contacts_common telephoneNumberType,anthro_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.telephoneNumberType,Contact Information,"",Type,telephoneNumberGroupList > telephoneNumberGroup,telephoneNumberType,string,n,n,y,option list,telephoneNumberTypes,"business, home, mobile, other"
anthro_8_3 person ns2:contacts_common faxNumber,anthro_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.faxNumber,Contact Information,"",Number,faxNumberGroupList > faxNumberGroup,faxNumber,string,n,n,y,"","",""
anthro_8_3 person ns2:contacts_common faxNumberType,anthro_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.faxNumberType,Contact Information,"",Type,faxNumberGroupList > faxNumberGroup,faxNumberType,string,n,n,y,option list,faxNumberTypes,"business, home, other"
anthro_8_3 person ns2:contacts_common webAddress,anthro_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.webAddress,Contact Information,"",URL,webAddressGroupList > webAddressGroup,webAddress,string,n,n,y,"","",""
anthro_8_3 person ns2:contacts_common webAddressType,anthro_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.webAddressType,Contact Information,"",Type,webAddressGroupList > webAddressGroup,webAddressType,string,n,n,y,option list,webAddressTypes,"business, other, personal"
anthro_8_3 person ns2:contacts_common addressPlace1,anthro_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPlace1,Contact Information,"",Line 1,addressGroupList > addressGroup,addressPlace1,string,n,n,y,"","",""
anthro_8_3 person ns2:contacts_common addressPlace2,anthro_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPlace2,Contact Information,"",Line 2,addressGroupList > addressGroup,addressPlace2,string,n,n,y,"","",""
anthro_8_3 person ns2:contacts_common addressMunicipality,anthro_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressMunicipality,Contact Information,"",Municipality,addressGroupList > addressGroup,addressMunicipality,string,n,n,y,"","",""
anthro_8_3 person ns2:contacts_common addressStateOrProvince,anthro_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressStateOrProvince,Contact Information,"",State/province,addressGroupList > addressGroup,addressStateOrProvince,string,n,n,y,"","",""
anthro_8_3 person ns2:contacts_common addressPostCode,anthro_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPostCode,Contact Information,"",Postal code,addressGroupList > addressGroup,addressPostCode,string,n,n,y,"","",""
anthro_8_3 person ns2:contacts_common addressCountry,anthro_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressCountry,Contact Information,"",Country,addressGroupList > addressGroup,addressCountry,string,n,n,y,option list,addressCountries,"AD, AE, AF, AG, AI, AL, AM, AO, AQ, AR, AS, AT, AU, AW, AX, AZ, BA, BB, BD, BE, BF, BG, BH, BI, BJ, BL, BM, BN, BO, BQ, BR, BS, BT, BV, BW, BY, BZ, CA, CC, CD, CF, CG, CH, CI, CK, CL, CM, CN, CO, CR, CU, CV, CW, CX, CY, CZ, DE, DJ, DK, DM, DO, DZ, EC, EE, EG, EH, ER, ES, ET, FI, FJ, FK, FM, FO, FR, GA, GB, GD, GE, GF, GG, GH, GI, GL, GM, GN, GP, GQ, GR, GS, GT, GU, GW, GY, HK, HM, HN, HR, HT, HU, ID, IE, IL, IM, IN, IO, IQ, IR, IS, IT, JE, JM, JO, JP, KE, KG, KH, KI, KM, KN, KP, KR, KW, KY, KZ, LA, LB, LC, LI, LK, LR, LS, LT, LU, LV, LY, MA, MC, MD, ME, MF, MG, MH, MK, ML, MM, MN, MO, MP, MQ, MR, MS, MT, MU, MV, MW, MX, MY, MZ, NA, NC, NE, NF, NG, NI, NL, NO, NP, NR, NU, NZ, OM, PA, PE, PF, PG, PH, PK, PL, PM, PN, PR, PS, PT, PW, PY, QA, RE, RO, RS, RU, RW, SA, SB, SC, SD, SE, SG, SH, SI, SJ, SK, SL, SM, SN, SO, SR, SS, ST, SV, SX, SY, SZ, TC, TD, TF, TG, TH, TJ, TK, TL, TM, TN, TO, TR, TT, TV, TW, TZ, UA, UG, UM, US, UY, UZ, VA, VC, VE, VG, VI, VN, VU, WF, WS, YE, YT, ZA, ZM, ZW"
anthro_8_3 person ns2:contacts_common addressType,anthro_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.addressType,Contact Information,"",Type,addressGroupList > addressGroup,addressType,string,n,n,y,option list,addressTypes,"business, home, other"
anthro_8_3 person ns2:persons_common declinedToAnswerPronoun,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.declinedToAnswerPronoun,Maker-Supplied Identity Information,"",Pronoun supplied declined to answer,pronounGroupList > pronounGroup,declinedToAnswerPronoun,boolean,n,n,y,"","",""
anthro_8_3 person ns2:persons_common suppliedPronoun,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.suppliedPronoun,Maker-Supplied Identity Information,"",Pronoun supplied,pronounGroupList > pronounGroup > suppliedPronouns,suppliedPronoun,string,n,y,as part of larger repeating group,vocabulary,suppliedpronoun,""
anthro_8_3 person ns2:persons_common useRestrictionPronoun,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.useRestrictionPronoun,Maker-Supplied Identity Information,"",Pronoun supplied use restriction,pronounGroupList > pronounGroup,useRestrictionPronoun,string,n,n,y,vocabulary,userestriction,""
anthro_8_3 person ns2:persons_common declinedToAnswerGender,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.declinedToAnswerGender,Maker-Supplied Identity Information,"",Gender supplied declined to answer,genderGroupList > genderGroup,declinedToAnswerGender,boolean,n,n,y,"","",""
anthro_8_3 person ns2:persons_common suppliedGender,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.suppliedGender,Maker-Supplied Identity Information,"",Gender supplied,genderGroupList > genderGroup > suppliedGenders,suppliedGender,string,n,y,as part of larger repeating group,vocabulary,suppliedgender,""
anthro_8_3 person ns2:persons_common useRestrictionGender,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.useRestrictionGender,Maker-Supplied Identity Information,"",Gender supplied use restriction,genderGroupList > genderGroup,useRestrictionGender,string,n,n,y,vocabulary,userestriction,""
anthro_8_3 person ns2:persons_common declinedToAnswerRace,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.declinedToAnswerRace,Maker-Supplied Identity Information,"",Race supplied declined to answer,raceGroupList > raceGroup,declinedToAnswerRace,boolean,n,n,y,"","",""
anthro_8_3 person ns2:persons_common suppliedRace,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.suppliedRace,Maker-Supplied Identity Information,"",Race supplied,raceGroupList > raceGroup > suppliedRaces,suppliedRace,string,n,y,as part of larger repeating group,vocabulary,suppliedrace,""
anthro_8_3 person ns2:persons_common useRestrictionRace,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.useRestrictionRace,Maker-Supplied Identity Information,"",Race supplied use restriction,raceGroupList > raceGroup,useRestrictionRace,string,n,n,y,vocabulary,userestriction,""
anthro_8_3 person ns2:persons_common declinedToAnswerEthnicity,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.declinedToAnswerEthnicity,Maker-Supplied Identity Information,"",Ethnicity supplied declined to answer,ethnicityGroupList > ethnicityGroup,declinedToAnswerEthnicity,boolean,n,n,y,"","",""
anthro_8_3 person ns2:persons_common suppliedEthnicity,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.suppliedEthnicity,Maker-Supplied Identity Information,"",Ethnicity supplied,ethnicityGroupList > ethnicityGroup > suppliedEthnicities,suppliedEthnicity,string,n,y,as part of larger repeating group,vocabulary,suppliedethnicity,""
anthro_8_3 person ns2:persons_common useRestrictionEthnicity,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.useRestrictionEthnicity,Maker-Supplied Identity Information,"",Ethnicity supplied use restriction,ethnicityGroupList > ethnicityGroup,useRestrictionEthnicity,string,n,n,y,vocabulary,userestriction,""
anthro_8_3 person ns2:persons_common declinedToAnswerSexuality,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.declinedToAnswerSexuality,Maker-Supplied Identity Information,"",Sexuality supplied declined to answer,sexualityGroupList > sexualityGroup,declinedToAnswerSexuality,boolean,n,n,y,"","",""
anthro_8_3 person ns2:persons_common suppliedSexuality,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.suppliedSexuality,Maker-Supplied Identity Information,"",Sexuality supplied,sexualityGroupList > sexualityGroup > suppliedSexualities,suppliedSexuality,string,n,y,as part of larger repeating group,vocabulary,suppliedsexuality,""
anthro_8_3 person ns2:persons_common useRestrictionSexuality,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.useRestrictionSexuality,Maker-Supplied Identity Information,"",Sexuality supplied use restriction,sexualityGroupList > sexualityGroup,useRestrictionSexuality,string,n,n,y,vocabulary,userestriction,""
anthro_8_3 person ns2:persons_common declinedToAnswerBirthPlace,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.declinedToAnswerBirthPlace,Maker-Supplied Identity Information,"",Birth place supplied declined to answer,birthPlaceGroupList > birthPlaceGroup,declinedToAnswerBirthPlace,boolean,n,n,y,"","",""
anthro_8_3 person ns2:persons_common suppliedBirthPlace,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.suppliedBirthPlace,Maker-Supplied Identity Information,"",Birth place supplied,birthPlaceGroupList > birthPlaceGroup,suppliedBirthPlace,string,n,n,y,authority,place/local,""
anthro_8_3 person ns2:persons_common useRestrictionBirthPlace,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.useRestrictionBirthPlace,Maker-Supplied Identity Information,"",Birth place supplied use restriction,birthPlaceGroupList > birthPlaceGroup,useRestrictionBirthPlace,string,n,n,y,vocabulary,userestriction,""
anthro_8_3 person ns2:persons_common declinedToAnswerBirthDate,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.declinedToAnswerBirthDate,Maker-Supplied Identity Information,"",Birth date supplied declined to answer,suppliedBirthDateGroupList > suppliedBirthDateGroup,declinedToAnswerBirthDate,boolean,n,n,y,"","",""
anthro_8_3 person ns2:persons_common suppliedStructuredBirthDateGroup,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.suppliedStructuredBirthDateGroup,Maker-Supplied Identity Information,"",Birth date supplied,suppliedBirthDateGroupList > suppliedBirthDateGroup,suppliedStructuredBirthDateGroup,structured date group,n,n,y,"","",""
anthro_8_3 person ns2:persons_common useRestrictionBirthDate,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.useRestrictionBirthDate,Maker-Supplied Identity Information,"",Birth date supplied use restriction,suppliedBirthDateGroupList > suppliedBirthDateGroup,useRestrictionBirthDate,string,n,n,y,vocabulary,userestriction,""
anthro_8_3 person ns2:persons_common informationAuthor,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.informationAuthor,Maker-Supplied Identity Information,"",Other information author,otherGroupList > otherGroup,informationAuthor,string,n,n,y,authority,person/local,""
anthro_8_3 person ns2:persons_common informationDate,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.informationDate,Maker-Supplied Identity Information,"",Other information date,otherGroupList > otherGroup,informationDate,date,n,n,y,"","",""
anthro_8_3 person ns2:persons_common informationUseRestriction,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.informationUseRestriction,Maker-Supplied Identity Information,"",Other information use restriction,otherGroupList > otherGroup,informationUseRestriction,string,n,n,y,vocabulary,userestriction,""
anthro_8_3 person ns2:persons_common otherInformation,anthro_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.otherInformation,Maker-Supplied Identity Information,"",Other information note,otherGroupList > otherGroup,otherInformation,string,n,n,y,"","",""
anthro_8_3 person ext.associatedAuthority assocPerson,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocPerson,Associated Authorities,"",Associated person,assocPersonAuthGroupList > assocPersonAuthGroup,assocPerson,string,n,n,y,authority,person/local; person/ulan,""
anthro_8_3 person ext.associatedAuthority assocPersonType,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocPersonType,Associated Authorities,"",Associated person relationship/type,assocPersonAuthGroupList > assocPersonAuthGroup,assocPersonType,string,n,n,y,vocabulary,assocauthorityrelationtype,""
anthro_8_3 person ext.associatedAuthority assocPersonStructuredDateGroup,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocPersonStructuredDateGroup,Associated Authorities,"",Associated person date,assocPersonAuthGroupList > assocPersonAuthGroup,assocPersonStructuredDateGroup,structured date group,n,n,y,"","",""
anthro_8_3 person ext.associatedAuthority assocPersonCitation,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocPersonCitation,Associated Authorities,"",Associated person citation,assocPersonAuthGroupList > assocPersonAuthGroup > assocPersonCitations,assocPersonCitation,string,n,y,as part of larger repeating group,authority,citation/local; citation/worldcat,""
anthro_8_3 person ext.associatedAuthority assocPersonNote,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocPersonNote,Associated Authorities,"",Associated person note,assocPersonAuthGroupList > assocPersonAuthGroup,assocPersonNote,string,n,n,y,"","",""
anthro_8_3 person ext.associatedAuthority assocPeople,anthro_8_3,person,ns2:persons_common,ext.associatedAuthority,ext.associatedAuthority.assocPeople,Associated Authorities,"",Associated people,assocPeopleAuthGroupList > assocPeopleAuthGroup,assocPeople,string,n,n,y,authority,concept/associated,""
