fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values
botgarden_3-0-2 ns2:locations_common address,botgarden_3-0-2,location,ns2:locations_common,ns2:locations_common,locations_common.address,Storage Location Information,"",Address,"",address,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:locations_common accessNote,botgarden_3-0-2,location,ns2:locations_common,ns2:locations_common,locations_common.accessNote,Storage Location Information,"",Access note,"",accessNote,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:locations_common conditionNote,botgarden_3-0-2,location,ns2:locations_common,ns2:locations_common,locations_common.conditionNote,Storage Location Information,"",Condition note,conditionGroupList > conditionGroup,conditionNote,string,n,n,y,"",""
botgarden_3-0-2 ns2:locations_common conditionNoteDate,botgarden_3-0-2,location,ns2:locations_common,ns2:locations_common,locations_common.conditionNoteDate,Storage Location Information,"",Condition note date,conditionGroupList > conditionGroup,conditionNoteDate,date,n,n,y,"",""
botgarden_3-0-2 ns2:media_common identificationNumber,botgarden_3-0-2,media,ns2:media_common,ns2:media_common,media_common.identificationNumber,Media Handling Information,"",Identification number,"",identificationNumber,string,y,n,n/a,"",""
botgarden_3-0-2 ns2:media_common title,botgarden_3-0-2,media,ns2:media_common,ns2:media_common,media_common.title,Media Handling Information,"",Title,"",title,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:media_common publishTo,botgarden_3-0-2,media,ns2:media_common,ns2:media_common,media_common.publishTo,Media Handling Information,"",Publish to,publishToList,publishTo,string,n,y,n,vocabulary: publishto,""
botgarden_3-0-2 ns2:blobs_common name,botgarden_3-0-2,media,ns2:blobs_common,ns2:blobs_common,blobs_common.name,Media Handling Information,File Information,Name,"",name,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:blobs_common mimeType,botgarden_3-0-2,media,ns2:blobs_common,ns2:blobs_common,blobs_common.mimeType,Media Handling Information,File Information,Type,"",mimeType,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:blobs_common length,botgarden_3-0-2,media,ns2:blobs_common,ns2:blobs_common,blobs_common.length,Media Handling Information,File Information,Size,"",length,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:media_common externalUrl,botgarden_3-0-2,media,ns2:media_common,ns2:media_common,media_common.externalUrl,Media Handling Information,"",External URL,"",externalUrl,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:media_common measuredPart,botgarden_3-0-2,media,ns2:media_common,ext.dimension,ext.dimension.measuredPart,Media Handling Information,"",Measured part,measuredPartGroupList > measuredPartGroup,measuredPart,string,n,n,y,option list: measuredParts,"base, frame, framed, image-size, mount, paper-size, plate-size, unframed"
botgarden_3-0-2 ns2:media_common dimensionSummary,botgarden_3-0-2,media,ns2:media_common,ext.dimension,ext.dimension.dimensionSummary,Media Handling Information,"",Dimension summary,measuredPartGroupList > measuredPartGroup,dimensionSummary,string,n,n,y,"",""
botgarden_3-0-2 ns2:media_common dimension,botgarden_3-0-2,media,ns2:media_common,ext.dimension,ext.dimension.dimension,Media Handling Information,"",Measurement dimension,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,dimension,string,n,n,y,option list: dimensions,"area, base, circumference, count, depth, diameter, height, intended duration, length, running-time, screen resolution, target, volume, weight, width"
botgarden_3-0-2 ns2:media_common measuredBy,botgarden_3-0-2,media,ns2:media_common,ext.dimension,ext.dimension.measuredBy,Media Handling Information,"",Measured by,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,measuredBy,string,n,n,y,authority: person/local; authority: organization/local,""
botgarden_3-0-2 ns2:media_common measurementMethod,botgarden_3-0-2,media,ns2:media_common,ext.dimension,ext.dimension.measurementMethod,Media Handling Information,"",Measurement method,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,measurementMethod,string,n,n,y,option list: measurementMethods,"balance_beam_scale, electronic_distance_measurement, goniometer, hydraulic_or_pneumatic_scale, measuring_tape_cloth, measuring_tape_metal, microscopy_reticule, odometer, optical_range_finder, osteometric_board, pacing_pedometer, protractor, ruler, sliding_calipers, spreading_calipers, spring_scale, stadia_transit, standard_mesh_screen, taping_chaining, theodolite_total_station"
botgarden_3-0-2 ns2:media_common value,botgarden_3-0-2,media,ns2:media_common,ext.dimension,ext.dimension.value,Media Handling Information,"",Measurement value,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,value,float,n,n,y,"",""
botgarden_3-0-2 ns2:media_common measurementUnit,botgarden_3-0-2,media,ns2:media_common,ext.dimension,ext.dimension.measurementUnit,Media Handling Information,"",Measurement unit,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,measurementUnit,string,n,n,y,option list: measurementUnits,"carats, centimeters, cubic-centimeters, dpi, feet, hours, inches, kilograms, liters, meters, millimeters, milliseconds, minutes, ounces, pixels, pounds, ppi, seconds, square-feet, stories, tons"
botgarden_3-0-2 ns2:media_common valueQualifier,botgarden_3-0-2,media,ns2:media_common,ext.dimension,ext.dimension.valueQualifier,Media Handling Information,"",Measurement qualifier,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,valueQualifier,string,n,n,y,"",""
botgarden_3-0-2 ns2:media_common valueDate,botgarden_3-0-2,media,ns2:media_common,ext.dimension,ext.dimension.valueDate,Media Handling Information,"",Measurement date,measuredPartGroupList > measuredPartGroup > dimensionSubGroupList > dimensionSubGroup,valueDate,date,n,n,y,"",""
botgarden_3-0-2 ns2:media_common measuredPartNote,botgarden_3-0-2,media,ns2:media_common,ext.dimension,ext.dimension.measuredPartNote,Media Handling Information,"",Dimension note,measuredPartGroupList > measuredPartGroup,measuredPartNote,string,n,n,y,"",""
botgarden_3-0-2 ns2:media_common checksumValue,botgarden_3-0-2,media,ns2:media_common,ns2:media_common,media_common.checksumValue,Media Handling Information,Checksum,Checksum value,checksumGroupList > checksumGroup,checksumValue,string,n,n,y,"",""
botgarden_3-0-2 ns2:media_common checksumType,botgarden_3-0-2,media,ns2:media_common,ns2:media_common,media_common.checksumType,Media Handling Information,Checksum,Checksum type,checksumGroupList > checksumGroup,checksumType,string,n,n,y,vocabulary: checksumtypes,""
botgarden_3-0-2 ns2:media_common checksumDate,botgarden_3-0-2,media,ns2:media_common,ns2:media_common,media_common.checksumDate,Media Handling Information,Checksum,Checksum date,checksumGroupList > checksumGroup,checksumDate,date,n,n,y,"",""
botgarden_3-0-2 ns2:media_common contributor,botgarden_3-0-2,media,ns2:media_common,ns2:media_common,media_common.contributor,Media Handling Information,"",Contributor,"",contributor,string,n,n,n/a,authority: person/local; authority: organization/local,""
botgarden_3-0-2 ns2:media_common creator,botgarden_3-0-2,media,ns2:media_common,ns2:media_common,media_common.creator,Media Handling Information,"",Creator,"",creator,string,n,n,n/a,authority: person/local; authority: organization/local,""
botgarden_3-0-2 ns2:media_common language,botgarden_3-0-2,media,ns2:media_common,ns2:media_common,media_common.language,Media Handling Information,"",Language,languageList,language,string,n,y,n,vocabulary: languages,""
botgarden_3-0-2 ns2:media_common publisher,botgarden_3-0-2,media,ns2:media_common,ns2:media_common,media_common.publisher,Media Handling Information,"",Publisher,"",publisher,string,n,n,n/a,authority: person/local; authority: organization/local,""
botgarden_3-0-2 ns2:media_common relation,botgarden_3-0-2,media,ns2:media_common,ns2:media_common,media_common.relation,Media Handling Information,"",Relation,relationList,relation,string,n,y,n,"",""
botgarden_3-0-2 ns2:media_common copyrightStatement,botgarden_3-0-2,media,ns2:media_common,ns2:media_common,media_common.copyrightStatement,Media Handling Information,"",Copyright statement,"",copyrightStatement,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:media_common type,botgarden_3-0-2,media,ns2:media_common,ns2:media_common,media_common.type,Media Handling Information,"",Type,typeList,type,string,n,y,n,option list: mediaTypes,"dataset, document, moving_image, sound, still_image"
botgarden_3-0-2 ns2:media_common coverage,botgarden_3-0-2,media,ns2:media_common,ns2:media_common,media_common.coverage,Media Handling Information,"",Coverage,"",coverage,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:media_common dateGroup,botgarden_3-0-2,media,ns2:media_common,ns2:media_common,media_common.dateGroup,Media Handling Information,"",Date,dateGroupList,dateGroup,structured date group,n,y,n,"",""
botgarden_3-0-2 ns2:media_common source,botgarden_3-0-2,media,ns2:media_common,ns2:media_common,media_common.source,Media Handling Information,"",Source,"",source,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:media_common subject,botgarden_3-0-2,media,ns2:media_common,ns2:media_common,media_common.subject,Media Handling Information,"",Subject,subjectList,subject,string,n,y,n,"",""
botgarden_3-0-2 ns2:media_common rightsHolder,botgarden_3-0-2,media,ns2:media_common,ns2:media_common,media_common.rightsHolder,Media Handling Information,"",Rights holder,"",rightsHolder,string,n,n,n/a,authority: person/local; authority: organization/local,""
botgarden_3-0-2 ns2:media_common description,botgarden_3-0-2,media,ns2:media_common,ns2:media_common,media_common.description,Media Handling Information,"",Description,"",description,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:media_common altText,botgarden_3-0-2,media,ns2:media_common,ns2:media_common,media_common.altText,Media Handling Information,"",Alt text,"",altText,string,n,n,n/a,"",""
botgarden_3-0-2 not-mapped mediaFileURI,botgarden_3-0-2,media,not-mapped,not-mapped,not-mapped.mediaFileURI,,"",field.not-mapped.mediaFileURI,"",mediaFileURI,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:movements_common locationDate,botgarden_3-0-2,movement,ns2:movements_common,ns2:movements_common,movements_common.locationDate,Current Location Information,"",Action date,"",locationDate,date,n,n,n/a,"",""
botgarden_3-0-2 ns2:movements_common reasonForMove,botgarden_3-0-2,movement,ns2:movements_common,ns2:movements_common,movements_common.reasonForMove,Current Location Information,"",Action code,"",reasonForMove,string,n,n,n/a,vocabulary: reasonformove,""
botgarden_3-0-2 ns2:movements_common currentLocation,botgarden_3-0-2,movement,ns2:movements_common,ns2:movements_common,movements_common.currentLocation,Current Location Information,"",Garden location,"",currentLocation,string,n,n,n/a,authority: location/local; authority: organization/local,""
botgarden_3-0-2 ns2:movements_common movementContact,botgarden_3-0-2,movement,ns2:movements_common,ns2:movements_common,movements_common.movementContact,Current Location Information,"",Contact,"",movementContact,string,n,n,n/a,authority: person/local,""
botgarden_3-0-2 ns2:movements_common movementReferenceNumber,botgarden_3-0-2,movement,ns2:movements_common,ns2:movements_common,movements_common.movementReferenceNumber,Current Location Information,"",Reference number,"",movementReferenceNumber,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:movements_common movementNote,botgarden_3-0-2,movement,ns2:movements_common,ns2:movements_common,movements_common.movementNote,Current Location Information,"",Movement note,"",movementNote,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:movements_botgarden labelRequested,botgarden_3-0-2,movement,ns2:movements_botgarden,ns2:movements_botgarden,movements_botgarden.labelRequested,Label Information,"",Label requested,"",labelRequested,string,n,n,n/a,option list: labelRequestedValues,"No, Yes"
botgarden_3-0-2 ns2:movements_botgarden labelSize,botgarden_3-0-2,movement,ns2:movements_botgarden,ns2:movements_botgarden,movements_botgarden.labelSize,Label Information,"",Label size,"",labelSize,string,n,n,n/a,vocabulary: labelsize,""
botgarden_3-0-2 ns2:movements_botgarden labelStandType,botgarden_3-0-2,movement,ns2:movements_botgarden,ns2:movements_botgarden,movements_botgarden.labelStandType,Label Information,"",Label stand type,"",labelStandType,string,n,n,n/a,vocabulary: labelstandtype,""
botgarden_3-0-2 ns2:movements_botgarden labelCount,botgarden_3-0-2,movement,ns2:movements_botgarden,ns2:movements_botgarden,movements_botgarden.labelCount,Label Information,"",Label count,"",labelCount,integer,n,n,n/a,"",""
botgarden_3-0-2 ns2:objectexit_common exitNumber,botgarden_3-0-2,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.exitNumber,Distribution Information,"",Distribution number,"",exitNumber,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:objectexit_common exitDateGroup,botgarden_3-0-2,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.exitDateGroup,Distribution Information,"",Date,"",exitDateGroup,structured date group,n,n,n/a,"",""
botgarden_3-0-2 ns2:objectexit_common currentOwner,botgarden_3-0-2,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.currentOwner,Distribution Information,"",Authorized by,"",currentOwner,string,n,n,n/a,authority: person/local; authority: organization/local,""
botgarden_3-0-2 ns2:objectexit_common exitMethod,botgarden_3-0-2,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.exitMethod,Distribution Information,"",Distribution method,exitMethods,exitMethod,string,n,y,n,option list: exitMethods,"courier, inperson, post"
botgarden_3-0-2 ns2:objectexit_common depositor,botgarden_3-0-2,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.depositor,Distribution Information,"",Organization,"",depositor,string,n,n,n/a,authority: organization/local,""
botgarden_3-0-2 ns2:objectexit_common exitReason,botgarden_3-0-2,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.exitReason,Distribution Information,"",Distribution reason,"",exitReason,string,n,n,n/a,option list: exitReasons,"deaccession, disposal, returnofloan"
botgarden_3-0-2 ns2:objectexit_naturalhistory_extension count,botgarden_3-0-2,objectexit,ns2:objectexit_naturalhistory_extension,ns2:objectexit_naturalhistory_extension,objectexit_naturalhistory_extension.count,Distribution Information,"",Count,"",count,integer,n,n,n/a,"",""
botgarden_3-0-2 ns2:objectexit_common exitNote,botgarden_3-0-2,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.exitNote,Distribution Information,"",Distribution note,"",exitNote,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:objectexit_common packingNote,botgarden_3-0-2,objectexit,ns2:objectexit_common,ns2:objectexit_common,objectexit_common.packingNote,Distribution Information,"",Packing note,"",packingNote,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:organizations_common termDisplayName,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termDisplayName,Organization Information,Term,Term display name,orgTermGroupList > orgTermGroup,termDisplayName,string,y,n,y,"",""
botgarden_3-0-2 ns2:organizations_common termName,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termName,Organization Information,Term,Term name,orgTermGroupList > orgTermGroup,termName,string,n,n,y,"",""
botgarden_3-0-2 ns2:organizations_common termQualifier,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termQualifier,Organization Information,Term,Term qualifier,orgTermGroupList > orgTermGroup,termQualifier,string,n,n,y,"",""
botgarden_3-0-2 ns2:organizations_common termStatus,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termStatus,Organization Information,Term,Term status,orgTermGroupList > orgTermGroup,termStatus,string,n,n,y,option list: orgTermStatuses,"accepted, provisional, rejected, under review"
botgarden_3-0-2 ns2:organizations_common termType,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termType,Organization Information,Term,Term type,orgTermGroupList > orgTermGroup,termType,string,n,n,y,option list: orgTermTypes,"alternate descriptor, descriptor, used for term"
botgarden_3-0-2 ns2:organizations_common termFlag,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termFlag,Organization Information,Term,Term flag,orgTermGroupList > orgTermGroup,termFlag,string,n,n,y,vocabulary: orgtermflag,""
botgarden_3-0-2 ns2:organizations_common termLanguage,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termLanguage,Organization Information,Term,Term language,orgTermGroupList > orgTermGroup,termLanguage,string,n,n,y,vocabulary: languages,""
botgarden_3-0-2 ns2:organizations_common termPrefForLang,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termPrefForLang,Organization Information,Term,Term preferred for lang,orgTermGroupList > orgTermGroup,termPrefForLang,boolean,n,n,y,"",""
botgarden_3-0-2 ns2:organizations_common mainBodyName,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.mainBodyName,Organization Information,Term > Name detail,Term main body name,orgTermGroupList > orgTermGroup,mainBodyName,string,n,n,y,"",""
botgarden_3-0-2 ns2:organizations_common additionsToName,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.additionsToName,Organization Information,Term > Name detail,Term name addition,orgTermGroupList > orgTermGroup,additionsToName,string,n,n,y,"",""
botgarden_3-0-2 ns2:organizations_common termSource,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termSource,Organization Information,Term > Source,Term source name,orgTermGroupList > orgTermGroup,termSource,string,n,n,y,authority: citation/local; authority: citation/worldcat,""
botgarden_3-0-2 ns2:organizations_common termSourceDetail,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termSourceDetail,Organization Information,Term > Source,Term source detail,orgTermGroupList > orgTermGroup,termSourceDetail,string,n,n,y,"",""
botgarden_3-0-2 ns2:organizations_common termSourceID,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termSourceID,Organization Information,Term > Source,Term source ID,orgTermGroupList > orgTermGroup,termSourceID,string,n,n,y,"",""
botgarden_3-0-2 ns2:organizations_common termSourceNote,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.termSourceNote,Organization Information,Term > Source,Term source note,orgTermGroupList > orgTermGroup,termSourceNote,string,n,n,y,"",""
botgarden_3-0-2 ns2:organizations_common organizationRecordType,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.organizationRecordType,Organization Information,"",Organization type,organizationRecordTypes,organizationRecordType,string,n,y,n,vocabulary: organizationtype,""
botgarden_3-0-2 ns2:organizations_common foundingDateGroup,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.foundingDateGroup,Organization Information,"",Foundation date,"",foundingDateGroup,structured date group,n,n,n/a,"",""
botgarden_3-0-2 ns2:organizations_common foundingPlace,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.foundingPlace,Organization Information,"",Foundation place,"",foundingPlace,string,n,n,n/a,"",""
botgarden_3-0-2 ns2:organizations_common dissolutionDateGroup,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.dissolutionDateGroup,Organization Information,"",Dissolution date,"",dissolutionDateGroup,structured date group,n,n,n/a,"",""
botgarden_3-0-2 ns2:organizations_common group,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.group,Organization Information,"",Group,groups,group,string,n,y,n,"",""
botgarden_3-0-2 ns2:organizations_common function,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.function,Organization Information,"",Function,functions,function,string,n,y,n,"",""
botgarden_3-0-2 ns2:organizations_common historyNote,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.historyNote,Organization Information,"",History,historyNotes,historyNote,string,n,y,n,"",""
botgarden_3-0-2 ns2:organizations_common contactName,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactName,Organization Information,Contact person,Contact name,contactGroupList > contactGroup,contactName,string,n,n,y,authority: person/local,""
botgarden_3-0-2 ns2:organizations_common contactRole,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactRole,Organization Information,Contact person,Contact role,contactGroupList > contactGroup,contactRole,string,n,n,y,vocabulary: contactrole,""
botgarden_3-0-2 ns2:organizations_common contactDateGroup,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactDateGroup,Organization Information,Contact person,Contact date,contactGroupList > contactGroup,contactDateGroup,structured date group,n,n,y,"",""
botgarden_3-0-2 ns2:organizations_common contactEndDateGroup,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactEndDateGroup,Organization Information,Contact person,Contact end date,contactGroupList > contactGroup,contactEndDateGroup,structured date group,n,n,y,"",""
botgarden_3-0-2 ns2:organizations_common contactStatus,botgarden_3-0-2,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactStatus,Organization Information,Contact person,Contact status,contactGroupList > contactGroup,contactStatus,string,n,n,y,vocabulary: contactstatus,""
botgarden_3-0-2 ns2:contacts_common email,botgarden_3-0-2,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.email,Contact Information,Email,Address,emailGroupList > emailGroup,email,string,n,n,y,"",""
botgarden_3-0-2 ns2:contacts_common emailType,botgarden_3-0-2,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.emailType,Contact Information,Email,Type,emailGroupList > emailGroup,emailType,string,n,n,y,option list: emailTypes,"business, other, personal"
botgarden_3-0-2 ns2:contacts_common telephoneNumber,botgarden_3-0-2,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.telephoneNumber,Contact Information,Phone,Number,telephoneNumberGroupList > telephoneNumberGroup,telephoneNumber,string,n,n,y,"",""
botgarden_3-0-2 ns2:contacts_common telephoneNumberType,botgarden_3-0-2,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.telephoneNumberType,Contact Information,Phone,Type,telephoneNumberGroupList > telephoneNumberGroup,telephoneNumberType,string,n,n,y,option list: telephoneNumberTypes,"business, home, mobile, other"
botgarden_3-0-2 ns2:contacts_common faxNumber,botgarden_3-0-2,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.faxNumber,Contact Information,Fax,Number,faxNumberGroupList > faxNumberGroup,faxNumber,string,n,n,y,"",""
botgarden_3-0-2 ns2:contacts_common faxNumberType,botgarden_3-0-2,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.faxNumberType,Contact Information,Fax,Type,faxNumberGroupList > faxNumberGroup,faxNumberType,string,n,n,y,option list: faxNumberTypes,"business, home, other"
botgarden_3-0-2 ns2:contacts_common webAddress,botgarden_3-0-2,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.webAddress,Contact Information,Web site,URL,webAddressGroupList > webAddressGroup,webAddress,string,n,n,y,"",""
botgarden_3-0-2 ns2:contacts_common webAddressType,botgarden_3-0-2,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.webAddressType,Contact Information,Web site,Type,webAddressGroupList > webAddressGroup,webAddressType,string,n,n,y,option list: webAddressTypes,"business, other, personal"
botgarden_3-0-2 ns2:contacts_common addressPlace1,botgarden_3-0-2,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPlace1,Contact Information,Address,Line 1,addressGroupList > addressGroup,addressPlace1,string,n,n,y,"",""
botgarden_3-0-2 ns2:contacts_common addressPlace2,botgarden_3-0-2,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPlace2,Contact Information,Address,Line 2,addressGroupList > addressGroup,addressPlace2,string,n,n,y,"",""
botgarden_3-0-2 ns2:contacts_common addressMunicipality,botgarden_3-0-2,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressMunicipality,Contact Information,Address,Municipality,addressGroupList > addressGroup,addressMunicipality,string,n,n,y,"",""
botgarden_3-0-2 ns2:contacts_common addressStateOrProvince,botgarden_3-0-2,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressStateOrProvince,Contact Information,Address,State/province,addressGroupList > addressGroup,addressStateOrProvince,string,n,n,y,"",""
botgarden_3-0-2 ns2:contacts_common addressPostCode,botgarden_3-0-2,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPostCode,Contact Information,Address,Postal code,addressGroupList > addressGroup,addressPostCode,string,n,n,y,"",""
botgarden_3-0-2 ns2:contacts_common addressCountry,botgarden_3-0-2,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressCountry,Contact Information,Address,Country,addressGroupList > addressGroup,addressCountry,string,n,n,y,option list: addressCountries,"AD, AE, AF, AG, AI, AL, AM, AO, AQ, AR, AS, AT, AU, AW, AX, AZ, BA, BB, BD, BE, BF, BG, BH, BI, BJ, BL, BM, BN, BO, BQ, BR, BS, BT, BV, BW, BY, BZ, CA, CC, CD, CF, CG, CH, CI, CK, CL, CM, CN, CO, CR, CU, CV, CW, CX, CY, CZ, DE, DJ, DK, DM, DO, DZ, EC, EE, EG, EH, ER, ES, ET, FI, FJ, FK, FM, FO, FR, GA, GB, GD, GE, GF, GG, GH, GI, GL, GM, GN, GP, GQ, GR, GS, GT, GU, GW, GY, HK, HM, HN, HR, HT, HU, ID, IE, IL, IM, IN, IO, IQ, IR, IS, IT, JE, JM, JO, JP, KE, KG, KH, KI, KM, KN, KP, KR, KW, KY, KZ, LA, LB, LC, LI, LK, LR, LS, LT, LU, LV, LY, MA, MC, MD, ME, MF, MG, MH, MK, ML, MM, MN, MO, MP, MQ, MR, MS, MT, MU, MV, MW, MX, MY, MZ, NA, NC, NE, NF, NG, NI, NL, NO, NP, NR, NU, NZ, OM, PA, PE, PF, PG, PH, PK, PL, PM, PN, PR, PS, PT, PW, PY, QA, RE, RO, RS, RU, RW, SA, SB, SC, SD, SE, SG, SH, SI, SJ, SK, SL, SM, SN, SO, SR, SS, ST, SV, SX, SY, SZ, TC, TD, TF, TG, TH, TJ, TK, TL, TM, TN, TO, TR, TT, TV, TW, TZ, UA, UG, UM, US, UY, UZ, VA, VC, VE, VG, VI, VN, VU, WF, WS, YE, YT, ZA, ZM, ZW"
botgarden_3-0-2 ns2:contacts_common addressType,botgarden_3-0-2,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressType,Contact Information,Address,Type,addressGroupList > addressGroup,addressType,string,n,n,y,option list: addressTypes,"business, home, other"
botgarden_3-0-2 ns2:persons_common termDisplayName,botgarden_3-0-2,person,ns2:persons_common,ns2:persons_common,persons_common.termDisplayName,Person Information,Term,Term display name,personTermGroupList > personTermGroup,termDisplayName,string,y,n,y,"",""
botgarden_3-0-2 ns2:persons_common termName,botgarden_3-0-2,person,ns2:persons_common,ns2:persons_common,persons_common.termName,Person Information,Term,Term name,personTermGroupList > personTermGroup,termName,string,n,n,y,"",""
botgarden_3-0-2 ns2:persons_common termQualifier,botgarden_3-0-2,person,ns2:persons_common,ns2:persons_common,persons_common.termQualifier,Person Information,Term,Term qualifier,personTermGroupList > personTermGroup,termQualifier,string,n,n,y,"",""
botgarden_3-0-2 ns2:persons_common termStatus,botgarden_3-0-2,person,ns2:persons_common,ns2:persons_common,persons_common.termStatus,Person Information,Term,Term status,personTermGroupList > personTermGroup,termStatus,string,n,n,y,option list: personTermStatuses,"accepted, provisional, rejected, under review"
botgarden_3-0-2 ns2:persons_common termType,botgarden_3-0-2,person,ns2:persons_common,ns2:persons_common,persons_common.termType,Person Information,Term,Term type,personTermGroupList > personTermGroup,termType,string,n,n,y,vocabulary: persontermtype,""
botgarden_3-0-2 ns2:persons_common termFlag,botgarden_3-0-2,person,ns2:persons_common,ns2:persons_common,persons_common.termFlag,Person Information,Term,Term flag,personTermGroupList > personTermGroup,termFlag,string,n,n,y,vocabulary: persontermflag,""
botgarden_3-0-2 ns2:persons_common termLanguage,botgarden_3-0-2,person,ns2:persons_common,ns2:persons_common,persons_common.termLanguage,Person Information,Term,Term language,personTermGroupList > personTermGroup,termLanguage,string,n,n,y,vocabulary: languages,""
botgarden_3-0-2 ns2:persons_common termPrefForLang,botgarden_3-0-2,person,ns2:persons_common,ns2:persons_common,persons_common.termPrefForLang,Person Information,Term,Term preferred for lang,personTermGroupList > personTermGroup,termPrefForLang,boolean,n,n,y,"",""
botgarden_3-0-2 ns2:persons_common salutation,botgarden_3-0-2,person,ns2:persons_common,ns2:persons_common,persons_common.salutation,Person Information,Term > Name detail,Term salutation,personTermGroupList > personTermGroup,salutation,string,n,n,y,option list: salutations,"dear, hello, to"
