profile,record_type,field,record_section,path_to_field,data_type,required,repeats,group_repeats,data_source,option_list_values,record_type_machine_name,field_machine_name
lhmc_7-0-0,Chronology,Associated place note,Associated Authorities,Associated place,"","","","","","",chronology,assocPlaceNote
lhmc_7-0-0,Chronology,Associated event/era,Associated Authorities,Associated event/era,"","","","","","",chronology,assocChronology
lhmc_7-0-0,Chronology,Associated event/era relationship/type,Associated Authorities,Associated event/era,"","","","","","",chronology,assocChronologyType
lhmc_7-0-0,Chronology,Associated event/era date,Associated Authorities,Associated event/era,"","","","","","",chronology,assocChronologyStructuredDateGroup
lhmc_7-0-0,Chronology,Associated event/era citation,Associated Authorities,Associated event/era,"","","","","","",chronology,assocChronologyCitation
lhmc_7-0-0,Chronology,Associated event/era note,Associated Authorities,Associated event/era,"","","","","","",chronology,assocChronologyNote
lhmc_7-0-0,Object,Identification number,Object Identification Information,"",string,y,n,n/a,"","",collectionobject,objectNumber
lhmc_7-0-0,Object,Other number value,Object Identification Information,Other number,string,n,n,y,"","",collectionobject,numberValue
lhmc_7-0-0,Object,Other number type,Object Identification Information,Other number,string,n,n,y,vocabulary: numbertype,"",collectionobject,numberType
lhmc_7-0-0,Object,Responsible department,Object Identification Information,"",string,n,y,n,option list: departments,"antiquities, architecture-design, decorative-arts, ethnography, herpetology, media-performance-art, paintings-sculpture, paleobotany, photographs, prints-drawings",collectionobject,responsibleDepartment
lhmc_7-0-0,Object,Collection,Object Identification Information,"",string,n,n,n/a,option list: collections,"library-collection, permanent-collection, study-collection, teaching-collection",collectionobject,collection
lhmc_7-0-0,Object,Named collection,Object Identification Information,"",string,n,y,n,authority: work/local,"",collectionobject,namedCollection
lhmc_7-0-0,Object,Description level,Object Identification Information,"",string,n,n,n/a,vocabulary: descriptionlevel,"",collectionobject,descriptionLevel
lhmc_7-0-0,Object,Record status,Object Identification Information,"",string,n,n,n/a,option list: recordStatuses,"approved, in-process, new, temporary",collectionobject,recordStatus
lhmc_7-0-0,Object,Publish to,Object Identification Information,"",string,n,y,n,vocabulary: publishto,"",collectionobject,publishTo
lhmc_7-0-0,Object,Inventory status,Object Identification Information,"",string,n,y,n,vocabulary: inventorystatus,"",collectionobject,inventoryStatus
lhmc_7-0-0,Object,Brief description,Object Identification Information,"",string,n,y,n,"","",collectionobject,briefDescription
lhmc_7-0-0,Object,Distinguishing features,Object Identification Information,"",string,n,n,n/a,"","",collectionobject,distinguishingFeatures
lhmc_7-0-0,Object,Comment,Object Identification Information,"",string,n,y,n,"","",collectionobject,comment
lhmc_7-0-0,Object,Computed current location,Object Identification Information,"",string,n,n,n/a,authority: location/local; authority: location/offsite; authority: organization/local,"",collectionobject,computedCurrentLocation
lhmc_7-0-0,Object,Annotation type,Object Identification Information,Annotation,string,n,n,y,vocabulary: annotationtype,"",collectionobject,annotationType
lhmc_7-0-0,Object,Annotation date,Object Identification Information,Annotation,date,n,n,y,"","",collectionobject,annotationDate
lhmc_7-0-0,Object,Annotation author,Object Identification Information,Annotation,string,n,n,y,authority: person/local,"",collectionobject,annotationAuthor
lhmc_7-0-0,Object,Annotation note,Object Identification Information,Annotation,string,n,n,y,"","",collectionobject,annotationNote
lhmc_7-0-0,Object,Title,Object Identification Information,Title,string,n,n,y,"","",collectionobject,title
lhmc_7-0-0,Object,Title language,Object Identification Information,Title,string,n,n,y,vocabulary: languages,"",collectionobject,titleLanguage
lhmc_7-0-0,Object,Title type,Object Identification Information,Title,string,n,n,y,option list: titleTypes,"assigned-by-artist, collection, generic, popular, series, trade",collectionobject,titleType
lhmc_7-0-0,Object,Title translation,Object Identification Information,Title > Title translation,string,n,n,y,"","",collectionobject,titleTranslation
lhmc_7-0-0,Object,Title translation language,Object Identification Information,Title > Title translation,string,n,n,y,vocabulary: languages,"",collectionobject,titleTranslationLanguage
lhmc_7-0-0,Object,Object name controlled,Object Identification Information,Object name,string,n,n,y,authority: concept/nomenclature,"",collectionobject,objectNameControlled
lhmc_7-0-0,Object,Object name,Object Identification Information,Object name,string,n,n,y,"","",collectionobject,objectName
lhmc_7-0-0,Object,Object name currency,Object Identification Information,Object name,string,n,n,y,option list: nameCurrencies,"archaic, current",collectionobject,objectNameCurrency
lhmc_7-0-0,Object,Object name level,Object Identification Information,Object name,string,n,n,y,option list: nameLevels,"group, subgroup",collectionobject,objectNameLevel
lhmc_7-0-0,Object,Object name system,Object Identification Information,Object name,string,n,n,y,option list: nameSystems,"art-and-architecture-thesaurus, nomenclature",collectionobject,objectNameSystem
lhmc_7-0-0,Object,Object name type,Object Identification Information,Object name,string,n,n,y,option list: nameTypes,"classified, denomination, simple, taxonomic, typological",collectionobject,objectNameType
lhmc_7-0-0,Object,Object name language,Object Identification Information,Object name,string,n,n,y,vocabulary: languages,"",collectionobject,objectNameLanguage
lhmc_7-0-0,Object,Object name note,Object Identification Information,Object name,string,n,n,y,"","",collectionobject,objectNameNote
lhmc_7-0-0,Object,Object count value,Object Identification Information,Object count,integer,n,n,y,"","",collectionobject,objectCount
lhmc_7-0-0,Object,Object count type,Object Identification Information,Object count,string,n,n,y,vocabulary: objectcounttypes,"",collectionobject,objectCountType
lhmc_7-0-0,Object,Object count counted by,Object Identification Information,Object count,string,n,n,y,authority: person/local; authority: person/ulan,"",collectionobject,objectCountCountedBy
lhmc_7-0-0,Object,Object count date,Object Identification Information,Object count,date,n,n,y,"","",collectionobject,objectCountDate
lhmc_7-0-0,Object,Object count note,Object Identification Information,Object count,string,n,n,y,"","",collectionobject,objectCountNote
lhmc_7-0-0,Object,Copy number,Object Description Information,"",string,n,n,n/a,"","",collectionobject,copyNumber
lhmc_7-0-0,Object,Original/copy,Object Description Information,"",string,n,y,n,option list: objectStatuses,"copy, forgery, holotype, original, paralectotype, paratype, type",collectionobject,objectStatus
lhmc_7-0-0,Object,Sex,Object Description Information,"",string,n,n,n/a,option list: sexes,"female, male",collectionobject,sex
lhmc_7-0-0,Object,Phase,Object Description Information,"",string,n,n,n/a,option list: phases,"adult, imago, larva, nymph, pupa",collectionobject,phase
lhmc_7-0-0,Object,Form,Object Description Information,"",string,n,y,n,option list: forms,"dry, pinned, thin-section, wet",collectionobject,form
lhmc_7-0-0,Object,Edition number,Object Description Information,"",string,n,n,n/a,"","",collectionobject,editionNumber
lhmc_7-0-0,Object,Age qualifier,Object Description Information,Age,string,n,n,n/a,vocabulary: agequalifier,"",collectionobject,ageQualifier
lhmc_7-0-0,Object,Age value,Object Description Information,Age,integer,n,n,n/a,"","",collectionobject,age
lhmc_7-0-0,Object,Age unit,Object Description Information,Age,string,n,n,n/a,option list: ageUnits,"days, months, weeks, years",collectionobject,ageUnit
lhmc_7-0-0,Object,Style,Object Description Information,"",string,n,y,n,"","",collectionobject,style
lhmc_7-0-0,Object,Color,Object Description Information,"",string,n,y,n,"","",collectionobject,color
lhmc_7-0-0,Object,Apparel size,Object Description Information,"",string,n,y,n,vocabulary: apparelsizes,"",collectionobject,apparelSize
lhmc_7-0-0,Object,Material controlled,Object Description Information,Material,string,n,n,y,authority: concept/material,"",collectionobject,materialControlled
lhmc_7-0-0,Object,Material,Object Description Information,Material,string,n,n,y,"","",collectionobject,material
lhmc_7-0-0,Object,Material component,Object Description Information,Material,string,n,n,y,"","",collectionobject,materialComponent
lhmc_7-0-0,Object,Material component note,Object Description Information,Material,string,n,n,y,"","",collectionobject,materialComponentNote
lhmc_7-0-0,Object,Material name,Object Description Information,Material,string,n,n,y,"","",collectionobject,materialName
lhmc_7-0-0,Object,Material source,Object Description Information,Material,string,n,n,y,"","",collectionobject,materialSource
lhmc_7-0-0,Object,Physical description,Object Description Information,"",string,n,n,n/a,"","",collectionobject,physicalDescription
lhmc_7-0-0,Object,Object component name,Object Description Information,Object component,string,n,n,y,option list: objectComponentNames,"blade, buttonhole, handle, sleeve",collectionobject,objectComponentName
lhmc_7-0-0,Object,Object component information,Object Description Information,Object component,string,n,n,y,"","",collectionobject,objectComponentInformation
lhmc_7-0-0,Object,Technical attribute,Object Description Information,Technical attribute,string,n,n,y,option list: technicalAttributes,"magnetic-tape-type, record-speed",collectionobject,technicalAttribute
lhmc_7-0-0,Object,Technical attribute measurement,Object Description Information,Technical attribute,string,n,n,y,option list: technicalAttributeMeasurements,"78, metal",collectionobject,technicalAttributeMeasurement
