profile,record_type,field,record_section,path_to_field,data_type,required,repeats,group_repeats,data_source,option_list_values,record_type_machine_name,field_machine_name
bonsai_5-0-5,Object,Fruits Mar,Object Description Information,Accession Attributes > Fruits,boolean,n,n,n/a,"","",collectionobject,fruitsMar
bonsai_5-0-5,Object,Fruits Apr,Object Description Information,Accession Attributes > Fruits,boolean,n,n,n/a,"","",collectionobject,fruitsApr
bonsai_5-0-5,Object,Fruits May,Object Description Information,Accession Attributes > Fruits,boolean,n,n,n/a,"","",collectionobject,fruitsMay
bonsai_5-0-5,Object,Fruits Jun,Object Description Information,Accession Attributes > Fruits,boolean,n,n,n/a,"","",collectionobject,fruitsJun
bonsai_5-0-5,Object,Fruits Jul,Object Description Information,Accession Attributes > Fruits,boolean,n,n,n/a,"","",collectionobject,fruitsJul
bonsai_5-0-5,Object,Fruits Aug,Object Description Information,Accession Attributes > Fruits,boolean,n,n,n/a,"","",collectionobject,fruitsAug
bonsai_5-0-5,Object,Fruits Sep,Object Description Information,Accession Attributes > Fruits,boolean,n,n,n/a,"","",collectionobject,fruitsSep
bonsai_5-0-5,Object,Fruits Oct,Object Description Information,Accession Attributes > Fruits,boolean,n,n,n/a,"","",collectionobject,fruitsOct
bonsai_5-0-5,Object,Fruits Nov,Object Description Information,Accession Attributes > Fruits,boolean,n,n,n/a,"","",collectionobject,fruitsNov
bonsai_5-0-5,Object,Fruits Dec,Object Description Information,Accession Attributes > Fruits,boolean,n,n,n/a,"","",collectionobject,fruitsDec
bonsai_5-0-5,Object,Content description,Object Description Information,Content,string,n,n,n/a,"","",collectionobject,contentDescription
bonsai_5-0-5,Object,Content language,Object Description Information,Content,string,n,y,n,vocabulary: languages,"",collectionobject,contentLanguage
bonsai_5-0-5,Object,Content activity,Object Description Information,Content,string,n,y,n,"","",collectionobject,contentActivity
bonsai_5-0-5,Object,Content concept,Object Description Information,Content,string,n,y,n,authority: concept/associated; authority: concept/material,"",collectionobject,contentConcept
bonsai_5-0-5,Object,Content position,Object Description Information,Content,string,n,y,n,option list: positions,"back, base, bottom, front, inside, left, outside, recto, right, rim, top, verso",collectionobject,contentPosition
bonsai_5-0-5,Object,Content object name,Object Description Information,Content > Content object,string,n,n,y,"","",collectionobject,contentObject
bonsai_5-0-5,Object,Content object type,Object Description Information,Content > Content object,string,n,n,y,option list: contentObjectTypes,"food, furniture",collectionobject,contentObjectType
bonsai_5-0-5,Object,Content people,Object Description Information,Content,string,n,y,n,"","",collectionobject,contentPeople
bonsai_5-0-5,Object,Content person,Object Description Information,Content,string,n,y,n,authority: person/local; authority: person/ulan,"",collectionobject,contentPerson
bonsai_5-0-5,Object,Content place,Object Description Information,Content,string,n,y,n,authority: place/local; authority: place/tgn,"",collectionobject,contentPlace
bonsai_5-0-5,Object,Content script,Object Description Information,Content,string,n,y,n,option list: scripts,"carolingian-miniscule, gothic-script, palmer-method, roman-cursive, rustic-capitals, spencerian-method, square-capitals",collectionobject,contentScript
bonsai_5-0-5,Object,Content organization,Object Description Information,Content,string,n,y,n,authority: organization/local; authority: organization/ulan,"",collectionobject,contentOrganization
bonsai_5-0-5,Object,Content event name,Object Description Information,Content > Content event,string,n,n,y,"","",collectionobject,contentEventName
bonsai_5-0-5,Object,Content event type,Object Description Information,Content > Content event,string,n,n,y,"","",collectionobject,contentEventNameType
bonsai_5-0-5,Object,Content other name,Object Description Information,Content > Content other,string,n,n,y,"","",collectionobject,contentOther
bonsai_5-0-5,Object,Content other type,Object Description Information,Content > Content other,string,n,n,y,"","",collectionobject,contentOtherType
bonsai_5-0-5,Object,Content note,Object Description Information,Content,string,n,n,n/a,"","",collectionobject,contentNote
bonsai_5-0-5,Object,Textual inscription content,Object Description Information,Textual Inscription > Textual inscription,string,n,n,y,"","",collectionobject,inscriptionContent
bonsai_5-0-5,Object,Textual inscription inscriber,Object Description Information,Textual Inscription > Textual inscription,string,n,n,y,authority: person/local; authority: organization/local,"",collectionobject,inscriptionContentInscriber
